seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSMUSG00000033161_ENSMUST00000036493.8_stop_codon_region	ENSMUSG00000033161	ENSMUST00000036493.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000033161_ENSMUST00000036493.8_tail_region	ENSMUSG00000033161	ENSMUST00000036493.8	tail_region	100	appris_principal_1	false
ENSMUSG00000033161_ENSMUST00000036493.8_UTR_pair	ENSMUSG00000033161	ENSMUST00000036493.8	UTR_pair	614	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_mRNA	ENSMUSG00000027860	ENSMUST00000029453.13	mRNA	6531	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_CDS	ENSMUSG00000027860	ENSMUST00000029453.13	CDS	1581	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_5UTR	ENSMUSG00000027860	ENSMUST00000029453.13	5UTR	296	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_3UTR	ENSMUSG00000027860	ENSMUST00000029453.13	3UTR	4654	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_start_codon_region	ENSMUSG00000027860	ENSMUST00000029453.13	start_codon_region	63	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_stop_codon_region	ENSMUSG00000027860	ENSMUST00000029453.13	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_tail_region	ENSMUSG00000027860	ENSMUST00000029453.13	tail_region	100	appris_principal_1	false
ENSMUSG00000027860_ENSMUST00000029453.13_UTR_pair	ENSMUSG00000027860	ENSMUST00000029453.13	UTR_pair	4957	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_mRNA	ENSMUSG00000027858	ENSMUST00000029451.12	mRNA	4484	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_CDS	ENSMUSG00000027858	ENSMUST00000029451.12	CDS	666	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_5UTR	ENSMUSG00000027858	ENSMUST00000029451.12	5UTR	468	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_3UTR	ENSMUSG00000027858	ENSMUST00000029451.12	3UTR	3350	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_start_codon_region	ENSMUSG00000027858	ENSMUST00000029451.12	start_codon_region	63	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_stop_codon_region	ENSMUSG00000027858	ENSMUST00000029451.12	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_tail_region	ENSMUSG00000027858	ENSMUST00000029451.12	tail_region	100	appris_principal_1	false
ENSMUSG00000027858_ENSMUST00000029451.12_UTR_pair	ENSMUSG00000027858	ENSMUST00000029451.12	UTR_pair	3825	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_mRNA	ENSMUSG00000027854	ENSMUST00000029447.12	mRNA	7375	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_CDS	ENSMUSG00000027854	ENSMUST00000029447.12	CDS	624	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_5UTR	ENSMUSG00000027854	ENSMUST00000029447.12	5UTR	101	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_3UTR	ENSMUSG00000027854	ENSMUST00000029447.12	3UTR	6650	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_start_codon_region	ENSMUSG00000027854	ENSMUST00000029447.12	start_codon_region	63	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_stop_codon_region	ENSMUSG00000027854	ENSMUST00000029447.12	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_tail_region	ENSMUSG00000027854	ENSMUST00000029447.12	tail_region	100	appris_principal_1	false
ENSMUSG00000027854_ENSMUST00000029447.12_UTR_pair	ENSMUSG00000027854	ENSMUST00000029447.12	UTR_pair	6758	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_mRNA	ENSMUSG00000068823	ENSMUST00000029446.13	mRNA	4318	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_CDS	ENSMUSG00000068823	ENSMUST00000029446.13	CDS	2397	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_5UTR	ENSMUSG00000068823	ENSMUST00000029446.13	5UTR	668	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_3UTR	ENSMUSG00000068823	ENSMUST00000029446.13	3UTR	1253	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_start_codon_region	ENSMUSG00000068823	ENSMUST00000029446.13	start_codon_region	63	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_stop_codon_region	ENSMUSG00000068823	ENSMUST00000029446.13	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_tail_region	ENSMUSG00000068823	ENSMUST00000029446.13	tail_region	100	appris_principal_1	false
ENSMUSG00000068823_ENSMUST00000029446.13_UTR_pair	ENSMUSG00000068823	ENSMUST00000029446.13	UTR_pair	1928	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_mRNA	ENSMUSG00000027852	ENSMUST00000029445.13	mRNA	4470	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_CDS	ENSMUSG00000027852	ENSMUST00000029445.13	CDS	570	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_5UTR	ENSMUSG00000027852	ENSMUST00000029445.13	5UTR	173	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_3UTR	ENSMUSG00000027852	ENSMUST00000029445.13	3UTR	3727	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_start_codon_region	ENSMUSG00000027852	ENSMUST00000029445.13	start_codon_region	63	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_stop_codon_region	ENSMUSG00000027852	ENSMUST00000029445.13	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_tail_region	ENSMUSG00000027852	ENSMUST00000029445.13	tail_region	100	appris_principal_1	false
ENSMUSG00000027852_ENSMUST00000029445.13_UTR_pair	ENSMUSG00000027852	ENSMUST00000029445.13	UTR_pair	3907	appris_principal_1	false
ENSMUSG00000033014_ENSMUST00000029444.13_mRNA	ENSMUSG00000033014	ENSMUST00000029444.13	mRNA	8875	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_CDS	ENSMUSG00000033014	ENSMUST00000029444.13	CDS	3423	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_5UTR	ENSMUSG00000033014	ENSMUST00000029444.13	5UTR	586	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_3UTR	ENSMUSG00000033014	ENSMUST00000029444.13	3UTR	4866	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_start_codon_region	ENSMUSG00000033014	ENSMUST00000029444.13	start_codon_region	63	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_stop_codon_region	ENSMUSG00000033014	ENSMUST00000029444.13	stop_codon_region	63	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_tail_region	ENSMUSG00000033014	ENSMUST00000029444.13	tail_region	100	appris_principal_2	false
ENSMUSG00000033014_ENSMUST00000029444.13_UTR_pair	ENSMUSG00000033014	ENSMUST00000029444.13	UTR_pair	5459	appris_principal_2	false
ENSMUSG00000008730_ENSMUST00000118317.8_mRNA	ENSMUSG00000008730	ENSMUST00000118317.8	mRNA	7939	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_CDS	ENSMUSG00000008730	ENSMUST00000118317.8	CDS	3633	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_5UTR	ENSMUSG00000008730	ENSMUST00000118317.8	5UTR	173	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_3UTR	ENSMUSG00000008730	ENSMUST00000118317.8	3UTR	4133	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_start_codon_region	ENSMUSG00000008730	ENSMUST00000118317.8	start_codon_region	63	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_stop_codon_region	ENSMUSG00000008730	ENSMUST00000118317.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_tail_region	ENSMUSG00000008730	ENSMUST00000118317.8	tail_region	100	appris_principal_1	false
ENSMUSG00000008730_ENSMUST00000118317.8_UTR_pair	ENSMUSG00000008730	ENSMUST00000118317.8	UTR_pair	4313	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_mRNA	ENSMUSG00000027845	ENSMUST00000029435.15	mRNA	4345	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_CDS	ENSMUSG00000027845	ENSMUST00000029435.15	CDS	1626	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_5UTR	ENSMUSG00000027845	ENSMUST00000029435.15	5UTR	356	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_3UTR	ENSMUSG00000027845	ENSMUST00000029435.15	3UTR	2363	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_start_codon_region	ENSMUSG00000027845	ENSMUST00000029435.15	start_codon_region	63	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_stop_codon_region	ENSMUSG00000027845	ENSMUST00000029435.15	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_tail_region	ENSMUSG00000027845	ENSMUST00000029435.15	tail_region	100	appris_principal_1	false
ENSMUSG00000027845_ENSMUST00000029435.15_UTR_pair	ENSMUSG00000027845	ENSMUST00000029435.15	UTR_pair	2726	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_mRNA	ENSMUSG00000044098	ENSMUST00000051139.13	mRNA	4762	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_CDS	ENSMUSG00000044098	ENSMUST00000051139.13	CDS	2388	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_5UTR	ENSMUSG00000044098	ENSMUST00000051139.13	5UTR	331	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_3UTR	ENSMUSG00000044098	ENSMUST00000051139.13	3UTR	2043	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_start_codon_region	ENSMUSG00000044098	ENSMUST00000051139.13	start_codon_region	63	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_stop_codon_region	ENSMUSG00000044098	ENSMUST00000051139.13	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_tail_region	ENSMUSG00000044098	ENSMUST00000051139.13	tail_region	100	appris_principal_1	false
ENSMUSG00000044098_ENSMUST00000051139.13_UTR_pair	ENSMUSG00000044098	ENSMUST00000051139.13	UTR_pair	2381	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_mRNA	ENSMUSG00000058388	ENSMUST00000117150.8	mRNA	2921	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_CDS	ENSMUSG00000058388	ENSMUST00000117150.8	CDS	2286	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_5UTR	ENSMUSG00000058388	ENSMUST00000117150.8	5UTR	155	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_3UTR	ENSMUSG00000058388	ENSMUST00000117150.8	3UTR	480	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_start_codon_region	ENSMUSG00000058388	ENSMUST00000117150.8	start_codon_region	63	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_stop_codon_region	ENSMUSG00000058388	ENSMUST00000117150.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_tail_region	ENSMUSG00000058388	ENSMUST00000117150.8	tail_region	100	appris_principal_1	false
ENSMUSG00000058388_ENSMUST00000117150.8_UTR_pair	ENSMUSG00000058388	ENSMUST00000117150.8	UTR_pair	642	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_mRNA	ENSMUSG00000052539	ENSMUST00000064371.14	mRNA	6640	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_CDS	ENSMUSG00000052539	ENSMUST00000064371.14	CDS	3381	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_5UTR	ENSMUSG00000052539	ENSMUST00000064371.14	5UTR	408	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_3UTR	ENSMUSG00000052539	ENSMUST00000064371.14	3UTR	2851	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_start_codon_region	ENSMUSG00000052539	ENSMUST00000064371.14	start_codon_region	63	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_stop_codon_region	ENSMUSG00000052539	ENSMUST00000064371.14	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_tail_region	ENSMUSG00000052539	ENSMUST00000064371.14	tail_region	100	appris_principal_1	false
ENSMUSG00000052539_ENSMUST00000064371.14_UTR_pair	ENSMUSG00000052539	ENSMUST00000064371.14	UTR_pair	3266	appris_principal_1	false
ENSMUSG00000032913_ENSMUST00000046316.11_mRNA	ENSMUSG00000032913	ENSMUST00000046316.11	mRNA	7099	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_CDS	ENSMUSG00000032913	ENSMUST00000046316.11	CDS	3165	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_5UTR	ENSMUSG00000032913	ENSMUST00000046316.11	5UTR	149	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_3UTR	ENSMUSG00000032913	ENSMUST00000046316.11	3UTR	3785	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_start_codon_region	ENSMUSG00000032913	ENSMUST00000046316.11	start_codon_region	63	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_stop_codon_region	ENSMUSG00000032913	ENSMUST00000046316.11	stop_codon_region	63	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_tail_region	ENSMUSG00000032913	ENSMUST00000046316.11	tail_region	100	appris_principal_2	false
ENSMUSG00000032913_ENSMUST00000046316.11_UTR_pair	ENSMUSG00000032913	ENSMUST00000046316.11	UTR_pair	3941	appris_principal_2	false
ENSMUSG00000032902_ENSMUST00000046212.2_mRNA	ENSMUSG00000032902	ENSMUST00000046212.2	mRNA	4426	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_CDS	ENSMUSG00000032902	ENSMUST00000046212.2	CDS	1482	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_5UTR	ENSMUSG00000032902	ENSMUST00000046212.2	5UTR	204	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_3UTR	ENSMUSG00000032902	ENSMUST00000046212.2	3UTR	2740	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_start_codon_region	ENSMUSG00000032902	ENSMUST00000046212.2	start_codon_region	63	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_stop_codon_region	ENSMUSG00000032902	ENSMUST00000046212.2	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_tail_region	ENSMUSG00000032902	ENSMUST00000046212.2	tail_region	100	appris_principal_1	false
ENSMUSG00000032902_ENSMUST00000046212.2_UTR_pair	ENSMUSG00000032902	ENSMUST00000046212.2	UTR_pair	2951	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_mRNA	ENSMUSG00000002233	ENSMUST00000196817.5	mRNA	877	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_CDS	ENSMUSG00000002233	ENSMUST00000196817.5	CDS	582	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_5UTR	ENSMUSG00000002233	ENSMUST00000196817.5	5UTR	56	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_3UTR	ENSMUSG00000002233	ENSMUST00000196817.5	3UTR	239	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_start_codon_region	ENSMUSG00000002233	ENSMUST00000196817.5	start_codon_region	63	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_stop_codon_region	ENSMUSG00000002233	ENSMUST00000196817.5	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_tail_region	ENSMUSG00000002233	ENSMUST00000196817.5	tail_region	100	appris_principal_1	false
ENSMUSG00000002233_ENSMUST00000196817.5_UTR_pair	ENSMUSG00000002233	ENSMUST00000196817.5	UTR_pair	302	appris_principal_1	false
ENSMUSG00000002227_ENSMUST00000106775.8_mRNA	ENSMUSG00000002227	ENSMUST00000106775.8	mRNA	3584	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_CDS	ENSMUSG00000002227	ENSMUST00000106775.8	CDS	3234	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_5UTR	ENSMUSG00000002227	ENSMUST00000106775.8	5UTR	37	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_3UTR	ENSMUSG00000002227	ENSMUST00000106775.8	3UTR	313	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_start_codon_region	ENSMUSG00000002227	ENSMUST00000106775.8	start_codon_region	63	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_stop_codon_region	ENSMUSG00000002227	ENSMUST00000106775.8	stop_codon_region	63	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_tail_region	ENSMUSG00000002227	ENSMUST00000106775.8	tail_region	100	Ensembl_canonical	false
ENSMUSG00000002227_ENSMUST00000106775.8_UTR_pair	ENSMUSG00000002227	ENSMUST00000106775.8	UTR_pair	357	Ensembl_canonical	false
ENSMUSG00000045576_ENSMUST00000059271.13_mRNA	ENSMUSG00000045576	ENSMUST00000059271.13	mRNA	5728	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_CDS	ENSMUSG00000045576	ENSMUST00000059271.13	CDS	1680	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_5UTR	ENSMUSG00000045576	ENSMUST00000059271.13	5UTR	592	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_3UTR	ENSMUSG00000045576	ENSMUST00000059271.13	3UTR	3456	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_start_codon_region	ENSMUSG00000045576	ENSMUST00000059271.13	start_codon_region	63	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_stop_codon_region	ENSMUSG00000045576	ENSMUST00000059271.13	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_tail_region	ENSMUSG00000045576	ENSMUST00000059271.13	tail_region	100	appris_principal_1	false
ENSMUSG00000045576_ENSMUST00000059271.13_UTR_pair	ENSMUSG00000045576	ENSMUST00000059271.13	UTR_pair	4055	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_mRNA	ENSMUSG00000062127	ENSMUST00000077548.12	mRNA	4946	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_CDS	ENSMUSG00000062127	ENSMUST00000077548.12	CDS	1917	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_5UTR	ENSMUSG00000062127	ENSMUST00000077548.12	5UTR	294	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_3UTR	ENSMUSG00000062127	ENSMUST00000077548.12	3UTR	2735	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_start_codon_region	ENSMUSG00000062127	ENSMUST00000077548.12	start_codon_region	63	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_stop_codon_region	ENSMUSG00000062127	ENSMUST00000077548.12	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_tail_region	ENSMUSG00000062127	ENSMUST00000077548.12	tail_region	100	appris_principal_1	false
ENSMUSG00000062127_ENSMUST00000077548.12_UTR_pair	ENSMUSG00000062127	ENSMUST00000077548.12	UTR_pair	3036	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_mRNA	ENSMUSG00000068798	ENSMUST00000090678.11	mRNA	2407	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_CDS	ENSMUSG00000068798	ENSMUST00000090678.11	CDS	555	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_5UTR	ENSMUSG00000068798	ENSMUST00000090678.11	5UTR	125	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_3UTR	ENSMUSG00000068798	ENSMUST00000090678.11	3UTR	1727	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_start_codon_region	ENSMUSG00000068798	ENSMUST00000090678.11	start_codon_region	63	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_stop_codon_region	ENSMUSG00000068798	ENSMUST00000090678.11	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_tail_region	ENSMUSG00000068798	ENSMUST00000090678.11	tail_region	100	appris_principal_1	false
ENSMUSG00000068798_ENSMUST00000090678.11_UTR_pair	ENSMUSG00000068798	ENSMUST00000090678.11	UTR_pair	1859	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_mRNA	ENSMUSG00000000563	ENSMUST00000118209.8	mRNA	1604	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_CDS	ENSMUSG00000000563	ENSMUST00000118209.8	CDS	771	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_5UTR	ENSMUSG00000000563	ENSMUST00000118209.8	5UTR	545	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_3UTR	ENSMUSG00000000563	ENSMUST00000118209.8	3UTR	288	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_start_codon_region	ENSMUSG00000000563	ENSMUST00000118209.8	start_codon_region	63	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_stop_codon_region	ENSMUSG00000000563	ENSMUST00000118209.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_tail_region	ENSMUSG00000000563	ENSMUST00000118209.8	tail_region	100	appris_principal_1	false
ENSMUSG00000000563_ENSMUST00000118209.8_UTR_pair	ENSMUSG00000000563	ENSMUST00000118209.8	UTR_pair	840	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_mRNA	ENSMUSG00000000561	ENSMUST00000010278.12	mRNA	3682	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_CDS	ENSMUSG00000000561	ENSMUST00000010278.12	CDS	1029	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_5UTR	ENSMUSG00000000561	ENSMUST00000010278.12	5UTR	215	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_3UTR	ENSMUSG00000000561	ENSMUST00000010278.12	3UTR	2438	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_start_codon_region	ENSMUSG00000000561	ENSMUST00000010278.12	start_codon_region	63	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_stop_codon_region	ENSMUSG00000000561	ENSMUST00000010278.12	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_tail_region	ENSMUSG00000000561	ENSMUST00000010278.12	tail_region	100	appris_principal_1	false
ENSMUSG00000000561_ENSMUST00000010278.12_UTR_pair	ENSMUSG00000000561	ENSMUST00000010278.12	UTR_pair	2660	appris_principal_1	false
ENSMUSG00000040774_ENSMUST00000068301.11_mRNA	ENSMUSG00000040774	ENSMUST00000068301.11	mRNA	2814	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_CDS	ENSMUSG00000040774	ENSMUST00000068301.11	CDS	1251	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_5UTR	ENSMUSG00000040774	ENSMUST00000068301.11	5UTR	198	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_3UTR	ENSMUSG00000040774	ENSMUST00000068301.11	3UTR	1365	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_start_codon_region	ENSMUSG00000040774	ENSMUST00000068301.11	start_codon_region	63	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_stop_codon_region	ENSMUSG00000040774	ENSMUST00000068301.11	stop_codon_region	63	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_tail_region	ENSMUSG00000040774	ENSMUST00000068301.11	tail_region	100	Ensembl_canonical	false
ENSMUSG00000040774_ENSMUST00000068301.11_UTR_pair	ENSMUSG00000040774	ENSMUST00000068301.11	UTR_pair	1570	Ensembl_canonical	false
ENSMUSG00000027900_ENSMUST00000067630.13_mRNA	ENSMUSG00000027900	ENSMUST00000067630.13	mRNA	3271	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_CDS	ENSMUSG00000027900	ENSMUST00000067630.13	CDS	804	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_5UTR	ENSMUSG00000027900	ENSMUST00000067630.13	5UTR	262	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_3UTR	ENSMUSG00000027900	ENSMUST00000067630.13	3UTR	2205	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_start_codon_region	ENSMUSG00000027900	ENSMUST00000067630.13	start_codon_region	63	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_stop_codon_region	ENSMUSG00000027900	ENSMUST00000067630.13	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_tail_region	ENSMUSG00000027900	ENSMUST00000067630.13	tail_region	100	appris_principal_1	false
ENSMUSG00000027900_ENSMUST00000067630.13_UTR_pair	ENSMUSG00000027900	ENSMUST00000067630.13	UTR_pair	2474	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_mRNA	ENSMUSG00000056260	ENSMUST00000098750.5	mRNA	3103	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_CDS	ENSMUSG00000056260	ENSMUST00000098750.5	CDS	2268	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_5UTR	ENSMUSG00000056260	ENSMUST00000098750.5	5UTR	109	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_3UTR	ENSMUSG00000056260	ENSMUST00000098750.5	3UTR	726	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_start_codon_region	ENSMUSG00000056260	ENSMUST00000098750.5	start_codon_region	63	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_stop_codon_region	ENSMUSG00000056260	ENSMUST00000098750.5	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_tail_region	ENSMUSG00000056260	ENSMUST00000098750.5	tail_region	100	appris_principal_1	false
ENSMUSG00000056260_ENSMUST00000098750.5_UTR_pair	ENSMUSG00000056260	ENSMUST00000098750.5	UTR_pair	842	appris_principal_1	false
ENSMUSG00000087260_ENSMUST00000199317.2_mRNA	ENSMUSG00000087260	ENSMUST00000199317.2	mRNA	743	appris_principal_1	false
