seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSBTAG00000018257_ENSBTAT00000024300_mRNA	ENSBTAG00000018257	ENSBTAT00000024300	mRNA	1127	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_CDS	ENSBTAG00000018257	ENSBTAT00000024300	CDS	729	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_5UTR	ENSBTAG00000018257	ENSBTAT00000024300	5UTR	196	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_3UTR	ENSBTAG00000018257	ENSBTAT00000024300	3UTR	202	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_start_codon_region	ENSBTAG00000018257	ENSBTAT00000024300	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_stop_codon_region	ENSBTAG00000018257	ENSBTAT00000024300	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_tail_region	ENSBTAG00000018257	ENSBTAT00000024300	tail_region	100	Ensembl_canonical	false
ENSBTAG00000018257_ENSBTAT00000024300_UTR_pair	ENSBTAG00000018257	ENSBTAT00000024300	UTR_pair	405	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_mRNA	ENSBTAG00000018261	ENSBTAT00000083835	mRNA	1635	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_CDS	ENSBTAG00000018261	ENSBTAT00000083835	CDS	1518	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_5UTR	ENSBTAG00000018261	ENSBTAT00000083835	5UTR	52	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_3UTR	ENSBTAG00000018261	ENSBTAT00000083835	3UTR	65	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_start_codon_region	ENSBTAG00000018261	ENSBTAT00000083835	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_stop_codon_region	ENSBTAG00000018261	ENSBTAT00000083835	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_tail_region	ENSBTAG00000018261	ENSBTAT00000083835	tail_region	100	Ensembl_canonical	false
ENSBTAG00000018261_ENSBTAT00000083835_UTR_pair	ENSBTAG00000018261	ENSBTAT00000083835	UTR_pair	124	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_mRNA	ENSBTAG00000011578	ENSBTAT00000082456	mRNA	3345	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_CDS	ENSBTAG00000011578	ENSBTAT00000082456	CDS	2553	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_5UTR	ENSBTAG00000011578	ENSBTAT00000082456	5UTR	55	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_3UTR	ENSBTAG00000011578	ENSBTAT00000082456	3UTR	737	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_start_codon_region	ENSBTAG00000011578	ENSBTAT00000082456	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_stop_codon_region	ENSBTAG00000011578	ENSBTAT00000082456	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_tail_region	ENSBTAG00000011578	ENSBTAT00000082456	tail_region	100	Ensembl_canonical	false
ENSBTAG00000011578_ENSBTAT00000082456_UTR_pair	ENSBTAG00000011578	ENSBTAT00000082456	UTR_pair	799	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_mRNA	ENSBTAG00000047083	ENSBTAT00000065157	mRNA	2958	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_CDS	ENSBTAG00000047083	ENSBTAT00000065157	CDS	1314	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_5UTR	ENSBTAG00000047083	ENSBTAT00000065157	5UTR	511	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_3UTR	ENSBTAG00000047083	ENSBTAT00000065157	3UTR	1133	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_start_codon_region	ENSBTAG00000047083	ENSBTAT00000065157	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_stop_codon_region	ENSBTAG00000047083	ENSBTAT00000065157	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_tail_region	ENSBTAG00000047083	ENSBTAT00000065157	tail_region	100	Ensembl_canonical	false
ENSBTAG00000047083_ENSBTAT00000065157_UTR_pair	ENSBTAG00000047083	ENSBTAT00000065157	UTR_pair	1651	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_mRNA	ENSBTAG00000044158	ENSBTAT00000132549	mRNA	3921	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_CDS	ENSBTAG00000044158	ENSBTAT00000132549	CDS	1068	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_5UTR	ENSBTAG00000044158	ENSBTAT00000132549	5UTR	199	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_3UTR	ENSBTAG00000044158	ENSBTAT00000132549	3UTR	2654	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_start_codon_region	ENSBTAG00000044158	ENSBTAT00000132549	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_stop_codon_region	ENSBTAG00000044158	ENSBTAT00000132549	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_tail_region	ENSBTAG00000044158	ENSBTAT00000132549	tail_region	100	Ensembl_canonical	false
ENSBTAG00000044158_ENSBTAT00000132549_UTR_pair	ENSBTAG00000044158	ENSBTAT00000132549	UTR_pair	2860	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_mRNA	ENSBTAG00000021029	ENSBTAT00000118996	mRNA	2432	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_CDS	ENSBTAG00000021029	ENSBTAT00000118996	CDS	1326	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_5UTR	ENSBTAG00000021029	ENSBTAT00000118996	5UTR	234	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_3UTR	ENSBTAG00000021029	ENSBTAT00000118996	3UTR	872	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_start_codon_region	ENSBTAG00000021029	ENSBTAT00000118996	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_stop_codon_region	ENSBTAG00000021029	ENSBTAT00000118996	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_tail_region	ENSBTAG00000021029	ENSBTAT00000118996	tail_region	100	Ensembl_canonical	false
ENSBTAG00000021029_ENSBTAT00000118996_UTR_pair	ENSBTAG00000021029	ENSBTAT00000118996	UTR_pair	1113	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_mRNA	ENSBTAG00000036009	ENSBTAT00000021630	mRNA	2086	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_CDS	ENSBTAG00000036009	ENSBTAT00000021630	CDS	1629	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_5UTR	ENSBTAG00000036009	ENSBTAT00000021630	5UTR	190	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_3UTR	ENSBTAG00000036009	ENSBTAT00000021630	3UTR	267	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_start_codon_region	ENSBTAG00000036009	ENSBTAT00000021630	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_stop_codon_region	ENSBTAG00000036009	ENSBTAT00000021630	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_tail_region	ENSBTAG00000036009	ENSBTAT00000021630	tail_region	100	Ensembl_canonical	false
ENSBTAG00000036009_ENSBTAT00000021630_UTR_pair	ENSBTAG00000036009	ENSBTAT00000021630	UTR_pair	464	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_mRNA	ENSBTAG00000014474	ENSBTAT00000030639	mRNA	3795	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_CDS	ENSBTAG00000014474	ENSBTAT00000030639	CDS	1575	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_5UTR	ENSBTAG00000014474	ENSBTAT00000030639	5UTR	153	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_3UTR	ENSBTAG00000014474	ENSBTAT00000030639	3UTR	2067	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_start_codon_region	ENSBTAG00000014474	ENSBTAT00000030639	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_stop_codon_region	ENSBTAG00000014474	ENSBTAT00000030639	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_tail_region	ENSBTAG00000014474	ENSBTAT00000030639	tail_region	100	Ensembl_canonical	false
ENSBTAG00000014474_ENSBTAT00000030639_UTR_pair	ENSBTAG00000014474	ENSBTAT00000030639	UTR_pair	2227	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_mRNA	ENSBTAG00000031299	ENSBTAT00000070079	mRNA	4885	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_CDS	ENSBTAG00000031299	ENSBTAT00000070079	CDS	3672	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_5UTR	ENSBTAG00000031299	ENSBTAT00000070079	5UTR	83	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_3UTR	ENSBTAG00000031299	ENSBTAT00000070079	3UTR	1130	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_start_codon_region	ENSBTAG00000031299	ENSBTAT00000070079	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_stop_codon_region	ENSBTAG00000031299	ENSBTAT00000070079	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_tail_region	ENSBTAG00000031299	ENSBTAT00000070079	tail_region	100	Ensembl_canonical	false
ENSBTAG00000031299_ENSBTAT00000070079_UTR_pair	ENSBTAG00000031299	ENSBTAT00000070079	UTR_pair	1220	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_mRNA	ENSBTAG00000000087	ENSBTAT00000000096	mRNA	4613	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_CDS	ENSBTAG00000000087	ENSBTAT00000000096	CDS	1113	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_5UTR	ENSBTAG00000000087	ENSBTAT00000000096	5UTR	37	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_3UTR	ENSBTAG00000000087	ENSBTAT00000000096	3UTR	3463	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_start_codon_region	ENSBTAG00000000087	ENSBTAT00000000096	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_stop_codon_region	ENSBTAG00000000087	ENSBTAT00000000096	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_tail_region	ENSBTAG00000000087	ENSBTAT00000000096	tail_region	100	Ensembl_canonical	false
ENSBTAG00000000087_ENSBTAT00000000096_UTR_pair	ENSBTAG00000000087	ENSBTAT00000000096	UTR_pair	3507	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_mRNA	ENSBTAG00000009518	ENSBTAT00000012522	mRNA	1548	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_CDS	ENSBTAG00000009518	ENSBTAT00000012522	CDS	885	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_5UTR	ENSBTAG00000009518	ENSBTAT00000012522	5UTR	601	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_3UTR	ENSBTAG00000009518	ENSBTAT00000012522	3UTR	62	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_start_codon_region	ENSBTAG00000009518	ENSBTAT00000012522	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_stop_codon_region	ENSBTAG00000009518	ENSBTAT00000012522	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_tail_region	ENSBTAG00000009518	ENSBTAT00000012522	tail_region	100	Ensembl_canonical	false
ENSBTAG00000009518_ENSBTAT00000012522_UTR_pair	ENSBTAG00000009518	ENSBTAT00000012522	UTR_pair	670	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_mRNA	ENSBTAG00000019644	ENSBTAT00000026177	mRNA	3073	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_CDS	ENSBTAG00000019644	ENSBTAT00000026177	CDS	2382	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_5UTR	ENSBTAG00000019644	ENSBTAT00000026177	5UTR	146	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_3UTR	ENSBTAG00000019644	ENSBTAT00000026177	3UTR	545	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_start_codon_region	ENSBTAG00000019644	ENSBTAT00000026177	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_stop_codon_region	ENSBTAG00000019644	ENSBTAT00000026177	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_tail_region	ENSBTAG00000019644	ENSBTAT00000026177	tail_region	100	Ensembl_canonical	false
ENSBTAG00000019644_ENSBTAT00000026177_UTR_pair	ENSBTAG00000019644	ENSBTAT00000026177	UTR_pair	698	Ensembl_canonical	false
ENSBTAG00000031252_ENSBTAT00000094271_mRNA	ENSBTAG00000031252	ENSBTAT00000094271	mRNA	2014	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_CDS	ENSBTAG00000031252	ENSBTAT00000094271	CDS	1155	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_5UTR	ENSBTAG00000031252	ENSBTAT00000094271	5UTR	11	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_3UTR	ENSBTAG00000031252	ENSBTAT00000094271	3UTR	848	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_start_codon_region	ENSBTAG00000031252	ENSBTAT00000094271	start_codon_region	44	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_stop_codon_region	ENSBTAG00000031252	ENSBTAT00000094271	stop_codon_region	63	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_tail_region	ENSBTAG00000031252	ENSBTAT00000094271	tail_region	100	Ensembl_canonical	true
ENSBTAG00000031252_ENSBTAT00000094271_UTR_pair	ENSBTAG00000031252	ENSBTAT00000094271	UTR_pair	866	Ensembl_canonical	true
ENSBTAG00000021484_ENSBTAT00000100490_mRNA	ENSBTAG00000021484	ENSBTAT00000100490	mRNA	4383	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_CDS	ENSBTAG00000021484	ENSBTAT00000100490	CDS	987	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_5UTR	ENSBTAG00000021484	ENSBTAT00000100490	5UTR	83	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_3UTR	ENSBTAG00000021484	ENSBTAT00000100490	3UTR	3313	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_start_codon_region	ENSBTAG00000021484	ENSBTAT00000100490	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_stop_codon_region	ENSBTAG00000021484	ENSBTAT00000100490	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_tail_region	ENSBTAG00000021484	ENSBTAT00000100490	tail_region	100	Ensembl_canonical	false
ENSBTAG00000021484_ENSBTAT00000100490_UTR_pair	ENSBTAG00000021484	ENSBTAT00000100490	UTR_pair	3403	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_mRNA	ENSBTAG00000017228	ENSBTAT00000079529	mRNA	2257	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_CDS	ENSBTAG00000017228	ENSBTAT00000079529	CDS	570	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_5UTR	ENSBTAG00000017228	ENSBTAT00000079529	5UTR	31	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_3UTR	ENSBTAG00000017228	ENSBTAT00000079529	3UTR	1656	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_start_codon_region	ENSBTAG00000017228	ENSBTAT00000079529	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_stop_codon_region	ENSBTAG00000017228	ENSBTAT00000079529	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_tail_region	ENSBTAG00000017228	ENSBTAT00000079529	tail_region	100	Ensembl_canonical	false
ENSBTAG00000017228_ENSBTAT00000079529_UTR_pair	ENSBTAG00000017228	ENSBTAT00000079529	UTR_pair	1694	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_mRNA	ENSBTAG00000003199	ENSBTAT00000044328	mRNA	2752	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_CDS	ENSBTAG00000003199	ENSBTAT00000044328	CDS	1119	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_5UTR	ENSBTAG00000003199	ENSBTAT00000044328	5UTR	271	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_3UTR	ENSBTAG00000003199	ENSBTAT00000044328	3UTR	1362	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_start_codon_region	ENSBTAG00000003199	ENSBTAT00000044328	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_stop_codon_region	ENSBTAG00000003199	ENSBTAT00000044328	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_tail_region	ENSBTAG00000003199	ENSBTAT00000044328	tail_region	100	Ensembl_canonical	false
ENSBTAG00000003199_ENSBTAT00000044328_UTR_pair	ENSBTAG00000003199	ENSBTAT00000044328	UTR_pair	1640	Ensembl_canonical	false
ENSBTAG00000021223_ENSBTAT00000100256_mRNA	ENSBTAG00000021223	ENSBTAT00000100256	mRNA	3872	Ensembl_canonical	true
ENSBTAG00000021223_ENSBTAT00000100256_CDS	ENSBTAG00000021223	ENSBTAT00000100256	CDS	1755	Ensembl_canonical	true
ENSBTAG00000021223_ENSBTAT00000100256_3UTR	ENSBTAG00000021223	ENSBTAT00000100256	3UTR	2117	Ensembl_canonical	true
ENSBTAG00000021223_ENSBTAT00000100256_start_codon_region	ENSBTAG00000021223	ENSBTAT00000100256	start_codon_region	33	Ensembl_canonical	true
ENSBTAG00000021223_ENSBTAT00000100256_stop_codon_region	ENSBTAG00000021223	ENSBTAT00000100256	stop_codon_region	63	Ensembl_canonical	true
ENSBTAG00000021223_ENSBTAT00000100256_tail_region	ENSBTAG00000021223	ENSBTAT00000100256	tail_region	100	Ensembl_canonical	true
ENSBTAG00000000317_ENSBTAT00000067916_mRNA	ENSBTAG00000000317	ENSBTAT00000067916	mRNA	3288	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_CDS	ENSBTAG00000000317	ENSBTAT00000067916	CDS	2103	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_5UTR	ENSBTAG00000000317	ENSBTAT00000067916	5UTR	408	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_3UTR	ENSBTAG00000000317	ENSBTAT00000067916	3UTR	777	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_start_codon_region	ENSBTAG00000000317	ENSBTAT00000067916	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_stop_codon_region	ENSBTAG00000000317	ENSBTAT00000067916	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_tail_region	ENSBTAG00000000317	ENSBTAT00000067916	tail_region	100	Ensembl_canonical	false
ENSBTAG00000000317_ENSBTAT00000067916_UTR_pair	ENSBTAG00000000317	ENSBTAT00000067916	UTR_pair	1192	Ensembl_canonical	false
ENSBTAG00000003126_ENSBTAT00000081225_mRNA	ENSBTAG00000003126	ENSBTAT00000081225	mRNA	1193	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_CDS	ENSBTAG00000003126	ENSBTAT00000081225	CDS	1074	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_5UTR	ENSBTAG00000003126	ENSBTAT00000081225	5UTR	18	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_3UTR	ENSBTAG00000003126	ENSBTAT00000081225	3UTR	101	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_start_codon_region	ENSBTAG00000003126	ENSBTAT00000081225	start_codon_region	51	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_stop_codon_region	ENSBTAG00000003126	ENSBTAT00000081225	stop_codon_region	63	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_tail_region	ENSBTAG00000003126	ENSBTAT00000081225	tail_region	100	Ensembl_canonical	true
ENSBTAG00000003126_ENSBTAT00000081225_UTR_pair	ENSBTAG00000003126	ENSBTAT00000081225	UTR_pair	126	Ensembl_canonical	true
ENSBTAG00000009607_ENSBTAT00000012643_mRNA	ENSBTAG00000009607	ENSBTAT00000012643	mRNA	2653	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_CDS	ENSBTAG00000009607	ENSBTAT00000012643	CDS	2085	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_5UTR	ENSBTAG00000009607	ENSBTAT00000012643	5UTR	128	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_3UTR	ENSBTAG00000009607	ENSBTAT00000012643	3UTR	440	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_start_codon_region	ENSBTAG00000009607	ENSBTAT00000012643	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_stop_codon_region	ENSBTAG00000009607	ENSBTAT00000012643	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_tail_region	ENSBTAG00000009607	ENSBTAT00000012643	tail_region	100	Ensembl_canonical	false
ENSBTAG00000009607_ENSBTAT00000012643_UTR_pair	ENSBTAG00000009607	ENSBTAT00000012643	UTR_pair	575	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_mRNA	ENSBTAG00000009611	ENSBTAT00000012652	mRNA	2762	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_CDS	ENSBTAG00000009611	ENSBTAT00000012652	CDS	2049	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_5UTR	ENSBTAG00000009611	ENSBTAT00000012652	5UTR	201	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_3UTR	ENSBTAG00000009611	ENSBTAT00000012652	3UTR	512	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_start_codon_region	ENSBTAG00000009611	ENSBTAT00000012652	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_stop_codon_region	ENSBTAG00000009611	ENSBTAT00000012652	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_tail_region	ENSBTAG00000009611	ENSBTAT00000012652	tail_region	100	Ensembl_canonical	false
ENSBTAG00000009611_ENSBTAT00000012652_UTR_pair	ENSBTAG00000009611	ENSBTAT00000012652	UTR_pair	720	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_mRNA	ENSBTAG00000006143	ENSBTAT00000008081	mRNA	2454	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_CDS	ENSBTAG00000006143	ENSBTAT00000008081	CDS	1593	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_5UTR	ENSBTAG00000006143	ENSBTAT00000008081	5UTR	183	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_3UTR	ENSBTAG00000006143	ENSBTAT00000008081	3UTR	678	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_start_codon_region	ENSBTAG00000006143	ENSBTAT00000008081	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_stop_codon_region	ENSBTAG00000006143	ENSBTAT00000008081	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_tail_region	ENSBTAG00000006143	ENSBTAT00000008081	tail_region	100	Ensembl_canonical	false
ENSBTAG00000006143_ENSBTAT00000008081_UTR_pair	ENSBTAG00000006143	ENSBTAT00000008081	UTR_pair	868	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_mRNA	ENSBTAG00000007740	ENSBTAT00000010178	mRNA	967	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_CDS	ENSBTAG00000007740	ENSBTAT00000010178	CDS	459	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_5UTR	ENSBTAG00000007740	ENSBTAT00000010178	5UTR	199	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_3UTR	ENSBTAG00000007740	ENSBTAT00000010178	3UTR	309	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_start_codon_region	ENSBTAG00000007740	ENSBTAT00000010178	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_stop_codon_region	ENSBTAG00000007740	ENSBTAT00000010178	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_tail_region	ENSBTAG00000007740	ENSBTAT00000010178	tail_region	100	Ensembl_canonical	false
ENSBTAG00000007740_ENSBTAT00000010178_UTR_pair	ENSBTAG00000007740	ENSBTAT00000010178	UTR_pair	515	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_mRNA	ENSBTAG00000004282	ENSBTAT00000082172	mRNA	5292	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_CDS	ENSBTAG00000004282	ENSBTAT00000082172	CDS	3894	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_5UTR	ENSBTAG00000004282	ENSBTAT00000082172	5UTR	316	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_3UTR	ENSBTAG00000004282	ENSBTAT00000082172	3UTR	1082	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_start_codon_region	ENSBTAG00000004282	ENSBTAT00000082172	start_codon_region	63	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_stop_codon_region	ENSBTAG00000004282	ENSBTAT00000082172	stop_codon_region	63	Ensembl_canonical	false
ENSBTAG00000004282_ENSBTAT00000082172_tail_region	ENSBTAG00000004282	ENSBTAT00000082172	tail_region	100	Ensembl_canonical	false
