seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSG00000160058_ENST00000455895.7_3UTR	ENSG00000160058	ENST00000455895.7	3UTR	1989	MANE_Select	true
ENSG00000160058_ENST00000455895.7_start_codon_region	ENSG00000160058	ENST00000455895.7	start_codon_region	60	MANE_Select	true
ENSG00000160058_ENST00000455895.7_stop_codon_region	ENSG00000160058	ENST00000455895.7	stop_codon_region	63	MANE_Select	true
ENSG00000160058_ENST00000455895.7_tail_region	ENSG00000160058	ENST00000455895.7	tail_region	100	MANE_Select	true
ENSG00000160058_ENST00000455895.7_UTR_pair	ENSG00000160058	ENST00000455895.7	UTR_pair	2023	MANE_Select	true
ENSG00000162521_ENST00000373493.10_mRNA	ENSG00000162521	ENST00000373493.10	mRNA	7883	MANE_Select	false
ENSG00000162521_ENST00000373493.10_CDS	ENSG00000162521	ENST00000373493.10	CDS	1278	MANE_Select	false
ENSG00000162521_ENST00000373493.10_5UTR	ENSG00000162521	ENST00000373493.10	5UTR	99	MANE_Select	false
ENSG00000162521_ENST00000373493.10_3UTR	ENSG00000162521	ENST00000373493.10	3UTR	6506	MANE_Select	false
ENSG00000162521_ENST00000373493.10_start_codon_region	ENSG00000162521	ENST00000373493.10	start_codon_region	63	MANE_Select	false
ENSG00000162521_ENST00000373493.10_stop_codon_region	ENSG00000162521	ENST00000373493.10	stop_codon_region	63	MANE_Select	false
ENSG00000162521_ENST00000373493.10_tail_region	ENSG00000162521	ENST00000373493.10	tail_region	100	MANE_Select	false
ENSG00000162521_ENST00000373493.10_UTR_pair	ENSG00000162521	ENST00000373493.10	UTR_pair	6612	MANE_Select	false
ENSG00000162522_ENST00000401073.7_mRNA	ENSG00000162522	ENST00000401073.7	mRNA	5493	MANE_Select	false
ENSG00000162522_ENST00000401073.7_CDS	ENSG00000162522	ENST00000401073.7	CDS	3285	MANE_Select	false
ENSG00000162522_ENST00000401073.7_5UTR	ENSG00000162522	ENST00000401073.7	5UTR	125	MANE_Select	false
ENSG00000162522_ENST00000401073.7_3UTR	ENSG00000162522	ENST00000401073.7	3UTR	2083	MANE_Select	false
ENSG00000162522_ENST00000401073.7_start_codon_region	ENSG00000162522	ENST00000401073.7	start_codon_region	63	MANE_Select	false
ENSG00000162522_ENST00000401073.7_stop_codon_region	ENSG00000162522	ENST00000401073.7	stop_codon_region	63	MANE_Select	false
ENSG00000162522_ENST00000401073.7_tail_region	ENSG00000162522	ENST00000401073.7	tail_region	100	MANE_Select	false
ENSG00000162522_ENST00000401073.7_UTR_pair	ENSG00000162522	ENST00000401073.7	UTR_pair	2215	MANE_Select	false
ENSG00000134684_ENST00000373477.9_mRNA	ENSG00000134684	ENST00000373477.9	mRNA	2443	MANE_Select	false
ENSG00000134684_ENST00000373477.9_CDS	ENSG00000134684	ENST00000373477.9	CDS	1587	MANE_Select	false
ENSG00000134684_ENST00000373477.9_5UTR	ENSG00000134684	ENST00000373477.9	5UTR	114	MANE_Select	false
ENSG00000134684_ENST00000373477.9_3UTR	ENSG00000134684	ENST00000373477.9	3UTR	742	MANE_Select	false
ENSG00000134684_ENST00000373477.9_start_codon_region	ENSG00000134684	ENST00000373477.9	start_codon_region	63	MANE_Select	false
ENSG00000134684_ENST00000373477.9_stop_codon_region	ENSG00000134684	ENST00000373477.9	stop_codon_region	63	MANE_Select	false
ENSG00000134684_ENST00000373477.9_tail_region	ENSG00000134684	ENST00000373477.9	tail_region	100	MANE_Select	false
ENSG00000134684_ENST00000373477.9_UTR_pair	ENSG00000134684	ENST00000373477.9	UTR_pair	863	MANE_Select	false
ENSG00000116497_ENST00000373475.10_mRNA	ENSG00000116497	ENST00000373475.10	mRNA	4220	MANE_Select	false
ENSG00000116497_ENST00000373475.10_CDS	ENSG00000116497	ENST00000373475.10	CDS	1227	MANE_Select	false
ENSG00000116497_ENST00000373475.10_5UTR	ENSG00000116497	ENST00000373475.10	5UTR	156	MANE_Select	false
ENSG00000116497_ENST00000373475.10_3UTR	ENSG00000116497	ENST00000373475.10	3UTR	2837	MANE_Select	false
ENSG00000116497_ENST00000373475.10_start_codon_region	ENSG00000116497	ENST00000373475.10	start_codon_region	63	MANE_Select	false
ENSG00000116497_ENST00000373475.10_stop_codon_region	ENSG00000116497	ENST00000373475.10	stop_codon_region	63	MANE_Select	false
ENSG00000116497_ENST00000373475.10_tail_region	ENSG00000116497	ENST00000373475.10	tail_region	100	MANE_Select	false
ENSG00000116497_ENST00000373475.10_UTR_pair	ENSG00000116497	ENST00000373475.10	UTR_pair	3000	MANE_Select	false
ENSG00000004455_ENST00000672715.1_mRNA	ENSG00000004455	ENST00000672715.1	mRNA	5970	MANE_Select	false
ENSG00000004455_ENST00000672715.1_CDS	ENSG00000004455	ENST00000672715.1	CDS	720	MANE_Select	false
ENSG00000004455_ENST00000672715.1_5UTR	ENSG00000004455	ENST00000672715.1	5UTR	55	MANE_Select	false
ENSG00000004455_ENST00000672715.1_3UTR	ENSG00000004455	ENST00000672715.1	3UTR	5195	MANE_Select	false
ENSG00000004455_ENST00000672715.1_start_codon_region	ENSG00000004455	ENST00000672715.1	start_codon_region	63	MANE_Select	false
ENSG00000004455_ENST00000672715.1_stop_codon_region	ENSG00000004455	ENST00000672715.1	stop_codon_region	63	MANE_Select	false
ENSG00000004455_ENST00000672715.1_tail_region	ENSG00000004455	ENST00000672715.1	tail_region	100	MANE_Select	false
ENSG00000004455_ENST00000672715.1_UTR_pair	ENSG00000004455	ENST00000672715.1	UTR_pair	5257	MANE_Select	false
ENSG00000142920_ENST00000294517.11_mRNA	ENSG00000142920	ENST00000294517.11	mRNA	5240	MANE_Select	false
ENSG00000142920_ENST00000294517.11_CDS	ENSG00000142920	ENST00000294517.11	CDS	1383	MANE_Select	false
ENSG00000142920_ENST00000294517.11_5UTR	ENSG00000142920	ENST00000294517.11	5UTR	547	MANE_Select	false
ENSG00000142920_ENST00000294517.11_3UTR	ENSG00000142920	ENST00000294517.11	3UTR	3310	MANE_Select	false
ENSG00000142920_ENST00000294517.11_start_codon_region	ENSG00000142920	ENST00000294517.11	start_codon_region	63	MANE_Select	false
ENSG00000142920_ENST00000294517.11_stop_codon_region	ENSG00000142920	ENST00000294517.11	stop_codon_region	63	MANE_Select	false
ENSG00000142920_ENST00000294517.11_tail_region	ENSG00000142920	ENST00000294517.11	tail_region	100	MANE_Select	false
ENSG00000142920_ENST00000294517.11_UTR_pair	ENSG00000142920	ENST00000294517.11	UTR_pair	3864	MANE_Select	false
ENSG00000116525_ENST00000291416.10_mRNA	ENSG00000116525	ENST00000291416.10	mRNA	3817	MANE_Select	false
ENSG00000116525_ENST00000291416.10_CDS	ENSG00000116525	ENST00000291416.10	CDS	1428	MANE_Select	false
ENSG00000116525_ENST00000291416.10_5UTR	ENSG00000116525	ENST00000291416.10	5UTR	611	MANE_Select	false
ENSG00000116525_ENST00000291416.10_3UTR	ENSG00000116525	ENST00000291416.10	3UTR	1778	MANE_Select	false
ENSG00000116525_ENST00000291416.10_start_codon_region	ENSG00000116525	ENST00000291416.10	start_codon_region	63	MANE_Select	false
ENSG00000116525_ENST00000291416.10_stop_codon_region	ENSG00000116525	ENST00000291416.10	stop_codon_region	63	MANE_Select	false
ENSG00000116525_ENST00000291416.10_tail_region	ENSG00000116525	ENST00000291416.10	tail_region	100	MANE_Select	false
ENSG00000116525_ENST00000291416.10_UTR_pair	ENSG00000116525	ENST00000291416.10	UTR_pair	2396	MANE_Select	false
ENSG00000160094_ENST00000539719.6_mRNA	ENSG00000160094	ENST00000539719.6	mRNA	3187	MANE_Select	false
ENSG00000160094_ENST00000539719.6_CDS	ENSG00000160094	ENST00000539719.6	CDS	1263	MANE_Select	false
ENSG00000160094_ENST00000539719.6_5UTR	ENSG00000160094	ENST00000539719.6	5UTR	251	MANE_Select	false
ENSG00000160094_ENST00000539719.6_3UTR	ENSG00000160094	ENST00000539719.6	3UTR	1673	MANE_Select	false
ENSG00000160094_ENST00000539719.6_start_codon_region	ENSG00000160094	ENST00000539719.6	start_codon_region	63	MANE_Select	false
ENSG00000160094_ENST00000539719.6_stop_codon_region	ENSG00000160094	ENST00000539719.6	stop_codon_region	63	MANE_Select	false
ENSG00000160094_ENST00000539719.6_tail_region	ENSG00000160094	ENST00000539719.6	tail_region	100	MANE_Select	false
ENSG00000160094_ENST00000539719.6_UTR_pair	ENSG00000160094	ENST00000539719.6	UTR_pair	1931	MANE_Select	false
ENSG00000134686_ENST00000683057.1_mRNA	ENSG00000134686	ENST00000683057.1	mRNA	3993	MANE_Select	false
ENSG00000134686_ENST00000683057.1_CDS	ENSG00000134686	ENST00000683057.1	CDS	2580	MANE_Select	false
ENSG00000134686_ENST00000683057.1_5UTR	ENSG00000134686	ENST00000683057.1	5UTR	174	MANE_Select	false
ENSG00000134686_ENST00000683057.1_3UTR	ENSG00000134686	ENST00000683057.1	3UTR	1239	MANE_Select	false
ENSG00000134686_ENST00000683057.1_start_codon_region	ENSG00000134686	ENST00000683057.1	start_codon_region	63	MANE_Select	false
ENSG00000134686_ENST00000683057.1_stop_codon_region	ENSG00000134686	ENST00000683057.1	stop_codon_region	63	MANE_Select	false
ENSG00000134686_ENST00000683057.1_tail_region	ENSG00000134686	ENST00000683057.1	tail_region	100	MANE_Select	false
ENSG00000134686_ENST00000683057.1_UTR_pair	ENSG00000134686	ENST00000683057.1	UTR_pair	1420	MANE_Select	false
ENSG00000121903_ENST00000684572.1_mRNA	ENSG00000121903	ENST00000684572.1	mRNA	9456	MANE_Select	false
ENSG00000121903_ENST00000684572.1_CDS	ENSG00000121903	ENST00000684572.1	CDS	3132	MANE_Select	false
ENSG00000121903_ENST00000684572.1_5UTR	ENSG00000121903	ENST00000684572.1	5UTR	157	MANE_Select	false
ENSG00000121903_ENST00000684572.1_3UTR	ENSG00000121903	ENST00000684572.1	3UTR	6167	MANE_Select	false
ENSG00000121903_ENST00000684572.1_start_codon_region	ENSG00000121903	ENST00000684572.1	start_codon_region	63	MANE_Select	false
ENSG00000121903_ENST00000684572.1_stop_codon_region	ENSG00000121903	ENST00000684572.1	stop_codon_region	63	MANE_Select	false
ENSG00000121903_ENST00000684572.1_tail_region	ENSG00000121903	ENST00000684572.1	tail_region	100	MANE_Select	false
ENSG00000121903_ENST00000684572.1_UTR_pair	ENSG00000121903	ENST00000684572.1	UTR_pair	6331	MANE_Select	false
ENSG00000163866_ENST00000521580.3_mRNA	ENSG00000163866	ENST00000521580.3	mRNA	5694	MANE_Select	false
ENSG00000163866_ENST00000521580.3_CDS	ENSG00000163866	ENST00000521580.3	CDS	279	MANE_Select	false
ENSG00000163866_ENST00000521580.3_5UTR	ENSG00000163866	ENST00000521580.3	5UTR	78	MANE_Select	false
ENSG00000163866_ENST00000521580.3_3UTR	ENSG00000163866	ENST00000521580.3	3UTR	5337	MANE_Select	false
ENSG00000163866_ENST00000521580.3_start_codon_region	ENSG00000163866	ENST00000521580.3	start_codon_region	63	MANE_Select	false
ENSG00000163866_ENST00000521580.3_stop_codon_region	ENSG00000163866	ENST00000521580.3	stop_codon_region	63	MANE_Select	false
ENSG00000163866_ENST00000521580.3_tail_region	ENSG00000163866	ENST00000521580.3	tail_region	100	MANE_Select	false
ENSG00000163866_ENST00000521580.3_UTR_pair	ENSG00000163866	ENST00000521580.3	UTR_pair	5422	MANE_Select	false
ENSG00000163867_ENST00000357182.9_mRNA	ENSG00000163867	ENST00000357182.9	mRNA	5122	MANE_Select	false
ENSG00000163867_ENST00000357182.9_CDS	ENSG00000163867	ENST00000357182.9	CDS	3978	MANE_Select	false
ENSG00000163867_ENST00000357182.9_5UTR	ENSG00000163867	ENST00000357182.9	5UTR	205	MANE_Select	false
ENSG00000163867_ENST00000357182.9_3UTR	ENSG00000163867	ENST00000357182.9	3UTR	939	MANE_Select	false
ENSG00000163867_ENST00000357182.9_start_codon_region	ENSG00000163867	ENST00000357182.9	start_codon_region	63	MANE_Select	false
ENSG00000163867_ENST00000357182.9_stop_codon_region	ENSG00000163867	ENST00000357182.9	stop_codon_region	63	MANE_Select	false
ENSG00000163867_ENST00000357182.9_tail_region	ENSG00000163867	ENST00000357182.9	tail_region	100	MANE_Select	false
ENSG00000163867_ENST00000357182.9_UTR_pair	ENSG00000163867	ENST00000357182.9	UTR_pair	1151	MANE_Select	false
ENSG00000197056_ENST00000359858.9_mRNA	ENSG00000197056	ENST00000359858.9	mRNA	4161	MANE_Select	false
ENSG00000197056_ENST00000359858.9_CDS	ENSG00000197056	ENST00000359858.9	CDS	3429	MANE_Select	false
ENSG00000197056_ENST00000359858.9_5UTR	ENSG00000197056	ENST00000359858.9	5UTR	132	MANE_Select	false
ENSG00000197056_ENST00000359858.9_3UTR	ENSG00000197056	ENST00000359858.9	3UTR	600	MANE_Select	false
ENSG00000197056_ENST00000359858.9_start_codon_region	ENSG00000197056	ENST00000359858.9	start_codon_region	63	MANE_Select	false
ENSG00000197056_ENST00000359858.9_stop_codon_region	ENSG00000197056	ENST00000359858.9	stop_codon_region	63	MANE_Select	false
ENSG00000197056_ENST00000359858.9_tail_region	ENSG00000197056	ENST00000359858.9	tail_region	100	MANE_Select	false
ENSG00000197056_ENST00000359858.9_UTR_pair	ENSG00000197056	ENST00000359858.9	UTR_pair	739	MANE_Select	false
ENSG00000116560_ENST00000357214.6_mRNA	ENSG00000116560	ENST00000357214.6	mRNA	3740	MANE_Select	false
ENSG00000116560_ENST00000357214.6_CDS	ENSG00000116560	ENST00000357214.6	CDS	2124	MANE_Select	false
ENSG00000116560_ENST00000357214.6_5UTR	ENSG00000116560	ENST00000357214.6	5UTR	96	MANE_Select	false
ENSG00000116560_ENST00000357214.6_3UTR	ENSG00000116560	ENST00000357214.6	3UTR	1520	MANE_Select	false
ENSG00000116560_ENST00000357214.6_start_codon_region	ENSG00000116560	ENST00000357214.6	start_codon_region	63	MANE_Select	false
ENSG00000116560_ENST00000357214.6_stop_codon_region	ENSG00000116560	ENST00000357214.6	stop_codon_region	63	MANE_Select	false
ENSG00000116560_ENST00000357214.6_tail_region	ENSG00000116560	ENST00000357214.6	tail_region	100	MANE_Select	false
ENSG00000116560_ENST00000357214.6_UTR_pair	ENSG00000116560	ENST00000357214.6	UTR_pair	1623	MANE_Select	false
ENSG00000146463_ENST00000314607.11_mRNA	ENSG00000146463	ENST00000314607.11	mRNA	7366	MANE_Select	false
ENSG00000146463_ENST00000314607.11_CDS	ENSG00000146463	ENST00000314607.11	CDS	4647	MANE_Select	false
ENSG00000146463_ENST00000314607.11_5UTR	ENSG00000146463	ENST00000314607.11	5UTR	338	MANE_Select	false
ENSG00000146463_ENST00000314607.11_3UTR	ENSG00000146463	ENST00000314607.11	3UTR	2381	MANE_Select	false
ENSG00000146463_ENST00000314607.11_start_codon_region	ENSG00000146463	ENST00000314607.11	start_codon_region	63	MANE_Select	false
ENSG00000146463_ENST00000314607.11_stop_codon_region	ENSG00000146463	ENST00000314607.11	stop_codon_region	63	MANE_Select	false
ENSG00000146463_ENST00000314607.11_tail_region	ENSG00000146463	ENST00000314607.11	tail_region	100	MANE_Select	false
ENSG00000146463_ENST00000314607.11_UTR_pair	ENSG00000146463	ENST00000314607.11	UTR_pair	2726	MANE_Select	false
ENSG00000142687_ENST00000325722.8_mRNA	ENSG00000142687	ENST00000325722.8	mRNA	4777	MANE_Select	false
ENSG00000142687_ENST00000325722.8_CDS	ENSG00000142687	ENST00000325722.8	CDS	3150	MANE_Select	false
ENSG00000142687_ENST00000325722.8_5UTR	ENSG00000142687	ENST00000325722.8	5UTR	225	MANE_Select	false
ENSG00000142687_ENST00000325722.8_3UTR	ENSG00000142687	ENST00000325722.8	3UTR	1402	MANE_Select	false
ENSG00000142687_ENST00000325722.8_start_codon_region	ENSG00000142687	ENST00000325722.8	start_codon_region	63	MANE_Select	false
ENSG00000142687_ENST00000325722.8_stop_codon_region	ENSG00000142687	ENST00000325722.8	stop_codon_region	63	MANE_Select	false
ENSG00000142687_ENST00000325722.8_tail_region	ENSG00000142687	ENST00000325722.8	tail_region	100	MANE_Select	false
ENSG00000142687_ENST00000325722.8_UTR_pair	ENSG00000142687	ENST00000325722.8	UTR_pair	1634	MANE_Select	false
ENSG00000020129_ENST00000373243.7_mRNA	ENSG00000020129	ENST00000373243.7	mRNA	3698	MANE_Select	false
ENSG00000020129_ENST00000373243.7_CDS	ENSG00000020129	ENST00000373243.7	CDS	2190	MANE_Select	false
ENSG00000020129_ENST00000373243.7_5UTR	ENSG00000020129	ENST00000373243.7	5UTR	392	MANE_Select	false
ENSG00000020129_ENST00000373243.7_3UTR	ENSG00000020129	ENST00000373243.7	3UTR	1116	MANE_Select	false
ENSG00000020129_ENST00000373243.7_start_codon_region	ENSG00000020129	ENST00000373243.7	start_codon_region	63	MANE_Select	false
ENSG00000020129_ENST00000373243.7_stop_codon_region	ENSG00000020129	ENST00000373243.7	stop_codon_region	63	MANE_Select	false
ENSG00000020129_ENST00000373243.7_tail_region	ENSG00000020129	ENST00000373243.7	tail_region	100	MANE_Select	false
ENSG00000020129_ENST00000373243.7_UTR_pair	ENSG00000020129	ENST00000373243.7	UTR_pair	1515	MANE_Select	false
ENSG00000126067_ENST00000373237.4_mRNA	ENSG00000126067	ENST00000373237.4	mRNA	4426	MANE_Select	false
ENSG00000126067_ENST00000373237.4_CDS	ENSG00000126067	ENST00000373237.4	CDS	606	MANE_Select	false
ENSG00000126067_ENST00000373237.4_5UTR	ENSG00000126067	ENST00000373237.4	5UTR	94	MANE_Select	false
ENSG00000126067_ENST00000373237.4_3UTR	ENSG00000126067	ENST00000373237.4	3UTR	3726	MANE_Select	false
ENSG00000126067_ENST00000373237.4_start_codon_region	ENSG00000126067	ENST00000373237.4	start_codon_region	63	MANE_Select	false
ENSG00000126067_ENST00000373237.4_stop_codon_region	ENSG00000126067	ENST00000373237.4	stop_codon_region	63	MANE_Select	false
ENSG00000126067_ENST00000373237.4_tail_region	ENSG00000126067	ENST00000373237.4	tail_region	100	MANE_Select	false
ENSG00000126067_ENST00000373237.4_UTR_pair	ENSG00000126067	ENST00000373237.4	UTR_pair	3827	MANE_Select	false
ENSG00000092853_ENST00000318121.8_mRNA	ENSG00000092853	ENST00000318121.8	mRNA	8512	MANE_Select	false
ENSG00000092853_ENST00000318121.8_CDS	ENSG00000092853	ENST00000318121.8	CDS	4020	MANE_Select	false
ENSG00000092853_ENST00000318121.8_5UTR	ENSG00000092853	ENST00000318121.8	5UTR	108	MANE_Select	false
ENSG00000092853_ENST00000318121.8_3UTR	ENSG00000092853	ENST00000318121.8	3UTR	4384	MANE_Select	false
ENSG00000092853_ENST00000318121.8_start_codon_region	ENSG00000092853	ENST00000318121.8	start_codon_region	63	MANE_Select	false
ENSG00000092853_ENST00000318121.8_stop_codon_region	ENSG00000092853	ENST00000318121.8	stop_codon_region	63	MANE_Select	false
ENSG00000092853_ENST00000318121.8_tail_region	ENSG00000092853	ENST00000318121.8	tail_region	100	MANE_Select	false
ENSG00000092853_ENST00000318121.8_UTR_pair	ENSG00000092853	ENST00000318121.8	UTR_pair	4499	MANE_Select	false
ENSG00000054116_ENST00000373166.8_mRNA	ENSG00000054116	ENST00000373166.8	mRNA	1282	MANE_Select	false
ENSG00000054116_ENST00000373166.8_CDS	ENSG00000054116	ENST00000373166.8	CDS	543	MANE_Select	false
ENSG00000054116_ENST00000373166.8_5UTR	ENSG00000054116	ENST00000373166.8	5UTR	108	MANE_Select	false
ENSG00000054116_ENST00000373166.8_3UTR	ENSG00000054116	ENST00000373166.8	3UTR	631	MANE_Select	false
ENSG00000054116_ENST00000373166.8_start_codon_region	ENSG00000054116	ENST00000373166.8	start_codon_region	63	MANE_Select	false
ENSG00000054116_ENST00000373166.8_stop_codon_region	ENSG00000054116	ENST00000373166.8	stop_codon_region	63	MANE_Select	false
ENSG00000054116_ENST00000373166.8_tail_region	ENSG00000054116	ENST00000373166.8	tail_region	100	MANE_Select	false
ENSG00000054116_ENST00000373166.8_UTR_pair	ENSG00000054116	ENST00000373166.8	UTR_pair	746	MANE_Select	false
ENSG00000116871_ENST00000474796.2_mRNA	ENSG00000116871	ENST00000474796.2	mRNA	3372	MANE_Select	false
ENSG00000116871_ENST00000474796.2_CDS	ENSG00000116871	ENST00000474796.2	CDS	2523	MANE_Select	false
ENSG00000116871_ENST00000474796.2_5UTR	ENSG00000116871	ENST00000474796.2	5UTR	258	MANE_Select	false
ENSG00000116871_ENST00000474796.2_3UTR	ENSG00000116871	ENST00000474796.2	3UTR	591	MANE_Select	false
ENSG00000116871_ENST00000474796.2_start_codon_region	ENSG00000116871	ENST00000474796.2	start_codon_region	63	MANE_Select	false
ENSG00000116871_ENST00000474796.2_stop_codon_region	ENSG00000116871	ENST00000474796.2	stop_codon_region	63	MANE_Select	false
ENSG00000116871_ENST00000474796.2_tail_region	ENSG00000116871	ENST00000474796.2	tail_region	100	MANE_Select	false
ENSG00000116871_ENST00000474796.2_UTR_pair	ENSG00000116871	ENST00000474796.2	UTR_pair	856	MANE_Select	false
ENSG00000054118_ENST00000354618.10_mRNA	ENSG00000054118	ENST00000354618.10	mRNA	4405	MANE_Select	false
ENSG00000054118_ENST00000354618.10_CDS	ENSG00000054118	ENST00000354618.10	CDS	2868	MANE_Select	false
ENSG00000054118_ENST00000354618.10_5UTR	ENSG00000054118	ENST00000354618.10	5UTR	197	MANE_Select	false
ENSG00000054118_ENST00000354618.10_3UTR	ENSG00000054118	ENST00000354618.10	3UTR	1340	MANE_Select	false
ENSG00000054118_ENST00000354618.10_start_codon_region	ENSG00000054118	ENST00000354618.10	start_codon_region	63	MANE_Select	false
ENSG00000054118_ENST00000354618.10_stop_codon_region	ENSG00000054118	ENST00000354618.10	stop_codon_region	63	MANE_Select	false
ENSG00000054118_ENST00000354618.10_tail_region	ENSG00000054118	ENST00000354618.10	tail_region	100	MANE_Select	false
ENSG00000054118_ENST00000354618.10_UTR_pair	ENSG00000054118	ENST00000354618.10	UTR_pair	1544	MANE_Select	false
ENSG00000142694_ENST00000490466.2_mRNA	ENSG00000142694	ENST00000490466.2	mRNA	980	MANE_Select	false
ENSG00000142694_ENST00000490466.2_CDS	ENSG00000142694	ENST00000490466.2	CDS	498	MANE_Select	false
ENSG00000142694_ENST00000490466.2_5UTR	ENSG00000142694	ENST00000490466.2	5UTR	217	MANE_Select	false
ENSG00000142694_ENST00000490466.2_3UTR	ENSG00000142694	ENST00000490466.2	3UTR	265	MANE_Select	false
ENSG00000142694_ENST00000490466.2_start_codon_region	ENSG00000142694	ENST00000490466.2	start_codon_region	63	MANE_Select	false
ENSG00000142694_ENST00000490466.2_stop_codon_region	ENSG00000142694	ENST00000490466.2	stop_codon_region	63	MANE_Select	false
ENSG00000142694_ENST00000490466.2_tail_region	ENSG00000142694	ENST00000490466.2	tail_region	100	MANE_Select	false
ENSG00000142694_ENST00000490466.2_UTR_pair	ENSG00000142694	ENST00000490466.2	UTR_pair	489	MANE_Select	false
ENSG00000196182_ENST00000373132.4_mRNA	ENSG00000196182	ENST00000373132.4	mRNA	3645	MANE_Select	false
ENSG00000196182_ENST00000373132.4_CDS	ENSG00000196182	ENST00000373132.4	CDS	1308	MANE_Select	false
ENSG00000196182_ENST00000373132.4_5UTR	ENSG00000196182	ENST00000373132.4	5UTR	210	MANE_Select	false
ENSG00000196182_ENST00000373132.4_3UTR	ENSG00000196182	ENST00000373132.4	3UTR	2127	MANE_Select	false
ENSG00000196182_ENST00000373132.4_start_codon_region	ENSG00000196182	ENST00000373132.4	start_codon_region	63	MANE_Select	false
ENSG00000196182_ENST00000373132.4_stop_codon_region	ENSG00000196182	ENST00000373132.4	stop_codon_region	63	MANE_Select	false
ENSG00000196182_ENST00000373132.4_tail_region	ENSG00000196182	ENST00000373132.4	tail_region	100	MANE_Select	false
ENSG00000196182_ENST00000373132.4_UTR_pair	ENSG00000196182	ENST00000373132.4	UTR_pair	2344	MANE_Select	false
ENSG00000181817_ENST00000315732.3_mRNA	ENSG00000181817	ENST00000315732.3	mRNA	860	MANE_Select	false
ENSG00000181817_ENST00000315732.3_CDS	ENSG00000181817	ENST00000315732.3	CDS	372	MANE_Select	false
ENSG00000181817_ENST00000315732.3_5UTR	ENSG00000181817	ENST00000315732.3	5UTR	166	MANE_Select	false
ENSG00000181817_ENST00000315732.3_3UTR	ENSG00000181817	ENST00000315732.3	3UTR	322	MANE_Select	false
ENSG00000181817_ENST00000315732.3_start_codon_region	ENSG00000181817	ENST00000315732.3	start_codon_region	63	MANE_Select	false
ENSG00000181817_ENST00000315732.3_stop_codon_region	ENSG00000181817	ENST00000315732.3	stop_codon_region	63	MANE_Select	false
ENSG00000181817_ENST00000315732.3_tail_region	ENSG00000181817	ENST00000315732.3	tail_region	100	MANE_Select	false
ENSG00000181817_ENST00000315732.3_UTR_pair	ENSG00000181817	ENST00000315732.3	UTR_pair	495	MANE_Select	false
ENSG00000116885_ENST00000235532.9_mRNA	ENSG00000116885	ENST00000235532.9	mRNA	1455	MANE_Select	false
ENSG00000116885_ENST00000235532.9_CDS	ENSG00000116885	ENST00000235532.9	CDS	1140	MANE_Select	false
ENSG00000116885_ENST00000235532.9_5UTR	ENSG00000116885	ENST00000235532.9	5UTR	82	MANE_Select	false
ENSG00000116885_ENST00000235532.9_3UTR	ENSG00000116885	ENST00000235532.9	3UTR	233	MANE_Select	false
ENSG00000116885_ENST00000235532.9_start_codon_region	ENSG00000116885	ENST00000235532.9	start_codon_region	63	MANE_Select	false
ENSG00000116885_ENST00000235532.9_stop_codon_region	ENSG00000116885	ENST00000235532.9	stop_codon_region	63	MANE_Select	false
ENSG00000116885_ENST00000235532.9_tail_region	ENSG00000116885	ENST00000235532.9	tail_region	100	MANE_Select	false
ENSG00000116885_ENST00000235532.9_UTR_pair	ENSG00000116885	ENST00000235532.9	UTR_pair	322	MANE_Select	false
ENSG00000163874_ENST00000373087.7_mRNA	ENSG00000163874	ENST00000373087.7	mRNA	2654	MANE_Select	false
ENSG00000163874_ENST00000373087.7_CDS	ENSG00000163874	ENST00000373087.7	CDS	1800	MANE_Select	false
ENSG00000163874_ENST00000373087.7_5UTR	ENSG00000163874	ENST00000373087.7	5UTR	88	MANE_Select	false
ENSG00000163874_ENST00000373087.7_3UTR	ENSG00000163874	ENST00000373087.7	3UTR	766	MANE_Select	false
ENSG00000163874_ENST00000373087.7_start_codon_region	ENSG00000163874	ENST00000373087.7	start_codon_region	63	MANE_Select	false
ENSG00000163874_ENST00000373087.7_stop_codon_region	ENSG00000163874	ENST00000373087.7	stop_codon_region	63	MANE_Select	false
ENSG00000163874_ENST00000373087.7_tail_region	ENSG00000163874	ENST00000373087.7	tail_region	100	MANE_Select	false
ENSG00000163874_ENST00000373087.7_UTR_pair	ENSG00000163874	ENST00000373087.7	UTR_pair	861	MANE_Select	false
ENSG00000163877_ENST00000296215.8_mRNA	ENSG00000163877	ENST00000296215.8	mRNA	4554	MANE_Select	false
ENSG00000163877_ENST00000296215.8_CDS	ENSG00000163877	ENST00000296215.8	CDS	1191	MANE_Select	false
ENSG00000163877_ENST00000296215.8_5UTR	ENSG00000163877	ENST00000296215.8	5UTR	64	MANE_Select	false
ENSG00000163877_ENST00000296215.8_3UTR	ENSG00000163877	ENST00000296215.8	3UTR	3299	MANE_Select	false
ENSG00000163877_ENST00000296215.8_start_codon_region	ENSG00000163877	ENST00000296215.8	start_codon_region	63	MANE_Select	false
ENSG00000163877_ENST00000296215.8_stop_codon_region	ENSG00000163877	ENST00000296215.8	stop_codon_region	63	MANE_Select	false
ENSG00000163877_ENST00000296215.8_tail_region	ENSG00000163877	ENST00000296215.8	tail_region	100	MANE_Select	false
ENSG00000163877_ENST00000296215.8_UTR_pair	ENSG00000163877	ENST00000296215.8	UTR_pair	3370	MANE_Select	false
