Gene_ID,Transcript_ID,Selection_Reason,Total_Length,CDS_Length,5UTR_Length,3UTR_Length,UTR_pair_Length,Status
ENSG00000143819,ENST00000272167.10,MANE_Select,1635,1368,51,216,274,Success
ENSG00000196187,ENST00000366835.8,MANE_Select,4109,2424,282,1403,1692,Success
ENSG00000182827,ENST00000366812.6,MANE_Select,3584,1587,66,1931,2004,Success
ENSG00000183814,ENST00000681046.1,MANE_Select,2998,1629,25,1344,1376,Short_or_Missing_UTRs
ENSG00000143799,ENST00000366794.10,MANE_Select,3978,3045,164,769,940,Success
ENSG00000143772,ENST00000429204.6,MANE_Select,6269,2841,447,2981,3435,Success
ENSG00000143801,ENST00000366783.8,MANE_Select,2249,1347,383,519,909,Success
ENSG00000163050,ENST00000366777.4,MANE_Select,2866,1944,115,807,929,Success
ENSG00000143776,ENST00000366766.8,MANE_Select,10978,5265,1310,4403,5720,Success
ENSG00000143740,ENST00000617596.5,MANE_Select,1923,1260,110,553,670,Success
ENSG00000143761,ENST00000272102.10,MANE_Select,1840,546,95,1199,1301,Success
ENSG00000143774,ENST00000453943.6,MANE_Select,935,657,24,254,285,Short_or_Missing_UTRs
ENSG00000154370,ENST00000284551.11,MANE_Select,2710,1407,274,1029,1310,Success
ENSG00000168118,ENST00000366690.5,MANE_Select,2987,657,229,2101,2337,Success
ENSG00000154429,ENST00000284617.7,MANE_Select,5217,813,184,4220,4411,Success
ENSG00000135776,ENST00000344517.5,MANE_Select,3869,2217,55,1597,1659,Success
ENSG00000135801,ENST00000258281.7,MANE_Select,3174,1770,241,1163,1411,Success
ENSG00000135763,ENST00000258243.7,MANE_Select,5601,4575,123,903,1033,Success
ENSG00000143641,ENST00000366672.5,MANE_Select,4423,1716,43,2664,2714,Success
ENSG00000177614,ENST00000391860.7,MANE_Select,10914,1575,404,8935,9346,Success
ENSG00000135775,ENST00000366669.9,MANE_Select,2932,2217,126,589,722,Success
ENSG00000116906,ENST00000366647.9,MANE_Select,2641,2043,167,431,605,Success
ENSG00000116903,ENST00000366645.1,MANE_Select,5100,2178,107,2815,2929,Success
ENSG00000135766,ENST00000366641.4,MANE_Select,4335,1281,399,2655,3061,Success
ENSG00000116918,ENST00000366639.9,MANE_Select,2634,873,142,1619,1768,Success
ENSG00000116991,ENST00000674635.1,MANE_Select,6914,5169,583,1162,1752,Success
ENSG00000135750,ENST00000366621.8,MANE_Select,2061,1011,66,984,1057,Success
ENSG00000168275,ENST00000366615.10,MANE_Select,1741,468,11,1262,1280,Short_or_Missing_UTRs
ENSG00000168264,ENST00000366609.4,MANE_Select,5316,1764,684,2868,3559,Success
ENSG00000173726,ENST00000366607.5,MANE_Select,3283,438,122,2723,2852,Success
ENSG00000054267,ENST00000264183.9,MANE_Select,6022,3939,460,1623,2090,Success
ENSG00000152904,ENST00000282841.9,MANE_Select,2895,903,232,1760,1999,Success
ENSG00000162885,ENST00000366600.8,MANE_Select,4719,1503,200,3016,3223,Success
ENSG00000077585,ENST00000366592.8,MANE_Select,2033,1200,84,749,840,Success
ENSG00000116977,ENST00000366584.9,MANE_Select,5957,954,183,4820,5010,Success
ENSG00000119285,ENST00000366582.8,MANE_Select,8459,6435,127,1897,2031,Success
ENSG00000116984,ENST00000366577.10,MANE_Select,10547,3798,412,6337,6756,Success
ENSG00000203668,ENST00000366553.3,MANE_Select,7711,1971,795,4945,5747,Success
ENSG00000174371,ENST00000366548.8,MANE_Select,3449,2541,569,339,915,Success
ENSG00000143702,ENST00000366542.6,MANE_Select,7059,4755,283,2021,2311,Success
ENSG00000054282,ENST00000366541.8,MANE_Select,2581,2142,133,306,446,Success
ENSG00000117020,ENST00000673466.1,MANE_Select,7281,1440,316,5525,5848,Success
ENSG00000179456,ENST00000358704.4,MANE_Select,3851,1596,149,2106,2262,Success
ENSG00000035687,ENST00000366535.4,MANE_Select,2555,1371,92,1092,1191,Success
ENSG00000121644,ENST00000302550.16,MANE_Select,4017,585,188,3244,3439,Success
ENSG00000203667,ENST00000411948.7,MANE_Select,2295,357,57,1881,1945,Success
ENSG00000153187,ENST00000640218.2,MANE_Select,6867,2478,236,4153,4396,Success
ENSG00000185420,ENST00000490107.6,MANE_Select,1565,1287,62,216,285,Success
ENSG00000162852,ENST00000366513.9,MANE_Select,5127,2178,259,2690,2956,Success
ENSG00000153207,ENST00000648844.2,MANE_Select,8887,6801,378,1708,2093,Success
ENSG00000162714,ENST00000682384.1,MANE_Select,5315,1764,447,3104,3558,Success
ENSG00000175137,ENST00000366472.6,MANE_Select,3148,1182,512,1454,1973,Success
ENSG00000171163,ENST00000306601.9,MANE_Select,1942,1560,180,202,389,Success
ENSG00000035115,ENST00000356150.10,MANE_Select,1744,1029,48,667,722,Success
ENSG00000151353,ENST00000281017.8,MANE_Select,6187,423,61,5703,5771,Success
ENSG00000130508,ENST00000252804.9,MANE_Select,6817,4440,60,2317,2384,Success
ENSG00000182551,ENST00000327435.11,MANE_Select,2181,540,44,1597,1648,Success
ENSG00000151692,ENST00000320892.11,MANE_Select,5720,879,422,4419,4848,Success
ENSG00000115738,ENST00000396290.2,MANE_Select,1299,405,110,784,901,Success
ENSG00000134313,ENST00000256707.8,MANE_Select,7348,5316,170,1862,2039,Success
ENSG00000143797,ENST00000305997.8,MANE_Select,7622,1563,70,5989,6066,Success
ENSG00000151693,ENST00000281419.8,MANE_Select,5665,3021,293,2351,2651,Success
ENSG00000119185,ENST00000355346.9,MANE_Select,4153,603,191,3359,3557,Success
ENSG00000151694,ENST00000310823.8,MANE_Select,4391,2475,225,1691,1923,Success
ENSG00000134308,ENST00000238081.8,MANE_Select,2196,738,139,1319,1465,Success
ENSG00000172059,ENST00000305883.6,MANE_Select,4035,1539,167,2329,2503,Success
ENSG00000171848,ENST00000304567.10,MANE_Select,3258,1170,60,2028,2095,Success
ENSG00000115756,ENST00000307845.8,MANE_Select,1749,582,384,783,1174,Success
ENSG00000115758,ENST00000234111.9,MANE_Select,2476,1386,334,756,1097,Success
ENSG00000143870,ENST00000272227.8,MANE_Select,2279,1323,89,867,963,Success
ENSG00000134318,ENST00000315872.11,MANE_Select,8345,4167,500,3678,4185,Success
ENSG00000169016,ENST00000381525.8,MANE_Select,3230,846,282,2102,2391,Success
ENSG00000134324,ENST00000674199.1,MANE_Select,5448,2781,49,2618,2674,Success
ENSG00000071575,ENST00000155926.9,MANE_Select,4344,1032,1372,1940,3319,Success
ENSG00000079785,ENST00000233084.8,MANE_Select,2484,2223,66,195,268,Success
ENSG00000163029,ENST00000448223.7,MANE_Select,5240,3276,277,1687,1971,Success
ENSG00000178295,ENST00000381254.7,MANE_Select,9957,2727,223,7007,7237,Success
ENSG00000240857,ENST00000381249.4,MANE_Select,1560,1011,81,468,556,Success
ENSG00000183891,ENST00000333610.4,MANE_Select,941,456,129,356,492,Success
ENSG00000118965,ENST00000281405.9,MANE_Select,6898,3513,90,3295,3392,Success
ENSG00000068697,ENST00000175091.5,MANE_Select,1365,702,108,555,670,Success
ENSG00000115884,ENST00000254351.9,MANE_Select,3165,933,263,1969,2239,Success
ENSG00000055917,ENST00000361078.7,MANE_Select,6309,3195,266,2848,3121,Success
ENSG00000143878,ENST00000272233.6,MANE_Select,2367,591,392,1384,1783,Success
ENSG00000118960,ENST00000304031.8,MANE_Select,2383,1179,35,1169,1211,Success
ENSG00000118961,ENST00000237822.8,MANE_Select,3917,978,67,2872,2946,Success
ENSG00000119778,ENST00000238789.10,MANE_Select,8112,4377,353,3382,3742,Success
ENSG00000173960,ENST00000309033.5,MANE_Select,6022,780,200,5042,5249,Success
ENSG00000119782,ENST00000380986.9,MANE_Select,925,327,109,489,605,Success
ENSG00000115128,ENST00000233468.5,MANE_Select,651,378,97,176,280,Success
ENSG00000198399,ENST00000355123.9,MANE_Select,6122,5094,266,762,1035,Success
ENSG00000084676,ENST00000348332.8,MANE_Select,7381,4326,744,2311,3062,Success
ENSG00000138092,ENST00000380834.7,MANE_Select,4106,903,145,3058,3210,Success
ENSG00000138031,ENST00000679454.1,MANE_Select,4950,3435,752,763,1522,Success
ENSG00000084710,ENST00000403714.8,MANE_Select,7486,2454,237,4795,5039,Success
ENSG00000119772,ENST00000321117.10,MANE_Select,9421,2739,277,6405,6689,Success
ENSG00000138101,ENST00000406818.8,MANE_Select,2417,1884,193,340,540,Success
ENSG00000084731,ENST00000264712.8,MANE_Select,5342,2382,580,2380,2967,Success
ENSG00000084733,ENST00000264710.5,MANE_Select,3561,603,525,2433,2965,Success
ENSG00000084754,ENST00000380649.8,MANE_Select,2943,2292,36,615,658,Success
ENSG00000138029,ENST00000317799.10,MANE_Select,1997,1425,60,512,579,Success
ENSG00000138018,ENST00000260585.12,MANE_Select,8066,1194,90,6782,6879,Success
ENSG00000213699,ENST00000344420.10,MANE_Select,3902,1116,66,2720,2793,Success
ENSG00000157851,ENST00000288699.11,MANE_Select,5178,1695,127,3356,3490,Success
ENSG00000084764,ENST00000233121.7,MANE_Select,1890,846,173,871,1051,Success
ENSG00000119777,ENST00000238788.14,MANE_Select,2978,2070,51,857,915,Success
ENSG00000084693,ENST00000360131.5,MANE_Select,3188,2661,172,355,534,Success
ENSG00000228474,ENST00000456793.2,MANE_Select,442,114,55,273,335,Success
ENSG00000138030,ENST00000260598.10,MANE_Select,2397,897,488,1012,1507,Success
ENSG00000138028,ENST00000402394.6,MANE_Select,1931,957,294,680,981,Success
ENSG00000138073,ENST00000260643.7,MANE_Select,2127,1254,215,658,880,Success
ENSG00000138074,ENST00000310574.8,MANE_Select,3213,1908,456,849,1312,Success
ENSG00000084774,ENST00000264705.9,MANE_Select,7286,6678,183,425,615,Success
ENSG00000115204,ENST00000380044.6,MANE_Select,1002,531,51,420,478,Success
ENSG00000115234,ENST00000233575.7,MANE_Select,2357,1413,128,816,951,Success
ENSG00000163795,ENST00000323703.11,MANE_Select,2144,1626,208,310,525,Success
ENSG00000115241,ENST00000344034.5,MANE_Select,2210,1641,169,400,576,Success
ENSG00000115216,ENST00000379852.8,MANE_Select,2176,1608,121,447,575,Success
ENSG00000243943,ENST00000355467.6,MANE_Select,3531,1704,71,1756,1834,Success
ENSG00000119760,ENST00000337768.10,MANE_Select,4296,1245,375,2676,3058,Success
ENSG00000163798,ENST00000326019.11,MANE_Select,2541,2229,26,286,319,Short_or_Missing_UTRs
ENSG00000158019,ENST00000379624.6,MANE_Select,1678,1152,138,388,533,Success
ENSG00000075426,ENST00000264716.9,MANE_Select,6713,981,863,4869,5739,Success
ENSG00000213639,ENST00000395366.3,MANE_Select,4916,984,295,3637,3939,Success
ENSG00000115295,ENST00000320081.10,MANE_Select,4299,2118,266,1915,2188,Success
ENSG00000119801,ENST00000261353.9,MANE_Select,2136,366,80,1690,1777,Success
ENSG00000213626,ENST00000395323.9,MANE_Select,2930,318,205,2407,2619,Success
ENSG00000172954,ENST00000379509.8,MANE_Select,4879,1131,142,3606,3755,Success
ENSG00000013016,ENST00000322054.10,MANE_Select,4825,1608,470,2747,3224,Success
ENSG00000162959,ENST00000404530.6,MANE_Select,1516,894,84,538,629,Success
ENSG00000162961,ENST00000342166.10,MANE_Select,688,300,109,279,395,Success
ENSG00000021574,ENST00000315285.9,MANE_Select,5268,1851,276,3141,3424,Success
ENSG00000152683,ENST00000282587.9,MANE_Select,5089,1386,37,3666,3710,Success
ENSG00000119820,ENST00000238831.9,MANE_Select,11955,735,252,10968,11227,Success
ENSG00000049323,ENST00000404816.7,MANE_Select,6502,5166,372,964,1343,Success
ENSG00000119812,ENST00000238823.13,MANE_Select,2751,1557,78,1116,1201,Success
ENSG00000150938,ENST00000280527.7,MANE_Select,6060,3111,515,2434,2956,Success
ENSG00000171055,ENST00000405912.8,MANE_Select,1993,1062,26,905,938,Short_or_Missing_UTRs
ENSG00000008869,ENST00000233099.6,MANE_Select,6937,6216,126,595,728,Success
ENSG00000055332,ENST00000233057.9,MANE_Select,9975,1656,256,8063,8326,Success
ENSG00000115816,ENST00000234170.10,MANE_Select,3346,3165,29,152,188,Short_or_Missing_UTRs
ENSG00000003509,ENST00000002125.9,MANE_Select,2184,1326,48,810,865,Success
ENSG00000115825,ENST00000234179.8,MANE_Select,6156,2673,808,2675,3490,Success
ENSG00000115828,ENST00000338415.8,MANE_Select,1683,1086,102,495,604,Success
ENSG00000163171,ENST00000295324.4,MANE_Select,5096,765,452,3879,4338,Success
ENSG00000138061,ENST00000610745.5,MANE_Select,5218,1632,373,3213,3593,Success
ENSG00000143889,ENST00000449105.8,MANE_Select,4144,1629,302,2213,2522,Success
ENSG00000143891,ENST00000272252.10,MANE_Select,2277,1029,48,1200,1255,Success
ENSG00000115875,ENST00000313117.11,MANE_Select,2356,717,105,1534,1646,Success
ENSG00000152147,ENST00000281950.8,MANE_Select,3705,504,91,3110,3208,Success
ENSG00000163214,ENST00000457308.6,MANE_Select,4885,4161,154,570,731,Success
ENSG00000188010,ENST00000644631.4,MANE_Select,727,456,77,194,278,Success
ENSG00000115904,ENST00000402219.8,MANE_Select,8906,4002,629,4275,4911,Success
ENSG00000011566,ENST00000263881.8,MANE_Select,4335,2685,298,1352,1657,Success
ENSG00000183023,ENST00000332839.9,MANE_Select,21116,2922,211,17983,18201,Success
ENSG00000162878,ENST00000294964.6,MANE_Select,2490,1482,179,829,1015,Success
ENSG00000143924,ENST00000318522.10,MANE_Select,5546,2946,259,2341,2607,Success
ENSG00000115944,ENST00000234301.3,MANE_Select,2282,345,56,1881,1944,Success
ENSG00000152518,ENST00000282388.4,MANE_Select,3693,1485,291,1917,2215,Success
ENSG00000115970,ENST00000405975.7,MANE_Select,6091,5862,132,97,236,Success
ENSG00000138095,ENST00000260665.12,MANE_Select,6603,4185,42,2376,2425,Success
ENSG00000138032,ENST00000282412.9,MANE_Select,2608,1440,414,754,1175,Success
ENSG00000138078,ENST00000409411.6,MANE_Select,5829,1917,163,3749,3919,Success
ENSG00000068784,ENST00000263736.5,MANE_Select,3667,2988,49,630,686,Success
ENSG00000171132,ENST00000306156.8,MANE_Select,5749,2214,426,3109,3542,Success
ENSG00000116016,ENST00000263734.5,MANE_Select,5155,2613,505,2037,2549,Success
ENSG00000119729,ENST00000238738.9,MANE_Select,4780,618,557,3605,4169,Success
ENSG00000151665,ENST00000281382.11,MANE_Select,1294,660,93,541,641,Success
ENSG00000119878,ENST00000238892.4,MANE_Select,6323,306,68,5949,6024,Success
ENSG00000171150,ENST00000394861.3,MANE_Select,4766,1611,167,2988,3162,Success
ENSG00000180398,ENST00000319466.9,MANE_Select,4120,441,90,3589,3686,Success
ENSG00000068724,ENST00000319190.11,MANE_Select,5095,2577,318,2200,2525,Success
ENSG00000143933,ENST00000272298.12,MANE_Select,1210,450,68,692,767,Success
ENSG00000095002,ENST00000233146.7,MANE_Select,3115,2805,36,274,317,Success
ENSG00000116062,ENST00000234420.11,MANE_Select,4265,4083,89,93,189,Success
ENSG00000138081,ENST00000403359.8,MANE_Select,4760,2784,778,1198,1983,Success
ENSG00000170802,ENST00000340553.8,MANE_Select,5437,1296,289,3852,4148,Success
ENSG00000162869,ENST00000294952.13,MANE_Select,3173,2343,188,642,837,Success
ENSG00000115239,ENST00000263634.8,MANE_Select,2226,1557,146,523,676,Success
ENSG00000143942,ENST00000295304.5,MANE_Select,1309,555,83,671,761,Success
ENSG00000068912,ENST00000185150.9,MANE_Select,2446,1452,167,827,1001,Success
ENSG00000068878,ENST00000404125.6,MANE_Select,7250,5532,209,1509,1725,Success
ENSG00000170634,ENST00000394666.9,MANE_Select,882,300,84,498,589,Success
ENSG00000115306,ENST00000356805.9,MANE_Select,10211,7095,239,2877,3123,Success
ENSG00000115310,ENST00000337526.11,MANE_Select,4697,3579,151,967,1125,Success
ENSG00000143947,ENST00000272317.11,MANE_Select,785,471,38,276,321,Success
ENSG00000085760,ENST00000263629.9,MANE_Select,2536,2184,299,53,359,Success
ENSG00000115355,ENST00000436346.7,MANE_Select,9751,5616,777,3358,4142,Success
ENSG00000163001,ENST00000349456.9,MANE_Select,1184,1029,84,71,162,Success
ENSG00000275052,ENST00000616407.2,MANE_Select,5506,2550,337,2619,2963,Success
ENSG00000115380,ENST00000355426.8,MANE_Select,2708,1482,120,1106,1233,Success
ENSG00000028116,ENST00000340157.9,MANE_Select,1773,1527,68,178,253,Success
ENSG00000119866,ENST00000642384.2,MANE_Select,6102,2508,384,3210,3601,Success
ENSG00000115421,ENST00000238714.8,MANE_Select,7348,2211,211,4926,5144,Success
ENSG00000162924,ENST00000394479.4,MANE_Select,11108,1764,267,9077,9351,Success
ENSG00000162927,ENST00000316752.11,MANE_Select,4025,1590,263,2172,2442,Success
ENSG00000162928,ENST00000295030.6,MANE_Select,4472,1212,40,3220,3267,Success
ENSG00000115464,ENST00000398571.7,MANE_Select,11675,10641,395,639,1041,Success
ENSG00000082898,ENST00000401558.7,MANE_Select,4988,3216,801,971,1779,Success
ENSG00000115484,ENST00000394440.8,MANE_Select,2376,1620,149,607,763,Success
ENSG00000173163,ENST00000311832.6,MANE_Select,695,573,5,117,129,Short_or_Missing_UTRs
ENSG00000170340,ENST00000301998.5,MANE_Select,2761,1194,250,1317,1574,Success
ENSG00000115504,ENST00000431489.6,MANE_Select,5105,3483,635,987,1629,Success
ENSG00000143951,ENST00000272321.12,MANE_Select,4894,2241,206,2447,2660,Success
ENSG00000169764,ENST00000337130.10,MANE_Select,2150,1527,290,333,630,Success
ENSG00000143952,ENST00000272322.9,MANE_Select,4725,2934,511,1280,1798,Success
ENSG00000197329,ENST00000358912.5,MANE_Select,3716,1257,409,2050,2466,Success
ENSG00000119862,ENST00000238875.10,MANE_Select,3856,519,384,2953,3344,Success
ENSG00000119844,ENST00000409933.6,MANE_Select,4098,2811,317,970,1294,Success
ENSG00000179833,ENST00000313349.3,MANE_Select,5549,945,298,4306,4611,Success
ENSG00000115902,ENST00000234256.4,MANE_Select,4563,1599,245,2719,2971,Success
ENSG00000011523,ENST00000377990.7,MANE_Select,5803,2274,159,3370,3536,Success
ENSG00000138069,ENST00000409784.8,MANE_Select,2448,618,191,1639,1837,Success
ENSG00000138071,ENST00000260641.10,MANE_Select,3783,1185,79,2519,2605,Success
ENSG00000198369,ENST00000356388.9,MANE_Select,4519,1257,612,2650,3269,Success
ENSG00000143995,ENST00000272369.14,MANE_Select,4566,1173,732,2661,3400,Success
ENSG00000143971,ENST00000272342.6,MANE_Select,4948,2781,116,2051,2174,Success
ENSG00000115946,ENST00000263657.7,MANE_Select,2242,759,47,1436,1490,Success
ENSG00000221823,ENST00000234310.8,MANE_Select,3024,513,405,2106,2518,Success
ENSG00000169621,ENST00000303795.9,MANE_Select,3823,1536,147,2140,2294,Success
ENSG00000169604,ENST00000303714.9,MANE_Select,5858,1695,321,3842,4170,Success
ENSG00000198380,ENST00000357308.9,MANE_Select,8665,2100,156,6409,6572,Success
ENSG00000169599,ENST00000410022.7,MANE_Select,898,765,13,120,140,Short_or_Missing_UTRs
ENSG00000196975,ENST00000394295.6,MANE_Select,2651,966,88,1597,1692,Success
ENSG00000087338,ENST00000282570.4,MANE_Select,4161,1548,233,2380,2620,Success
ENSG00000059728,ENST00000264444.7,MANE_Select,5549,666,222,4661,4890,Success
ENSG00000169564,ENST00000303577.7,MANE_Select,1727,1071,267,389,663,Success
ENSG00000115998,ENST00000264434.7,MANE_Select,2524,1725,328,471,806,Success
ENSG00000116001,ENST00000433529.7,MANE_Select,4634,1161,198,3275,3480,Success
ENSG00000116005,ENST00000433351.7,MANE_Select,5339,1518,28,3793,3828,Short_or_Missing_UTRs
ENSG00000143977,ENST00000272348.7,MANE_Select,594,231,91,272,370,Success
ENSG00000035141,ENST00000430566.6,MANE_Select,2107,738,56,1313,1376,Success
ENSG00000163235,ENST00000295400.11,MANE_Select,4117,483,59,3575,3641,Success
ENSG00000144043,ENST00000272438.9,MANE_Select,3365,591,116,2658,2781,Success
ENSG00000124357,ENST00000244204.11,MANE_Select,2371,1035,36,1300,1343,Success
ENSG00000124374,ENST00000244221.9,MANE_Select,6300,372,187,5741,5935,Success
ENSG00000075292,ENST00000264447.9,MANE_Select,6487,5937,296,254,557,Success
ENSG00000135636,ENST00000410020.8,MANE_Select,6775,6360,144,271,422,Success
ENSG00000003137,ENST00000001146.7,MANE_Select,4556,1539,28,2989,3024,Short_or_Missing_UTRs
ENSG00000144036,ENST00000272427.11,MANE_Select,5910,2436,123,3351,3481,Success
ENSG00000116096,ENST00000234454.6,MANE_Select,1432,786,25,621,653,Short_or_Missing_UTRs
ENSG00000135631,ENST00000486777.7,MANE_Select,6285,3975,171,2139,2317,Success
ENSG00000135617,ENST00000258083.3,MANE_Select,1090,567,79,444,530,Success
ENSG00000135624,ENST00000258091.10,MANE_Select,1847,1632,71,144,222,Success
ENSG00000144048,ENST00000272444.8,MANE_Select,1570,993,129,448,584,Success
ENSG00000124356,ENST00000394070.7,MANE_Select,6746,1275,562,4909,5478,Success
ENSG00000114956,ENST00000264093.9,MANE_Select,1075,834,31,210,248,Success
ENSG00000163170,ENST00000327428.10,MANE_Select,555,324,38,193,238,Success
ENSG00000114978,ENST00000396049.5,MANE_Select,4896,651,205,4040,4252,Success
ENSG00000065911,ENST00000394053.7,MANE_Select,4403,1053,27,3323,3357,Short_or_Missing_UTRs
ENSG00000204843,ENST00000628224.3,MANE_Select,4455,3837,274,344,625,Success
ENSG00000005448,ENST00000348227.4,MANE_Select,1147,1005,88,54,149,Success
ENSG00000114993,ENST00000272430.10,MANE_Select,2221,1692,121,408,536,Success
ENSG00000115275,ENST00000448666.7,MANE_Select,2867,2514,135,218,360,Success
ENSG00000115289,ENST00000233630.11,MANE_Select,907,780,27,100,134,Short_or_Missing_UTRs
ENSG00000115317,ENST00000258080.8,MANE_Select,1785,1377,74,334,415,Success
ENSG00000115318,ENST00000264094.8,MANE_Select,3689,2262,79,1348,1434,Success
ENSG00000135622,ENST00000357877.7,MANE_Select,6075,2313,130,3632,3769,Success
ENSG00000159399,ENST00000290573.7,MANE_Select,5626,2754,454,2418,2879,Success
ENSG00000115350,ENST00000483063.2,MANE_Select,1097,354,37,706,750,Success
ENSG00000005436,ENST00000321027.8,MANE_Select,4367,2346,60,1961,2028,Success
ENSG00000034510,ENST00000233143.6,MANE_Select,461,135,78,248,333,Success
ENSG00000176407,ENST00000409785.9,MANE_Select,7500,1146,291,6063,6361,Success
ENSG00000152284,ENST00000282111.4,MANE_Select,2985,1767,293,925,1225,Success
ENSG00000152291,ENST00000377386.8,MANE_Select,6050,1314,27,4709,4743,Short_or_Missing_UTRs
ENSG00000042445,ENST00000295802.9,MANE_Select,3141,1833,21,1287,1315,Short_or_Missing_UTRs
ENSG00000115459,ENST00000409013.8,MANE_Select,2364,1146,432,786,1225,Success
ENSG00000042493,ENST00000263867.9,MANE_Select,1250,1047,63,140,210,Success
ENSG00000168906,ENST00000306434.8,MANE_Select,2817,1188,120,1509,1636,Success
ENSG00000115486,ENST00000233838.9,MANE_Select,7556,2277,65,5214,5286,Success
ENSG00000118640,ENST00000263864.10,MANE_Select,679,303,61,315,383,Success
ENSG00000168899,ENST00000306384.5,MANE_Select,660,351,60,249,316,Success
ENSG00000168890,ENST00000334462.10,MANE_Select,1553,816,208,529,744,Success
ENSG00000168874,ENST00000306279.4,MANE_Select,5658,966,199,4493,4699,Success
ENSG00000115525,ENST00000638572.2,MANE_Select,4366,1257,85,3024,3116,Success
ENSG00000132305,ENST00000410111.8,MANE_Select,2689,2277,80,332,419,Success
ENSG00000132313,ENST00000337109.9,MANE_Select,3723,567,34,3122,3163,Success
ENSG00000068615,ENST00000538924.7,MANE_Select,4017,855,116,3046,3169,Success
ENSG00000115548,ENST00000312912.10,MANE_Select,4667,3966,104,597,708,Success
ENSG00000115561,ENST00000263856.9,MANE_Select,3138,669,95,2374,2476,Success
ENSG00000239305,ENST00000237455.5,MANE_Select,3482,2058,979,445,1431,Success
ENSG00000153561,ENST00000283632.5,MANE_Select,6183,1176,377,4630,5014,Success
ENSG00000172086,ENST00000347055.4,MANE_Select,1807,780,448,579,1034,Success
ENSG00000172071,ENST00000303236.9,MANE_Select,4536,3351,190,995,1192,Success
ENSG00000153574,ENST00000283646.5,MANE_Select,1813,936,26,851,884,Short_or_Missing_UTRs
ENSG00000144026,ENST00000295208.7,MANE_Select,6189,1203,704,4282,4993,Success
ENSG00000275111,ENST00000614034.5,MANE_Select,3580,1278,91,2211,2309,Success
ENSG00000115042,ENST00000233379.9,MANE_Select,4775,945,171,3659,3837,Success
ENSG00000158050,ENST00000288943.5,MANE_Select,1685,945,86,654,747,Success
ENSG00000084090,ENST00000337288.10,MANE_Select,3377,1113,393,1871,2271,Success
ENSG00000135956,ENST00000258439.8,MANE_Select,6271,717,260,5294,5561,Success
ENSG00000144021,ENST00000488633.2,MANE_Select,3968,1020,126,2822,2955,Success
ENSG00000144028,ENST00000323853.10,MANE_Select,7194,6411,109,674,790,Success
ENSG00000121152,ENST00000240423.9,MANE_Select,6030,2226,64,3740,3811,Success
ENSG00000196843,ENST00000357485.8,MANE_Select,2181,1785,75,321,403,Success
ENSG00000114988,ENST00000264963.9,MANE_Select,2398,1047,24,1327,1358,Short_or_Missing_UTRs
ENSG00000158158,ENST00000377075.3,MANE_Select,4783,2328,98,2357,2462,Success
ENSG00000213337,ENST00000393537.5,MANE_Select,892,552,29,311,347,Short_or_Missing_UTRs
ENSG00000168758,ENST00000305476.10,MANE_Select,3652,2502,242,908,1157,Success
ENSG00000115073,ENST00000289228.7,MANE_Select,2204,1131,154,919,1080,Success
ENSG00000075568,ENST00000186436.10,MANE_Select,6701,5652,286,763,1056,Success
ENSG00000040933,ENST00000409851.8,MANE_Select,10096,2919,393,6784,7184,Success
ENSG00000183513,ENST00000328709.8,MANE_Select,1770,225,107,1438,1552,Success
ENSG00000115446,ENST00000357765.7,MANE_Select,1133,780,142,211,360,Success
ENSG00000071073,ENST00000393487.6,MANE_Select,8388,1608,320,6460,6787,Success
ENSG00000158411,ENST00000289359.6,MANE_Select,939,750,77,112,196,Success
ENSG00000158417,ENST00000289371.11,MANE_Select,5741,3663,166,1912,2085,Success
ENSG00000135945,ENST00000258428.8,MANE_Select,4731,3756,211,764,982,Success
ENSG00000144218,ENST00000672756.2,MANE_Select,10070,3681,334,6055,6396,Success
ENSG00000115526,ENST00000264249.8,MANE_Select,2854,1071,398,1385,1790,Success
ENSG00000071082,ENST00000264258.8,MANE_Select,1291,378,27,886,920,Short_or_Missing_UTRs
ENSG00000158435,ENST00000289382.8,MANE_Select,2515,1533,79,903,989,Success
ENSG00000115594,ENST00000410023.6,MANE_Select,5183,1710,358,3115,3480,Success
ENSG00000135953,ENST00000258436.10,MANE_Select,5293,1425,78,3790,3875,Success
ENSG00000135966,ENST00000393359.7,MANE_Select,5680,2583,128,2969,3104,Success
ENSG00000135974,ENST00000258457.7,MANE_Select,4587,699,48,3840,3895,Success
ENSG00000115641,ENST00000530340.6,MANE_Select,1582,840,285,457,749,Success
ENSG00000071051,ENST00000233154.9,MANE_Select,2666,1143,427,1096,1530,Success
ENSG00000115652,ENST00000283148.12,MANE_Select,2053,1278,60,715,782,Success
ENSG00000135968,ENST00000309863.11,MANE_Select,6909,5055,69,1785,1861,Success
ENSG00000169756,ENST00000544547.6,MANE_Select,4354,1014,93,3247,3347,Success
ENSG00000153201,ENST00000283195.11,MANE_Select,11708,9675,125,1908,2040,Success
ENSG00000163006,ENST00000295124.9,MANE_Select,2375,1998,52,325,384,Success
ENSG00000144061,ENST00000445609.7,MANE_Select,2522,2034,45,443,495,Success
ENSG00000169679,ENST00000302759.11,MANE_Select,3762,3258,68,436,511,Success
ENSG00000153094,ENST00000393256.8,MANE_Select,5098,597,288,4213,4508,Success
ENSG00000153107,ENST00000341068.8,MANE_Select,7762,5835,276,1651,1934,Success
