Gene_ID,Transcript_ID,Selection_Reason,Total_Length,CDS_Length,5UTR_Length,3UTR_Length,UTR_pair_Length,Status
ENSBTAG00000014877,ENSBTAT00000019807,Ensembl_canonical,1708,912,24,772,803,Short_or_Missing_UTRs
ENSBTAG00000010388,ENSBTAT00000133662,Ensembl_canonical,2201,1788,65,348,420,Success
ENSBTAG00000003970,ENSBTAT00000005179,Ensembl_canonical,1487,747,4,736,747,Short_or_Missing_UTRs
ENSBTAG00000034255,ENSBTAT00000034635,Ensembl_canonical,3933,3672,190,71,268,Success
ENSBTAG00000043999,ENSBTAT00000116347,Ensembl_canonical,4931,3759,171,1001,1179,Success
ENSBTAG00000012449,ENSBTAT00000016523,Ensembl_canonical,5139,3948,190,1001,1198,Success
ENSBTAG00000004328,ENSBTAT00000005667,Ensembl_canonical,3013,1659,25,1329,1361,Short_or_Missing_UTRs
ENSBTAG00000019697,ENSBTAT00000110024,Ensembl_canonical,3945,2676,24,1245,1276,Short_or_Missing_UTRs
ENSBTAG00000008267,ENSBTAT00000010879,Ensembl_canonical,2320,1536,58,726,791,Success
ENSBTAG00000005273,ENSBTAT00000120063,Ensembl_canonical,3586,1776,112,1698,1817,Success
ENSBTAG00000001714,ENSBTAT00000002247,Ensembl_canonical,2658,1458,199,1001,1207,Success
ENSBTAG00000021731,ENSBTAT00000096888,Ensembl_canonical,5286,2724,199,2363,2569,Success
ENSBTAG00000001086,ENSBTAT00000094986,Ensembl_canonical,977,900,0,77,0,Short_or_Missing_UTRs
ENSBTAG00000062291,ENSBTAT00000097410,Ensembl_canonical,675,351,35,289,331,Success
ENSBTAG00000013108,ENSBTAT00000079050,Ensembl_canonical,3954,2754,199,1001,1207,Success
ENSBTAG00000006989,ENSBTAT00000009186,Ensembl_canonical,4095,2316,81,1698,1786,Success
ENSBTAG00000018578,ENSBTAT00000024724,Ensembl_canonical,2859,2259,116,484,607,Success
ENSBTAG00000020124,ENSBTAT00000114958,Ensembl_canonical,1780,1395,199,186,392,Success
ENSBTAG00000016606,ENSBTAT00000022090,Ensembl_canonical,1100,780,230,90,327,Success
ENSBTAG00000001844,ENSBTAT00000077351,Ensembl_canonical,2869,2520,150,199,356,Success
ENSBTAG00000000490,ENSBTAT00000000619,Ensembl_canonical,2271,1779,128,364,499,Success
ENSBTAG00000000489,ENSBTAT00000000617,Ensembl_canonical,1371,1116,199,56,262,Success
ENSBTAG00000004887,ENSBTAT00000070221,Ensembl_canonical,4555,3945,271,339,617,Success
ENSBTAG00000004881,ENSBTAT00000091729,Ensembl_canonical,2215,1476,199,540,746,Success
ENSBTAG00000006259,ENSBTAT00000047356,Ensembl_canonical,4516,648,269,3599,3875,Success
ENSBTAG00000050675,ENSBTAT00000147932,Ensembl_canonical,1017,594,199,224,430,Success
ENSBTAG00000012037,ENSBTAT00000095583,Ensembl_canonical,1283,927,143,213,363,Success
ENSBTAG00000009600,ENSBTAT00000012633,Ensembl_canonical,2015,1338,75,602,684,Success
ENSBTAG00000033255,ENSBTAT00000047256,Ensembl_canonical,1973,1044,141,788,936,Success
ENSBTAG00000012756,ENSBTAT00000016954,Ensembl_canonical,1769,1632,15,122,144,Short_or_Missing_UTRs
ENSBTAG00000008765,ENSBTAT00000105017,Ensembl_canonical,1025,810,97,118,222,Success
ENSBTAG00000006162,ENSBTAT00000008106,Ensembl_canonical,6045,3954,123,1968,2098,Success
ENSBTAG00000021961,ENSBTAT00000069648,Ensembl_canonical,1614,900,87,627,721,Success
ENSBTAG00000020799,ENSBTAT00000121207,Ensembl_canonical,5849,2448,138,3263,3408,Success
ENSBTAG00000012212,ENSBTAT00000016198,Ensembl_canonical,5405,1539,829,3037,3873,Success
ENSBTAG00000013290,ENSBTAT00000093138,Ensembl_canonical,6785,6363,199,223,429,Success
ENSBTAG00000009242,ENSBTAT00000098376,Ensembl_canonical,6593,6327,10,256,273,Short_or_Missing_UTRs
ENSBTAG00000054656,ENSBTAT00000085587,Ensembl_canonical,6282,375,294,5613,5914,Success
ENSBTAG00000014668,ENSBTAT00000019528,Ensembl_canonical,1233,1035,49,149,205,Success
ENSBTAG00000070987,ENSBTAT00000151667,Ensembl_canonical,3065,732,199,2134,2340,Success
ENSBTAG00000000783,ENSBTAT00000085129,Ensembl_canonical,830,771,28,31,66,Short_or_Missing_UTRs
ENSBTAG00000008674,ENSBTAT00000011436,Ensembl_canonical,1870,468,5,1397,1409,Short_or_Missing_UTRs
ENSBTAG00000007734,ENSBTAT00000088528,Ensembl_canonical,1829,1089,199,541,747,Success
ENSBTAG00000009246,ENSBTAT00000012183,Ensembl_canonical,613,300,108,205,320,Success
ENSBTAG00000021694,ENSBTAT00000046919,Ensembl_canonical,3403,1845,303,1255,1565,Success
ENSBTAG00000010898,ENSBTAT00000014475,Ensembl_canonical,4420,1386,37,2997,3041,Success
ENSBTAG00000033041,ENSBTAT00000129136,Ensembl_canonical,3730,735,263,2732,3002,Success
ENSBTAG00000019839,ENSBTAT00000026435,Ensembl_canonical,6129,5127,199,803,1009,Success
ENSBTAG00000008548,ENSBTAT00000011270,Ensembl_canonical,2714,1554,28,1132,1167,Short_or_Missing_UTRs
ENSBTAG00000009020,ENSBTAT00000083246,Ensembl_canonical,5570,3153,32,2385,2424,Success
ENSBTAG00000009021,ENSBTAT00000011880,Ensembl_canonical,2090,1131,19,940,966,Short_or_Missing_UTRs
ENSBTAG00000014310,ENSBTAT00000019031,Ensembl_canonical,7236,6213,22,1001,1030,Short_or_Missing_UTRs
ENSBTAG00000008703,ENSBTAT00000011469,Ensembl_canonical,2265,1617,286,362,655,Success
ENSBTAG00000039770,ENSBTAT00000053855,Ensembl_canonical,3394,3183,40,171,218,Success
ENSBTAG00000001113,ENSBTAT00000001470,Ensembl_canonical,3082,1326,37,1719,1763,Success
ENSBTAG00000001114,ENSBTAT00000001474,Ensembl_canonical,2963,2673,199,91,297,Success
ENSBTAG00000013923,ENSBTAT00000018493,Ensembl_canonical,2307,1374,18,915,940,Short_or_Missing_UTRs
ENSBTAG00000023736,ENSBTAT00000120613,Ensembl_canonical,5149,765,1303,3081,4391,Success
ENSBTAG00000010531,ENSBTAT00000013922,Ensembl_canonical,2238,1620,375,243,625,Success
ENSBTAG00000020567,ENSBTAT00000027405,Ensembl_canonical,2863,1626,253,984,1244,Success
ENSBTAG00000021102,ENSBTAT00000132177,Ensembl_canonical,2392,1071,215,1106,1328,Success
ENSBTAG00000014891,ENSBTAT00000033124,Ensembl_canonical,1065,717,106,242,355,Success
ENSBTAG00000014679,ENSBTAT00000019540,Ensembl_canonical,4956,4212,195,549,751,Success
ENSBTAG00000024042,ENSBTAT00000033131,Ensembl_canonical,638,456,57,125,189,Success
ENSBTAG00000011643,ENSBTAT00000118195,Ensembl_canonical,5202,4002,199,1001,1207,Success
ENSBTAG00000016442,ENSBTAT00000061256,Ensembl_canonical,3256,2685,18,553,578,Short_or_Missing_UTRs
ENSBTAG00000013861,ENSBTAT00000022795,Ensembl_canonical,5957,2889,123,2945,3075,Success
ENSBTAG00000019382,ENSBTAT00000025826,Ensembl_canonical,2460,1482,160,818,985,Success
ENSBTAG00000010935,ENSBTAT00000100614,Ensembl_canonical,5715,3030,372,2313,2692,Success
ENSBTAG00000000705,ENSBTAT00000000943,Ensembl_canonical,1493,522,199,772,978,Success
ENSBTAG00000003553,ENSBTAT00000004621,Ensembl_canonical,3748,1458,342,1948,2297,Success
ENSBTAG00000003555,ENSBTAT00000119892,Ensembl_canonical,7066,5841,378,847,1232,Success
ENSBTAG00000016368,ENSBTAT00000102974,Ensembl_canonical,5415,4215,199,1001,1207,Success
ENSBTAG00000000223,ENSBTAT00000046197,Ensembl_canonical,2236,1455,26,755,788,Short_or_Missing_UTRs
ENSBTAG00000017429,ENSBTAT00000023171,Ensembl_canonical,3384,2184,199,1001,1207,Success
ENSBTAG00000007508,ENSBTAT00000066115,Ensembl_canonical,3814,3027,188,599,794,Success
ENSBTAG00000020614,ENSBTAT00000027471,Ensembl_canonical,5554,2214,199,3141,3347,Success
ENSBTAG00000003711,ENSBTAT00000004836,Ensembl_canonical,5123,2613,443,2067,2517,Success
ENSBTAG00000078055,ENSBTAT00000142878,Ensembl_canonical,3774,618,34,3122,3163,Success
ENSBTAG00000015719,ENSBTAT00000020863,Ensembl_canonical,1061,714,155,192,354,Success
ENSBTAG00000078057,ENSBTAT00000138652,Ensembl_canonical,3257,306,59,2892,2958,Success
ENSBTAG00000008987,ENSBTAT00000100094,Ensembl_canonical,7706,1611,3241,2854,6102,Success
ENSBTAG00000003358,ENSBTAT00000077670,Ensembl_canonical,2505,936,199,1370,1576,Success
ENSBTAG00000032558,ENSBTAT00000117241,Ensembl_canonical,2951,2649,183,119,309,Success
ENSBTAG00000002742,ENSBTAT00000003556,Ensembl_canonical,3248,2862,103,283,393,Success
ENSBTAG00000001424,ENSBTAT00000096821,Ensembl_canonical,4311,4137,89,85,181,Success
ENSBTAG00000001425,ENSBTAT00000098444,Ensembl_canonical,3777,2766,10,1001,1018,Short_or_Missing_UTRs
ENSBTAG00000015151,ENSBTAT00000079323,Ensembl_canonical,1906,1320,327,259,593,Success
ENSBTAG00000002570,ENSBTAT00000133378,Ensembl_canonical,3069,2340,105,624,736,Success
ENSBTAG00000019458,ENSBTAT00000025921,Ensembl_canonical,3369,1578,191,1600,1798,Success
ENSBTAG00000019459,ENSBTAT00000116052,Ensembl_canonical,2008,663,199,1146,1352,Success
ENSBTAG00000008068,ENSBTAT00000104911,Ensembl_canonical,4835,1452,139,3244,3390,Success
ENSBTAG00000020262,ENSBTAT00000071685,Ensembl_canonical,7107,5373,199,1535,1741,Success
ENSBTAG00000006852,ENSBTAT00000114998,Ensembl_canonical,1099,444,52,603,662,Success
ENSBTAG00000006995,ENSBTAT00000084367,Ensembl_canonical,8470,7092,283,1095,1385,Success
ENSBTAG00000011104,ENSBTAT00000014745,Ensembl_canonical,3892,3693,199,0,0,Short_or_Missing_UTRs
ENSBTAG00000076859,ENSBTAT00000144697,Ensembl_canonical,2805,495,32,2278,2317,Success
ENSBTAG00000015481,ENSBTAT00000020573,Ensembl_canonical,2504,2259,199,46,252,Success
ENSBTAG00000017469,ENSBTAT00000033104,Ensembl_canonical,7505,6078,426,1001,1434,Success
ENSBTAG00000000542,ENSBTAT00000000705,Ensembl_canonical,1336,1068,18,250,275,Short_or_Missing_UTRs
ENSBTAG00000000545,ENSBTAT00000067169,Ensembl_canonical,2911,2463,216,232,455,Success
ENSBTAG00000017448,ENSBTAT00000086039,Ensembl_canonical,2203,1539,198,466,671,Success
ENSBTAG00000033801,ENSBTAT00000047969,Ensembl_canonical,1863,1629,205,29,241,Short_or_Missing_UTRs
ENSBTAG00000016534,ENSBTAT00000132757,Ensembl_canonical,3158,2382,368,408,783,Success
ENSBTAG00000007414,ENSBTAT00000129018,Ensembl_canonical,3664,2454,209,1001,1217,Success
ENSBTAG00000015386,ENSBTAT00000087865,Ensembl_canonical,1900,1782,64,54,125,Success
ENSBTAG00000009694,ENSBTAT00000012785,Ensembl_canonical,3743,1623,185,1935,2127,Success
ENSBTAG00000005257,ENSBTAT00000006917,Ensembl_canonical,3590,1200,0,2390,0,Short_or_Missing_UTRs
ENSBTAG00000008048,ENSBTAT00000075814,Ensembl_canonical,6205,2460,37,3708,3752,Success
ENSBTAG00000000157,ENSBTAT00000108364,Ensembl_canonical,2718,2157,199,362,568,Success
ENSBTAG00000000152,ENSBTAT00000068436,Ensembl_canonical,10445,9354,199,892,1098,Success
ENSBTAG00000010971,ENSBTAT00000014566,Ensembl_canonical,2621,1350,199,1072,1278,Success
ENSBTAG00000016038,ENSBTAT00000021345,Ensembl_canonical,6082,5055,26,1001,1034,Short_or_Missing_UTRs
ENSBTAG00000005614,ENSBTAT00000123609,Ensembl_canonical,1928,1302,63,563,633,Success
ENSBTAG00000015205,ENSBTAT00000020230,Ensembl_canonical,2438,1209,199,1030,1236,Success
ENSBTAG00000014166,ENSBTAT00000018830,Ensembl_canonical,4028,3495,0,533,0,Short_or_Missing_UTRs
ENSBTAG00000007895,ENSBTAT00000010384,Ensembl_canonical,3810,2046,966,798,1771,Success
ENSBTAG00000002866,ENSBTAT00000003719,Ensembl_canonical,1197,921,4,272,283,Short_or_Missing_UTRs
ENSBTAG00000000184,ENSBTAT00000000210,Ensembl_canonical,4542,3348,193,1001,1201,Success
ENSBTAG00000002542,ENSBTAT00000067840,Ensembl_canonical,1804,801,443,560,1010,Success
ENSBTAG00000021140,ENSBTAT00000028174,Ensembl_canonical,1530,1176,199,155,361,Success
ENSBTAG00000020947,ENSBTAT00000027899,Ensembl_canonical,2703,2058,207,438,652,Success
ENSBTAG00000013589,ENSBTAT00000018071,Ensembl_canonical,4709,669,93,3947,4047,Success
ENSBTAG00000013580,ENSBTAT00000135886,Ensembl_canonical,4978,4035,309,634,950,Success
ENSBTAG00000004824,ENSBTAT00000104393,Ensembl_canonical,1980,855,124,1001,1132,Success
ENSBTAG00000004823,ENSBTAT00000087903,Ensembl_canonical,1006,645,199,162,368,Success
ENSBTAG00000003307,ENSBTAT00000004280,Ensembl_canonical,2741,2250,173,318,498,Success
ENSBTAG00000011601,ENSBTAT00000015414,Ensembl_canonical,2385,1269,0,1116,0,Short_or_Missing_UTRs
ENSBTAG00000024000,ENSBTAT00000108197,Ensembl_canonical,2155,1107,123,925,1055,Success
ENSBTAG00000018289,ENSBTAT00000108726,Ensembl_canonical,2132,843,234,1055,1296,Success
ENSBTAG00000018285,ENSBTAT00000115263,Ensembl_canonical,659,381,46,232,285,Success
ENSBTAG00000023997,ENSBTAT00000033040,Ensembl_canonical,659,303,59,297,363,Success
ENSBTAG00000038477,ENSBTAT00000090678,Ensembl_canonical,4202,2352,85,1765,1857,Success
ENSBTAG00000020873,ENSBTAT00000075325,Ensembl_canonical,2348,1242,105,1001,1113,Success
ENSBTAG00000005432,ENSBTAT00000125488,Ensembl_canonical,1466,1158,199,109,315,Success
ENSBTAG00000021935,ENSBTAT00000100973,Ensembl_canonical,1962,1254,20,688,715,Short_or_Missing_UTRs
ENSBTAG00000021934,ENSBTAT00000029241,Ensembl_canonical,3406,1830,85,1491,1583,Success
ENSBTAG00000010111,ENSBTAT00000013336,Ensembl_canonical,2973,1773,199,1001,1207,Success
ENSBTAG00000020630,ENSBTAT00000094352,Ensembl_canonical,1523,1161,0,362,0,Short_or_Missing_UTRs
ENSBTAG00000005654,ENSBTAT00000007429,Ensembl_canonical,462,129,78,255,340,Success
ENSBTAG00000006027,ENSBTAT00000064054,Ensembl_canonical,11844,10644,199,1001,1207,Success
ENSBTAG00000013254,ENSBTAT00000017629,Ensembl_canonical,5118,3216,104,1798,1909,Success
ENSBTAG00000004531,ENSBTAT00000044819,Ensembl_canonical,1963,1629,157,177,341,Success
ENSBTAG00000019867,ENSBTAT00000026470,Ensembl_canonical,604,570,34,0,0,Short_or_Missing_UTRs
ENSBTAG00000018046,ENSBTAT00000094791,Ensembl_canonical,5891,1194,478,4219,4704,Success
ENSBTAG00000044173,ENSBTAT00000073339,Ensembl_canonical,4888,3591,303,994,1304,Success
ENSBTAG00000005151,ENSBTAT00000006794,Ensembl_canonical,2795,1938,393,464,864,Success
ENSBTAG00000000111,ENSBTAT00000082755,Ensembl_canonical,2496,1545,0,951,0,Short_or_Missing_UTRs
ENSBTAG00000000115,ENSBTAT00000084043,Ensembl_canonical,3764,2898,334,532,873,Success
ENSBTAG00000020865,ENSBTAT00000027798,Ensembl_canonical,3520,1257,394,1869,2270,Success
ENSBTAG00000055296,ENSBTAT00000069519,Ensembl_canonical,4127,1098,1,3028,3036,Short_or_Missing_UTRs
ENSBTAG00000009299,ENSBTAT00000061249,Ensembl_canonical,4202,2889,336,977,1320,Success
ENSBTAG00000049341,ENSBTAT00000091084,Ensembl_canonical,2450,1065,384,1001,1392,Success
ENSBTAG00000007763,ENSBTAT00000010206,Ensembl_canonical,4515,1617,294,2604,2905,Success
ENSBTAG00000016717,ENSBTAT00000083630,Ensembl_canonical,3480,2280,199,1001,1207,Success
ENSBTAG00000016720,ENSBTAT00000070415,Ensembl_canonical,1279,666,0,613,0,Short_or_Missing_UTRs
ENSBTAG00000009761,ENSBTAT00000087178,Ensembl_canonical,3021,1221,0,1800,0,Short_or_Missing_UTRs
ENSBTAG00000019456,ENSBTAT00000103981,Ensembl_canonical,2661,1461,199,1001,1207,Success
ENSBTAG00000008448,ENSBTAT00000074592,Ensembl_canonical,2987,1398,676,913,1596,Success
ENSBTAG00000011727,ENSBTAT00000015577,Ensembl_canonical,4870,2700,108,2062,2177,Success
ENSBTAG00000010604,ENSBTAT00000014019,Ensembl_canonical,1512,759,101,652,760,Success
ENSBTAG00000010619,ENSBTAT00000128106,Ensembl_canonical,839,567,0,272,0,Short_or_Missing_UTRs
ENSBTAG00000018401,ENSBTAT00000098254,Ensembl_canonical,1722,1533,184,5,196,Short_or_Missing_UTRs
ENSBTAG00000007808,ENSBTAT00000072891,Ensembl_canonical,5693,1695,390,3608,4005,Success
ENSBTAG00000017626,ENSBTAT00000119673,Ensembl_canonical,2280,2100,70,110,187,Success
ENSBTAG00000000141,ENSBTAT00000000163,Ensembl_canonical,878,762,1,115,123,Short_or_Missing_UTRs
ENSBTAG00000001105,ENSBTAT00000001463,Ensembl_canonical,2229,966,246,1017,1270,Success
ENSBTAG00000001108,ENSBTAT00000089584,Ensembl_canonical,2250,1902,282,66,355,Success
ENSBTAG00000001042,ENSBTAT00000071951,Ensembl_canonical,5699,681,199,4819,5025,Success
ENSBTAG00000008985,ENSBTAT00000131639,Ensembl_canonical,2817,1071,686,1060,1753,Success
ENSBTAG00000019182,ENSBTAT00000094181,Ensembl_canonical,2346,1167,178,1001,1186,Success
ENSBTAG00000002783,ENSBTAT00000044517,Ensembl_canonical,4174,1527,58,2589,2654,Success
ENSBTAG00000001662,ENSBTAT00000044505,Ensembl_canonical,3405,1608,139,1658,1804,Success
ENSBTAG00000054158,ENSBTAT00000121448,Ensembl_canonical,2392,1185,206,1001,1214,Success
ENSBTAG00000069495,ENSBTAT00000122357,Ensembl_canonical,2499,591,199,1709,1915,Success
ENSBTAG00000023744,ENSBTAT00000113028,Ensembl_canonical,1770,855,199,716,922,Success
ENSBTAG00000007378,ENSBTAT00000089315,Ensembl_canonical,3358,2115,242,1001,1250,Success
ENSBTAG00000012447,ENSBTAT00000119444,Ensembl_canonical,2877,1062,119,1696,1822,Success
ENSBTAG00000023929,ENSBTAT00000032910,Ensembl_canonical,2456,984,169,1303,1479,Success
ENSBTAG00000031335,ENSBTAT00000083929,Ensembl_canonical,2403,2304,83,16,106,Short_or_Missing_UTRs
ENSBTAG00000018680,ENSBTAT00000024864,Ensembl_canonical,2822,2226,27,569,603,Short_or_Missing_UTRs
ENSBTAG00000003906,ENSBTAT00000104134,Ensembl_canonical,4699,1296,528,2875,3410,Success
ENSBTAG00000003902,ENSBTAT00000032958,Ensembl_canonical,2535,1707,46,782,835,Success
ENSBTAG00000018153,ENSBTAT00000114714,Ensembl_canonical,2176,1644,90,442,539,Success
ENSBTAG00000019522,ENSBTAT00000026003,Ensembl_canonical,2286,1632,262,392,661,Success
ENSBTAG00000019518,ENSBTAT00000025999,Ensembl_canonical,2157,1629,182,346,535,Success
ENSBTAG00000019515,ENSBTAT00000025998,Ensembl_canonical,1931,1395,88,448,543,Success
ENSBTAG00000018269,ENSBTAT00000148855,Ensembl_canonical,1899,576,3,1320,1330,Short_or_Missing_UTRs
ENSBTAG00000017894,ENSBTAT00000134428,Ensembl_canonical,7206,6747,169,290,466,Success
ENSBTAG00000006832,ENSBTAT00000032961,Ensembl_canonical,3181,1917,455,809,1271,Success
ENSBTAG00000007080,ENSBTAT00000116221,Ensembl_canonical,2386,1371,237,778,1022,Success
ENSBTAG00000051104,ENSBTAT00000096359,Ensembl_canonical,1566,789,107,670,784,Success
ENSBTAG00000011325,ENSBTAT00000134342,Ensembl_canonical,1385,984,199,202,408,Success
ENSBTAG00000065216,ENSBTAT00000134039,Ensembl_canonical,114,114,0,0,0,Short_or_Missing_UTRs
ENSBTAG00000013403,ENSBTAT00000079929,Ensembl_canonical,3903,2658,244,1001,1252,Success
ENSBTAG00000017423,ENSBTAT00000123808,Ensembl_canonical,2958,2118,27,813,847,Short_or_Missing_UTRs
ENSBTAG00000008884,ENSBTAT00000011696,Ensembl_canonical,1954,894,199,861,1067,Success
ENSBTAG00000018576,ENSBTAT00000024720,Ensembl_canonical,4719,1695,157,2867,3031,Success
ENSBTAG00000018761,ENSBTAT00000132497,Ensembl_canonical,3500,1164,138,2198,2343,Success
ENSBTAG00000007837,ENSBTAT00000123354,Ensembl_canonical,7924,1194,87,6643,6737,Success
ENSBTAG00000010083,ENSBTAT00000119829,Ensembl_canonical,2349,1491,121,737,865,Success
ENSBTAG00000015038,ENSBTAT00000081101,Ensembl_canonical,2701,2313,0,388,0,Short_or_Missing_UTRs
ENSBTAG00000000985,ENSBTAT00000001303,Ensembl_canonical,2274,603,494,1177,1678,Success
ENSBTAG00000019138,ENSBTAT00000025475,Ensembl_canonical,5462,2379,700,2383,3090,Success
ENSBTAG00000021072,ENSBTAT00000072428,Ensembl_canonical,2597,2022,180,395,582,Success
ENSBTAG00000021143,ENSBTAT00000032936,Ensembl_canonical,3225,2841,303,81,391,Success
ENSBTAG00000007888,ENSBTAT00000074603,Ensembl_canonical,3522,2478,43,1001,1051,Success
ENSBTAG00000018705,ENSBTAT00000153237,Ensembl_canonical,4533,3333,199,1001,1207,Success
ENSBTAG00000015014,ENSBTAT00000092454,Ensembl_canonical,2275,987,287,1001,1295,Success
ENSBTAG00000015007,ENSBTAT00000064008,Ensembl_canonical,6868,4326,291,2251,2549,Success
ENSBTAG00000023172,ENSBTAT00000080857,Ensembl_canonical,6025,5034,245,746,998,Success
ENSBTAG00000003407,ENSBTAT00000004418,Ensembl_canonical,816,378,275,163,445,Success
ENSBTAG00000003409,ENSBTAT00000104660,Ensembl_canonical,1063,555,33,475,515,Success
ENSBTAG00000002033,ENSBTAT00000119834,Ensembl_canonical,2496,921,199,1376,1582,Success
ENSBTAG00000017255,ENSBTAT00000098013,Ensembl_canonical,5491,4476,351,664,1022,Success
ENSBTAG00000031014,ENSBTAT00000123410,Ensembl_canonical,4798,1095,199,3504,3710,Success
ENSBTAG00000015490,ENSBTAT00000086892,Ensembl_canonical,1769,1248,236,285,528,Success
ENSBTAG00000061681,ENSBTAT00000119511,Ensembl_canonical,2753,591,428,1734,2169,Success
ENSBTAG00000011155,ENSBTAT00000014813,Ensembl_canonical,6277,3198,271,2808,3086,Success
ENSBTAG00000011154,ENSBTAT00000014810,Ensembl_canonical,2977,924,63,1990,2060,Success
ENSBTAG00000020894,ENSBTAT00000027837,Ensembl_canonical,1427,702,181,544,732,Success
ENSBTAG00000051164,ENSBTAT00000087269,Ensembl_canonical,4732,3717,199,816,1022,Success
ENSBTAG00000015587,ENSBTAT00000020704,Ensembl_canonical,1143,447,118,578,703,Success
ENSBTAG00000023928,ENSBTAT00000006933,Ensembl_canonical,1568,1011,124,433,564,Success
ENSBTAG00000020059,ENSBTAT00000043571,Ensembl_canonical,3490,2721,216,553,776,Success
ENSBTAG00000018256,ENSBTAT00000142814,Ensembl_canonical,5146,3297,203,1646,1856,Success
ENSBTAG00000009906,ENSBTAT00000111067,Ensembl_canonical,2750,2250,293,207,507,Success
ENSBTAG00000001744,ENSBTAT00000002289,Ensembl_canonical,2811,336,63,2412,2482,Success
ENSBTAG00000073157,ENSBTAT00000143233,Ensembl_canonical,2434,1611,89,734,830,Success
ENSBTAG00000016045,ENSBTAT00000021347,Ensembl_canonical,3053,1032,2,2019,2028,Short_or_Missing_UTRs
ENSBTAG00000007689,ENSBTAT00000043424,Ensembl_canonical,3152,2817,335,0,0,Short_or_Missing_UTRs
ENSBTAG00000048286,ENSBTAT00000107379,Ensembl_canonical,3234,1089,199,1946,2152,Success
ENSBTAG00000005847,ENSBTAT00000076992,Ensembl_canonical,5321,4338,199,784,990,Success
ENSBTAG00000001928,ENSBTAT00000002508,Ensembl_canonical,2374,1323,106,945,1058,Success
ENSBTAG00000004259,ENSBTAT00000109085,Ensembl_canonical,1698,606,435,657,1099,Success
ENSBTAG00000004256,ENSBTAT00000005575,Ensembl_canonical,2028,1386,298,344,649,Success
ENSBTAG00000008216,ENSBTAT00000100717,Ensembl_canonical,3355,1290,199,1866,2072,Success
ENSBTAG00000046218,ENSBTAT00000080078,Ensembl_canonical,4149,1572,199,2378,2584,Success
ENSBTAG00000002108,ENSBTAT00000151067,Ensembl_canonical,2929,774,236,1919,2162,Success
ENSBTAG00000001141,ENSBTAT00000120140,Ensembl_canonical,4164,2478,149,1537,1693,Success
ENSBTAG00000013063,ENSBTAT00000148786,Ensembl_canonical,3450,603,244,2603,2854,Success
ENSBTAG00000002329,ENSBTAT00000003007,Ensembl_canonical,4227,3027,199,1001,1207,Success
ENSBTAG00000008160,ENSBTAT00000135164,Ensembl_canonical,7836,1581,102,6153,6262,Success
ENSBTAG00000007963,ENSBTAT00000085900,Ensembl_canonical,6935,5313,187,1435,1629,Success
ENSBTAG00000021187,ENSBTAT00000028235,Ensembl_canonical,1179,405,137,637,781,Success
ENSBTAG00000044064,ENSBTAT00000079848,Ensembl_canonical,2083,882,200,1001,1208,Success
ENSBTAG00000008232,ENSBTAT00000082513,Ensembl_canonical,5243,3597,199,1447,1653,Success
ENSBTAG00000016367,ENSBTAT00000021769,Ensembl_canonical,935,573,16,346,369,Short_or_Missing_UTRs
ENSBTAG00000018426,ENSBTAT00000024516,Ensembl_canonical,3412,939,199,2274,2480,Success
ENSBTAG00000006716,ENSBTAT00000008833,Ensembl_canonical,2877,1908,199,770,976,Success
ENSBTAG00000030675,ENSBTAT00000135214,Ensembl_canonical,2080,1017,199,864,1070,Success
ENSBTAG00000023867,ENSBTAT00000075508,Ensembl_canonical,4697,3399,297,1001,1305,Success
ENSBTAG00000039815,ENSBTAT00000043362,Ensembl_canonical,2664,1464,199,1001,1207,Success
ENSBTAG00000038610,ENSBTAT00000110143,Ensembl_canonical,2554,1410,143,1001,1151,Success
ENSBTAG00000039172,ENSBTAT00000061025,Ensembl_canonical,4407,3210,278,919,1204,Success
ENSBTAG00000003610,ENSBTAT00000112329,Ensembl_canonical,4359,3270,88,1001,1096,Success
ENSBTAG00000019470,ENSBTAT00000025935,Ensembl_canonical,2414,1002,0,1412,0,Short_or_Missing_UTRs
ENSBTAG00000015278,ENSBTAT00000020318,Ensembl_canonical,1041,462,92,487,586,Success
ENSBTAG00000015286,ENSBTAT00000020327,Ensembl_canonical,3772,2598,321,853,1181,Success
ENSBTAG00000015553,ENSBTAT00000072829,Ensembl_canonical,2189,1986,186,17,210,Short_or_Missing_UTRs
ENSBTAG00000008033,ENSBTAT00000010568,Ensembl_canonical,1536,918,64,554,625,Success
ENSBTAG00000015098,ENSBTAT00000020093,Ensembl_canonical,1386,1143,54,189,250,Success
ENSBTAG00000007662,ENSBTAT00000057533,Ensembl_canonical,2460,1968,146,346,499,Success
ENSBTAG00000011544,ENSBTAT00000137669,Ensembl_canonical,5134,4386,155,593,755,Success
ENSBTAG00000010271,ENSBTAT00000013577,Ensembl_canonical,2294,1569,301,424,732,Success
ENSBTAG00000013314,ENSBTAT00000017706,Ensembl_canonical,1890,1305,101,484,592,Success
ENSBTAG00000050426,ENSBTAT00000105371,Ensembl_canonical,2193,1146,46,1001,1054,Success
ENSBTAG00000003438,ENSBTAT00000125538,Ensembl_canonical,7209,1497,1665,4047,5719,Success
ENSBTAG00000039343,ENSBTAT00000090194,Ensembl_canonical,14943,1626,8605,4712,13324,Success
ENSBTAG00000023843,ENSBTAT00000081918,Ensembl_canonical,6585,1758,266,4561,4834,Success
