seqname	len_5utr	linker_len	len_3utr
ENSBTAG00000010131_ENSBTAT00000013366_UTR_pair	107	7	4548
ENSBTAG00000003971_ENSBTAT00000005182_UTR_pair	199	7	893
ENSBTAG00000038738_ENSBTAT00000053065_UTR_pair	92	7	768
ENSBTAG00000039313_ENSBTAT00000061145_UTR_pair	76	7	692
ENSBTAG00000013387_ENSBTAT00000017812_UTR_pair	132	7	808
ENSBTAG00000016524_ENSBTAT00000123606_UTR_pair	469	7	364
ENSBTAG00000005969_ENSBTAT00000086329_UTR_pair	124	7	1001
ENSBTAG00000018101_ENSBTAT00000024092_UTR_pair	91	7	734
ENSBTAG00000000308_ENSBTAT00000073616_UTR_pair	206	7	3308
ENSBTAG00000005504_ENSBTAT00000081881_UTR_pair	295	7	3152
ENSBTAG00000007930_ENSBTAT00000143926_UTR_pair	253	7	754
ENSBTAG00000013301_ENSBTAT00000017688_UTR_pair	37	7	568
ENSBTAG00000013303_ENSBTAT00000078990_UTR_pair	9	7	738
ENSBTAG00000003504_ENSBTAT00000103666_UTR_pair	21	7	425
ENSBTAG00000002236_ENSBTAT00000002893_UTR_pair	199	7	47
ENSBTAG00000006670_ENSBTAT00000116153_UTR_pair	60	7	398
ENSBTAG00000006949_ENSBTAT00000009127_UTR_pair	135	7	18
ENSBTAG00000044015_ENSBTAT00000117588_UTR_pair	22	7	4481
ENSBTAG00000006962_ENSBTAT00000120414_UTR_pair	199	7	671
ENSBTAG00000003949_ENSBTAT00000136841_UTR_pair	13	7	851
ENSBTAG00000005571_ENSBTAT00000115961_UTR_pair	111	7	2418
ENSBTAG00000005573_ENSBTAT00000007322_UTR_pair	1	7	898
ENSBTAG00000001640_ENSBTAT00000070030_UTR_pair	149	7	3343
ENSBTAG00000001645_ENSBTAT00000002156_UTR_pair	361	7	1148
ENSBTAG00000001741_ENSBTAT00000075492_UTR_pair	292	7	1609
ENSBTAG00000076838_ENSBTAT00000143872_UTR_pair	94	7	2743
ENSBTAG00000052632_ENSBTAT00000088965_UTR_pair	376	7	2269
ENSBTAG00000021805_ENSBTAT00000029063_UTR_pair	268	7	499
ENSBTAG00000019621_ENSBTAT00000098089_UTR_pair	97	7	1407
ENSBTAG00000013915_ENSBTAT00000034528_UTR_pair	275	7	828
ENSBTAG00000022007_ENSBTAT00000126640_UTR_pair	122	7	1001
ENSBTAG00000011541_ENSBTAT00000015333_UTR_pair	199	7	593
ENSBTAG00000014648_ENSBTAT00000074564_UTR_pair	283	7	299
ENSBTAG00000000528_ENSBTAT00000000687_UTR_pair	258	7	765
ENSBTAG00000008938_ENSBTAT00000011767_UTR_pair	199	7	2031
ENSBTAG00000003209_ENSBTAT00000004167_UTR_pair	275	7	1476
ENSBTAG00000004100_ENSBTAT00000005359_UTR_pair	61	7	556
ENSBTAG00000005086_ENSBTAT00000070479_UTR_pair	429	7	2488
ENSBTAG00000016208_ENSBTAT00000074363_UTR_pair	55	7	1749
ENSBTAG00000003040_ENSBTAT00000078786_UTR_pair	251	7	3885
ENSBTAG00000000660_ENSBTAT00000000862_UTR_pair	107	7	458
ENSBTAG00000004039_ENSBTAT00000112297_UTR_pair	69	7	497
ENSBTAG00000003396_ENSBTAT00000004402_UTR_pair	199	7	381
ENSBTAG00000007960_ENSBTAT00000119968_UTR_pair	235	7	1173
ENSBTAG00000017584_ENSBTAT00000088963_UTR_pair	245	7	428
ENSBTAG00000017594_ENSBTAT00000137224_UTR_pair	582	7	8828
ENSBTAG00000009165_ENSBTAT00000012081_UTR_pair	528	7	1405
ENSBTAG00000005733_ENSBTAT00000068711_UTR_pair	111	7	330
ENSBTAG00000008527_ENSBTAT00000011240_UTR_pair	142	7	2253
ENSBTAG00000019606_ENSBTAT00000026122_UTR_pair	196	7	191
ENSBTAG00000007783_ENSBTAT00000043539_UTR_pair	248	7	385
ENSBTAG00000016873_ENSBTAT00000022448_UTR_pair	199	7	535
ENSBTAG00000020030_ENSBTAT00000026679_UTR_pair	50	7	2719
ENSBTAG00000018873_ENSBTAT00000148263_UTR_pair	199	7	5907
ENSBTAG00000002187_ENSBTAT00000125358_UTR_pair	199	7	664
ENSBTAG00000005275_ENSBTAT00000043503_UTR_pair	411	7	609
ENSBTAG00000016846_ENSBTAT00000022411_UTR_pair	224	7	1885
ENSBTAG00000003256_ENSBTAT00000141856_UTR_pair	108	7	923
ENSBTAG00000003257_ENSBTAT00000086531_UTR_pair	94	7	48
ENSBTAG00000015127_ENSBTAT00000020125_UTR_pair	103	7	1001
ENSBTAG00000005181_ENSBTAT00000006825_UTR_pair	242	7	548
ENSBTAG00000016743_ENSBTAT00000022261_UTR_pair	69	7	220
ENSBTAG00000016746_ENSBTAT00000079595_UTR_pair	83	7	193
ENSBTAG00000051238_ENSBTAT00000108975_UTR_pair	87	7	399
ENSBTAG00000000958_ENSBTAT00000001267_UTR_pair	244	7	473
ENSBTAG00000000959_ENSBTAT00000087597_UTR_pair	509	7	106
ENSBTAG00000010126_ENSBTAT00000013362_UTR_pair	302	7	1035
ENSBTAG00000010130_ENSBTAT00000061303_UTR_pair	218	7	308
ENSBTAG00000014186_ENSBTAT00000077488_UTR_pair	160	7	1001
ENSBTAG00000003635_ENSBTAT00000074591_UTR_pair	268	7	422
ENSBTAG00000003639_ENSBTAT00000130799_UTR_pair	2	7	1291
ENSBTAG00000007489_ENSBTAT00000009850_UTR_pair	245	7	3389
ENSBTAG00000007490_ENSBTAT00000009852_UTR_pair	131	7	634
ENSBTAG00000007120_ENSBTAT00000122425_UTR_pair	161	7	2810
ENSBTAG00000005957_ENSBTAT00000057219_UTR_pair	116	7	1695
ENSBTAG00000000241_ENSBTAT00000131231_UTR_pair	426	7	1503
ENSBTAG00000006671_ENSBTAT00000107948_UTR_pair	80	7	1001
ENSBTAG00000020166_ENSBTAT00000026859_UTR_pair	199	7	1067
ENSBTAG00000012626_ENSBTAT00000016760_UTR_pair	199	7	133
ENSBTAG00000008969_ENSBTAT00000106969_UTR_pair	85	7	4767
ENSBTAG00000018063_ENSBTAT00000024049_UTR_pair	162	7	2153
ENSBTAG00000014554_ENSBTAT00000134122_UTR_pair	92	7	159
ENSBTAG00000010135_ENSBTAT00000013376_UTR_pair	23	7	939
ENSBTAG00000021601_ENSBTAT00000126589_UTR_pair	4	7	1001
ENSBTAG00000018270_ENSBTAT00000082305_UTR_pair	118	7	44
ENSBTAG00000007962_ENSBTAT00000073955_UTR_pair	96	7	1001
ENSBTAG00000001512_ENSBTAT00000001981_UTR_pair	112	7	639
ENSBTAG00000030556_ENSBTAT00000073166_UTR_pair	199	7	293
ENSBTAG00000012353_ENSBTAT00000016390_UTR_pair	274	7	1022
ENSBTAG00000026327_ENSBTAT00000037367_UTR_pair	34	7	31
ENSBTAG00000007186_ENSBTAT00000037363_UTR_pair	199	7	26
ENSBTAG00000004969_ENSBTAT00000006542_UTR_pair	169	7	102
ENSBTAG00000010276_ENSBTAT00000056581_UTR_pair	248	7	225
ENSBTAG00000007838_ENSBTAT00000074427_UTR_pair	249	7	42
ENSBTAG00000007834_ENSBTAT00000110496_UTR_pair	122	7	203
ENSBTAG00000007749_ENSBTAT00000010191_UTR_pair	199	7	60
ENSBTAG00000046026_ENSBTAT00000069250_UTR_pair	86	7	123
ENSBTAG00000011064_ENSBTAT00000107702_UTR_pair	192	7	121
ENSBTAG00000000857_ENSBTAT00000001142_UTR_pair	526	7	2
ENSBTAG00000026356_ENSBTAT00000037423_UTR_pair	71	7	273
ENSBTAG00000020751_ENSBTAT00000027654_UTR_pair	139	7	304
ENSBTAG00000009811_ENSBTAT00000099417_UTR_pair	56	7	77
ENSBTAG00000014458_ENSBTAT00000037418_UTR_pair	48	7	182
ENSBTAG00000012242_ENSBTAT00000016239_UTR_pair	350	7	453
ENSBTAG00000000312_ENSBTAT00000084417_UTR_pair	240	7	554
ENSBTAG00000009677_ENSBTAT00000012765_UTR_pair	169	7	213
ENSBTAG00000008079_ENSBTAT00000086809_UTR_pair	64	7	1622
ENSBTAG00000038682_ENSBTAT00000086728_UTR_pair	9	7	1591
ENSBTAG00000061239_ENSBTAT00000096027_UTR_pair	12629	7	7365
ENSBTAG00000021474_ENSBTAT00000087110_UTR_pair	169	7	64
ENSBTAG00000021472_ENSBTAT00000028621_UTR_pair	87	7	349
ENSBTAG00000005063_ENSBTAT00000006673_UTR_pair	199	7	1352
ENSBTAG00000055204_ENSBTAT00000093710_UTR_pair	414	7	7096
ENSBTAG00000021639_ENSBTAT00000130381_UTR_pair	152	7	139
ENSBTAG00000009974_ENSBTAT00000072801_UTR_pair	76	7	968
ENSBTAG00000046467_ENSBTAT00000064455_UTR_pair	495	7	515
ENSBTAG00000008597_ENSBTAT00000011341_UTR_pair	199	7	1001
ENSBTAG00000006132_ENSBTAT00000080590_UTR_pair	199	7	1001
ENSBTAG00000009578_ENSBTAT00000012605_UTR_pair	415	7	1000
ENSBTAG00000020226_ENSBTAT00000026936_UTR_pair	3	7	508
ENSBTAG00000002181_ENSBTAT00000002827_UTR_pair	8	7	522
ENSBTAG00000001156_ENSBTAT00000001538_UTR_pair	1025	7	4181
ENSBTAG00000000711_ENSBTAT00000070564_UTR_pair	141	7	1850
ENSBTAG00000006869_ENSBTAT00000009033_UTR_pair	311	7	4782
ENSBTAG00000020801_ENSBTAT00000080408_UTR_pair	199	7	676
ENSBTAG00000023179_ENSBTAT00000031530_UTR_pair	507	7	1860
ENSBTAG00000009394_ENSBTAT00000074600_UTR_pair	16	7	742
ENSBTAG00000010275_ENSBTAT00000075468_UTR_pair	311	7	344
ENSBTAG00000020407_ENSBTAT00000070757_UTR_pair	230	7	2221
ENSBTAG00000020405_ENSBTAT00000120398_UTR_pair	199	7	303
ENSBTAG00000020399_ENSBTAT00000027187_UTR_pair	199	7	1001
ENSBTAG00000020398_ENSBTAT00000098068_UTR_pair	277	7	2409
ENSBTAG00000022114_ENSBTAT00000099341_UTR_pair	199	7	2549
ENSBTAG00000005025_ENSBTAT00000123854_UTR_pair	203	7	1001
ENSBTAG00000016194_ENSBTAT00000153914_UTR_pair	212	7	5232
ENSBTAG00000002002_ENSBTAT00000061524_UTR_pair	90	7	1512
ENSBTAG00000015334_ENSBTAT00000129703_UTR_pair	1082	7	3771
ENSBTAG00000020693_ENSBTAT00000079315_UTR_pair	251	7	2105
ENSBTAG00000026309_ENSBTAT00000069922_UTR_pair	2303	7	1288
ENSBTAG00000046307_ENSBTAT00000064621_UTR_pair	85	7	1001
ENSBTAG00000044106_ENSBTAT00000061199_UTR_pair	108	7	1001
ENSBTAG00000017021_ENSBTAT00000122009_UTR_pair	289	7	519
ENSBTAG00000023218_ENSBTAT00000144927_UTR_pair	199	7	4373
ENSBTAG00000013227_ENSBTAT00000017600_UTR_pair	166	7	1069
ENSBTAG00000017492_ENSBTAT00000023247_UTR_pair	289	7	2236
ENSBTAG00000000878_ENSBTAT00000001169_UTR_pair	199	7	1127
ENSBTAG00000003450_ENSBTAT00000115642_UTR_pair	52	7	59
ENSBTAG00000003454_ENSBTAT00000004487_UTR_pair	100	7	571
ENSBTAG00000004243_ENSBTAT00000081950_UTR_pair	113	7	1705
ENSBTAG00000001174_ENSBTAT00000001557_UTR_pair	56	7	933
ENSBTAG00000005893_ENSBTAT00000107274_UTR_pair	404	7	23
ENSBTAG00000005898_ENSBTAT00000007749_UTR_pair	187	7	283
ENSBTAG00000020034_ENSBTAT00000026686_UTR_pair	412	7	1211
ENSBTAG00000015637_ENSBTAT00000020766_UTR_pair	237	7	1070
ENSBTAG00000050550_ENSBTAT00000068055_UTR_pair	203	7	373
ENSBTAG00000009138_ENSBTAT00000128316_UTR_pair	199	7	4032
ENSBTAG00000019910_ENSBTAT00000103963_UTR_pair	201	7	1054
ENSBTAG00000008958_ENSBTAT00000011793_UTR_pair	190	7	179
ENSBTAG00000004954_ENSBTAT00000006516_UTR_pair	143	7	2090
ENSBTAG00000017529_ENSBTAT00000023308_UTR_pair	301	7	735
ENSBTAG00000000948_ENSBTAT00000072804_UTR_pair	282	7	1389
ENSBTAG00000021841_ENSBTAT00000026607_UTR_pair	498	7	1001
ENSBTAG00000026283_ENSBTAT00000103251_UTR_pair	188	7	287
ENSBTAG00000018557_ENSBTAT00000077633_UTR_pair	237	7	3052
ENSBTAG00000001299_ENSBTAT00000001710_UTR_pair	133	7	3
ENSBTAG00000015901_ENSBTAT00000021138_UTR_pair	228	7	1991
ENSBTAG00000008629_ENSBTAT00000011379_UTR_pair	166	7	1491
ENSBTAG00000011614_ENSBTAT00000090034_UTR_pair	196	7	1001
ENSBTAG00000011981_ENSBTAT00000015897_UTR_pair	54	7	138
ENSBTAG00000006695_ENSBTAT00000008802_UTR_pair	199	7	1001
ENSBTAG00000014689_ENSBTAT00000075341_UTR_pair	199	7	648
ENSBTAG00000014691_ENSBTAT00000019553_UTR_pair	157	7	1284
ENSBTAG00000004720_ENSBTAT00000090833_UTR_pair	464	7	1001
ENSBTAG00000020312_ENSBTAT00000027071_UTR_pair	228	7	1001
ENSBTAG00000007562_ENSBTAT00000009951_UTR_pair	215	7	1485
ENSBTAG00000001808_ENSBTAT00000113264_UTR_pair	62	7	118
ENSBTAG00000011298_ENSBTAT00000015010_UTR_pair	352	7	1001
ENSBTAG00000020143_ENSBTAT00000026830_UTR_pair	43	7	1262
ENSBTAG00000002076_ENSBTAT00000075712_UTR_pair	212	7	996
ENSBTAG00000050514_ENSBTAT00000078734_UTR_pair	262	7	4209
ENSBTAG00000008150_ENSBTAT00000074880_UTR_pair	420	7	3400
ENSBTAG00000074342_ENSBTAT00000152879_UTR_pair	199	7	2430
ENSBTAG00000015717_ENSBTAT00000020864_UTR_pair	124	7	263
ENSBTAG00000007335_ENSBTAT00000107216_UTR_pair	42	7	1538
ENSBTAG00000003339_ENSBTAT00000004333_UTR_pair	199	7	145
ENSBTAG00000014026_ENSBTAT00000067689_UTR_pair	252	7	1001
ENSBTAG00000047330_ENSBTAT00000065769_UTR_pair	66	7	1414
ENSBTAG00000011779_ENSBTAT00000134254_UTR_pair	82	7	1001
ENSBTAG00000007423_ENSBTAT00000009759_UTR_pair	198	7	829
ENSBTAG00000006209_ENSBTAT00000008154_UTR_pair	840	7	359
ENSBTAG00000007303_ENSBTAT00000009607_UTR_pair	275	7	1476
ENSBTAG00000040422_ENSBTAT00000119196_UTR_pair	91	7	1001
ENSBTAG00000017694_ENSBTAT00000076789_UTR_pair	557	7	197
ENSBTAG00000037571_ENSBTAT00000056537_UTR_pair	9	7	1300
ENSBTAG00000007387_ENSBTAT00000125722_UTR_pair	256	7	183
ENSBTAG00000007386_ENSBTAT00000078438_UTR_pair	15	7	1
ENSBTAG00000010006_ENSBTAT00000013197_UTR_pair	31	7	335
ENSBTAG00000014051_ENSBTAT00000118514_UTR_pair	199	7	1001
ENSBTAG00000011516_ENSBTAT00000071287_UTR_pair	6	7	1887
ENSBTAG00000021449_ENSBTAT00000028594_UTR_pair	199	7	20
ENSBTAG00000033902_ENSBTAT00000048106_UTR_pair	199	7	1001
ENSBTAG00000010529_ENSBTAT00000061468_UTR_pair	199	7	1001
ENSBTAG00000013513_ENSBTAT00000017968_UTR_pair	172	7	534
ENSBTAG00000007943_ENSBTAT00000010441_UTR_pair	745	7	1607
ENSBTAG00000014396_ENSBTAT00000076027_UTR_pair	154	7	1340
ENSBTAG00000021208_ENSBTAT00000128849_UTR_pair	172	7	474
ENSBTAG00000026963_ENSBTAT00000111836_UTR_pair	246	7	598
ENSBTAG00000008054_ENSBTAT00000079220_UTR_pair	282	7	3148
ENSBTAG00000000236_ENSBTAT00000000289_UTR_pair	541	7	2322
ENSBTAG00000046358_ENSBTAT00000064237_UTR_pair	475	7	441
ENSBTAG00000001254_ENSBTAT00000099150_UTR_pair	354	7	2
ENSBTAG00000017833_ENSBTAT00000023707_UTR_pair	391	7	1504
ENSBTAG00000050156_ENSBTAT00000074810_UTR_pair	10	7	441
ENSBTAG00000014130_ENSBTAT00000018778_UTR_pair	152	7	140
ENSBTAG00000013213_ENSBTAT00000017584_UTR_pair	499	7	1001
ENSBTAG00000026234_ENSBTAT00000037202_UTR_pair	207	7	2320
ENSBTAG00000012595_ENSBTAT00000016718_UTR_pair	72	7	621
ENSBTAG00000017165_ENSBTAT00000022815_UTR_pair	210	7	522
ENSBTAG00000016959_ENSBTAT00000103833_UTR_pair	235	7	220
ENSBTAG00000003098_ENSBTAT00000070099_UTR_pair	14	7	1652
ENSBTAG00000011572_ENSBTAT00000056995_UTR_pair	73	7	467
ENSBTAG00000013901_ENSBTAT00000133407_UTR_pair	10	7	878
ENSBTAG00000019581_ENSBTAT00000092793_UTR_pair	1489	7	2609
ENSBTAG00000007570_ENSBTAT00000009959_UTR_pair	3	7	1418
ENSBTAG00000055158_ENSBTAT00000084811_UTR_pair	324	7	4540
ENSBTAG00000004906_ENSBTAT00000006455_UTR_pair	131	7	1427
ENSBTAG00000004902_ENSBTAT00000006451_UTR_pair	4	7	77
ENSBTAG00000013621_ENSBTAT00000107592_UTR_pair	104	7	1001
ENSBTAG00000003789_ENSBTAT00000073552_UTR_pair	199	7	1017
ENSBTAG00000007596_ENSBTAT00000084858_UTR_pair	199	7	1358
ENSBTAG00000000199_ENSBTAT00000045859_UTR_pair	285	7	1001
ENSBTAG00000072724_ENSBTAT00000138787_UTR_pair	502	7	14594
ENSBTAG00000017339_ENSBTAT00000090597_UTR_pair	130	7	5308
ENSBTAG00000003481_ENSBTAT00000090491_UTR_pair	45	7	227
ENSBTAG00000039968_ENSBTAT00000028656_UTR_pair	86	7	2256
ENSBTAG00000011268_ENSBTAT00000045778_UTR_pair	199	7	265
ENSBTAG00000013678_ENSBTAT00000116596_UTR_pair	199	7	1001
ENSBTAG00000015271_ENSBTAT00000020312_UTR_pair	41	7	8
ENSBTAG00000006877_ENSBTAT00000061368_UTR_pair	300	7	1197
ENSBTAG00000015536_ENSBTAT00000020644_UTR_pair	181	7	1190
ENSBTAG00000015734_ENSBTAT00000091612_UTR_pair	199	7	2691
ENSBTAG00000015720_ENSBTAT00000020867_UTR_pair	23	7	597
ENSBTAG00000017733_ENSBTAT00000023581_UTR_pair	101	7	618
ENSBTAG00000001000_ENSBTAT00000001324_UTR_pair	10	7	133
ENSBTAG00000003338_ENSBTAT00000004335_UTR_pair	59	7	710
ENSBTAG00000019639_ENSBTAT00000078298_UTR_pair	257	7	2291
ENSBTAG00000004792_ENSBTAT00000006291_UTR_pair	47	7	820
ENSBTAG00000060527_ENSBTAT00000118024_UTR_pair	3791	7	14350
ENSBTAG00000015338_ENSBTAT00000090394_UTR_pair	199	7	379
ENSBTAG00000015341_ENSBTAT00000089915_UTR_pair	199	7	76
ENSBTAG00000013369_ENSBTAT00000017783_UTR_pair	98	7	1613
ENSBTAG00000044126_ENSBTAT00000086501_UTR_pair	199	7	1001
ENSBTAG00000009176_ENSBTAT00000048242_UTR_pair	140	7	2398
ENSBTAG00000012279_ENSBTAT00000040234_UTR_pair	99	7	3349
ENSBTAG00000005392_ENSBTAT00000149932_UTR_pair	113	7	5956
ENSBTAG00000023989_ENSBTAT00000033028_UTR_pair	184	7	5135
ENSBTAG00000050239_ENSBTAT00000072083_UTR_pair	30	7	692
ENSBTAG00000020884_ENSBTAT00000027820_UTR_pair	199	7	848
ENSBTAG00000034827_ENSBTAT00000049292_UTR_pair	200	7	809
ENSBTAG00000049233_ENSBTAT00000068225_UTR_pair	91	7	2524
ENSBTAG00000035735_ENSBTAT00000066518_UTR_pair	612	7	1692
ENSBTAG00000039307_ENSBTAT00000006112_UTR_pair	199	7	1001
ENSBTAG00000004423_ENSBTAT00000077406_UTR_pair	199	7	482
ENSBTAG00000037488_ENSBTAT00000056224_UTR_pair	630	7	1298
ENSBTAG00000037962_ENSBTAT00000054262_UTR_pair	199	7	2311
ENSBTAG00000016557_ENSBTAT00000071612_UTR_pair	127	7	2948
ENSBTAG00000016547_ENSBTAT00000129515_UTR_pair	199	7	1001
ENSBTAG00000020748_ENSBTAT00000027650_UTR_pair	116	7	66
ENSBTAG00000004034_ENSBTAT00000088066_UTR_pair	199	7	1083
ENSBTAG00000024803_ENSBTAT00000034535_UTR_pair	79	7	2973
ENSBTAG00000018945_ENSBTAT00000074995_UTR_pair	47	7	1001
ENSBTAG00000012882_ENSBTAT00000068692_UTR_pair	302	7	3393
ENSBTAG00000012885_ENSBTAT00000017122_UTR_pair	105	7	1441
ENSBTAG00000010286_ENSBTAT00000013589_UTR_pair	266	7	1001
ENSBTAG00000002382_ENSBTAT00000003086_UTR_pair	129	7	498
ENSBTAG00000008732_ENSBTAT00000011504_UTR_pair	34	7	637
ENSBTAG00000004672_ENSBTAT00000083581_UTR_pair	237	7	31
ENSBTAG00000011793_ENSBTAT00000015660_UTR_pair	229	7	2591
ENSBTAG00000017901_ENSBTAT00000134182_UTR_pair	199	7	256
ENSBTAG00000020272_ENSBTAT00000027019_UTR_pair	69	7	2202
ENSBTAG00000020277_ENSBTAT00000112230_UTR_pair	199	7	1001
ENSBTAG00000008665_ENSBTAT00000132067_UTR_pair	181	7	3148
ENSBTAG00000010709_ENSBTAT00000014176_UTR_pair	74	7	1866
ENSBTAG00000016266_ENSBTAT00000139134_UTR_pair	3	7	2666
ENSBTAG00000000277_ENSBTAT00000099595_UTR_pair	326	7	23
ENSBTAG00000005710_ENSBTAT00000081233_UTR_pair	287	7	3077
ENSBTAG00000010008_ENSBTAT00000013201_UTR_pair	218	7	77
ENSBTAG00000008219_ENSBTAT00000010804_UTR_pair	100	7	1080
ENSBTAG00000000977_ENSBTAT00000112449_UTR_pair	186	7	77
ENSBTAG00000016855_ENSBTAT00000022419_UTR_pair	199	7	306
ENSBTAG00000007192_ENSBTAT00000009467_UTR_pair	524	7	1388
ENSBTAG00000007196_ENSBTAT00000009469_UTR_pair	72	7	751
ENSBTAG00000003052_ENSBTAT00000040088_UTR_pair	135	7	1119
ENSBTAG00000019358_ENSBTAT00000117829_UTR_pair	122	7	2398
ENSBTAG00000019365_ENSBTAT00000076394_UTR_pair	199	7	526
ENSBTAG00000014137_ENSBTAT00000018792_UTR_pair	190	7	1277
ENSBTAG00000033510_ENSBTAT00000077328_UTR_pair	199	7	1211
ENSBTAG00000019725_ENSBTAT00000026289_UTR_pair	1134	7	2857
ENSBTAG00000012940_ENSBTAT00000096018_UTR_pair	47	7	1178
ENSBTAG00000006690_ENSBTAT00000008799_UTR_pair	452	7	1844
ENSBTAG00000016197_ENSBTAT00000064299_UTR_pair	377	7	1001
ENSBTAG00000009067_ENSBTAT00000011952_UTR_pair	337	7	4321
ENSBTAG00000005138_ENSBTAT00000134936_UTR_pair	283	7	93
ENSBTAG00000008075_ENSBTAT00000010619_UTR_pair	347	7	266
ENSBTAG00000010322_ENSBTAT00000066893_UTR_pair	213	7	1419
ENSBTAG00000005357_ENSBTAT00000007042_UTR_pair	395	7	349
ENSBTAG00000005364_ENSBTAT00000007052_UTR_pair	162	7	245
ENSBTAG00000005371_ENSBTAT00000007065_UTR_pair	199	7	470
ENSBTAG00000015013_ENSBTAT00000019988_UTR_pair	402	7	876
ENSBTAG00000015015_ENSBTAT00000093865_UTR_pair	90	7	550
ENSBTAG00000006817_ENSBTAT00000072559_UTR_pair	160	7	1001
ENSBTAG00000006835_ENSBTAT00000047009_UTR_pair	19	7	1024
ENSBTAG00000009749_ENSBTAT00000082303_UTR_pair	231	7	61
ENSBTAG00000019627_ENSBTAT00000026146_UTR_pair	25	7	1367
ENSBTAG00000015939_ENSBTAT00000112262_UTR_pair	199	7	174
ENSBTAG00000021338_ENSBTAT00000028443_UTR_pair	199	7	1001
ENSBTAG00000021343_ENSBTAT00000081099_UTR_pair	30	7	1882
ENSBTAG00000018213_ENSBTAT00000024242_UTR_pair	169	7	3662
ENSBTAG00000019246_ENSBTAT00000047079_UTR_pair	368	7	1881
ENSBTAG00000000842_ENSBTAT00000001118_UTR_pair	199	7	425
ENSBTAG00000013162_ENSBTAT00000076344_UTR_pair	199	7	228
ENSBTAG00000020046_ENSBTAT00000107997_UTR_pair	188	7	662
ENSBTAG00000001410_ENSBTAT00000068586_UTR_pair	199	7	117
ENSBTAG00000016684_ENSBTAT00000022184_UTR_pair	247	7	1001
ENSBTAG00000008804_ENSBTAT00000011597_UTR_pair	38	7	4701
ENSBTAG00000005340_ENSBTAT00000087899_UTR_pair	25	7	13
ENSBTAG00000040308_ENSBTAT00000055693_UTR_pair	89	7	37
ENSBTAG00000044185_ENSBTAT00000143693_UTR_pair	173	7	2587
ENSBTAG00000005218_ENSBTAT00000006874_UTR_pair	199	7	1001
ENSBTAG00000006564_ENSBTAT00000008621_UTR_pair	286	7	315
ENSBTAG00000006556_ENSBTAT00000008616_UTR_pair	170	7	383
ENSBTAG00000011905_ENSBTAT00000015794_UTR_pair	293	7	1424
ENSBTAG00000009061_ENSBTAT00000083901_UTR_pair	58	7	38
ENSBTAG00000013033_ENSBTAT00000039968_UTR_pair	131	7	793
ENSBTAG00000013029_ENSBTAT00000071545_UTR_pair	261	7	503
ENSBTAG00000032657_ENSBTAT00000079873_UTR_pair	199	7	1001
ENSBTAG00000000700_ENSBTAT00000097055_UTR_pair	199	7	964
ENSBTAG00000004275_ENSBTAT00000005599_UTR_pair	199	7	964
ENSBTAG00000010919_ENSBTAT00000084656_UTR_pair	189	7	1564
ENSBTAG00000002914_ENSBTAT00000120977_UTR_pair	416	7	356
ENSBTAG00000010568_ENSBTAT00000096827_UTR_pair	818	7	4124
ENSBTAG00000015824_ENSBTAT00000021020_UTR_pair	186	7	2660
ENSBTAG00000015821_ENSBTAT00000021018_UTR_pair	66	7	1001
ENSBTAG00000021048_ENSBTAT00000068104_UTR_pair	199	7	718
ENSBTAG00000043981_ENSBTAT00000078732_UTR_pair	149	7	1645
ENSBTAG00000001987_ENSBTAT00000113280_UTR_pair	146	7	1101
ENSBTAG00000005278_ENSBTAT00000006114_UTR_pair	199	7	1057
ENSBTAG00000016074_ENSBTAT00000089501_UTR_pair	97	7	665
ENSBTAG00000027722_ENSBTAT00000039955_UTR_pair	283	7	665
ENSBTAG00000001607_ENSBTAT00000002111_UTR_pair	288	7	2183
ENSBTAG00000008310_ENSBTAT00000039850_UTR_pair	292	7	1563
ENSBTAG00000004862_ENSBTAT00000006391_UTR_pair	199	7	196
ENSBTAG00000016142_ENSBTAT00000072609_UTR_pair	241	7	1001
ENSBTAG00000016140_ENSBTAT00000021483_UTR_pair	398	7	224
ENSBTAG00000058410_ENSBTAT00000120139_UTR_pair	21	7	3791
ENSBTAG00000015403_ENSBTAT00000073040_UTR_pair	12	7	2830
ENSBTAG00000000694_ENSBTAT00000000926_UTR_pair	27	7	80
ENSBTAG00000000696_ENSBTAT00000000927_UTR_pair	78	7	256
ENSBTAG00000000697_ENSBTAT00000039795_UTR_pair	83	7	5810
ENSBTAG00000003566_ENSBTAT00000100567_UTR_pair	158	7	579
ENSBTAG00000003565_ENSBTAT00000004636_UTR_pair	207	7	423
ENSBTAG00000015655_ENSBTAT00000069360_UTR_pair	199	7	413
ENSBTAG00000020515_ENSBTAT00000027334_UTR_pair	295	7	158
ENSBTAG00000011332_ENSBTAT00000015061_UTR_pair	121	7	1761
ENSBTAG00000013900_ENSBTAT00000129879_UTR_pair	4	7	1928
ENSBTAG00000013111_ENSBTAT00000017428_UTR_pair	191	7	429
ENSBTAG00000000347_ENSBTAT00000115727_UTR_pair	8047	7	1996
ENSBTAG00000008433_ENSBTAT00000099809_UTR_pair	236	7	882
ENSBTAG00000018449_ENSBTAT00000147434_UTR_pair	199	7	675
ENSBTAG00000019167_ENSBTAT00000025510_UTR_pair	305	7	730
ENSBTAG00000001280_ENSBTAT00000085881_UTR_pair	18	7	69
ENSBTAG00000002051_ENSBTAT00000091641_UTR_pair	12	7	1001
