seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSG00000124659_ENST00000372876.2_stop_codon_region	ENSG00000124659	ENST00000372876.2	stop_codon_region	63	MANE_Select	false
ENSG00000124659_ENST00000372876.2_tail_region	ENSG00000124659	ENST00000372876.2	tail_region	100	MANE_Select	false
ENSG00000124659_ENST00000372876.2_UTR_pair	ENSG00000124659	ENST00000372876.2	UTR_pair	572	MANE_Select	false
ENSG00000112742_ENST00000369798.7_mRNA	ENSG00000112742	ENST00000369798.7	mRNA	2966	MANE_Select	false
ENSG00000112742_ENST00000369798.7_CDS	ENSG00000112742	ENST00000369798.7	CDS	2574	MANE_Select	false
ENSG00000112742_ENST00000369798.7_5UTR	ENSG00000112742	ENST00000369798.7	5UTR	67	MANE_Select	false
ENSG00000112742_ENST00000369798.7_3UTR	ENSG00000112742	ENST00000369798.7	3UTR	325	MANE_Select	false
ENSG00000112742_ENST00000369798.7_start_codon_region	ENSG00000112742	ENST00000369798.7	start_codon_region	63	MANE_Select	false
ENSG00000112742_ENST00000369798.7_stop_codon_region	ENSG00000112742	ENST00000369798.7	stop_codon_region	63	MANE_Select	false
ENSG00000112742_ENST00000369798.7_tail_region	ENSG00000112742	ENST00000369798.7	tail_region	100	MANE_Select	false
ENSG00000112742_ENST00000369798.7_UTR_pair	ENSG00000112742	ENST00000369798.7	UTR_pair	399	MANE_Select	false
ENSG00000112303_ENST00000326499.11_mRNA	ENSG00000112303	ENST00000326499.11	mRNA	2014	MANE_Select	true
ENSG00000112303_ENST00000326499.11_CDS	ENSG00000112303	ENST00000326499.11	CDS	1563	MANE_Select	true
ENSG00000112303_ENST00000326499.11_5UTR	ENSG00000112303	ENST00000326499.11	5UTR	21	MANE_Select	true
ENSG00000112303_ENST00000326499.11_3UTR	ENSG00000112303	ENST00000326499.11	3UTR	430	MANE_Select	true
ENSG00000112303_ENST00000326499.11_start_codon_region	ENSG00000112303	ENST00000326499.11	start_codon_region	54	MANE_Select	true
ENSG00000112303_ENST00000326499.11_stop_codon_region	ENSG00000112303	ENST00000326499.11	stop_codon_region	63	MANE_Select	true
ENSG00000112303_ENST00000326499.11_tail_region	ENSG00000112303	ENST00000326499.11	tail_region	100	MANE_Select	true
ENSG00000112303_ENST00000326499.11_UTR_pair	ENSG00000112303	ENST00000326499.11	UTR_pair	458	MANE_Select	true
ENSG00000188732_ENST00000344962.9_mRNA	ENSG00000188732	ENST00000344962.9	mRNA	1403	MANE_Select	true
ENSG00000188732_ENST00000344962.9_CDS	ENSG00000188732	ENST00000344962.9	CDS	897	MANE_Select	true
ENSG00000188732_ENST00000344962.9_5UTR	ENSG00000188732	ENST00000344962.9	5UTR	20	MANE_Select	true
ENSG00000188732_ENST00000344962.9_3UTR	ENSG00000188732	ENST00000344962.9	3UTR	486	MANE_Select	true
ENSG00000188732_ENST00000344962.9_start_codon_region	ENSG00000188732	ENST00000344962.9	start_codon_region	53	MANE_Select	true
ENSG00000188732_ENST00000344962.9_stop_codon_region	ENSG00000188732	ENST00000344962.9	stop_codon_region	63	MANE_Select	true
ENSG00000188732_ENST00000344962.9_tail_region	ENSG00000188732	ENST00000344962.9	tail_region	100	MANE_Select	true
ENSG00000188732_ENST00000344962.9_UTR_pair	ENSG00000188732	ENST00000344962.9	UTR_pair	513	MANE_Select	true
ENSG00000164897_ENST00000297533.9_mRNA	ENSG00000164897	ENST00000297533.9	mRNA	1295	MANE_Select	false
ENSG00000164897_ENST00000297533.9_CDS	ENSG00000164897	ENST00000297533.9	CDS	741	MANE_Select	false
ENSG00000164897_ENST00000297533.9_5UTR	ENSG00000164897	ENST00000297533.9	5UTR	90	MANE_Select	false
ENSG00000164897_ENST00000297533.9_3UTR	ENSG00000164897	ENST00000297533.9	3UTR	464	MANE_Select	false
ENSG00000164897_ENST00000297533.9_start_codon_region	ENSG00000164897	ENST00000297533.9	start_codon_region	63	MANE_Select	false
ENSG00000164897_ENST00000297533.9_stop_codon_region	ENSG00000164897	ENST00000297533.9	stop_codon_region	63	MANE_Select	false
ENSG00000164897_ENST00000297533.9_tail_region	ENSG00000164897	ENST00000297533.9	tail_region	100	MANE_Select	false
ENSG00000164897_ENST00000297533.9_UTR_pair	ENSG00000164897	ENST00000297533.9	UTR_pair	561	MANE_Select	false
ENSG00000147586_ENST00000276585.9_mRNA	ENSG00000147586	ENST00000276585.9	mRNA	838	MANE_Select	true
ENSG00000147586_ENST00000276585.9_CDS	ENSG00000147586	ENST00000276585.9	CDS	564	MANE_Select	true
ENSG00000147586_ENST00000276585.9_5UTR	ENSG00000147586	ENST00000276585.9	5UTR	11	MANE_Select	true
ENSG00000147586_ENST00000276585.9_3UTR	ENSG00000147586	ENST00000276585.9	3UTR	263	MANE_Select	true
ENSG00000147586_ENST00000276585.9_start_codon_region	ENSG00000147586	ENST00000276585.9	start_codon_region	44	MANE_Select	true
ENSG00000147586_ENST00000276585.9_stop_codon_region	ENSG00000147586	ENST00000276585.9	stop_codon_region	63	MANE_Select	true
ENSG00000147586_ENST00000276585.9_tail_region	ENSG00000147586	ENST00000276585.9	tail_region	100	MANE_Select	true
ENSG00000147586_ENST00000276585.9_UTR_pair	ENSG00000147586	ENST00000276585.9	UTR_pair	281	MANE_Select	true
ENSG00000214954_ENST00000448384.3_mRNA	ENSG00000214954	ENST00000448384.3	mRNA	1344	MANE_Select	false
ENSG00000214954_ENST00000448384.3_CDS	ENSG00000214954	ENST00000448384.3	CDS	1044	MANE_Select	false
ENSG00000214954_ENST00000448384.3_5UTR	ENSG00000214954	ENST00000448384.3	5UTR	43	MANE_Select	false
ENSG00000214954_ENST00000448384.3_3UTR	ENSG00000214954	ENST00000448384.3	3UTR	257	MANE_Select	false
ENSG00000214954_ENST00000448384.3_start_codon_region	ENSG00000214954	ENST00000448384.3	start_codon_region	63	MANE_Select	false
ENSG00000214954_ENST00000448384.3_stop_codon_region	ENSG00000214954	ENST00000448384.3	stop_codon_region	63	MANE_Select	false
ENSG00000214954_ENST00000448384.3_tail_region	ENSG00000214954	ENST00000448384.3	tail_region	100	MANE_Select	false
ENSG00000214954_ENST00000448384.3_UTR_pair	ENSG00000214954	ENST00000448384.3	UTR_pair	307	MANE_Select	false
ENSG00000135046_ENST00000257497.11_mRNA	ENSG00000135046	ENST00000257497.11	mRNA	1401	MANE_Select	false
ENSG00000135046_ENST00000257497.11_CDS	ENSG00000135046	ENST00000257497.11	CDS	1041	MANE_Select	false
ENSG00000135046_ENST00000257497.11_5UTR	ENSG00000135046	ENST00000257497.11	5UTR	74	MANE_Select	false
ENSG00000135046_ENST00000257497.11_3UTR	ENSG00000135046	ENST00000257497.11	3UTR	286	MANE_Select	false
ENSG00000135046_ENST00000257497.11_start_codon_region	ENSG00000135046	ENST00000257497.11	start_codon_region	63	MANE_Select	false
ENSG00000135046_ENST00000257497.11_stop_codon_region	ENSG00000135046	ENST00000257497.11	stop_codon_region	63	MANE_Select	false
ENSG00000135046_ENST00000257497.11_tail_region	ENSG00000135046	ENST00000257497.11	tail_region	100	MANE_Select	false
ENSG00000135046_ENST00000257497.11_UTR_pair	ENSG00000135046	ENST00000257497.11	UTR_pair	367	MANE_Select	false
ENSG00000176248_ENST00000323927.3_mRNA	ENSG00000176248	ENST00000323927.3	mRNA	2655	MANE_Select	true
ENSG00000176248_ENST00000323927.3_CDS	ENSG00000176248	ENST00000323927.3	CDS	2469	MANE_Select	true
ENSG00000176248_ENST00000323927.3_5UTR	ENSG00000176248	ENST00000323927.3	5UTR	28	MANE_Select	true
ENSG00000176248_ENST00000323927.3_3UTR	ENSG00000176248	ENST00000323927.3	3UTR	158	MANE_Select	true
ENSG00000176248_ENST00000323927.3_start_codon_region	ENSG00000176248	ENST00000323927.3	start_codon_region	61	MANE_Select	true
ENSG00000176248_ENST00000323927.3_stop_codon_region	ENSG00000176248	ENST00000323927.3	stop_codon_region	63	MANE_Select	true
ENSG00000176248_ENST00000323927.3_tail_region	ENSG00000176248	ENST00000323927.3	tail_region	100	MANE_Select	true
ENSG00000176248_ENST00000323927.3_UTR_pair	ENSG00000176248	ENST00000323927.3	UTR_pair	193	MANE_Select	true
ENSG00000196139_ENST00000380554.5_mRNA	ENSG00000196139	ENST00000380554.5	mRNA	1186	MANE_Select	false
ENSG00000196139_ENST00000380554.5_CDS	ENSG00000196139	ENST00000380554.5	CDS	972	MANE_Select	false
ENSG00000196139_ENST00000380554.5_5UTR	ENSG00000196139	ENST00000380554.5	5UTR	31	MANE_Select	false
ENSG00000196139_ENST00000380554.5_3UTR	ENSG00000196139	ENST00000380554.5	3UTR	183	MANE_Select	false
ENSG00000196139_ENST00000380554.5_start_codon_region	ENSG00000196139	ENST00000380554.5	start_codon_region	63	MANE_Select	false
ENSG00000196139_ENST00000380554.5_stop_codon_region	ENSG00000196139	ENST00000380554.5	stop_codon_region	63	MANE_Select	false
ENSG00000196139_ENST00000380554.5_tail_region	ENSG00000196139	ENST00000380554.5	tail_region	100	MANE_Select	false
ENSG00000196139_ENST00000380554.5_UTR_pair	ENSG00000196139	ENST00000380554.5	UTR_pair	221	MANE_Select	false
ENSG00000187522_ENST00000378372.8_mRNA	ENSG00000187522	ENST00000378372.8	mRNA	1762	MANE_Select	false
ENSG00000187522_ENST00000378372.8_CDS	ENSG00000187522	ENST00000378372.8	CDS	1530	MANE_Select	false
ENSG00000187522_ENST00000378372.8_5UTR	ENSG00000187522	ENST00000378372.8	5UTR	97	MANE_Select	false
ENSG00000187522_ENST00000378372.8_3UTR	ENSG00000187522	ENST00000378372.8	3UTR	135	MANE_Select	false
ENSG00000187522_ENST00000378372.8_start_codon_region	ENSG00000187522	ENST00000378372.8	start_codon_region	63	MANE_Select	false
ENSG00000187522_ENST00000378372.8_stop_codon_region	ENSG00000187522	ENST00000378372.8	stop_codon_region	63	MANE_Select	false
ENSG00000187522_ENST00000378372.8_tail_region	ENSG00000187522	ENST00000378372.8	tail_region	100	MANE_Select	false
ENSG00000187522_ENST00000378372.8_UTR_pair	ENSG00000187522	ENST00000378372.8	UTR_pair	239	MANE_Select	false
ENSG00000166136_ENST00000299166.9_mRNA	ENSG00000166136	ENST00000299166.9	mRNA	678	MANE_Select	true
ENSG00000166136_ENST00000299166.9_CDS	ENSG00000166136	ENST00000299166.9	CDS	561	MANE_Select	true
ENSG00000166136_ENST00000299166.9_5UTR	ENSG00000166136	ENST00000299166.9	5UTR	20	MANE_Select	true
ENSG00000166136_ENST00000299166.9_3UTR	ENSG00000166136	ENST00000299166.9	3UTR	97	MANE_Select	true
ENSG00000166136_ENST00000299166.9_start_codon_region	ENSG00000166136	ENST00000299166.9	start_codon_region	53	MANE_Select	true
ENSG00000166136_ENST00000299166.9_stop_codon_region	ENSG00000166136	ENST00000299166.9	stop_codon_region	63	MANE_Select	true
ENSG00000166136_ENST00000299166.9_tail_region	ENSG00000166136	ENST00000299166.9	tail_region	100	MANE_Select	true
ENSG00000166136_ENST00000299166.9_UTR_pair	ENSG00000166136	ENST00000299166.9	UTR_pair	124	MANE_Select	true
ENSG00000214026_ENST00000397298.8_mRNA	ENSG00000214026	ENST00000397298.8	mRNA	673	MANE_Select	false
ENSG00000214026_ENST00000397298.8_CDS	ENSG00000214026	ENST00000397298.8	CDS	462	MANE_Select	false
ENSG00000214026_ENST00000397298.8_5UTR	ENSG00000214026	ENST00000397298.8	5UTR	31	MANE_Select	false
ENSG00000214026_ENST00000397298.8_3UTR	ENSG00000214026	ENST00000397298.8	3UTR	180	MANE_Select	false
ENSG00000214026_ENST00000397298.8_start_codon_region	ENSG00000214026	ENST00000397298.8	start_codon_region	63	MANE_Select	false
ENSG00000214026_ENST00000397298.8_stop_codon_region	ENSG00000214026	ENST00000397298.8	stop_codon_region	63	MANE_Select	false
ENSG00000214026_ENST00000397298.8_tail_region	ENSG00000214026	ENST00000397298.8	tail_region	100	MANE_Select	false
ENSG00000214026_ENST00000397298.8_UTR_pair	ENSG00000214026	ENST00000397298.8	UTR_pair	218	MANE_Select	false
ENSG00000121690_ENST00000241051.8_mRNA	ENSG00000121690	ENST00000241051.8	mRNA	1741	MANE_Select	false
ENSG00000121690_ENST00000241051.8_CDS	ENSG00000121690	ENST00000241051.8	CDS	1536	MANE_Select	false
ENSG00000121690_ENST00000241051.8_5UTR	ENSG00000121690	ENST00000241051.8	5UTR	78	MANE_Select	false
ENSG00000121690_ENST00000241051.8_3UTR	ENSG00000121690	ENST00000241051.8	3UTR	127	MANE_Select	false
ENSG00000121690_ENST00000241051.8_start_codon_region	ENSG00000121690	ENST00000241051.8	start_codon_region	63	MANE_Select	false
ENSG00000121690_ENST00000241051.8_stop_codon_region	ENSG00000121690	ENST00000241051.8	stop_codon_region	63	MANE_Select	false
ENSG00000121690_ENST00000241051.8_tail_region	ENSG00000121690	ENST00000241051.8	tail_region	100	MANE_Select	false
ENSG00000121690_ENST00000241051.8_UTR_pair	ENSG00000121690	ENST00000241051.8	UTR_pair	212	MANE_Select	false
ENSG00000213619_ENST00000263774.9_mRNA	ENSG00000213619	ENST00000263774.9	mRNA	894	MANE_Select	true
ENSG00000213619_ENST00000263774.9_CDS	ENSG00000213619	ENST00000263774.9	CDS	795	MANE_Select	true
ENSG00000213619_ENST00000263774.9_5UTR	ENSG00000213619	ENST00000263774.9	5UTR	18	MANE_Select	true
ENSG00000213619_ENST00000263774.9_3UTR	ENSG00000213619	ENST00000263774.9	3UTR	81	MANE_Select	true
ENSG00000213619_ENST00000263774.9_start_codon_region	ENSG00000213619	ENST00000263774.9	start_codon_region	51	MANE_Select	true
ENSG00000213619_ENST00000263774.9_stop_codon_region	ENSG00000213619	ENST00000263774.9	stop_codon_region	63	MANE_Select	true
ENSG00000213619_ENST00000263774.9_tail_region	ENSG00000213619	ENST00000263774.9	tail_region	100	MANE_Select	true
ENSG00000213619_ENST00000263774.9_UTR_pair	ENSG00000213619	ENST00000263774.9	UTR_pair	106	MANE_Select	true
ENSG00000149541_ENST00000265471.10_mRNA	ENSG00000149541	ENST00000265471.10	mRNA	1452	MANE_Select	false
ENSG00000149541_ENST00000265471.10_CDS	ENSG00000149541	ENST00000265471.10	CDS	1008	MANE_Select	false
ENSG00000149541_ENST00000265471.10_5UTR	ENSG00000149541	ENST00000265471.10	5UTR	39	MANE_Select	false
ENSG00000149541_ENST00000265471.10_3UTR	ENSG00000149541	ENST00000265471.10	3UTR	405	MANE_Select	false
ENSG00000149541_ENST00000265471.10_start_codon_region	ENSG00000149541	ENST00000265471.10	start_codon_region	63	MANE_Select	false
ENSG00000149541_ENST00000265471.10_stop_codon_region	ENSG00000149541	ENST00000265471.10	stop_codon_region	63	MANE_Select	false
ENSG00000149541_ENST00000265471.10_tail_region	ENSG00000149541	ENST00000265471.10	tail_region	100	MANE_Select	false
ENSG00000149541_ENST00000265471.10_UTR_pair	ENSG00000149541	ENST00000265471.10	UTR_pair	451	MANE_Select	false
ENSG00000150773_ENST00000280350.10_mRNA	ENSG00000150773	ENST00000280350.10	mRNA	1090	MANE_Select	false
ENSG00000150773_ENST00000280350.10_CDS	ENSG00000150773	ENST00000280350.10	CDS	948	MANE_Select	false
ENSG00000150773_ENST00000280350.10_5UTR	ENSG00000150773	ENST00000280350.10	5UTR	69	MANE_Select	false
ENSG00000150773_ENST00000280350.10_3UTR	ENSG00000150773	ENST00000280350.10	3UTR	73	MANE_Select	false
ENSG00000150773_ENST00000280350.10_start_codon_region	ENSG00000150773	ENST00000280350.10	start_codon_region	63	MANE_Select	false
ENSG00000150773_ENST00000280350.10_stop_codon_region	ENSG00000150773	ENST00000280350.10	stop_codon_region	63	MANE_Select	false
ENSG00000150773_ENST00000280350.10_tail_region	ENSG00000150773	ENST00000280350.10	tail_region	100	MANE_Select	false
ENSG00000150773_ENST00000280350.10_UTR_pair	ENSG00000150773	ENST00000280350.10	UTR_pair	149	MANE_Select	false
ENSG00000183395_ENST00000329406.5_mRNA	ENSG00000183395	ENST00000329406.5	mRNA	754	MANE_Select	false
ENSG00000183395_ENST00000329406.5_CDS	ENSG00000183395	ENST00000329406.5	CDS	498	MANE_Select	false
ENSG00000183395_ENST00000329406.5_5UTR	ENSG00000183395	ENST00000329406.5	5UTR	63	MANE_Select	false
ENSG00000183395_ENST00000329406.5_3UTR	ENSG00000183395	ENST00000329406.5	3UTR	193	MANE_Select	false
ENSG00000183395_ENST00000329406.5_start_codon_region	ENSG00000183395	ENST00000329406.5	start_codon_region	63	MANE_Select	false
ENSG00000183395_ENST00000329406.5_stop_codon_region	ENSG00000183395	ENST00000329406.5	stop_codon_region	63	MANE_Select	false
ENSG00000183395_ENST00000329406.5_tail_region	ENSG00000183395	ENST00000329406.5	tail_region	100	MANE_Select	false
ENSG00000183395_ENST00000329406.5_UTR_pair	ENSG00000183395	ENST00000329406.5	UTR_pair	263	MANE_Select	false
ENSG00000111775_ENST00000229379.3_mRNA	ENSG00000111775	ENST00000229379.3	mRNA	537	MANE_Select	true
ENSG00000111775_ENST00000229379.3_CDS	ENSG00000111775	ENST00000229379.3	CDS	330	MANE_Select	true
ENSG00000111775_ENST00000229379.3_5UTR	ENSG00000111775	ENST00000229379.3	5UTR	14	MANE_Select	true
ENSG00000111775_ENST00000229379.3_3UTR	ENSG00000111775	ENST00000229379.3	3UTR	193	MANE_Select	true
ENSG00000111775_ENST00000229379.3_start_codon_region	ENSG00000111775	ENST00000229379.3	start_codon_region	47	MANE_Select	true
ENSG00000111775_ENST00000229379.3_stop_codon_region	ENSG00000111775	ENST00000229379.3	stop_codon_region	63	MANE_Select	true
ENSG00000111775_ENST00000229379.3_tail_region	ENSG00000111775	ENST00000229379.3	tail_region	100	MANE_Select	true
ENSG00000111775_ENST00000229379.3_UTR_pair	ENSG00000111775	ENST00000229379.3	UTR_pair	214	MANE_Select	true
ENSG00000166477_ENST00000299601.10_mRNA	ENSG00000166477	ENST00000299601.10	mRNA	2165	MANE_Select	false
ENSG00000166477_ENST00000299601.10_CDS	ENSG00000166477	ENST00000299601.10	CDS	2001	MANE_Select	false
ENSG00000166477_ENST00000299601.10_5UTR	ENSG00000166477	ENST00000299601.10	5UTR	33	MANE_Select	false
ENSG00000166477_ENST00000299601.10_3UTR	ENSG00000166477	ENST00000299601.10	3UTR	131	MANE_Select	false
ENSG00000166477_ENST00000299601.10_start_codon_region	ENSG00000166477	ENST00000299601.10	start_codon_region	63	MANE_Select	false
ENSG00000166477_ENST00000299601.10_stop_codon_region	ENSG00000166477	ENST00000299601.10	stop_codon_region	63	MANE_Select	false
ENSG00000166477_ENST00000299601.10_tail_region	ENSG00000166477	ENST00000299601.10	tail_region	100	MANE_Select	false
ENSG00000166477_ENST00000299601.10_UTR_pair	ENSG00000166477	ENST00000299601.10	UTR_pair	171	MANE_Select	false
ENSG00000242173_ENST00000219409.8_mRNA	ENSG00000242173	ENST00000219409.8	mRNA	964	MANE_Select	false
ENSG00000242173_ENST00000219409.8_CDS	ENSG00000242173	ENST00000219409.8	CDS	678	MANE_Select	false
ENSG00000242173_ENST00000219409.8_5UTR	ENSG00000242173	ENST00000219409.8	5UTR	90	MANE_Select	false
ENSG00000242173_ENST00000219409.8_3UTR	ENSG00000242173	ENST00000219409.8	3UTR	196	MANE_Select	false
ENSG00000242173_ENST00000219409.8_start_codon_region	ENSG00000242173	ENST00000219409.8	start_codon_region	63	MANE_Select	false
ENSG00000242173_ENST00000219409.8_stop_codon_region	ENSG00000242173	ENST00000219409.8	stop_codon_region	63	MANE_Select	false
ENSG00000242173_ENST00000219409.8_tail_region	ENSG00000242173	ENST00000219409.8	tail_region	100	MANE_Select	false
ENSG00000242173_ENST00000219409.8_UTR_pair	ENSG00000242173	ENST00000219409.8	UTR_pair	293	MANE_Select	false
ENSG00000140682_ENST00000394863.8_mRNA	ENSG00000140682	ENST00000394863.8	mRNA	1805	MANE_Select	false
ENSG00000140682_ENST00000394863.8_CDS	ENSG00000140682	ENST00000394863.8	CDS	1386	MANE_Select	false
ENSG00000140682_ENST00000394863.8_5UTR	ENSG00000140682	ENST00000394863.8	5UTR	37	MANE_Select	false
ENSG00000140682_ENST00000394863.8_3UTR	ENSG00000140682	ENST00000394863.8	3UTR	382	MANE_Select	false
ENSG00000140682_ENST00000394863.8_start_codon_region	ENSG00000140682	ENST00000394863.8	start_codon_region	63	MANE_Select	false
ENSG00000140682_ENST00000394863.8_stop_codon_region	ENSG00000140682	ENST00000394863.8	stop_codon_region	63	MANE_Select	false
ENSG00000140682_ENST00000394863.8_tail_region	ENSG00000140682	ENST00000394863.8	tail_region	100	MANE_Select	false
ENSG00000140682_ENST00000394863.8_UTR_pair	ENSG00000140682	ENST00000394863.8	UTR_pair	426	MANE_Select	false
ENSG00000102981_ENST00000458121.7_mRNA	ENSG00000102981	ENST00000458121.7	mRNA	1244	MANE_Select	false
ENSG00000102981_ENST00000458121.7_CDS	ENSG00000102981	ENST00000458121.7	CDS	1038	MANE_Select	false
ENSG00000102981_ENST00000458121.7_5UTR	ENSG00000102981	ENST00000458121.7	5UTR	79	MANE_Select	false
ENSG00000102981_ENST00000458121.7_3UTR	ENSG00000102981	ENST00000458121.7	3UTR	127	MANE_Select	false
ENSG00000102981_ENST00000458121.7_start_codon_region	ENSG00000102981	ENST00000458121.7	start_codon_region	63	MANE_Select	false
ENSG00000102981_ENST00000458121.7_stop_codon_region	ENSG00000102981	ENST00000458121.7	stop_codon_region	63	MANE_Select	false
ENSG00000102981_ENST00000458121.7_tail_region	ENSG00000102981	ENST00000458121.7	tail_region	100	MANE_Select	false
ENSG00000102981_ENST00000458121.7_UTR_pair	ENSG00000102981	ENST00000458121.7	UTR_pair	213	MANE_Select	false
ENSG00000205544_ENST00000302422.4_mRNA	ENSG00000205544	ENST00000302422.4	mRNA	446	MANE_Select	true
ENSG00000205544_ENST00000302422.4_CDS	ENSG00000205544	ENST00000302422.4	CDS	342	MANE_Select	true
ENSG00000205544_ENST00000302422.4_5UTR	ENSG00000205544	ENST00000302422.4	5UTR	13	MANE_Select	true
ENSG00000205544_ENST00000302422.4_3UTR	ENSG00000205544	ENST00000302422.4	3UTR	91	MANE_Select	true
ENSG00000205544_ENST00000302422.4_start_codon_region	ENSG00000205544	ENST00000302422.4	start_codon_region	46	MANE_Select	true
ENSG00000205544_ENST00000302422.4_stop_codon_region	ENSG00000205544	ENST00000302422.4	stop_codon_region	63	MANE_Select	true
ENSG00000205544_ENST00000302422.4_tail_region	ENSG00000205544	ENST00000302422.4	tail_region	100	MANE_Select	true
ENSG00000205544_ENST00000302422.4_UTR_pair	ENSG00000205544	ENST00000302422.4	UTR_pair	111	MANE_Select	true
ENSG00000161960_ENST00000293831.13_mRNA	ENSG00000161960	ENST00000293831.13	mRNA	1758	MANE_Select	true
ENSG00000161960_ENST00000293831.13_CDS	ENSG00000161960	ENST00000293831.13	CDS	1221	MANE_Select	true
ENSG00000161960_ENST00000293831.13_5UTR	ENSG00000161960	ENST00000293831.13	5UTR	17	MANE_Select	true
ENSG00000161960_ENST00000293831.13_3UTR	ENSG00000161960	ENST00000293831.13	3UTR	520	MANE_Select	true
ENSG00000161960_ENST00000293831.13_start_codon_region	ENSG00000161960	ENST00000293831.13	start_codon_region	50	MANE_Select	true
ENSG00000161960_ENST00000293831.13_stop_codon_region	ENSG00000161960	ENST00000293831.13	stop_codon_region	63	MANE_Select	true
ENSG00000161960_ENST00000293831.13_tail_region	ENSG00000161960	ENST00000293831.13	tail_region	100	MANE_Select	true
ENSG00000161960_ENST00000293831.13_UTR_pair	ENSG00000161960	ENST00000293831.13	UTR_pair	544	MANE_Select	true
ENSG00000240505_ENST00000261652.7_mRNA	ENSG00000240505	ENST00000261652.7	mRNA	1391	MANE_Select	false
ENSG00000240505_ENST00000261652.7_CDS	ENSG00000240505	ENST00000261652.7	CDS	882	MANE_Select	false
ENSG00000240505_ENST00000261652.7_5UTR	ENSG00000240505	ENST00000261652.7	5UTR	43	MANE_Select	false
ENSG00000240505_ENST00000261652.7_3UTR	ENSG00000240505	ENST00000261652.7	3UTR	466	MANE_Select	false
ENSG00000240505_ENST00000261652.7_start_codon_region	ENSG00000240505	ENST00000261652.7	start_codon_region	63	MANE_Select	false
ENSG00000240505_ENST00000261652.7_stop_codon_region	ENSG00000240505	ENST00000261652.7	stop_codon_region	63	MANE_Select	false
ENSG00000240505_ENST00000261652.7_tail_region	ENSG00000240505	ENST00000261652.7	tail_region	100	MANE_Select	false
ENSG00000240505_ENST00000261652.7_UTR_pair	ENSG00000240505	ENST00000261652.7	UTR_pair	516	MANE_Select	false
ENSG00000198242_ENST00000422514.7_mRNA	ENSG00000198242	ENST00000422514.7	mRNA	970	MANE_Select	true
ENSG00000198242_ENST00000422514.7_CDS	ENSG00000198242	ENST00000422514.7	CDS	471	MANE_Select	true
ENSG00000198242_ENST00000422514.7_5UTR	ENSG00000198242	ENST00000422514.7	5UTR	21	MANE_Select	true
ENSG00000198242_ENST00000422514.7_3UTR	ENSG00000198242	ENST00000422514.7	3UTR	478	MANE_Select	true
ENSG00000198242_ENST00000422514.7_start_codon_region	ENSG00000198242	ENST00000422514.7	start_codon_region	54	MANE_Select	true
ENSG00000198242_ENST00000422514.7_stop_codon_region	ENSG00000198242	ENST00000422514.7	stop_codon_region	63	MANE_Select	true
ENSG00000198242_ENST00000422514.7_tail_region	ENSG00000198242	ENST00000422514.7	tail_region	100	MANE_Select	true
ENSG00000198242_ENST00000422514.7_UTR_pair	ENSG00000198242	ENST00000422514.7	UTR_pair	506	MANE_Select	true
ENSG00000132141_ENST00000314144.10_mRNA	ENSG00000132141	ENST00000314144.10	mRNA	1847	MANE_Select	false
ENSG00000132141_ENST00000314144.10_CDS	ENSG00000132141	ENST00000314144.10	CDS	1593	MANE_Select	false
ENSG00000132141_ENST00000314144.10_5UTR	ENSG00000132141	ENST00000314144.10	5UTR	67	MANE_Select	false
ENSG00000132141_ENST00000314144.10_3UTR	ENSG00000132141	ENST00000314144.10	3UTR	187	MANE_Select	false
ENSG00000132141_ENST00000314144.10_start_codon_region	ENSG00000132141	ENST00000314144.10	start_codon_region	63	MANE_Select	false
ENSG00000132141_ENST00000314144.10_stop_codon_region	ENSG00000132141	ENST00000314144.10	stop_codon_region	63	MANE_Select	false
ENSG00000132141_ENST00000314144.10_tail_region	ENSG00000132141	ENST00000314144.10	tail_region	100	MANE_Select	false
ENSG00000132141_ENST00000314144.10_UTR_pair	ENSG00000132141	ENST00000314144.10	UTR_pair	261	MANE_Select	false
ENSG00000182173_ENST00000333213.11_mRNA	ENSG00000182173	ENST00000333213.11	mRNA	1937	MANE_Select	false
ENSG00000182173_ENST00000333213.11_CDS	ENSG00000182173	ENST00000333213.11	CDS	1581	MANE_Select	false
ENSG00000182173_ENST00000333213.11_5UTR	ENSG00000182173	ENST00000333213.11	5UTR	33	MANE_Select	false
ENSG00000182173_ENST00000333213.11_3UTR	ENSG00000182173	ENST00000333213.11	3UTR	323	MANE_Select	false
ENSG00000182173_ENST00000333213.11_start_codon_region	ENSG00000182173	ENST00000333213.11	start_codon_region	63	MANE_Select	false
ENSG00000182173_ENST00000333213.11_stop_codon_region	ENSG00000182173	ENST00000333213.11	stop_codon_region	63	MANE_Select	false
ENSG00000182173_ENST00000333213.11_tail_region	ENSG00000182173	ENST00000333213.11	tail_region	100	MANE_Select	false
ENSG00000182173_ENST00000333213.11_UTR_pair	ENSG00000182173	ENST00000333213.11	UTR_pair	363	MANE_Select	false
ENSG00000167363_ENST00000300784.8_mRNA	ENSG00000167363	ENST00000300784.8	mRNA	1393	MANE_Select	true
ENSG00000167363_ENST00000300784.8_CDS	ENSG00000167363	ENST00000300784.8	CDS	930	MANE_Select	true
ENSG00000167363_ENST00000300784.8_5UTR	ENSG00000167363	ENST00000300784.8	5UTR	22	MANE_Select	true
