transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENSMUST00000053098.6	21	6	8	18	13	4	1	7	6	3	6	7	3	5	10	11	3	10	23	11	2	2	1	5	2	0	4	0	5	7	5	8	19	4	14	19	6	1	0	9	6	4	5	4	10	3	4	6	1	2	0	6	9	6	0	12	0	6	1	11	7	6	14	12	0	16	17	23	33	18	19	21	19	29	46	10	24	10	26	18	37	25	23	1	8	424	424	1	423
ENSMUST00000067043.5	23	9	10	13	9	4	0	5	7	5	4	11	4	4	13	9	6	11	23	11	8	5	0	5	3	0	1	2	2	8	10	6	14	13	11	20	5	5	2	5	5	6	5	4	8	4	7	8	0	5	0	3	6	6	1	14	1	4	2	12	10	6	5	13	0	17	16	33	25	19	20	22	17	33	41	13	22	18	29	17	43	18	27	2	8	441	441	1	440
ENSMUST00000061179.12	39	19	45	21	23	12	1	16	9	14	17	24	10	19	21	19	21	9	35	9	12	8	4	20	10	9	8	1	7	19	30	25	65	29	39	44	23	17	0	17	24	5	8	11	12	11	24	16	0	15	0	8	21	12	0	19	1	10	7	13	13	24	20	21	0	57	23	73	104	45	48	18	48	84	114	21	40	44	56	54	90	52	63	7	23	1065	1065	1	1064
ENSMUST00000102787.10	14	18	28	9	23	21	4	16	17	34	16	16	4	28	19	6	9	7	43	10	50	39	5	30	7	6	9	1	9	29	39	16	25	23	33	23	14	41	1	22	9	23	8	12	7	12	27	8	0	16	0	10	11	18	0	15	1	6	8	4	4	20	15	19	0	78	10	46	58	39	52	17	38	42	112	19	27	124	52	56	94	64	54	8	26	1017	1017	1	1016
ENSMUST00000054234.10	1	6	20	4	4	4	1	2	2	6	4	2	0	11	12	7	4	10	11	4	5	5	3	8	4	2	2	1	3	9	15	3	3	15	14	2	5	5	2	6	6	6	2	3	1	3	12	1	0	8	0	5	5	5	1	2	1	6	3	3	0	11	1	2	0	18	9	17	17	13	17	14	18	21	31	12	10	21	15	15	21	11	17	3	13	314	314	1	313
ENSMUST00000112862.7	3	5	7	3	4	1	0	1	3	3	0	1	1	2	3	4	2	1	4	2	2	2	0	1	1	3	4	0	3	3	4	2	6	7	7	2	4	3	5	4	2	4	3	1	5	1	4	2	1	1	0	1	3	2	0	0	0	1	1	0	1	3	2	3	0	16	1	9	13	6	10	3	7	10	15	3	8	5	6	11	9	6	12	1	2	154	154	1	153
ENSMUST00000039165.15	33	10	34	16	13	2	2	16	15	14	9	6	8	14	19	9	22	8	60	10	11	1	0	4	5	2	10	1	16	8	23	20	63	12	44	16	14	21	1	20	9	5	2	4	6	7	10	8	0	2	1	3	10	12	0	14	0	5	4	3	10	6	17	9	0	56	8	28	107	15	20	18	31	67	94	19	26	16	82	42	56	33	31	4	5	759	759	1	758
ENSMUST00000038874.12	16	8	17	23	10	6	3	12	9	5	8	5	4	10	15	11	12	8	25	4	10	8	2	9	11	3	8	4	4	11	18	15	19	11	17	22	9	13	0	9	14	6	2	7	5	7	9	12	1	12	0	16	6	12	0	14	0	3	5	4	6	17	17	18	0	31	7	33	36	35	29	12	25	33	71	15	31	29	37	43	42	31	33	5	28	607	607	1	606
ENSMUST00000028087.6	7	6	8	7	8	4	4	4	9	0	1	3	5	5	5	7	2	3	9	4	4	3	2	7	3	1	1	2	3	3	7	7	8	10	9	13	8	1	2	5	9	2	0	6	3	4	8	8	0	5	0	11	3	1	1	2	1	4	6	8	5	5	4	10	0	16	12	23	17	15	17	7	17	15	29	5	13	16	11	17	10	20	23	6	16	306	306	1	305
ENSMUST00000112810.8	15	8	16	3	8	2	1	4	7	6	9	6	4	7	7	10	5	9	9	8	8	9	4	12	2	2	2	1	3	9	17	10	20	7	11	16	9	8	1	10	8	5	1	2	5	8	9	4	0	8	0	10	11	3	1	10	1	4	6	7	7	11	8	12	0	28	11	23	31	23	16	17	21	31	54	7	11	33	14	23	37	15	26	6	18	446	446	1	445
ENSMUST00000176438.9	48	35	48	30	20	19	13	15	10	28	21	24	10	15	40	20	16	36	32	12	33	21	6	25	7	10	6	1	9	6	33	17	50	37	64	30	16	22	4	14	13	22	15	14	11	7	11	11	1	27	0	11	18	21	13	30	0	12	2	14	14	15	14	17	0	56	26	67	114	32	64	48	45	96	93	40	65	85	48	55	134	67	40	2	38	1216	1216	1	1215
ENSMUST00000063886.4	17	6	14	14	9	6	1	8	10	1	8	4	10	6	16	13	4	3	14	11	11	5	2	12	1	0	2	1	8	2	9	7	26	13	12	15	15	6	1	16	10	8	3	11	5	9	13	8	0	6	0	11	6	4	0	10	1	6	11	13	10	6	10	14	0	38	19	28	38	20	32	14	29	31	46	16	20	30	18	22	25	24	35	11	17	514	514	1	513
ENSMUST00000028098.11	18	6	9	21	8	3	0	6	10	7	1	6	9	4	12	11	13	6	15	13	7	2	0	3	3	0	2	2	9	8	7	10	23	4	10	11	10	1	1	10	8	0	0	2	9	4	10	8	0	3	0	6	12	2	0	9	1	2	3	6	13	4	12	19	0	22	8	15	33	23	10	19	24	27	59	12	27	12	28	18	36	17	31	3	9	434	434	1	433
ENSMUST00000092123.11	31	21	24	27	25	10	1	10	24	16	10	13	10	9	21	16	16	9	34	16	18	10	2	17	6	3	9	3	8	4	13	16	33	22	27	14	15	15	5	18	7	9	9	5	9	9	13	16	1	7	0	12	17	14	2	18	0	5	1	10	11	7	15	11	0	53	15	36	60	18	30	25	35	55	67	21	48	47	50	55	80	46	47	1	19	809	809	1	808
ENSMUST00000028102.14	32	33	61	13	15	19	7	8	7	16	20	12	4	28	21	18	10	12	51	11	4	9	5	3	7	12	10	1	3	20	45	12	35	29	75	29	16	25	5	18	11	8	14	5	4	21	25	5	1	10	0	11	8	9	2	16	0	5	2	5	1	9	17	7	0	64	10	58	110	16	38	23	50	93	98	21	46	21	61	57	63	49	55	2	21	957	957	1	956
ENSMUST00000102769.11	7	6	4	6	5	3	0	11	8	3	1	9	2	8	6	2	1	3	9	5	7	1	0	7	1	0	4	1	2	6	4	6	12	7	13	9	8	8	2	4	9	3	2	3	3	2	11	7	0	3	1	4	7	1	0	6	0	3	4	6	2	6	2	11	0	22	9	16	25	17	17	8	12	11	22	6	12	15	10	15	26	19	23	4	7	297	297	1	296
ENSMUST00000017288.9	9	5	12	8	5	3	2	6	6	7	2	4	3	5	6	3	1	4	9	0	5	1	0	5	1	0	3	1	0	5	5	0	7	11	5	5	4	7	3	2	1	2	2	2	3	7	8	2	0	5	0	2	6	1	2	5	1	5	2	4	5	2	3	5	0	16	9	16	12	7	7	4	11	21	18	6	13	11	10	13	25	16	20	2	7	245	245	1	244
ENSMUST00000028314.9	13	5	15	8	3	6	1	3	5	7	3	2	4	5	9	7	7	2	9	5	5	1	0	3	1	1	1	0	3	4	5	3	21	9	17	9	4	2	2	6	5	10	3	0	2	7	14	7	0	2	0	4	5	6	2	5	1	3	0	5	3	6	4	5	0	14	8	18	38	11	18	7	16	28	22	9	13	9	16	11	27	13	30	0	6	315	315	1	314
ENSMUST00000036541.8	5	2	4	7	5	3	2	4	5	2	1	0	3	5	7	7	4	5	4	1	0	0	0	2	0	0	2	2	2	2	5	5	8	5	6	2	2	1	0	4	3	2	4	1	4	1	3	6	0	3	0	1	2	3	1	2	1	3	5	1	1	2	2	5	0	7	4	7	14	7	10	6	15	9	17	7	9	2	8	10	10	14	14	5	4	180	180	1	179
ENSMUST00000102759.8	20	19	13	8	13	4	4	9	5	6	3	5	8	2	12	8	9	6	22	8	9	7	2	17	0	0	1	3	4	7	15	4	21	16	18	16	19	8	2	18	10	5	4	6	9	8	13	11	0	12	1	4	6	7	5	12	0	2	4	5	5	5	11	8	0	47	7	32	39	13	25	14	18	33	46	12	27	35	31	12	41	30	41	4	16	524	524	1	523
ENSMUST00000090952.11	41	30	50	27	17	16	8	9	21	9	13	10	11	17	31	24	21	12	32	13	26	21	3	24	12	3	7	4	10	5	48	16	48	24	47	32	23	25	6	16	12	13	12	4	6	19	33	17	0	10	0	15	21	9	3	19	1	1	4	6	16	21	18	20	0	70	7	56	95	41	41	25	52	91	113	31	57	74	53	60	71	50	75	4	25	1092	1092	1	1091
ENSMUST00000100089.3	1	4	2	1	0	3	0	1	0	2	1	1	0	5	4	0	0	0	3	0	0	2	1	0	0	3	1	1	1	3	6	1	1	4	6	1	2	1	3	1	2	7	0	0	0	3	13	1	0	2	0	0	1	1	2	1	1	3	0	1	0	5	0	1	0	7	4	5	7	6	9	0	5	3	11	4	5	3	3	6	8	4	17	0	2	110	110	1	109
ENSMUST00000028166.9	13	17	16	9	5	10	4	8	5	15	4	6	1	9	18	11	7	15	30	4	10	21	13	11	2	11	3	3	2	9	18	6	12	20	12	9	8	10	4	7	4	14	11	7	4	8	16	9	1	16	0	4	3	19	8	10	0	11	3	7	8	18	9	11	0	29	18	29	24	29	36	19	21	29	52	18	26	55	37	28	61	27	37	3	20	599	599	1	598
ENSMUST00000169687.8	17	15	24	8	13	11	6	13	13	15	10	13	1	22	21	13	8	7	15	8	4	10	3	15	6	5	5	5	4	14	21	16	30	21	20	21	19	25	3	12	22	10	12	7	4	10	26	22	0	19	0	9	6	6	1	6	1	6	9	3	3	8	14	12	0	59	9	42	50	20	51	15	36	41	72	21	23	32	23	44	47	43	62	9	28	728	728	1	727
ENSMUST00000112599.8	9	14	20	9	6	11	5	8	6	8	9	4	7	15	15	4	6	6	18	6	5	6	5	5	3	4	2	2	6	8	15	11	15	11	12	17	4	7	2	9	9	13	9	4	5	8	21	7	0	7	0	7	5	13	3	4	1	10	9	11	4	10	7	8	0	22	21	28	27	18	35	12	26	29	51	15	23	21	24	26	37	30	41	9	14	510	510	1	509
ENSMUST00000102754.11	24	34	26	18	26	35	7	17	22	25	23	15	7	16	19	13	18	13	54	14	35	12	3	30	16	7	15	2	10	13	50	13	31	37	30	18	21	32	4	15	23	18	23	11	8	16	35	19	0	31	1	19	33	34	9	31	0	6	11	8	7	5	11	12	0	72	14	55	61	17	75	27	36	50	104	19	52	80	72	85	147	85	78	11	50	1191	1191	1	1190
ENSMUST00000037526.11	35	45	68	21	31	24	9	29	27	70	34	33	15	32	33	20	19	35	71	14	30	41	19	31	10	11	16	4	8	42	91	19	52	49	61	24	38	65	14	46	43	40	22	22	7	27	58	14	0	22	0	13	25	40	12	38	1	17	14	21	6	24	34	21	0	163	38	73	113	45	127	49	67	103	200	33	66	121	90	102	218	93	106	14	35	1857	1857	1	1856
ENSMUST00000112550.8	109	35	82	39	42	31	8	28	39	45	25	51	15	20	38	40	33	27	81	16	51	29	9	48	13	14	14	4	20	33	51	29	103	69	81	69	48	30	15	54	39	31	27	23	22	18	38	27	0	11	0	9	50	36	14	42	1	14	18	17	18	19	34	28	0	147	31	138	184	47	120	43	75	191	185	38	74	137	114	109	238	109	105	18	20	2124	2124	1	2123
ENSMUST00000102748.11	12	8	4	28	11	8	1	14	37	13	15	16	4	3	13	13	14	3	18	14	17	3	2	12	8	1	5	2	3	6	7	13	29	13	19	21	23	3	4	12	13	6	9	11	5	6	4	6	0	3	0	9	40	14	4	45	1	3	6	10	10	7	15	15	0	42	13	34	48	22	39	17	20	16	54	13	36	34	32	68	132	34	21	6	12	694	694	1	693
ENSMUST00000028347.13	8	12	14	7	11	11	2	6	2	10	2	9	0	6	17	7	10	3	24	5	11	13	3	13	2	0	1	2	3	4	14	2	9	5	4	8	7	13	5	10	12	5	2	6	2	4	8	5	1	12	0	9	7	5	0	10	0	4	4	0	2	1	2	8	0	35	4	13	13	9	25	8	13	22	27	17	19	40	34	9	41	30	19	4	21	404	404	1	403
ENSMUST00000078074.9	17	11	11	14	13	3	3	10	15	3	5	6	7	3	6	9	14	5	14	6	12	5	3	11	6	1	2	0	7	5	9	15	18	17	13	20	7	5	2	8	10	3	2	3	4	5	8	2	1	0	0	6	10	4	1	8	0	4	2	6	4	8	4	13	0	22	10	37	31	21	18	11	19	28	44	6	25	31	28	29	32	29	19	2	6	449	449	1	448
ENSMUST00000047812.8	21	17	20	16	20	8	6	5	15	16	6	13	6	21	14	18	12	12	18	14	13	7	3	9	3	1	2	2	8	11	20	8	30	19	11	25	17	6	4	21	22	6	3	8	8	11	19	13	0	25	1	26	17	12	2	9	0	4	23	8	5	13	10	18	0	48	12	44	41	31	39	26	45	41	62	14	33	32	30	29	69	39	51	23	51	761	761	1	760
ENSMUST00000028259.12	53	29	37	30	18	19	9	11	14	17	9	18	10	20	26	35	21	11	24	11	15	9	2	9	8	5	3	2	10	17	33	17	45	26	41	35	21	15	5	19	22	12	7	8	7	24	15	12	0	14	1	13	12	7	5	15	0	13	9	10	10	18	18	15	0	60	23	61	86	33	49	22	65	90	105	26	59	35	45	41	74	57	58	9	27	1026	1026	1	1025
ENSMUST00000028257.3	1	3	4	4	5	3	1	3	5	2	2	6	0	1	14	9	6	1	9	2	4	1	1	3	1	2	1	0	0	0	5	3	5	7	4	7	3	8	1	6	7	7	4	6	1	1	3	2	0	9	0	4	0	2	0	3	1	3	3	1	1	10	6	4	0	18	4	14	9	14	24	3	10	5	15	14	7	9	15	11	13	12	7	3	13	221	221	1	220
ENSMUST00000131615.9	16	10	11	17	16	17	3	10	7	22	9	24	10	10	17	12	11	10	27	11	18	18	5	32	2	3	7	1	2	16	19	15	18	26	14	6	15	18	6	19	16	11	12	11	7	10	12	10	0	15	0	17	16	15	8	17	1	3	8	6	5	7	11	12	0	58	9	32	32	19	50	21	32	27	68	17	27	73	38	29	102	46	39	8	32	760	760	1	759
ENSMUST00000028252.14	15	9	19	8	5	6	4	7	13	14	7	7	6	6	15	5	5	13	22	9	8	15	3	6	2	3	7	0	2	8	26	6	17	14	14	14	10	12	7	8	11	11	5	6	6	3	14	9	0	5	1	12	7	10	2	10	0	8	6	3	7	10	3	13	0	37	11	28	31	23	33	22	17	34	52	15	17	32	27	32	50	22	32	6	17	539	539	1	538
ENSMUST00000102726.8	45	16	48	26	30	24	9	33	23	24	14	27	17	13	31	19	20	12	37	12	41	29	16	51	6	6	1	4	9	15	17	18	32	26	48	43	20	27	8	37	16	26	14	8	22	10	25	7	1	5	0	10	27	23	12	42	0	3	1	7	4	10	20	14	0	92	10	69	80	24	64	24	49	93	83	31	42	137	57	54	155	96	64	1	15	1241	1241	1	1240
ENSMUST00000102718.10	56	18	40	37	14	13	7	15	25	16	8	11	12	14	46	32	27	20	54	19	20	8	3	16	10	6	11	8	9	24	60	29	49	31	59	31	46	31	19	31	22	8	11	8	6	14	21	16	0	22	0	38	12	15	4	10	1	10	10	18	24	17	23	21	0	127	28	62	108	38	49	39	58	96	169	46	55	47	81	68	68	49	57	10	60	1316	1316	1	1315
ENSMUST00000102715.4	22	8	18	9	10	4	3	8	13	9	5	4	8	11	13	7	9	5	16	5	8	6	12	9	4	1	2	0	4	4	12	8	19	14	22	17	15	23	15	15	8	11	5	12	9	8	13	10	0	8	0	3	5	8	4	6	1	6	6	3	11	7	9	7	0	68	9	31	41	14	36	10	26	40	48	13	17	35	25	25	36	25	40	6	11	557	557	1	556
ENSMUST00000176018.2	11	11	10	7	8	12	1	5	5	6	2	2	6	8	9	6	5	7	8	2	6	3	2	8	2	2	6	0	2	12	14	5	6	9	11	10	4	15	1	6	5	3	6	2	4	6	4	6	1	11	0	5	7	6	0	4	0	4	17	5	6	14	7	15	0	26	9	19	17	29	16	9	20	21	46	9	18	19	13	17	25	26	20	17	16	393	393	1	392
ENSMUST00000112320.8	11	4	17	12	0	2	0	4	6	3	4	3	3	2	8	8	4	1	6	3	1	0	0	3	0	0	1	0	2	5	5	4	17	5	13	5	2	2	2	9	3	1	1	2	1	1	3	1	0	3	0	4	3	3	2	1	1	1	0	1	2	2	5	9	0	15	2	10	30	11	7	4	13	28	23	8	16	4	10	11	15	6	6	0	7	227	227	1	226
ENSMUST00000090858.10	66	14	39	19	11	1	3	9	54	25	27	32	6	4	7	6	11	8	18	18	14	2	2	13	11	2	7	5	1	3	3	1	49	16	29	30	3	4	0	9	13	3	9	7	5	4	9	12	0	5	0	6	16	24	4	16	1	3	2	6	7	6	0	13	0	16	9	46	78	19	32	26	16	105	15	7	33	31	29	106	117	24	30	2	11	753	753	1	752
ENSMUST00000028494.9	9	1	8	10	5	3	0	5	5	2	3	2	7	4	8	6	5	2	2	4	5	2	0	1	0	0	2	1	3	2	4	6	8	9	3	11	3	3	0	4	3	2	3	4	4	3	5	7	0	1	0	5	4	2	1	7	1	5	4	1	4	3	3	12	0	10	6	20	11	15	12	6	17	17	22	8	11	8	7	11	18	13	19	4	6	242	242	1	241
ENSMUST00000053087.4	11	9	18	17	7	8	5	8	6	9	10	6	10	19	14	14	4	9	11	9	7	2	3	8	2	1	1	1	10	5	14	11	26	9	18	17	9	8	4	11	12	13	7	5	5	12	9	6	0	19	0	16	6	7	3	4	1	11	12	10	5	6	5	14	0	32	21	26	44	20	37	18	43	29	50	14	26	20	15	21	35	28	32	12	35	559	559	1	558
ENSMUST00000090852.11	38	7	20	13	8	3	1	6	22	4	5	3	7	4	7	7	6	3	7	8	6	2	0	4	1	1	1	3	7	4	6	3	26	12	7	18	13	5	1	9	19	3	4	8	4	2	6	2	0	2	1	5	6	1	0	3	0	1	5	2	6	6	6	16	0	28	3	30	33	22	34	11	18	58	32	7	20	12	13	33	17	18	14	5	7	416	416	1	415
ENSMUST00000055758.16	59	36	40	32	24	23	10	24	31	27	18	33	19	22	55	43	35	34	64	23	33	22	13	26	8	8	14	6	11	33	61	40	66	50	77	44	24	35	28	47	27	41	17	19	18	22	41	33	0	34	0	27	30	14	4	34	1	29	25	34	38	28	31	45	0	134	63	94	143	73	104	57	84	99	214	55	68	94	99	85	142	81	114	25	61	1890	1890	1	1889
ENSMUST00000028509.11	4	15	10	5	9	8	1	9	5	15	0	5	1	6	11	10	2	6	6	1	21	9	8	20	2	1	2	1	0	12	16	7	10	11	16	8	12	7	1	8	11	16	7	5	5	11	7	9	1	5	0	2	6	13	3	15	0	3	3	1	3	6	14	5	0	28	4	19	26	11	39	7	17	14	52	11	20	58	8	11	57	27	32	3	7	452	452	1	451
ENSMUST00000038584.9	29	9	29	27	15	4	4	15	20	9	10	23	9	14	11	10	23	17	18	8	16	5	6	15	7	4	7	3	6	7	21	15	37	16	21	23	17	7	5	12	16	11	13	7	6	6	8	12	0	12	0	11	12	13	2	17	1	5	6	5	14	9	11	16	0	41	10	39	58	25	47	25	33	58	74	11	36	42	41	51	76	38	32	6	23	767	767	1	766
ENSMUST00000112186.9	12	7	12	11	5	4	0	4	5	7	7	5	2	6	7	6	10	9	10	5	8	4	2	9	7	2	2	4	2	3	8	4	19	10	9	9	1	9	0	10	14	3	7	3	4	7	9	7	0	7	1	2	3	5	3	7	0	6	8	5	4	5	6	17	0	20	11	19	28	22	27	14	14	24	27	7	18	23	20	27	30	13	27	8	9	389	389	1	388
ENSMUST00000154704.8	22	7	10	13	7	4	2	10	10	8	4	7	9	16	6	7	6	5	14	8	10	3	0	10	0	4	6	2	5	5	15	8	20	15	17	13	11	5	2	15	13	10	5	1	5	14	14	11	1	10	0	10	12	7	2	7	0	8	8	8	7	10	7	9	0	33	16	28	37	19	29	13	32	32	47	6	20	23	20	26	43	23	44	8	20	520	520	1	519
ENSMUST00000112142.8	24	11	16	15	14	5	5	14	12	9	3	8	0	10	12	14	9	11	16	10	9	5	3	19	8	2	1	3	3	3	7	12	37	16	24	25	13	10	1	22	19	7	3	5	9	8	14	18	0	5	1	8	15	8	3	15	0	2	12	5	5	6	10	14	0	46	7	41	61	20	34	21	24	40	40	12	26	36	25	29	58	38	49	12	13	633	633	1	632
ENSMUST00000151937.8	13	19	22	6	8	11	4	13	7	11	5	2	8	21	9	10	11	10	20	4	10	7	3	14	6	8	7	1	4	14	29	10	15	15	21	14	19	22	5	19	16	17	14	10	4	15	20	8	0	16	0	9	6	8	3	8	1	3	4	4	3	18	10	24	0	65	7	29	36	42	57	14	39	35	70	9	25	34	31	34	38	36	47	4	25	678	678	1	677
ENSMUST00000112122.9	11	5	16	7	13	7	1	7	15	6	3	6	5	5	10	11	9	3	14	7	5	1	1	7	3	0	3	4	5	4	18	10	20	7	17	17	5	3	3	9	4	5	2	5	4	2	10	8	0	14	0	10	3	3	0	1	1	2	2	4	2	8	6	25	0	20	6	24	37	33	16	10	21	27	45	10	12	14	23	28	19	28	24	2	24	424	424	1	423
ENSMUST00000028522.10	34	29	36	27	16	15	7	19	17	15	11	9	12	23	14	26	11	8	34	9	16	13	5	18	5	3	17	4	10	23	34	13	35	32	27	37	10	15	10	28	21	24	21	15	6	17	26	23	0	15	1	22	14	21	11	11	0	6	13	14	9	14	16	27	0	63	20	69	62	41	81	17	61	70	105	14	56	52	45	57	81	57	72	13	37	1074	1074	1	1073
ENSMUST00000090824.12	21	26	34	7	10	10	8	15	16	21	12	10	7	18	20	14	7	18	26	5	13	7	3	17	4	3	9	6	5	15	24	8	27	24	38	15	7	10	7	12	14	12	11	8	6	9	22	8	0	11	0	16	12	30	4	8	1	5	15	5	7	14	7	19	0	36	10	39	65	33	45	23	39	55	66	20	33	40	33	50	85	43	45	15	27	803	803	1	802
ENSMUST00000102691.11	9	16	15	4	5	9	0	3	10	7	10	4	2	4	12	4	3	4	8	5	6	5	4	6	9	7	8	1	0	4	11	4	22	8	17	11	8	5	4	6	4	9	3	4	3	5	4	0	0	3	1	5	3	11	3	8	0	11	2	5	3	6	5	5	0	23	16	19	39	11	20	9	10	24	27	12	20	21	11	45	36	17	12	2	8	383	383	1	382
ENSMUST00000102689.10	12	11	8	34	34	13	2	22	8	6	4	14	17	8	7	20	41	7	53	13	15	5	5	18	3	2	2	1	8	7	7	14	19	15	13	20	14	22	7	19	25	19	13	20	10	13	12	17	1	0	0	5	21	3	4	20	0	2	5	8	9	2	15	10	0	62	10	35	32	12	77	20	45	20	60	7	45	43	94	20	68	71	52	5	5	784	784	1	783
ENSMUST00000028517.13	23	4	21	12	4	4	2	3	5	2	4	6	6	6	7	20	7	4	7	5	10	4	2	8	1	1	0	2	5	3	4	3	15	14	14	13	7	5	2	13	15	6	6	2	5	4	9	6	1	4	0	7	3	0	0	5	0	3	5	1	3	12	11	11	0	27	4	27	29	23	29	9	32	44	29	7	16	24	14	13	16	13	24	5	11	397	397	1	396
ENSMUST00000058615.10	34	10	36	10	3	6	1	1	14	15	8	15	2	4	11	2	3	9	13	5	6	3	2	7	5	1	8	4	1	3	3	6	21	11	22	12	5	4	2	3	6	5	7	4	3	2	4	4	0	5	0	4	5	23	6	12	1	0	4	7	4	5	4	5	0	14	7	23	43	10	22	14	8	70	21	11	20	18	16	40	76	11	13	4	9	451	451	1	450
ENSMUST00000090811.11	13	6	16	10	6	2	5	8	8	4	9	7	8	3	12	14	7	5	6	5	11	3	1	9	1	1	1	2	1	7	9	8	25	14	14	10	12	4	1	11	8	10	3	2	6	6	3	11	1	8	0	9	6	3	1	6	0	4	7	3	3	4	5	11	0	28	7	24	39	15	23	10	25	29	33	12	16	24	13	22	27	21	26	7	17	419	419	1	418
ENSMUST00000076463.12	22	21	14	17	11	18	4	9	7	18	5	11	16	31	22	16	8	10	24	5	19	4	3	16	3	6	5	2	8	21	30	20	25	18	18	7	12	21	6	19	23	15	11	8	8	12	27	14	1	12	0	17	11	17	3	18	0	11	11	12	14	22	12	38	0	58	23	25	43	60	57	15	63	36	105	22	38	42	32	28	78	42	61	11	29	869	869	1	868
ENSMUST00000094681.11	5	13	11	7	6	8	4	1	12	12	18	9	2	3	5	2	1	3	7	1	40	39	17	41	5	2	5	0	2	5	9	4	5	10	7	6	7	12	3	10	27	15	12	11	3	2	4	2	0	2	0	2	8	14	3	7	1	0	1	1	0	4	9	7	0	32	1	16	12	11	65	4	7	16	29	5	20	137	8	42	53	19	11	1	4	494	494	1	493
ENSMUST00000112024.10	13	10	18	6	7	9	5	7	15	3	5	4	3	11	15	13	2	12	12	5	11	3	1	7	3	2	3	1	0	12	19	7	14	11	26	15	9	8	2	7	9	4	6	3	3	4	14	5	0	16	1	9	3	4	1	5	0	3	3	8	4	7	5	7	0	26	11	26	40	14	22	17	27	31	47	15	16	22	14	29	20	28	26	3	25	460	460	1	459
ENSMUST00000055833.12	19	3	7	13	13	12	2	14	8	7	5	16	1	5	9	9	8	5	25	10	23	8	1	20	3	1	1	4	5	3	7	8	19	9	10	12	18	5	2	16	5	8	1	3	9	10	8	11	0	0	0	1	16	9	1	10	1	3	1	2	5	3	9	6	0	41	5	21	29	9	17	15	15	26	37	9	16	52	33	22	59	41	38	1	1	488	488	1	487
ENSMUST00000111996.8	1	1	2	2	3	2	0	3	4	1	2	2	0	6	4	5	0	0	5	0	2	1	0	1	2	1	1	0	0	2	5	1	1	1	3	1	4	8	1	8	5	2	1	8	2	1	2	4	1	0	0	3	3	1	0	5	0	1	0	2	1	4	4	6	0	21	3	2	4	10	16	0	11	3	13	4	3	4	5	10	12	8	9	0	3	142	142	1	141
ENSMUST00000064503.13	10	5	14	8	11	2	2	9	15	4	5	5	4	3	5	12	9	2	11	0	20	5	2	15	5	1	1	1	3	5	2	12	31	4	15	11	15	4	1	14	7	3	2	9	3	2	6	10	0	5	1	4	10	4	0	10	0	0	4	5	10	3	9	16	0	34	5	15	46	19	21	2	19	24	41	5	13	42	20	28	33	24	21	4	9	426	426	1	425
ENSMUST00000028511.8	9	5	6	7	4	4	0	4	4	2	3	1	1	2	7	7	9	2	11	3	3	0	0	8	0	0	0	1	0	2	11	8	15	5	4	5	7	4	4	7	5	4	3	2	3	6	8	3	0	4	1	7	1	2	0	9	0	1	6	5	2	4	8	5	0	22	6	10	19	9	14	5	10	15	31	7	12	11	20	8	15	12	20	6	11	264	264	1	263
ENSMUST00000111962.8	9	9	11	8	5	3	2	2	13	6	3	7	1	0	7	6	4	2	7	5	4	3	1	2	0	0	1	5	1	0	3	2	12	5	8	14	1	2	0	5	38	12	4	47	3	0	7	8	1	5	0	17	3	1	0	7	0	0	1	4	2	0	0	19	0	8	4	19	20	19	101	7	7	20	8	7	17	10	11	22	24	12	18	1	22	358	358	1	357
ENSMUST00000102672.5	22	12	14	10	13	7	1	5	6	16	6	13	4	8	14	10	12	7	28	11	13	10	4	12	5	2	1	2	5	14	17	9	33	25	24	21	7	16	1	13	9	9	3	5	3	6	5	6	0	7	1	3	8	15	4	10	0	0	2	7	7	15	8	12	0	37	7	46	57	27	26	18	22	36	60	14	22	39	40	22	66	26	20	2	10	598	598	1	597
ENSMUST00000175646.2	16	11	17	12	15	5	2	10	13	4	8	8	15	11	11	15	7	7	15	9	8	0	1	14	2	1	3	4	3	3	11	13	22	11	18	17	12	4	1	14	21	9	4	15	11	4	12	9	1	8	0	13	6	6	2	12	0	3	8	9	6	9	11	17	0	31	12	28	40	26	49	16	41	33	47	11	23	23	22	31	38	32	36	8	21	569	569	1	568
