transcript_id	gene_id	strand	n_exons	n_internal_exons	first_exon_length	last_exon_length	internal_exon_mean	internal_exon_median	internal_exon_sd	intron_mean	intron_median	intron_sd
ENSMUST00000199423.5	ENSMUSG00000039103	-	13	11	27	14	179.54545454545453	189	80.24881760669578	1310.8333333333333	801.5	1406.2560114349626
ENSMUST00000197748.5	ENSMUSG00000025437	+	24	22	151	1409	119.22727272727273	106.0	77.94010631991833	1867.2173913043478	1256	2338.228854895434
ENSMUST00000106103.8	ENSMUSG00000039068	+	13	11	111	1221	122.0	126	26.81044572550035	5110.666666666667	1367.0	8991.390875653658
ENSMUST00000045262.11	ENSMUSG00000039058	-	14	12	561	1202	130.0	140.5	56.1540090044578	15555.615384615385	6560	22589.468879467047
ENSMUST00000159899.8	ENSMUSG00000039047	+	11	9	128	3631	108.66666666666667	111	33.45145736735546	7019.0	2805.0	7541.538363549501
ENSMUST00000200397.5	ENSMUSG00000052544	-	5	3	130	7326	237.66666666666666	195	155.45524543524846	129685.0	151083.5	100992.39978335003
ENSMUST00000072697.13	ENSMUSG00000062908	-	12	10	237	646	116.4	99.5	51.273124864136506	1839.0	2425	1263.463335439537
ENSMUST00000052774.8	ENSMUSG00000047583	-	6	4	243	3861	96.5	90.0	27.40437921208944	3235.0	2561	2434.0664534888933
ENSMUST00000192462.6	ENSMUSG00000028199	+	9	7	574	1084	121.0	124	39.3234450847498	2995.625	2559.5	2568.16426585773
ENSMUST00000066568.6	ENSMUSG00000053870	-	4	2	105	3152	130.5	130.5	53.033008588991066	1656.0	1740	434.13822683564734
ENSMUST00000118539.2	ENSMUSG00000028179	-	12	10	212	580	102.3	103.0	34.451415065277075	2637.7272727272725	1906	2108.2618476322664
ENSMUST00000040787.13	ENSMUSG00000039988	+	13	11	543	2295	96.81818181818181	99	38.436488345888684	4726.5	2660.0	4627.80451578971
ENSMUST00000072875.15	ENSMUSG00000055436	-	12	10	315	1285	105.4	103.0	28.445659696262197	1654.0	1356	1422.3977643402004
ENSMUST00000072080.10	ENSMUSG00000063052	+	15	13	215	2375	119.38461538461539	111	43.18089558577663	1977.4285714285713	1772.5	1267.103341926332
ENSMUST00000068952.10	ENSMUSG00000028173	+	12	10	376	1773	141.0	140.5	57.856143436400366	8435.636363636364	3926	10602.405427757678
ENSMUST00000029891.12	ENSMUSG00000028232	-	8	6	150	1539	166.83333333333334	152.5	122.64324957643069	3303.285714285714	3400	2032.2249477100802
ENSMUST00000052712.6	ENSMUSG00000028233	+	13	11	255	1761	210.0909090909091	150	211.33123505315277	3118.1666666666665	2276.5	2720.6586379482496
ENSMUST00000041377.13	ENSMUSG00000042228	+	13	11	250	1872	121.9090909090909	132	39.65464549193334	9169.666666666666	1960.5	17250.27608386883
ENSMUST00000084949.3	ENSMUSG00000066324	-	5	3	633	5489	140.33333333333334	162	38.397048497681865	6082.25	4311.5	6060.6170959179835
ENSMUST00000054857.13	ENSMUSG00000049119	+	3	1	290	2833	87.0	87	NA	76885.5	76885.5	11701.910121856175
ENSMUST00000029907.6	ENSMUSG00000028243	+	8	6	116	5777	124.83333333333333	124.0	30.202097057434052	3421.285714285714	4132	2289.8581261936815
ENSMUST00000029912.11	ENSMUSG00000028249	+	9	7	110	1775	122.85714285714286	110	46.17152286647608	3486.25	1882.5	3682.771888905731
ENSMUST00000029910.12	ENSMUSG00000028245	-	31	29	287	611	89.96551724137932	80	37.15266069939453	1818.6	1338.5	2656.5944183198676
ENSMUST00000039987.4	ENSMUSG00000041272	-	9	7	410	2109	206.0	231	114.50764166639709	37560.75	16289.0	51157.42588673851
ENSMUST00000066674.8	ENSMUSG00000041261	-	9	7	190	2855	115.42857142857143	113	52.40501611759808	11478.375	8572.5	11884.534198907419
ENSMUST00000060232.8	ENSMUSG00000047187	+	8	6	265	1371	82.83333333333333	77.5	17.221111075266503	10000.285714285714	5361	9924.757019935647
ENSMUST00000039267.10	ENSMUSG00000041235	+	38	36	147	1073	228.44444444444446	160.5	298.34634182865335	4498.540540540541	1121	11072.814528772195
ENSMUST00000078139.13	ENSMUSG00000028207	-	24	22	382	4367	88.4090909090909	88.5	40.30320688045165	9277.826086956522	3228	11204.213077929757
ENSMUST00000054776.4	ENSMUSG00000049969	-	2	0	284	2693	NA	NA	NA	16038.0	16038	NA
ENSMUST00000058183.9	ENSMUSG00000050323	-	9	7	225	181	96.57142857142857	102	29.759352271496898	3009.75	2778.5	1460.7260181156491
ENSMUST00000029865.4	ENSMUSG00000028211	+	4	2	117	4670	308.5	308.5	70.0035713374682	4181.666666666667	4262	3622.1681812601323
ENSMUST00000170901.8	ENSMUSG00000028212	+	12	10	191	1691	112.4	123.5	41.51893811530134	937.8181818181819	879	636.883006239265
ENSMUST00000044616.10	ENSMUSG00000040738	-	28	26	278	294	110.03846153846153	109.5	49.59796832067279	1913.6296296296296	1685	1396.027803011325
ENSMUST00000084892.12	ENSMUSG00000045205	-	19	17	138	4628	116.94117647058823	122	28.52952546975522	3003.8333333333335	2659.5	2298.589062114102
ENSMUST00000059914.13	ENSMUSG00000040720	+	24	22	148	1140	237.1818181818182	158.0	237.47814663642237	2531.3478260869565	2037	2061.084127979422
ENSMUST00000070755.13	ENSMUSG00000078773	+	15	13	42	363	189.6153846153846	195	64.67680993671335	3854.5714285714284	1871.5	5915.125354212196
ENSMUST00000108304.9	ENSMUSG00000028214	+	5	3	110	1277	206.33333333333334	205	130.00512810398416	2072.5	1319.5	1901.8363932438212
ENSMUST00000108301.8	ENSMUSG00000049225	-	2	0	208	2427	NA	NA	NA	3380.0	3380	NA
ENSMUST00000050069.9	ENSMUSG00000046667	+	4	2	135	2699	57.5	57.5	10.606601717798213	1161.6666666666667	542	1436.5049019524206
ENSMUST00000105566.9	ENSMUSG00000006586	+	12	10	452	4017	162.1	176.0	64.47299176140864	12385.636363636364	5504	17968.413309319927
ENSMUST00000236953.2	ENSMUSG00000040550	-	7	5	297	2242	143.6	107	100.92472442370105	2304.0	2618.5	1393.7104433848517
ENSMUST00000029875.4	ENSMUSG00000028221	+	7	5	362	1453	104.8	107	36.05828614895611	8127.0	7286.0	7789.4756177806985
ENSMUST00000062684.9	ENSMUSG00000043252	+	3	1	919	3595	156.0	156	NA	8126.5	8126.5	8669.836244128259
ENSMUST00000037198.10	ENSMUSG00000041153	-	6	4	202	1880	144.0	146.0	41.54515615568198	2822.0	2929	1523.968503611541
ENSMUST00000037035.12	ENSMUSG00000041135	-	11	9	424	1159	123.22222222222223	154	43.5194720147711	3822.3	3060.0	3467.7049102316137
ENSMUST00000029881.10	ENSMUSG00000028226	+	10	8	395	3259	169.625	150.0	62.036711481416965	28964.11111111111	15174	41890.15129611149
ENSMUST00000029885.5	ENSMUSG00000028228	-	16	14	108	4041	107.07142857142857	88.5	52.80219151296117	3013.8	1642	3646.0517236359346
ENSMUST00000108246.9	ENSMUSG00000041058	-	25	23	155	3511	120.6086956521739	105	56.69354551240201	3927.125	2446.5	4798.096808495599
ENSMUST00000102997.8	ENSMUSG00000028252	+	12	10	190	2410	76.5	75.0	25.465663156493687	1768.7272727272727	1362	1504.4909498504198
ENSMUST00000065111.15	ENSMUSG00000040455	+	18	16	46	3636	145.0625	102.5	140.92762622471625	3270.3529411764707	1706	3063.487798677687
ENSMUST00000029911.12	ENSMUSG00000028248	+	12	10	557	1563	242.5	171.5	301.19585728300524	2213.4545454545455	1715	1727.3754290041504
ENSMUST00000029908.8	ENSMUSG00000028246	+	6	4	499	1454	168.5	166.5	50.33554079044613	12158.8	10795	7007.464320280197
ENSMUST00000102994.10	ENSMUSG00000040359	-	19	17	146	2084	122.70588235294117	123	42.65964824322036	1605.611111111111	1204.0	1314.0272241287978
ENSMUST00000041374.8	ENSMUSG00000040520	-	5	3	295	3803	256.3333333333333	110	282.5178460439859	4379.75	4642.0	2853.1183378892647
ENSMUST00000029964.12	ENSMUSG00000028289	+	17	15	350	3611	185.66666666666666	156	151.34193388608773	9226.4375	2045.0	18722.306652649222
ENSMUST00000037607.11	ENSMUSG00000028284	+	17	15	286	3967	101.33333333333333	111	31.192184613335133	3349.875	2352.5	2939.4242945402307
ENSMUST00000108180.9	ENSMUSG00000040270	+	7	5	286	6288	461.6	207	633.2951918339504	56403.166666666664	69009.0	39620.9427672622
ENSMUST00000098190.10	ENSMUSG00000028278	+	7	5	571	3534	180.6	149	71.43038569124487	5689.333333333333	5642.5	4169.959456237754
ENSMUST00000124992.8	ENSMUSG00000028277	+	8	6	201	2682	107.83333333333333	113.0	24.053412786269366	2488.285714285714	2395	1716.1296293584307
ENSMUST00000049357.10	ENSMUSG00000040128	-	2	0	563	1085	NA	NA	NA	1440.0	1440	NA
ENSMUST00000108153.9	ENSMUSG00000028274	+	16	14	214	2377	111.85714285714286	103.0	46.2116487859553	12543.133333333333	6683	15855.136494734654
ENSMUST00000084299.6	ENSMUSG00000028291	+	5	3	337	694	122.0	144	43.40506882842141	3643.75	1664.0	5044.580879518139
ENSMUST00000048706.10	ENSMUSG00000040044	-	20	18	80	223	110.94444444444444	111.0	30.874455884173745	2202.5789473684213	1503	1770.6574835288186
ENSMUST00000029968.14	ENSMUSG00000028292	+	20	18	70	184	89.66666666666667	84.0	25.46739553417502	2281.2105263157896	2209	1741.444597611336
ENSMUST00000029970.14	ENSMUSG00000028293	-	8	6	195	974	145.0	156.5	41.439111959596815	3163.285714285714	3183	2573.476942082165
ENSMUST00000102975.10	ENSMUSG00000073910	-	4	2	233	4974	411.5	411.5	294.8635277547903	67460.33333333333	72862	33222.496509644385
ENSMUST00000108127.4	ENSMUSG00000028300	-	11	9	93	1782	146.44444444444446	96	144.57447139027616	3140.1	2211.0	2915.496163224671
ENSMUST00000102973.4	ENSMUSG00000028405	+	21	19	461	785	136.10526315789474	138	31.879799833545075	2571.3	1195.5	4491.621511213963
ENSMUST00000042575.7	ENSMUSG00000036822	-	3	1	177	3481	198.0	198	NA	3197.0	3197.0	2863.7824638055176
ENSMUST00000030119.10	ENSMUSG00000028411	-	8	6	58	4332	143.33333333333334	120.5	94.74316158260008	2223.285714285714	1793	1752.8711413264919
ENSMUST00000030118.10	ENSMUSG00000028410	+	9	7	154	2237	140.71428571428572	116	46.78929466489205	1138.625	1232.5	750.119597607132
ENSMUST00000030117.5	ENSMUSG00000028409	-	12	10	147	854	141.7	128.5	30.437732431236654	1724.0	1293	993.123960037215
ENSMUST00000030121.13	ENSMUSG00000028413	-	6	4	615	2716	163.0	155.5	60.32688731679543	9084.2	2883	12185.449917832333
ENSMUST00000030125.5	ENSMUSG00000028416	-	7	5	522	276	99.4	108	26.254523419784256	1758.0	1934.0	736.1600369484885
ENSMUST00000030128.6	ENSMUSG00000028419	+	8	6	270	709	90.0	99.5	25.706030420895406	2196.8571428571427	1807	1911.0537606751088
ENSMUST00000098143.11	ENSMUSG00000028423	+	24	22	154	1193	147.5909090909091	101.0	194.331983763404	2195.391304347826	1821	1978.5632927852755
ENSMUST00000055327.8	ENSMUSG00000028435	-	6	4	182	981	150.5	132.5	45.66909969187773	739.4	306	1116.8960560410267
ENSMUST00000030138.9	ENSMUSG00000028430	-	26	24	297	1080	134.25	130.0	36.95620204465304	217.2	164	206.0218435020908
ENSMUST00000040008.4	ENSMUSG00000036241	+	5	3	504	2776	106.66666666666667	98	25.146238950056393	13509.5	7463.0	16502.134902288653
ENSMUST00000030143.13	ENSMUSG00000028433	-	29	27	96	931	123.74074074074075	104	64.92812155500087	2730.4285714285716	1619.0	5037.3627979005005
ENSMUST00000030145.9	ENSMUSG00000028436	-	9	7	402	1915	160.71428571428572	179	72.33421109847052	2518.5	1476.0	3218.042661530231
ENSMUST00000072866.12	ENSMUSG00000028437	+	7	5	236	1845	275.0	125	366.3502422545944	6345.666666666667	5945.5	6287.706184823418
ENSMUST00000108055.9	ENSMUSG00000028438	-	13	11	131	1508	359.45454545454544	110	639.6043094971084	5708.583333333333	3030.5	9739.200270120496
ENSMUST00000030154.7	ENSMUSG00000028443	+	3	1	30	681	134.0	134	NA	7465.5	7465.5	6883.68451485104
ENSMUST00000108049.9	ENSMUSG00000028439	-	6	4	300	2708	72.0	68.0	24.899799195977465	9704.6	645	19635.083429922062
ENSMUST00000102961.10	ENSMUSG00000028444	-	10	8	132	655	151.0	165.5	50.29058417977323	3994.4444444444443	3011	4207.327064512311
ENSMUST00000038434.4	ENSMUSG00000036114	-	2	0	74	782	NA	NA	NA	646.0	646	NA
ENSMUST00000059354.15	ENSMUSG00000036078	-	4	2	258	1088	147.0	147.0	76.36753236814714	409.0	133	484.99072156073254
ENSMUST00000084695.12	ENSMUSG00000036073	+	11	9	425	193	108.55555555555556	123	43.396748470107504	187.3	170.5	82.20712323826392
ENSMUST00000098112.9	ENSMUSG00000036052	+	4	2	138	2108	423.5	423.5	252.43712088359746	2155.3333333333335	3136	1702.0297686390015
ENSMUST00000030164.8	ENSMUSG00000028452	-	17	15	346	672	153.2	136	51.30329981032966	1076.8125	561.5	1126.6255348754232
ENSMUST00000098109.10	ENSMUSG00000028454	-	10	8	1194	404	330.125	171.5	486.4141203013862	431.44444444444446	412	297.4592875971059
ENSMUST00000030169.15	ENSMUSG00000028455	-	10	8	382	604	111.0	115.5	30.826704564155317	238.55555555555554	144	183.00690636633848
ENSMUST00000107958.8	ENSMUSG00000036002	-	9	7	323	1275	240.28571428571428	144	324.3638462620407	574.375	200.0	914.629501492271
ENSMUST00000207569.2	ENSMUSG00000028456	+	41	39	317	1572	329.87179487179486	116	1322.1399953641182	4778.725	1118.5	11342.400496588012
ENSMUST00000035645.13	ENSMUSG00000035969	+	12	10	221	641	443.8	158.0	635.4758147334256	3619.090909090909	191	9657.264513872917
ENSMUST00000060864.13	ENSMUSG00000028458	+	10	8	1700	1451	99.5	90.5	31.437011853637017	242.11111111111111	148	169.1725778934373
ENSMUST00000030181.12	ENSMUSG00000028461	+	6	4	175	225	104.25	102.0	38.3090502797098	348.6	76	607.3411726533942
ENSMUST00000054538.13	ENSMUSG00000051517	-	9	7	226	579	122.0	119	51.86842327788009	236.875	208.5	140.5585160300557
ENSMUST00000107913.10	ENSMUSG00000028464	-	9	7	148	1292	94.0	76	30.523215208537035	822.375	309.5	1111.0973902922667
ENSMUST00000030187.14	ENSMUSG00000028465	-	57	55	293	567	136.96363636363637	129	40.740808386843135	401.98214285714283	157.0	766.9773373698606
ENSMUST00000030189.14	ENSMUSG00000028467	-	17	15	858	540	143.06666666666666	126	45.198714688847176	525.125	164.5	1053.6037126611377
ENSMUST00000107886.9	ENSMUSG00000028468	+	9	7	289	4628	138.71428571428572	137	31.494519553483617	360.625	254.5	346.201401953091
ENSMUST00000030191.15	ENSMUSG00000028469	+	22	20	917	332	120.55	117.5	39.00941181979441	745.2380952380952	215	1421.0230787978746
ENSMUST00000107865.9	ENSMUSG00000078716	+	13	11	202	2642	175.54545454545453	147	69.98480354528922	1576.9166666666667	300.0	2109.022973207061
ENSMUST00000030198.7	ENSMUSG00000028476	+	21	19	176	1663	136.52631578947367	141	69.38008713765117	3242.2	1968.5	3548.55323521543
ENSMUST00000030202.14	ENSMUSG00000028480	+	5	3	373	1656	97.0	104	16.64331697709324	4849.5	4354.5	4606.41020752603
ENSMUST00000107851.10	ENSMUSG00000028478	+	7	5	331	446	71.6	54	40.28399185780873	3172.3333333333335	2892.5	2366.419376751861
ENSMUST00000102936.9	ENSMUSG00000028479	-	12	10	417	528	197.5	194.5	100.59959134001379	3003.0	2221	2355.422467414285
ENSMUST00000098098.9	ENSMUSG00000035696	-	11	9	291	3447	147.0	162	45.0249930594109	3633.8	2288.0	4141.590134772446
ENSMUST00000045607.12	ENSMUSG00000035683	+	18	16	197	966	112.0	99.0	40.82972773196837	3579.1176470588234	2488	2695.8604814222335
ENSMUST00000107824.9	ENSMUSG00000035649	+	9	7	125	1168	172.85714285714286	118	205.1279507782306	21641.625	4102.0	44612.55137270388
ENSMUST00000045078.13	ENSMUSG00000035637	+	9	7	140	358	111.71428571428571	117	23.87965860807259	1007.5	877.0	365.06281259922537
ENSMUST00000055028.9	ENSMUSG00000049657	-	2	0	171	4145	NA	NA	NA	16837.0	16837	NA
ENSMUST00000133157.8	ENSMUSG00000028318	+	12	10	210	1752	102.4	100.5	27.821654236303857	1102.1818181818182	908	831.9950502475142
ENSMUST00000052236.13	ENSMUSG00000048232	-	11	9	115	1836	298.22222222222223	182	248.91553676788527	4572.3	2407.0	6359.093542147165
ENSMUST00000107810.3	ENSMUSG00000078713	-	2	0	202	437	NA	NA	NA	2268.0	2268	NA
ENSMUST00000044673.9	ENSMUSG00000035601	+	9	7	69	1120	125.0	124	47.68997099321128	2117.625	1675.0	1793.2278906645254
ENSMUST00000155551.8	ENSMUSG00000035572	+	7	5	627	5851	154.4	146	44.29785547856691	5068.166666666667	3766.5	4907.753882038775
ENSMUST00000116341.4	ENSMUSG00000045973	-	3	1	72	4257	109.0	109	NA	4203.0	4203.0	486.4894654563447
ENSMUST00000061986.12	ENSMUSG00000044813	-	6	4	769	846	157.25	146.5	46.082353817197024	20961.8	20555	15135.125691582478
ENSMUST00000102929.2	ENSMUSG00000035517	+	17	15	204	466	203.06666666666666	161	145.8475067942378	3675.8125	2176.0	3769.38336634787
ENSMUST00000107773.3	ENSMUSG00000028328	+	10	8	375	1719	133.0	137.5	26.142466819880855	8215.555555555555	7182	7033.366798893527
ENSMUST00000107772.8	ENSMUSG00000035495	-	10	8	96	2338	161.5	132.5	69.40358162845159	2222.6666666666665	2495	1369.2867668972779
ENSMUST00000030014.9	ENSMUSG00000028330	+	23	21	274	511	105.95238095238095	104	34.669116213823784	1399.1363636363637	1027.0	1185.3650149277726
ENSMUST00000102926.5	ENSMUSG00000028333	+	7	5	448	571	139.4	125	57.950841236344445	3340.0	2478.5	3069.83439292741
ENSMUST00000030018.5	ENSMUSG00000028334	+	6	4	243	1198	184.5	185.5	72.59246976558013	2441.2	1455	2303.0738589980133
ENSMUST00000046897.13	ENSMUSG00000039853	-	6	4	262	581	146.5	129.5	66.68583057891684	5573.2	3009	4484.5540692470195
ENSMUST00000030021.14	ENSMUSG00000028337	-	13	11	164	2331	147.0	117	55.429234163931945	2116.0	1309.0	2994.0187343799607
ENSMUST00000084621.12	ENSMUSG00000039813	-	13	11	541	1579	199.54545454545453	148	117.7075729393514	3458.75	2618.5	3005.6154452200726
ENSMUST00000007757.15	ENSMUSG00000007613	+	9	7	175	4280	185.85714285714286	168	52.89117308659537	6994.25	3232.0	9863.890043269657
ENSMUST00000044148.3	ENSMUSG00000039740	-	2	0	395	2626	NA	NA	NA	1480.0	1480	NA
ENSMUST00000065678.6	ENSMUSG00000053317	+	4	2	96	268	100.0	100.0	2.8284271247461903	2673.6666666666665	2742	2482.205538091746
ENSMUST00000030025.10	ENSMUSG00000028341	+	8	6	564	3341	302.5	178.0	320.96650915632927	5081.857142857143	3235	4482.797319701595
ENSMUST00000107720.9	ENSMUSG00000061455	+	8	6	33	5009	121.33333333333333	101.5	68.71001867753105	7973.142857142857	7894	6476.518159952188
ENSMUST00000030028.5	ENSMUSG00000028343	-	12	10	175	1387	106.2	114.0	41.70211825155488	7601.090909090909	3467	10449.73322582491
ENSMUST00000030029.10	ENSMUSG00000028344	+	17	15	174	2350	207.26666666666668	172	147.83652490246817	9157.5	3693.0	18223.41532571031
ENSMUST00000061135.8	ENSMUSG00000039693	+	3	1	63	1075	451.0	451	NA	10197.5	10197.5	3089.349527004026
ENSMUST00000042964.13	ENSMUSG00000039634	+	4	2	76	2501	129.0	129.0	62.22539674441618	2502.3333333333335	802	3505.751322232273
ENSMUST00000167496.8	ENSMUSG00000028309	+	20	18	453	1086	154.05555555555554	144.0	61.49267983429096	1079.7368421052631	804	1190.2607950503614
ENSMUST00000102915.10	ENSMUSG00000028312	+	25	23	168	1764	150.95652173913044	148	51.70675906306954	1817.25	1601.0	1325.640821247038
ENSMUST00000030010.4	ENSMUSG00000015243	-	50	48	220	3297	140.52083333333334	133.5	50.29867795028115	2425.4489795918366	1121	3841.765344328614
ENSMUST00000107651.9	ENSMUSG00000028412	+	16	14	46	2422	136.71428571428572	139.0	45.64651570059204	8184.4	2821	11158.648201539212
ENSMUST00000132151.8	ENSMUSG00000054752	+	13	11	142	5969	123.27272727272727	102	61.42164261738839	5672.666666666667	3905.5	6088.13179784068
ENSMUST00000128667.8	ENSMUSG00000028414	+	10	8	198	4612	158.75	133.5	66.57487728651316	5078.666666666667	3514	4063.9493107075045
ENSMUST00000030127.13	ENSMUSG00000028420	+	6	4	176	2138	137.0	137.5	42.68489194082609	6622.6	5452	4984.203527144533
ENSMUST00000098070.10	ENSMUSG00000060206	+	13	11	257	2898	664.5454545454545	165	1635.8608965090134	10426.916666666666	3097.5	17111.291319733526
ENSMUST00000030134.9	ENSMUSG00000028426	+	10	8	385	2354	133.875	128.0	69.04333525299269	4265.0	2079	5010.407842681073
ENSMUST00000107619.3	ENSMUSG00000003032	-	5	3	600	1158	423.6666666666667	165	486.62648235924576	573.75	381.0	615.18581203839
ENSMUST00000030140.3	ENSMUSG00000028431	-	37	35	173	2040	112.77142857142857	104	42.209620951156815	1291.4444444444443	1076.0	1052.833115101329
ENSMUST00000045142.15	ENSMUSG00000038816	-	19	17	212	1454	117.52941176470588	114	54.10304710348903	2810.5555555555557	2239.5	3795.9066067700164
ENSMUST00000075637.11	ENSMUSG00000038764	-	26	24	166	3522	111.70833333333333	114.5	45.71507140564464	4185.12	2723	6313.4514353613795
ENSMUST00000030051.6	ENSMUSG00000028367	-	5	3	225	595	77.0	66	24.43358344574123	2997.0	2732.0	2329.628725784433
ENSMUST00000107571.8	ENSMUSG00000038668	-	4	2	178	2380	492.5	492.5	361.3315651863258	38171.333333333336	48275	17993.333941583292
ENSMUST00000102889.10	ENSMUSG00000050812	-	49	47	274	1410	114.06382978723404	115	43.96560130439881	2224.875	1446.0	3956.2963586743062
ENSMUST00000095070.4	ENSMUSG00000070972	+	4	2	386	3013	312.0	312.0	224.8599564173221	6126.333333333333	2236	6916.549741983595
ENSMUST00000041160.13	ENSMUSG00000038607	+	3	1	231	829	132.0	132	NA	2812.0	2812.0	1549.9780643609122
ENSMUST00000030074.8	ENSMUSG00000028381	+	9	7	485	2611	130.85714285714286	113	40.39566219050659	3695.625	1230.0	5916.96715115583
ENSMUST00000174586.8	ENSMUSG00000028382	-	15	13	148	4968	117.23076923076923	111	56.687967338983334	5043.428571428572	3065.0	5833.273612043844
ENSMUST00000030078.12	ENSMUSG00000028383	+	11	9	213	1055	149.22222222222223	115	89.40047228311741	3451.6	3159.0	2955.556281537087
ENSMUST00000070150.11	ENSMUSG00000045071	+	4	2	281	9207	684.0	684.0	722.6631303726516	41457.666666666664	46223	24921.080039463242
ENSMUST00000095063.11	ENSMUSG00000038544	-	5	3	139	2823	91.66666666666667	91	11.015141094572204	2748.25	1448.0	2637.3022042736525
ENSMUST00000030080.7	ENSMUSG00000028385	+	9	7	386	5830	156.85714285714286	159	44.02812953642467	11448.0	5727.0	16451.13249249772
ENSMUST00000084527.10	ENSMUSG00000066151	-	28	26	101	649	135.15384615384616	108.0	121.9500528274399	2069.074074074074	1384	2051.5065744645385
ENSMUST00000084526.12	ENSMUSG00000066150	+	5	3	117	3172	143.0	169	61.28621378417825	6831.25	1132.5	11891.815038784729
ENSMUST00000084525.12	ENSMUSG00000066149	-	4	2	91	439	144.5	144.5	67.17514421272202	4413.666666666667	3999	3101.8578841290155
ENSMUST00000084524.4	ENSMUSG00000066148	+	14	12	105	3773	112.08333333333333	101.5	37.91967187557818	997.7692307692307	593	931.6896974356281
ENSMUST00000037820.3	ENSMUSG00000038422	-	2	0	119	1086	NA	NA	NA	2064.0	2064	NA
ENSMUST00000107444.8	ENSMUSG00000028393	-	12	10	100	142	100.5	88.5	40.54969516257524	861.7272727272727	491	1576.00577986942
ENSMUST00000030091.10	ENSMUSG00000028394	-	4	2	138	1462	102.5	102.5	23.33452377915607	205.0	207	109.01376059929315
ENSMUST00000098031.10	ENSMUSG00000059810	+	18	16	113	337	101.375	83.0	77.25013484346375	4221.588235294118	3125	4597.210160233371
ENSMUST00000107415.8	ENSMUSG00000028358	+	15	13	134	7380	100.92307692307692	84	68.99210285540119	11807.857142857143	3746.5	24716.22839928686
ENSMUST00000084510.8	ENSMUSG00000039137	-	13	11	1339	757	177.54545454545453	182	137.80011874912418	6416.083333333333	1363.0	8906.293132165627
ENSMUST00000035301.7	ENSMUSG00000039105	+	3	1	228	806	101.0	101	NA	2422.0	2422.0	1644.7303730399096
ENSMUST00000107372.8	ENSMUSG00000028364	-	26	24	582	759	240.20833333333334	163.0	258.3450640160351	2153.4	1443	2005.245059836827
ENSMUST00000084496.3	ENSMUSG00000028373	-	22	20	601	887	159.35	148.0	68.71242513855157	48524.09523809524	38755	44660.78839194933
ENSMUST00000050850.14	ENSMUSG00000051675	+	2	0	84	3110	NA	NA	NA	8059.0	8059	NA
ENSMUST00000144099.8	ENSMUSG00000039298	-	37	35	232	6259	153.02857142857144	127	104.30991315878505	5048.361111111111	3560.5	4772.173150689184
ENSMUST00000107359.9	ENSMUSG00000039270	-	6	4	701	6467	189.0	173.0	60.980871317706395	19988.0	13176	18488.45803467666
ENSMUST00000072695.13	ENSMUSG00000008305	-	20	18	876	587	121.16666666666667	106.0	69.8790972701717	4179.421052631579	1333	6686.730685268395
ENSMUST00000077851.10	ENSMUSG00000028397	+	22	20	144	1040	150.25	149.5	66.08676513732375	7579.761904761905	6379	5595.722624512065
ENSMUST00000055922.4	ENSMUSG00000048706	+	2	0	1000	2066	NA	NA	NA	41917.0	41917	NA
ENSMUST00000220807.2	ENSMUSG00000028402	-	48	46	9	169	132.97826086956522	120.0	51.513747520199686	3335.0851063829787	1730	5671.036232393616
ENSMUST00000050872.15	ENSMUSG00000008575	-	12	10	578	6639	155.3	120.0	138.69955539462507	18760.545454545456	6088	32584.42019236689
ENSMUST00000030110.15	ENSMUSG00000028403	-	9	7	184	7724	122.14285714285714	117	47.04050939147581	6521.625	5545.0	5070.128821623484
ENSMUST00000102823.10	ENSMUSG00000038172	-	20	18	185	6925	95.61111111111111	104.0	31.600705295347424	5006.578947368421	2186	7766.8270964531475
ENSMUST00000030207.15	ENSMUSG00000028484	-	16	14	185	1400	119.0	103.5	57.98142938774581	1835.2666666666667	1557	1627.0976556286905
ENSMUST00000102819.10	ENSMUSG00000038070	+	5	3	421	1509	103.0	89	27.784887978899608	17966.5	6225.5	27439.451652684314
ENSMUST00000030212.15	ENSMUSG00000028488	+	9	7	181	1827	116.28571428571429	131	35.079501543941994	22639.75	3137.5	48485.35175478996
ENSMUST00000091064.8	ENSMUSG00000070934	+	1	0	1618	1618	NA	NA	NA	NA	NA	NA
ENSMUST00000070607.9	ENSMUSG00000038047	-	17	15	370	3164	174.93333333333334	127	230.6458220694562	1690.1875	1334.0	1305.9529965380327
ENSMUST00000000466.13	ENSMUSG00000028494	-	8	6	116	840	155.33333333333334	158.5	81.75491830261142	1658.2857142857142	1372	1161.5230969558481
ENSMUST00000078090.12	ENSMUSG00000028496	-	11	9	281	4222	174.0	100	203.77990578072215	25737.1	5825.0	46748.83858676182
ENSMUST00000094993.3	ENSMUSG00000070923	-	1	0	4174	4174	NA	NA	NA	NA	NA	NA
ENSMUST00000058030.10	ENSMUSG00000062937	+	8	6	403	1614	130.0	113.0	65.13370863078502	5880.428571428572	4378	4868.9332800639495
ENSMUST00000097981.6	ENSMUSG00000073802	-	2	0	374	1016	NA	NA	NA	3351.0	3351	NA
ENSMUST00000107116.9	ENSMUSG00000008489	-	8	6	93	331	143.0	129.0	80.31438227366255	8411.714285714286	3005	10030.707281713916
ENSMUST00000066774.6	ENSMUSG00000054000	-	1	0	1374	1374	NA	NA	NA	NA	NA	NA
