transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENSBTAT00000111836	6	3	7	1	3	1	4	0	3	7	3	1	2	3	6	3	3	3	11	0	1	2	1	5	1	2	1	2	3	0	7	2	6	7	14	3	4	5	0	1	8	2	9	0	1	2	2	0	1	4	0	1	4	2	0	0	0	1	3	1	0	7	4	7	0	10	2	10	20	14	19	3	8	13	16	6	4	9	14	12	14	8	5	3	5	196	196	1	195
ENSBTAT00000079220	4	0	9	1	1	2	0	2	0	1	1	0	1	0	2	1	4	1	8	2	3	0	0	3	0	0	0	1	0	0	0	1	1	2	1	1	1	3	0	6	3	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	2	1	0	1	0	10	2	3	2	2	3	3	2	13	3	2	1	6	12	2	2	5	2	0	1	77	77	1	76
ENSBTAT00000000289	13	5	7	5	5	2	2	1	4	3	3	2	2	4	7	4	7	0	7	1	1	1	0	2	2	1	0	1	2	1	7	5	14	6	16	9	7	7	0	11	6	0	2	3	4	3	2	3	1	6	0	5	5	3	1	5	0	3	2	0	3	4	6	2	0	25	3	15	30	6	11	1	10	20	24	7	10	4	14	11	19	10	12	2	11	246	246	1	245
ENSBTAT00000064237	26	12	15	15	7	9	2	12	9	5	5	9	2	12	28	9	15	4	26	6	17	11	4	15	4	15	3	7	4	9	3	13	21	8	18	18	18	14	5	30	11	7	4	18	11	3	13	17	1	10	0	9	6	8	2	9	0	1	2	3	2	7	8	20	0	67	4	26	39	27	40	10	23	41	39	28	27	47	41	43	39	30	44	2	19	637	637	1	636
ENSBTAT00000099150	4	5	4	9	5	3	1	4	5	4	6	3	1	6	4	5	3	2	11	6	2	4	0	1	1	2	0	1	4	8	10	4	6	4	7	8	4	5	0	5	6	6	2	3	7	4	4	3	0	3	0	2	1	7	2	3	0	2	3	4	1	4	7	7	0	14	6	12	13	11	17	8	12	8	34	4	14	7	14	15	20	13	18	3	5	248	248	0	248
ENSBTAT00000023707	29	17	18	20	15	8	2	15	9	20	8	35	21	11	23	24	9	12	14	13	11	9	3	10	12	2	9	3	9	3	9	7	32	14	19	31	20	13	2	20	21	16	12	17	15	7	9	17	0	4	1	12	19	17	1	19	0	5	8	30	11	3	17	17	0	55	35	45	51	20	66	25	56	47	56	23	37	33	23	43	111	40	48	8	16	839	839	1	838
ENSBTAT00000074810	50	27	39	19	12	11	5	12	14	10	12	22	12	11	12	17	15	6	23	14	16	15	14	12	5	4	12	5	5	17	19	22	57	19	32	34	25	31	14	21	16	22	14	8	13	5	14	10	0	9	0	16	11	12	3	13	1	9	8	14	9	9	16	14	0	91	23	53	89	23	60	20	40	89	88	12	46	57	38	52	71	40	42	8	25	968	968	1	967
ENSBTAT00000018778	3	0	5	1	0	0	0	2	3	0	1	1	0	1	5	1	0	0	2	1	0	0	0	1	1	0	0	2	0	0	3	1	1	1	2	2	6	1	0	4	0	2	1	1	1	1	0	1	0	1	0	3	0	2	0	1	1	0	0	0	0	3	1	5	0	11	0	3	3	8	4	1	2	8	5	5	1	1	2	7	4	2	3	0	4	75	75	1	74
ENSBTAT00000017584	13	6	9	4	2	14	2	7	5	7	6	1	1	8	5	2	2	20	12	3	2	12	8	2	2	2	6	1	1	8	14	2	2	9	8	5	1	12	5	3	3	6	5	1	0	1	7	1	0	6	1	1	0	8	1	2	0	6	1	6	1	8	5	9	0	21	12	14	10	17	15	23	11	22	31	5	10	24	14	22	19	25	9	1	7	313	313	1	312
ENSBTAT00000037202	24	10	16	11	10	7	3	9	11	6	4	8	13	5	24	13	8	5	17	6	8	5	2	12	3	1	1	1	4	4	9	5	34	12	16	20	9	2	7	9	11	5	3	2	6	2	6	10	0	7	0	4	2	4	3	9	1	1	5	4	11	7	3	12	0	27	5	32	50	19	21	11	31	40	36	24	21	27	25	21	32	29	24	5	11	492	492	1	491
ENSBTAT00000016718	6	2	1	2	2	2	2	2	2	1	1	5	4	2	2	4	3	0	5	0	1	3	0	3	0	0	0	1	1	2	3	2	3	4	2	2	7	2	3	9	5	3	1	2	1	4	5	3	1	4	0	1	2	0	1	1	0	0	0	1	1	3	2	1	0	21	1	6	5	4	11	0	10	7	11	2	4	7	8	4	10	8	13	0	5	138	138	1	137
ENSBTAT00000022815	26	24	31	11	10	20	14	6	17	14	11	8	8	21	17	12	7	22	27	10	7	11	3	9	6	10	17	4	3	18	39	6	30	38	43	18	12	34	4	14	16	29	17	5	5	22	29	6	0	18	0	8	7	19	10	8	1	43	1	25	2	23	8	15	0	64	68	56	73	38	67	32	41	57	76	17	35	30	34	65	66	50	62	1	26	959	959	1	958
ENSBTAT00000103833	1	8	4	3	1	6	3	3	0	5	2	2	1	13	7	7	1	1	3	3	4	3	3	5	2	2	1	0	1	7	9	3	3	2	2	12	2	10	2	3	0	4	1	2	2	5	5	6	0	11	1	3	2	3	0	3	0	7	4	3	0	6	6	6	0	17	10	14	5	12	7	4	21	5	26	7	11	15	4	7	15	13	18	4	14	230	230	1	229
ENSBTAT00000070099	32	9	40	23	9	14	2	11	4	8	5	9	6	7	5	7	13	1	16	2	14	6	6	10	4	4	8	4	4	9	14	7	29	11	22	27	10	12	7	19	15	14	6	7	2	3	10	14	0	2	0	2	15	5	2	34	1	1	16	0	3	1	5	6	0	48	1	38	51	7	42	3	20	72	42	5	32	36	29	29	73	36	29	16	4	614	614	1	613
ENSBTAT00000056995	6	14	19	5	5	10	2	4	7	11	9	4	1	8	5	4	2	9	21	4	7	15	11	10	3	11	10	6	2	14	17	3	8	10	23	7	2	19	20	6	5	18	24	8	0	9	16	2	1	7	0	3	5	10	2	6	0	8	9	5	2	10	5	8	0	47	13	17	31	18	55	13	13	25	43	5	19	43	23	46	38	21	27	9	10	517	517	1	516
ENSBTAT00000069051	9	5	14	3	6	7	4	7	4	15	16	7	4	3	3	10	1	5	12	1	10	12	9	10	7	13	17	1	2	13	11	4	18	12	25	5	7	16	13	14	29	10	11	3	3	3	6	4	0	3	0	7	9	13	6	5	1	7	6	2	0	6	2	6	0	50	9	17	43	12	53	6	17	23	32	3	8	41	13	58	55	24	16	6	10	497	497	1	496
ENSBTAT00000133407	8	7	12	7	12	21	6	6	7	18	9	9	4	28	14	8	10	7	14	12	10	12	5	11	5	3	12	1	3	17	20	14	8	15	14	5	6	13	3	9	11	9	10	6	4	16	19	5	0	11	0	4	5	5	2	6	1	12	22	5	3	24	4	17	0	31	17	20	22	41	36	19	40	20	61	14	14	38	24	37	45	45	44	22	15	606	606	1	605
ENSBTAT00000092793	11	3	10	11	4	0	2	8	4	2	2	5	4	3	4	7	2	1	6	4	1	6	0	7	0	2	1	5	0	1	3	5	7	8	3	12	7	4	0	4	4	4	3	1	5	5	2	5	1	1	0	4	2	3	2	6	0	5	3	7	4	3	5	6	0	15	12	20	10	9	12	5	14	21	18	4	14	14	8	14	20	14	17	3	5	250	250	1	249
ENSBTAT00000009959	11	0	8	9	3	2	0	6	14	4	3	6	3	5	6	7	5	8	9	4	5	5	0	5	3	4	7	1	6	3	12	9	10	8	5	11	7	10	5	7	4	9	2	2	1	4	11	2	1	3	0	9	2	5	3	6	0	2	6	3	5	4	8	6	0	29	5	19	15	10	17	12	15	19	43	6	9	15	14	32	26	11	18	6	12	334	334	1	333
ENSBTAT00000084811	3	4	3	6	1	4	2	5	5	7	0	6	1	3	6	4	4	6	7	5	5	8	0	6	0	3	1	2	0	6	2	4	16	5	15	4	5	2	0	7	1	2	2	3	0	5	4	2	1	2	0	2	4	5	0	4	0	7	4	4	1	4	2	9	0	14	11	9	31	13	8	11	8	6	15	6	10	19	11	11	26	12	11	4	4	241	241	1	240
ENSBTAT00000006455	20	4	14	10	9	5	3	3	9	4	5	7	8	6	10	15	9	5	15	5	6	2	3	10	0	1	0	1	4	2	6	14	19	7	10	13	1	7	1	14	6	1	2	2	10	5	2	6	1	4	0	7	9	4	0	5	0	4	8	6	14	6	4	12	0	23	10	20	29	18	11	10	29	34	44	10	14	21	24	16	29	20	23	8	11	405	405	1	404
ENSBTAT00000006451	41	19	20	24	22	9	2	14	19	4	11	22	16	16	22	30	17	10	43	11	17	5	4	21	5	4	6	4	10	11	29	28	40	16	29	29	17	14	12	23	13	8	2	7	8	13	20	27	1	10	0	19	16	12	2	17	0	10	11	15	26	12	26	25	0	66	25	45	69	37	30	21	62	61	130	22	43	47	60	49	73	47	68	11	29	996	996	1	995
ENSBTAT00000107592	26	11	18	19	14	7	5	21	12	9	9	12	18	8	30	28	12	9	14	8	15	6	4	8	7	5	8	0	11	9	16	20	35	7	14	15	17	9	10	17	21	13	12	10	11	5	21	16	0	16	0	28	12	10	1	19	1	6	17	8	27	10	15	33	0	53	14	22	49	43	56	17	54	44	98	30	30	33	26	41	63	47	53	17	44	835	835	1	834
ENSBTAT00000073552	51	28	33	38	33	17	6	41	30	23	20	49	20	17	40	43	34	17	50	32	54	17	13	40	10	7	10	17	16	34	41	52	102	40	52	82	31	19	6	45	47	17	13	32	16	19	33	40	1	14	0	24	37	21	9	41	0	7	14	24	36	18	51	46	0	101	31	122	154	64	109	49	80	84	230	40	66	124	84	94	180	97	108	14	38	1870	1870	1	1869
ENSBTAT00000084858	9	9	18	1	5	3	1	3	3	6	5	7	2	12	6	8	3	6	10	3	4	3	1	3	3	3	12	1	4	9	12	5	8	8	13	3	5	12	1	5	4	4	6	1	1	5	12	5	0	5	1	1	7	6	1	6	0	7	7	5	2	7	1	8	0	23	12	11	21	15	15	9	22	27	33	6	10	11	13	27	33	12	23	7	6	337	337	1	336
ENSBTAT00000045859	9	11	14	16	9	6	1	11	13	10	8	10	2	7	12	14	6	16	21	5	10	12	8	9	4	4	6	1	2	8	20	13	14	14	22	16	14	13	3	18	5	14	12	4	6	8	17	10	0	15	0	10	3	9	2	9	1	6	8	6	4	10	9	13	0	48	12	30	36	23	35	21	23	23	56	12	27	39	27	36	43	27	41	8	25	593	593	1	592
ENSBTAT00000138787	25	7	16	26	13	0	1	9	36	3	35	10	10	4	17	25	11	14	21	21	31	16	13	34	13	8	23	11	3	5	10	11	47	28	54	46	6	7	2	15	22	10	13	20	12	3	9	15	0	6	1	12	18	6	2	25	0	2	6	7	18	35	11	45	0	30	9	74	101	80	65	35	39	41	58	17	33	94	32	126	64	23	39	6	18	985	985	1	984
ENSBTAT00000090597	11	16	14	10	9	18	11	8	9	20	11	6	3	6	12	5	4	17	27	9	20	12	5	16	8	4	10	5	2	12	19	5	14	21	27	8	3	23	8	9	5	16	8	1	2	8	10	4	0	8	1	3	6	17	7	6	0	7	7	6	5	5	12	6	0	43	13	29	41	11	30	26	14	25	55	12	26	53	31	47	62	46	24	7	11	607	607	1	606
ENSBTAT00000090491	13	17	17	15	6	2	0	1	10	5	4	4	15	5	6	10	6	0	14	3	9	2	1	6	1	0	1	1	6	2	13	18	12	2	9	2	5	2	0	4	9	2	0	2	5	2	2	5	0	6	1	1	3	3	0	5	0	2	5	10	10	7	9	10	0	11	12	4	21	17	13	3	30	30	58	6	32	18	20	17	20	9	14	5	7	348	348	1	347
ENSBTAT00000028656	5	4	4	5	5	3	2	3	5	4	3	4	4	4	5	10	3	5	4	2	9	7	4	4	5	3	1	1	0	6	5	4	6	4	2	3	9	3	3	6	7	4	3	3	1	5	7	6	1	3	0	5	2	2	2	4	0	10	3	9	2	3	4	3	0	21	19	7	8	6	17	7	18	9	21	5	9	24	7	18	18	13	19	3	8	258	258	1	257
ENSBTAT00000045778	4	4	2	6	1	11	0	1	2	12	6	5	3	9	7	6	4	4	7	1	2	5	12	3	1	6	4	1	1	17	30	2	3	5	11	2	5	23	14	8	4	30	11	1	5	11	24	5	1	7	0	3	4	4	4	8	0	9	8	3	3	10	3	7	0	50	12	7	14	17	46	5	18	6	56	7	10	22	11	20	37	13	45	8	10	415	415	1	414
ENSBTAT00000116596	20	7	13	17	7	3	0	9	10	4	3	4	8	10	12	8	5	4	10	18	12	5	1	10	7	4	0	2	2	2	11	17	21	10	11	17	10	4	1	13	17	9	7	13	12	4	13	13	0	10	1	14	17	4	2	12	0	5	6	7	19	7	10	17	0	28	12	27	32	24	46	22	26	33	61	12	24	28	15	26	43	19	42	6	24	551	551	1	550
ENSBTAT00000020312	17	6	14	18	4	7	0	9	10	7	7	13	13	6	11	15	13	11	14	11	11	3	4	18	6	4	2	1	6	9	9	9	27	15	9	12	8	11	5	7	10	2	3	6	4	7	9	8	1	6	0	7	14	7	1	14	0	4	6	6	16	6	10	12	0	31	10	27	36	18	21	22	34	31	59	11	24	36	27	30	56	20	28	6	13	541	541	1	540
ENSBTAT00000061368	22	14	17	10	12	9	3	13	8	7	5	7	7	12	15	16	3	7	17	11	15	14	3	24	4	6	5	5	4	3	9	7	13	23	12	18	2	12	3	8	22	11	9	7	4	6	17	9	0	16	0	12	2	5	3	6	1	5	16	3	7	16	9	17	0	25	8	41	25	33	49	18	35	39	39	15	24	56	20	33	30	37	36	16	28	608	608	1	607
ENSBTAT00000020644	19	14	19	18	12	6	5	6	5	7	6	3	6	12	9	17	7	3	18	4	7	6	4	11	2	2	2	1	6	6	10	9	17	13	13	21	6	10	4	9	14	13	6	3	2	11	16	12	0	10	0	9	6	9	1	8	1	7	5	7	1	10	9	19	0	29	14	34	30	29	36	7	35	38	41	9	32	28	25	18	34	29	41	5	19	534	534	1	533
ENSBTAT00000091612	13	8	12	1	6	6	0	4	4	4	3	7	1	4	4	8	4	4	8	4	2	1	5	3	1	2	3	3	7	4	8	8	20	5	14	6	12	9	6	12	11	2	3	6	3	3	3	4	0	8	0	10	3	3	1	3	1	1	5	3	3	6	6	6	0	39	4	11	34	12	22	8	13	25	36	4	9	11	12	16	21	16	13	5	18	330	330	1	329
ENSBTAT00000020867	29	23	16	29	26	18	7	23	24	7	9	16	11	5	15	15	15	6	34	13	23	12	2	14	6	4	9	4	10	5	12	10	52	19	18	27	17	11	1	19	22	9	8	17	14	6	18	17	0	12	0	18	16	10	5	20	1	7	20	9	18	12	21	26	0	48	16	46	70	38	56	19	31	45	76	15	52	51	49	56	74	74	55	20	30	922	922	1	921
ENSBTAT00000023581	9	12	9	1	2	7	0	5	4	4	1	1	0	3	4	2	2	8	11	3	1	6	3	9	0	1	0	2	1	6	8	5	5	11	6	8	4	6	2	5	5	7	2	6	0	6	6	8	1	5	0	3	3	2	1	5	0	0	7	0	0	5	6	6	0	17	0	19	11	11	20	11	5	18	26	4	13	19	13	8	16	14	20	7	8	261	261	1	260
ENSBTAT00000001324	8	2	5	5	2	1	3	6	1	7	2	2	2	5	3	9	8	7	4	4	4	4	2	8	1	1	3	1	3	3	4	8	9	10	9	9	3	1	0	6	4	7	4	5	1	4	6	6	0	6	0	4	4	4	1	7	1	2	8	1	4	4	3	7	0	10	3	19	18	11	20	11	16	13	25	3	7	18	12	9	25	12	17	8	10	268	268	1	267
ENSBTAT00000012342	10	2	11	13	3	4	1	3	5	8	1	4	4	6	4	9	6	4	12	2	8	7	3	10	1	0	2	0	4	6	10	4	12	10	7	14	4	7	6	4	5	4	2	5	3	4	8	4	0	2	1	4	4	3	2	9	0	0	2	4	5	2	5	5	0	21	4	24	19	7	16	6	19	21	34	4	15	28	18	9	30	11	19	2	6	314	314	1	313
ENSBTAT00000004335	78	17	25	39	20	5	1	21	29	6	7	23	22	17	22	34	34	13	34	21	10	7	2	4	5	0	2	5	20	6	19	37	92	21	34	39	22	8	4	18	10	3	6	7	5	6	10	15	0	5	0	9	8	5	4	23	1	7	5	15	29	6	15	11	0	52	22	60	126	17	26	34	73	103	126	22	56	23	68	48	69	47	36	5	14	1028	1028	1	1027
ENSBTAT00000078298	14	5	7	11	7	5	0	7	12	6	7	9	4	3	7	5	9	1	5	0	9	3	0	7	1	1	0	1	3	3	8	9	29	8	9	11	6	1	4	7	2	3	2	5	6	2	5	4	1	4	0	5	9	4	0	13	0	1	2	3	11	2	1	15	0	18	4	19	38	17	12	1	12	21	35	7	16	19	14	22	41	19	17	2	9	344	344	1	343
ENSBTAT00000006291	5	6	13	4	4	6	4	2	4	6	6	1	1	4	11	4	5	3	12	2	0	13	10	3	5	6	7	1	0	6	11	5	14	5	16	8	9	14	11	7	5	16	7	1	0	1	2	2	0	1	1	1	1	6	3	6	0	0	1	1	3	3	4	3	0	41	1	13	30	6	29	5	9	18	29	11	10	26	17	29	23	16	5	1	2	322	322	1	321
ENSBTAT00000118024	13	8	10	7	6	8	7	7	11	2	6	6	10	10	15	16	3	1	10	2	5	1	3	10	1	1	0	1	4	9	21	14	15	4	5	7	5	8	3	6	9	2	8	8	3	8	19	7	1	7	0	1	8	3	2	7	0	3	2	7	9	10	13	21	0	22	10	11	20	31	27	3	36	23	70	15	15	19	13	20	28	28	37	2	8	439	439	1	438
ENSBTAT00000090394	15	5	13	8	9	6	2	5	10	1	5	9	4	2	11	13	7	5	16	1	4	16	11	5	2	11	7	5	3	7	20	11	26	8	19	13	10	17	12	4	7	7	10	7	4	2	5	7	1	4	0	8	4	3	0	10	0	8	6	6	4	6	9	8	0	43	14	21	45	14	31	6	19	28	54	11	13	36	23	40	27	22	18	6	12	484	484	1	483
ENSBTAT00000089915	6	12	22	1	1	9	8	2	4	19	11	2	2	5	12	5	2	12	18	5	6	15	9	4	3	10	16	1	1	14	17	4	10	13	27	4	8	5	16	4	4	19	13	2	0	14	17	2	0	6	0	3	2	11	2	6	1	5	6	3	0	14	3	3	0	33	8	17	37	17	38	17	12	28	39	12	13	34	20	45	42	20	33	6	9	481	481	1	480
ENSBTAT00000017783	52	33	36	29	32	39	24	33	27	28	22	22	8	36	27	50	25	15	45	10	53	36	22	42	9	10	9	1	8	17	49	24	59	52	62	38	23	39	13	28	71	51	33	35	10	34	60	37	0	36	0	21	20	31	10	25	1	12	17	8	14	23	18	36	0	103	20	90	121	59	190	25	94	88	130	27	62	153	70	78	136	128	141	17	57	1790	1790	1	1789
ENSBTAT00000086501	4	5	22	1	7	16	5	3	2	15	10	1	3	15	7	5	1	11	16	4	7	13	12	1	3	12	10	0	0	10	33	8	7	19	27	7	3	27	17	6	7	26	13	3	3	9	17	6	0	6	0	3	5	8	6	3	1	7	7	0	1	10	2	3	0	53	7	26	34	13	49	15	23	26	54	7	6	33	17	37	38	31	35	7	9	521	521	1	520
ENSBTAT00000048242	11	7	4	7	6	7	1	3	3	3	3	2	1	3	3	3	6	9	3	3	4	3	1	1	2	1	2	0	2	6	11	6	17	8	6	10	4	5	2	6	2	3	3	3	1	3	7	0	1	4	0	2	2	1	0	4	0	1	5	2	2	2	3	3	0	17	3	18	23	5	11	12	7	15	30	3	14	9	9	11	12	17	11	5	6	239	239	1	238
ENSBTAT00000040234	15	7	6	11	7	6	5	6	7	8	11	3	12	2	5	6	10	3	13	5	8	16	19	12	9	12	6	4	2	9	9	7	23	7	12	13	14	10	11	7	12	17	14	7	4	4	0	9	0	1	0	4	8	9	2	9	1	8	10	3	6	6	8	18	0	42	11	20	35	24	50	8	20	21	41	5	18	55	23	49	39	24	17	10	5	518	518	1	517
ENSBTAT00000149932	33	8	6	23	15	3	1	13	7	5	4	13	13	6	11	15	13	4	10	11	16	1	0	5	2	0	1	2	5	5	6	12	31	7	9	28	13	3	1	10	13	4	3	10	10	6	7	15	1	9	0	17	16	8	0	15	0	9	8	17	21	15	7	26	0	27	26	35	40	41	30	15	34	39	56	11	31	22	23	16	57	32	38	8	26	608	608	1	607
ENSBTAT00000033028	14	4	20	7	7	1	1	5	8	1	12	4	6	0	7	13	7	2	16	4	4	5	0	2	7	3	1	0	3	2	9	10	34	3	24	15	5	2	0	2	5	0	3	3	7	3	4	1	0	1	0	1	6	4	0	5	1	0	3	1	8	4	8	8	0	9	1	18	58	12	11	6	19	34	40	7	11	11	23	31	20	14	15	3	2	346	346	1	345
ENSBTAT00000072083	13	10	17	6	6	3	0	9	11	2	2	1	9	7	10	14	6	4	6	5	11	5	0	4	3	1	3	3	3	5	12	8	21	9	12	15	7	9	0	11	10	3	5	5	5	2	9	8	1	4	0	3	8	4	3	9	0	7	3	5	4	5	5	13	0	27	12	24	33	18	23	9	30	30	37	10	16	20	12	23	27	18	24	3	7	404	404	1	403
ENSBTAT00000027820	26	11	14	9	9	4	0	10	4	2	6	6	7	9	10	7	8	3	6	8	10	3	3	7	3	1	2	4	3	10	10	10	21	13	19	10	5	7	0	11	4	6	5	6	5	6	11	6	0	3	0	6	8	6	0	9	1	7	5	5	3	17	9	8	0	23	12	23	40	25	21	11	23	40	45	10	20	23	14	20	31	23	28	5	9	447	447	1	446
ENSBTAT00000049292	6	11	14	8	5	6	4	9	6	7	10	2	6	6	2	4	2	9	8	6	5	4	1	7	5	4	4	2	2	9	8	4	13	14	11	11	6	5	2	4	8	5	2	0	3	8	8	5	1	7	0	9	9	4	1	7	0	9	5	5	2	7	5	9	0	17	14	25	24	16	15	15	16	20	30	2	19	17	10	31	30	24	24	5	16	371	371	1	370
ENSBTAT00000068225	14	14	8	22	15	8	2	7	4	3	1	2	3	1	4	7	8	2	15	5	11	5	0	6	2	0	1	0	0	1	6	2	13	5	1	9	3	4	2	2	21	4	3	12	4	5	6	5	1	1	0	3	15	10	1	19	0	1	0	0	3	2	3	4	0	11	1	14	14	6	40	7	11	22	15	4	36	22	23	8	50	32	20	0	4	341	341	1	340
ENSBTAT00000066518	19	10	15	21	15	3	4	14	15	7	8	13	4	3	17	18	10	3	13	8	13	5	1	13	3	2	2	2	4	4	15	12	34	11	12	17	10	11	0	11	9	5	2	13	9	6	6	14	1	6	0	13	19	3	0	15	0	6	8	16	9	8	13	20	0	32	22	28	46	28	29	11	25	34	57	17	31	32	23	32	57	36	35	8	19	603	603	1	602
ENSBTAT00000006112	6	16	9	7	9	17	4	4	3	15	5	6	4	6	20	1	7	9	41	0	9	26	21	9	3	1	7	3	2	7	19	7	10	17	13	11	3	21	10	6	9	10	12	6	1	6	11	2	0	3	1	3	1	12	4	11	0	0	5	1	4	6	4	4	0	40	1	28	23	10	37	9	11	15	43	20	23	65	48	22	49	34	20	5	6	510	510	1	509
ENSBTAT00000077406	40	15	30	18	14	12	7	11	9	19	15	13	8	16	22	22	14	10	29	7	16	16	6	10	12	4	3	1	6	16	24	12	43	20	27	19	24	15	4	9	14	8	13	10	5	10	13	14	1	16	0	13	14	31	3	16	0	7	7	6	10	16	10	20	0	52	13	39	70	36	45	17	46	70	78	22	33	48	43	44	96	44	42	7	29	875	875	1	874
ENSBTAT00000056224	26	11	20	17	6	8	1	12	11	6	6	6	9	12	12	16	13	6	8	3	9	5	0	7	7	1	2	4	5	5	11	10	31	8	14	21	17	3	1	12	8	5	5	8	3	6	12	4	1	3	0	9	10	8	2	5	0	4	10	3	9	8	11	9	0	33	7	29	45	17	26	9	37	46	51	12	28	21	21	31	37	27	25	10	12	525	525	1	524
ENSBTAT00000054262	12	46	21	29	19	18	12	17	15	36	12	16	6	20	34	4	36	19	117	8	39	42	22	25	3	5	10	1	6	21	33	7	10	16	19	18	15	38	19	16	20	27	25	13	6	12	16	5	0	8	1	5	13	26	14	16	0	4	4	1	11	12	18	10	0	88	5	34	29	22	85	27	30	33	96	34	75	128	153	46	121	66	39	4	13	1129	1129	1	1128
ENSBTAT00000071612	19	10	13	21	7	5	5	12	15	14	9	8	7	8	13	15	5	8	15	10	8	11	4	9	9	3	8	2	6	9	13	16	28	12	25	14	14	12	1	11	11	6	7	7	10	8	15	13	0	11	0	14	12	11	6	17	1	4	11	6	6	10	8	16	0	38	10	26	53	26	31	18	30	32	58	13	31	32	20	46	68	29	46	11	25	644	644	1	643
ENSBTAT00000129515	28	13	29	16	9	8	2	7	6	14	7	6	5	4	13	4	18	3	22	8	9	6	2	5	8	5	1	4	3	2	9	13	38	4	13	13	13	9	1	7	5	1	5	3	9	5	4	8	0	4	0	8	11	5	0	13	1	2	2	5	13	1	14	7	0	30	7	17	51	8	14	11	13	57	54	13	29	22	40	31	49	26	26	2	12	513	513	1	512
ENSBTAT00000027650	27	4	20	10	8	1	1	9	8	7	1	8	5	1	3	7	10	11	18	10	5	2	2	5	0	1	4	3	1	6	3	7	17	4	8	8	8	1	2	4	7	1	3	2	1	2	3	3	0	4	0	1	12	2	1	7	1	4	3	10	8	1	3	8	0	15	14	12	25	9	13	21	13	47	28	3	14	14	28	17	37	19	9	3	5	347	347	1	346
ENSBTAT00000088066	9	18	12	14	10	10	1	9	11	8	6	6	6	9	17	8	7	10	10	11	8	4	2	5	5	7	5	3	6	4	15	16	27	9	15	17	7	8	1	11	9	5	3	5	3	11	9	7	0	12	0	11	4	12	1	9	1	2	6	7	8	11	8	16	0	27	9	26	42	27	22	21	23	21	57	17	32	19	17	37	40	30	30	6	23	527	527	1	526
ENSBTAT00000034535	3	8	11	3	4	17	3	4	2	11	11	5	1	17	10	6	3	5	13	0	1	7	15	5	1	11	7	1	2	15	30	9	6	14	29	7	4	20	11	6	4	20	14	6	0	17	19	4	0	11	1	5	2	5	2	6	0	10	5	4	2	16	2	8	0	41	14	21	35	24	44	5	24	14	60	10	11	28	16	33	31	28	40	5	16	501	501	1	500
ENSBTAT00000002234	11	9	15	4	0	12	6	10	4	9	1	3	6	12	8	1	4	12	20	2	8	17	9	6	3	15	10	3	0	6	18	3	9	16	24	6	5	23	11	10	4	23	6	5	0	5	17	2	0	14	0	4	3	9	8	5	1	7	9	3	4	17	4	8	0	49	10	22	33	25	38	14	19	26	35	8	13	40	24	36	37	28	24	9	18	509	509	1	508
ENSBTAT00000074995	14	27	42	4	9	25	14	3	8	39	23	6	2	16	22	8	4	30	67	8	14	34	22	16	8	14	8	2	1	23	48	11	20	30	81	7	13	53	21	12	10	17	21	10	1	16	25	2	1	18	0	7	5	21	12	11	0	2	6	4	5	16	7	10	0	99	6	37	101	26	58	38	26	56	95	22	31	86	71	63	94	51	44	6	25	1036	1036	1	1035
ENSBTAT00000068692	55	14	23	25	13	4	2	15	23	6	5	8	17	11	25	19	19	3	22	11	11	3	2	10	7	2	1	3	11	10	13	21	49	14	24	28	21	4	2	21	8	5	2	7	19	7	3	16	1	7	0	15	13	2	3	11	0	3	12	9	23	9	20	25	0	48	12	42	73	34	22	14	47	78	98	25	39	26	41	41	43	34	45	12	22	797	797	1	796
ENSBTAT00000017122	20	6	10	16	10	2	0	9	8	3	6	6	5	4	18	17	6	0	8	5	10	5	2	7	2	4	6	2	7	1	14	12	22	1	9	15	21	16	6	15	20	6	3	11	12	7	11	11	0	2	1	9	2	5	1	6	0	1	2	4	2	1	5	7	0	58	5	16	31	8	40	5	26	30	41	18	22	24	14	28	23	21	41	2	11	465	465	1	464
