transcript_id	gene_id	strand	n_exons	n_internal_exons	first_exon_length	last_exon_length	internal_exon_mean	internal_exon_median	internal_exon_sd	intron_mean	intron_median	intron_sd
ENSBTAT00000072130	ENSBTAG00000012002	-	7	5	72	944	403.2	162	430.7513203694215	5376.166666666667	1970.5	8688.252054738437
ENSBTAT00000086917	ENSBTAG00000077866	-	8	6	127	91	143.33333333333334	123.0	39.22584182228173	14672.0	12440	16076.056834103732
ENSBTAT00000020505	ENSBTAG00000015428	-	3	1	239	2218	102.0	102	NA	5299.0	5299.0	3907.4720728368616
ENSBTAT00000020510	ENSBTAG00000015432	-	7	5	215	1825	126.2	129	33.92933833719721	3044.8333333333335	858.0	5445.237236949982
ENSBTAT00000008607	ENSBTAG00000006550	+	6	4	301	602	125.25	136.0	51.266460771151344	2753.6	1657	2914.007429640494
ENSBTAT00000132819	ENSBTAG00000015669	-	11	9	66	1224	171.66666666666666	131	167.99107119129874	2648.0	1011.5	3705.1239895282556
ENSBTAT00000076386	ENSBTAG00000052957	+	6	4	98	2464	361.75	239.5	315.6246452143221	1199.8	536	1056.9416729413217
ENSBTAT00000032609	ENSBTAG00000007184	+	4	2	82	4012	156.5	156.5	3.5355339059327378	2715.6666666666665	2068	2012.2525520752442
ENSBTAT00000119474	ENSBTAG00000015894	+	9	7	191	1038	135.57142857142858	107	76.55468011571237	52875.125	17634.0	72109.55332277904
ENSBTAT00000061511	ENSBTAG00000044192	-	2	0	1329	61	NA	NA	NA	11992.0	11992	NA
ENSBTAT00000022750	ENSBTAG00000017112	-	7	5	253	886	267.0	211	182.47328571601926	9210.5	5248.5	10719.849901001413
ENSBTAT00000010797	ENSBTAG00000008213	+	4	2	595	3755	163.0	163.0	52.32590180780452	3570.0	996	4697.587891673768
ENSBTAT00000017983	ENSBTAG00000013524	+	23	21	377	1789	112.76190476190476	105	78.37786981151297	9559.227272727272	2347.5	27737.733783099116
ENSBTAT00000131694	ENSBTAG00000002103	+	33	31	171	320	122.83870967741936	110	49.92000051695616	5004.65625	1929.0	10636.80981646154
ENSBTAT00000145517	ENSBTAG00000075571	+	4	2	117	1853	94.0	94.0	38.18376618407357	783.3333333333334	553	426.07784891183127
ENSBTAT00000055672	ENSBTAG00000012508	+	6	4	395	1312	131.5	121.0	44.54585652261424	1804.2	1282	1457.0626959743358
ENSBTAT00000013425	ENSBTAG00000010170	-	22	20	285	797	139.95	131.5	43.67038620826415	1499.095238095238	904	1134.2409754880973
ENSBTAT00000083369	ENSBTAG00000018770	-	7	5	82	139	222.6	226	143.36247765716104	3305.6666666666665	1823.5	4156.334811666003
ENSBTAT00000123296	ENSBTAG00000016315	-	4	2	247	326	120.5	120.5	53.033008588991066	9364.666666666666	3961	12692.687356637023
ENSBTAT00000011036	ENSBTAG00000008385	+	5	3	133	711	437.0	158	553.0705199158602	2357.25	1974.0	1629.061565237279
ENSBTAT00000012432	ENSBTAG00000009446	+	14	12	271	4148	182.83333333333334	102.0	275.13495311254513	4604.461538461538	2307	7874.352106844353
ENSBTAT00000028221	ENSBTAG00000021176	+	14	12	316	2376	99.91666666666667	108.5	34.126658023879045	3485.3846153846152	3069	2811.734504372154
ENSBTAT00000112057	ENSBTAG00000002639	-	8	6	313	1205	140.5	111.0	91.16742839413646	2175.714285714286	568	3463.5097668061953
ENSBTAT00000091722	ENSBTAG00000009918	+	17	15	2509	3739	244.0	200	130.2349525171444	24079.3125	996.0	62603.447670469126
ENSBTAT00000089556	ENSBTAG00000044006	-	6	4	434	1127	146.0	121.0	64.94613152451807	6930.4	220	13788.804781415973
ENSBTAT00000021393	ENSBTAG00000016075	-	5	3	454	468	80.66666666666667	77	12.897028081435403	2649.0	1464.0	3096.7035161065496
ENSBTAT00000032564	ENSBTAG00000012446	-	8	6	193	783	108.0	113.5	14.38054240979804	2302.285714285714	2197	1588.8458824238548
ENSBTAT00000080785	ENSBTAG00000002226	-	9	7	548	1224	166.0	110	154.87737084545307	4134.5	2820.0	4105.64426821697
ENSBTAT00000015449	ENSBTAG00000011632	+	4	2	168	1781	81.5	81.5	36.062445840513924	3819.6666666666665	2606	3746.939061865476
ENSBTAT00000018957	ENSBTAG00000014267	-	12	10	611	2521	117.1	102.5	63.413020044081726	3609.3636363636365	980	5168.765428469883
ENSBTAT00000069738	ENSBTAG00000006905	-	13	11	168	663	177.36363636363637	129	135.89354122052507	2502.6666666666665	1086.5	3102.5298572538372
ENSBTAT00000100703	ENSBTAG00000058767	-	9	7	613	1007	118.0	124	42.1070065428546	3112.75	964.5	4442.250772814546
ENSBTAT00000032527	ENSBTAG00000023745	+	13	11	457	641	137.1818181818182	139	58.867339300869006	5546.0	3383.0	5282.273030016185
ENSBTAT00000066532	ENSBTAG00000020943	+	16	14	184	2923	109.85714285714286	93.5	56.67024336913054	1666.2	131	3558.2376898041616
ENSBTAT00000027892	ENSBTAG00000020942	-	6	4	193	981	123.25	114.0	22.691775308835286	1332.0	682	1668.9552121012714
ENSBTAT00000087298	ENSBTAG00000020944	-	50	48	263	405	149.08333333333334	148.5	53.403256468294515	981.7142857142857	105	4168.669661894547
ENSBTAT00000123621	ENSBTAG00000004568	-	15	13	313	880	121.61538461538461	122	36.745835277707464	974.3571428571429	607.5	876.2005045512267
ENSBTAT00000076630	ENSBTAG00000016006	-	11	9	117	1187	836.3333333333334	144	2081.3947246978405	1853.2	1438.5	2080.6121855518068
ENSBTAT00000047273	ENSBTAG00000033331	-	8	6	135	541	143.16666666666666	138.0	95.1912110788946	744.8571428571429	262	832.6933066004211
ENSBTAT00000047400	ENSBTAG00000033333	+	13	11	146	611	89.54545454545455	72	47.44125554064445	451.9166666666667	224.0	558.6207785630824
ENSBTAT00000047408	ENSBTAG00000033334	-	4	2	346	1371	221.5	221.5	116.67261889578035	890.0	763	753.5695057524555
ENSBTAT00000084899	ENSBTAG00000021165	-	13	11	518	95	166.9090909090909	90	162.36961202482104	508.5833333333333	266.5	536.0960664137002
ENSBTAT00000002476	ENSBTAG00000001904	+	11	9	416	520	151.77777777777777	100	133.42767495705095	1228.8	560.0	1655.7723139234922
ENSBTAT00000121186	ENSBTAG00000040356	+	15	13	351	1214	131.69230769230768	132	84.5619936450813	1719.857142857143	585.5	2165.1728251198247
ENSBTAT00000000568	ENSBTAG00000023730	+	4	2	442	1407	110.0	110.0	1.4142135623730951	2194.0	741	2755.586870341779
ENSBTAT00000105296	ENSBTAG00000039014	+	14	12	95	4567	120.16666666666667	125.0	29.60292778313208	852.2307692307693	659	762.0622408795484
ENSBTAT00000047558	ENSBTAG00000033441	-	13	11	133	745	144.54545454545453	132	46.32356557166911	2900.25	1904.5	3468.6519814160974
ENSBTAT00000003239	ENSBTAG00000002493	-	17	15	36	956	147.2	144	48.61246165924359	1524.125	934.5	2179.317687564925
ENSBTAT00000003881	ENSBTAG00000002980	+	11	9	634	2423	137.55555555555554	134	50.0976823593445	3047.6	2114.0	2051.004967760385
ENSBTAT00000087916	ENSBTAG00000003757	-	8	6	397	626	151.5	139.5	51.37606446585803	1200.0	535	1241.213250546953
ENSBTAT00000019107	ENSBTAG00000014370	-	9	7	233	1582	137.57142857142858	128	77.99114723876708	7729.375	3933.0	8734.697556911418
ENSBTAT00000137883	ENSBTAG00000004806	+	34	32	74	177	105.1875	92.5	57.77455489701662	7394.181818181818	2827	9827.988529114647
ENSBTAT00000136472	ENSBTAG00000010868	-	3	1	429	2157	5635.0	5635	NA	2806.0	2806.0	824.4865068635144
ENSBTAT00000076240	ENSBTAG00000019938	-	7	5	256	1746	427.6	108	708.047526653402	8320.166666666666	2127.0	13599.780577886786
ENSBTAT00000152764	ENSBTAG00000033078	+	6	4	85	5682	77.75	73.0	23.128265535198842	2568.2	2203	2112.34010045731
ENSBTAT00000127959	ENSBTAG00000016640	+	15	13	306	461	137.07692307692307	137	53.482803370899106	5132.142857142857	2206.0	10063.846961789994
ENSBTAT00000136385	ENSBTAG00000006208	+	27	25	129	2519	137.04	126	74.04248780261236	1681.1538461538462	806.0	2854.8716215242703
ENSBTAT00000074304	ENSBTAG00000006291	+	19	17	27	5086	171.47058823529412	119	151.95933569834514	3608.5555555555557	1690.0	6216.543528192214
ENSBTAT00000011264	ENSBTAG00000008544	-	4	2	182	1442	1763.5	1763.5	2362.4437559442554	3723.0	1141	4589.565012068138
ENSBTAT00000066388	ENSBTAG00000002287	+	39	37	116	3472	216.0	160	275.0621141972603	5658.473684210527	1603.0	15928.86855339012
ENSBTAT00000021613	ENSBTAG00000016243	+	23	21	350	1128	151.61904761904762	161	58.84766451650923	1883.9545454545455	1027.5	1749.140346060444
ENSBTAT00000084109	ENSBTAG00000016250	-	10	8	112	1197	105.375	100.0	44.93467480687937	822.4444444444445	508	901.6451784254035
ENSBTAT00000079027	ENSBTAG00000012499	-	26	24	192	1114	152.45833333333334	137.0	95.95197130388436	3671.28	2576	3719.0865648256517
ENSBTAT00000087601	ENSBTAG00000012501	+	10	8	264	2380	182.125	131.5	182.07254245021602	46673.555555555555	18907	60755.98197319979
ENSBTAT00000078441	ENSBTAG00000004838	+	5	3	448	245	421.6666666666667	406	350.7625027469917	4902.0	1926.5	7220.090165641977
ENSBTAT00000025657	ENSBTAG00000019267	+	13	11	474	913	156.9090909090909	156	31.104515895459762	2005.6666666666667	1619.5	1333.003603168651
ENSBTAT00000025661	ENSBTAG00000019272	+	15	13	266	1557	101.38461538461539	99	53.243995688932635	4441.5	1996.0	5605.276260947221
ENSBTAT00000149440	ENSBTAG00000073826	-	13	11	536	749	119.36363636363636	114	68.42992434201973	2328.6666666666665	858.0	3503.437489441512
ENSBTAT00000013467	ENSBTAG00000010207	+	7	5	561	3634	109.2	90	54.71471465702805	2258.0	1371.5	1874.1068272646573
ENSBTAT00000110840	ENSBTAG00000003798	+	14	12	799	1630	127.41666666666667	133.5	43.60245683931402	3231.153846153846	2050	3480.27309383794
ENSBTAT00000088356	ENSBTAG00000003794	-	9	7	339	1189	118.28571428571429	130	44.74265036745992	20893.0	2925.5	36136.404461824524
ENSBTAT00000140183	ENSBTAG00000076584	+	10	8	220	2328	742.375	114.5	1735.0337944423857	1043.0	547	1064.7441007115278
ENSBTAT00000040344	ENSBTAG00000002233	+	16	14	174	585	112.64285714285714	88.5	60.148031674242795	3523.3333333333335	1894	5572.573022871759
ENSBTAT00000002896	ENSBTAG00000002242	-	7	5	190	774	111.0	124	29.50423698386386	6535.0	6003.5	5814.762557491063
ENSBTAT00000006361	ENSBTAG00000004842	+	15	13	144	1553	137.6153846153846	113	114.64113460529664	2421.9285714285716	1320.0	2926.522548225919
ENSBTAT00000006363	ENSBTAG00000004844	+	6	4	257	1784	88.0	91.5	19.339079605813716	878.2	756	578.6667434715771
ENSBTAT00000109945	ENSBTAG00000011700	-	4	2	267	296	148.5	148.5	36.062445840513924	9215.333333333334	1991	13976.077787896478
ENSBTAT00000150387	ENSBTAG00000024869	+	3	1	365	3203	121.0	121	NA	4328.5	4328.5	2895.602268958912
ENSBTAT00000122018	ENSBTAG00000001854	-	10	8	177	58	118.875	108.5	41.93340809290027	1248.6666666666667	1148	1168.0733067748788
ENSBTAT00000087838	ENSBTAG00000001855	+	9	7	183	679	122.85714285714286	136	43.876449914992634	1301.625	1276.5	995.4106026445282
ENSBTAT00000002420	ENSBTAG00000001856	+	9	7	149	1368	85.28571428571429	69	45.98084487303485	823.875	266.5	1062.8444903720797
ENSBTAT00000057319	ENSBTAG00000001857	-	8	6	296	1458	132.66666666666666	122.0	29.944392908634274	688.2857142857143	162	1197.8065667830392
ENSBTAT00000078708	ENSBTAG00000001848	+	19	17	161	443	116.17647058823529	116	58.178857085411245	988.1111111111111	289.5	1758.1485545508608
ENSBTAT00000078698	ENSBTAG00000007181	-	22	20	195	29	145.95	137.0	47.908328031114195	1461.095238095238	520	1969.1787350253887
ENSBTAT00000063509	ENSBTAG00000045572	-	2	0	1939	81	NA	NA	NA	8270.0	8270	NA
ENSBTAT00000020923	ENSBTAG00000015758	+	7	5	220	1108	119.0	106	55.10898293381942	2240.8333333333335	1691.0	1614.2824308858308
ENSBTAT00000017168	ENSBTAG00000012919	+	10	8	227	1963	176.0	150.0	67.86120288605896	1908.4444444444443	884	3552.091043002386
ENSBTAT00000018422	ENSBTAG00000013874	-	6	4	317	442	123.0	111.5	46.4399253516483	2404.0	618	4033.915901453574
ENSBTAT00000018322	ENSBTAG00000013784	-	12	10	109	436	96.6	101.5	27.593074815572436	3036.0	1411	3117.5361425330743
ENSBTAT00000012322	ENSBTAG00000009363	+	3	1	413	1506	234.0	234	NA	2204.5	2204.5	2570.3331496131004
ENSBTAT00000130869	ENSBTAG00000003894	+	15	13	135	2102	81.15384615384616	61	46.870115130087875	724.3571428571429	319.0	917.1825258443848
ENSBTAT00000027695	ENSBTAG00000020782	-	49	47	117	371	154.19148936170214	141	56.96896115157887	1567.9166666666667	756.5	3655.0236477002754
ENSBTAT00000009438	ENSBTAG00000007170	-	10	8	427	2095	127.375	130.0	56.25182536720793	874.1111111111111	845	567.6773829483707
ENSBTAT00000110645	ENSBTAG00000007172	-	11	9	209	1147	131.11111111111111	151	36.0674522403664	2120.6	1603.5	1961.2942552191284
ENSBTAT00000098920	ENSBTAG00000005152	-	10	8	647	1100	72.625	77.5	17.919960937457425	2782.3333333333335	2125	2384.985010435076
ENSBTAT00000063380	ENSBTAG00000054188	+	7	5	158	2348	124.2	121	54.540810408353856	1210.6666666666667	948.0	980.7582100939388
ENSBTAT00000108480	ENSBTAG00000001104	-	5	3	350	1302	145.66666666666666	161	41.198705481281	19339.5	7099.5	28663.68371883372
ENSBTAT00000013367	ENSBTAG00000010132	-	20	18	110	241	81.27777777777777	83.5	28.085595126234573	1165.7894736842106	796	1110.4738517581566
ENSBTAT00000106480	ENSBTAG00000046708	+	2	0	140	4989	NA	NA	NA	2293.0	2293	NA
ENSBTAT00000128099	ENSBTAG00000016103	+	5	3	380	1623	107.0	117	17.320508075688775	5932.25	2579.0	8555.641155596308
ENSBTAT00000085646	ENSBTAG00000005058	+	17	15	83	1455	82.6	83	27.46634304016463	1668.375	558.5	2158.790151141761
ENSBTAT00000004574	ENSBTAG00000003519	+	4	2	240	138	310.5	310.5	10.606601717798213	895.0	150	1337.4157917416708
ENSBTAT00000015999	ENSBTAG00000012063	+	10	8	595	920	123.125	86.0	94.59301922295474	509.22222222222223	325	581.5831363136697
ENSBTAT00000063472	ENSBTAG00000032427	-	22	20	207	310	161.9	139.0	114.52184346917818	598.047619047619	91	1694.56957591568
ENSBTAT00000028741	ENSBTAG00000021570	+	20	18	710	644	165.44444444444446	131.5	98.51080694506223	243.3684210526316	94	344.52063484827335
ENSBTAT00000019346	ENSBTAG00000014553	-	8	6	208	1097	127.33333333333333	126.0	53.365407022402316	5370.857142857143	1396	8946.526820104948
ENSBTAT00000132888	ENSBTAG00000008860	+	21	19	108	415	212.21052631578948	130	365.31258745040196	240.3	118.0	254.10360506152438
ENSBTAT00000018279	ENSBTAG00000013757	+	13	11	1114	1482	201.0	150	197.29723768973554	3379.3333333333335	1555.0	5745.273556796425
ENSBTAT00000100521	ENSBTAG00000018904	-	7	5	95	598	152.8	164	39.883580581487415	331.6666666666667	131.5	377.9352678259422
ENSBTAT00000025164	ENSBTAG00000018908	-	3	1	113	1558	346.0	346	NA	18644.5	18644.5	13340.983640646593
ENSBTAT00000046528	ENSBTAG00000032763	-	14	12	587	3451	124.75	117.5	51.52250170380105	4231.538461538462	808	7362.919480018151
ENSBTAT00000109943	ENSBTAG00000006411	+	3	1	2898	156	2750.0	2750	NA	3637.5	3637.5	4951.868788649393
ENSBTAT00000024011	ENSBTAG00000018037	+	3	1	120	2248	1027.0	1027	NA	10922.0	10922.0	1128.5424227737299
ENSBTAT00000024015	ENSBTAG00000018040	-	8	6	159	162	109.0	107.0	34.59479729670345	225.0	124	190.92057685505424
ENSBTAT00000019500	ENSBTAG00000014644	+	18	16	58	531	148.25	82.5	237.51701693422586	1708.0	1321	1444.9316160289386
ENSBTAT00000131212	ENSBTAG00000004368	+	10	8	308	2874	374.625	168.0	431.7939116556151	9050.333333333334	5643	9005.287877130859
ENSBTAT00000093520	ENSBTAG00000007512	+	7	5	26	3611	163.0	157	56.16048432839589	2451.0	1330.5	3289.195403134329
ENSBTAT00000073737	ENSBTAG00000012112	+	11	9	126	4201	173.44444444444446	126	147.40938836375986	2459.7	1725.5	3089.919454182153
ENSBTAT00000012698	ENSBTAG00000009636	-	6	4	207	751	243.75	241.5	106.58760090492076	2024.0	731	2224.841567393058
ENSBTAT00000012699	ENSBTAG00000009638	+	19	17	61	1051	127.05882352941177	128	53.139522236555834	2107.5555555555557	1132.5	2008.9810476142384
ENSBTAT00000132052	ENSBTAG00000033248	+	18	16	96	838	149.3125	145.5	48.41310945050593	6702.117647058823	1620	12986.559306078501
ENSBTAT00000087488	ENSBTAG00000015991	+	17	15	158	2352	159.4	146	55.7619942254579	4265.5	1065.0	11769.631294140017
ENSBTAT00000018522	ENSBTAG00000013941	+	18	16	238	724	185.75	139.0	152.96121512766996	10622.764705882353	5876	12761.079370146417
ENSBTAT00000127941	ENSBTAG00000006347	+	17	15	140	197	126.13333333333334	107	45.497043336693345	1652.875	1401.0	1340.725966283441
ENSBTAT00000002168	ENSBTAG00000001654	+	7	5	863	155	190.0	197	28.722813232690143	10377.166666666666	6523.5	12282.17036873641
ENSBTAT00000065503	ENSBTAG00000001659	+	12	10	162	663	410.7	144.5	881.3410299714357	809.0	503	1048.9114357275355
ENSBTAT00000002179	ENSBTAG00000001665	-	5	3	421	453	401.6666666666667	208	369.73008172629574	1204.5	1087.0	481.36230291399704
ENSBTAT00000149581	ENSBTAG00000002412	+	6	4	186	407	752.0	79.5	1379.4643888118317	4248.0	2929	4188.685533672825
ENSBTAT00000119821	ENSBTAG00000020632	-	6	4	216	911	128.0	122.5	27.386127875258307	1740.8	856	1923.358962856388
ENSBTAT00000069955	ENSBTAG00000018421	+	24	22	278	1851	114.9090909090909	113.0	38.24595726025493	5756.04347826087	1307	8328.41784864689
ENSBTAT00000024515	ENSBTAG00000018425	-	7	5	181	481	91.2	92	6.220932405998316	1143.6666666666667	875.0	608.029823829939
ENSBTAT00000045480	ENSBTAG00000013265	-	27	25	134	483	144.68	135	52.25157094927067	517.3846153846154	353.0	501.1831662714203
ENSBTAT00000008329	ENSBTAG00000006353	+	4	2	251	1587	160.5	160.5	12.020815280171307	1757.0	1350	1114.694128449594
ENSBTAT00000123366	ENSBTAG00000019887	-	10	8	26	513	163.75	174.0	45.67822238222499	1251.7777777777778	1335	838.1021384320914
ENSBTAT00000032311	ENSBTAG00000019883	-	9	7	104	1363	115.28571428571429	93	55.22292484622151	1612.875	991.5	2061.2253247245226
ENSBTAT00000032310	ENSBTAG00000021438	+	9	7	301	969	124.71428571428571	118	36.01256394516727	1872.875	1053.5	2151.539677101693
ENSBTAT00000100357	ENSBTAG00000046255	-	3	1	629	8292	68.0	68	NA	1509.0	1509.0	451.1341263970173
ENSBTAT00000120570	ENSBTAG00000002769	+	25	23	228	4183	113.65217391304348	108	33.666288365841815	3783.0416666666665	1371.0	6598.827290275452
ENSBTAT00000133197	ENSBTAG00000047367	+	2	0	887	4188	NA	NA	NA	4028.0	4028	NA
ENSBTAT00000145881	ENSBTAG00000002223	+	6	4	123	1879	117.25	90.0	74.99055496083045	1123.6	948	471.87371191877173
ENSBTAT00000105492	ENSBTAG00000008625	+	2	0	351	2104	NA	NA	NA	7050.0	7050	NA
ENSBTAT00000081864	ENSBTAG00000004735	+	12	10	257	1382	114.2	123.5	37.48718299484357	835.0909090909091	306	1281.6686353769803
ENSBTAT00000009950	ENSBTAG00000007559	+	12	10	139	1745	153.8	139.5	95.45539970757721	5427.727272727273	1732	7346.472134173097
ENSBTAT00000003479	ENSBTAG00000002687	-	2	0	196	4883	NA	NA	NA	5779.0	5779	NA
ENSBTAT00000082144	ENSBTAG00000014123	+	7	5	173	3906	520.0	118	904.6068206685156	5915.5	2538.5	8282.212524440556
ENSBTAT00000078716	ENSBTAG00000015165	+	19	17	191	4122	119.29411764705883	124	29.19709896950884	3800.5	2040.5	4640.8303168088105
ENSBTAT00000012256	ENSBTAG00000009304	+	6	4	231	178	66.0	67.0	22.44994432064365	1139.8	907	861.3002960640383
ENSBTAT00000055233	ENSBTAG00000009305	-	29	27	269	1332	109.11111111111111	112	41.2080400419938	1992.5357142857142	1113.0	2665.411975413416
ENSBTAT00000110995	ENSBTAG00000004864	-	19	17	117	1179	123.47058823529412	116	54.30713310314174	4417.5	2642.0	3937.3833838940177
ENSBTAT00000153902	ENSBTAG00000010403	+	5	3	170	4066	137.33333333333334	140	17.15614564327703	599.75	169.5	893.8942424396001
ENSBTAT00000004021	ENSBTAG00000003089	-	15	13	87	1332	133.15384615384616	129	40.07668930489426	4803.714285714285	2319.5	5985.625478897454
ENSBTAT00000065603	ENSBTAG00000047062	+	7	5	272	652	337.6	175	440.0747663749877	1599.6666666666667	859.5	2048.9285655353306
ENSBTAT00000129848	ENSBTAG00000065176	+	2	0	2040	3539	NA	NA	NA	6026.0	6026	NA
ENSBTAT00000092926	ENSBTAG00000031941	-	16	14	46	526	104.64285714285714	77.0	55.72681600430821	7855.066666666667	5478	12093.119061602561
ENSBTAT00000023874	ENSBTAG00000017956	+	7	5	144	1540	163.2	145	87.0787000362316	2008.5	1609.5	1480.9429090954181
ENSBTAT00000120015	ENSBTAG00000000630	+	10	8	304	187	155.875	168.0	49.469868173898114	5495.777777777777	4133	7510.725710238954
ENSBTAT00000072873	ENSBTAG00000006396	+	20	18	324	406	89.88888888888889	76.5	35.676469241172676	1597.0526315789473	745	2562.8703195545813
ENSBTAT00000003333	ENSBTAG00000002573	+	17	15	204	3010	106.86666666666666	101	30.298200480902366	1751.875	1632.5	971.0049690913019
ENSBTAT00000098837	ENSBTAG00000002370	-	4	2	219	1498	176.5	176.5	75.66042558696059	4294.0	2521	5062.948449273407
ENSBTAT00000004977	ENSBTAG00000003820	+	20	18	151	447	132.33333333333334	116.0	64.90717353629402	1168.1052631578948	521	2022.3342095140358
ENSBTAT00000022650	ENSBTAG00000017035	+	10	8	222	632	111.125	107.0	50.2463573661955	897.2222222222222	143	2088.0949318564144
ENSBTAT00000021170	ENSBTAG00000015920	+	7	5	191	1095	94.8	85	33.327166096144445	176.83333333333334	101.0	186.61663019856152
ENSBTAT00000017877	ENSBTAG00000013436	+	18	16	123	479	97.0625	94.5	43.585117872962094	318.6470588235294	184	318.2239661732894
ENSBTAT00000086550	ENSBTAG00000013440	+	10	8	208	242	149.125	131.5	87.94387414709452	648.0	312	674.0732526958773
ENSBTAT00000142683	ENSBTAG00000074514	+	4	2	79	155	109.0	109.0	11.313708498984761	2676.3333333333335	1560	2156.364146737126
ENSBTAT00000024745	ENSBTAG00000018593	+	5	3	187	266	124.33333333333333	115	25.32455988429677	254.5	215.5	112.13236226293758
ENSBTAT00000077216	ENSBTAG00000001151	+	16	14	281	451	121.71428571428571	130.0	32.66479773378386	489.3333333333333	375	411.2881622183556
ENSBTAT00000026221	ENSBTAG00000019674	-	14	12	129	857	137.25	132.5	52.16952262489174	808.4615384615385	370	1182.4055011842465
ENSBTAT00000044944	ENSBTAG00000014995	-	4	2	107	592	275.0	275.0	115.96551211459379	4268.0	1679	5898.276951788547
ENSBTAT00000091781	ENSBTAG00000058132	+	36	34	573	277	134.76470588235293	124.5	97.09135305365592	1444.942857142857	813	1816.0955524041638
ENSBTAT00000019973	ENSBTAG00000015004	+	6	4	212	273	126.5	120.5	52.69092268439919	1435.8	677	1548.8223590844755
ENSBTAT00000067485	ENSBTAG00000014872	+	11	9	175	390	86.0	69	49.575699692490474	817.6	583.5	856.3107172308685
ENSBTAT00000018075	ENSBTAG00000002398	-	6	4	55	2371	97.0	93.5	22.642143596988927	5326.0	1982	8370.716397059454
ENSBTAT00000095706	ENSBTAG00000008084	-	5	3	325	2118	106.0	96	41.90465367951393	6910.5	2369.0	10524.980744242084
ENSBTAT00000090861	ENSBTAG00000060491	+	2	0	511	7202	NA	NA	NA	10515.0	10515	NA
ENSBTAT00000006317	ENSBTAG00000053679	+	6	4	383	2681	116.75	113.0	31.45764348029479	3668.6	3019	2723.2559189323356
ENSBTAT00000146530	ENSBTAG00000021742	-	4	2	178	2584	111.5	111.5	21.920310216782973	1786.6666666666667	1860	1488.3555802741942
ENSBTAT00000064085	ENSBTAG00000050438	+	5	3	72	1961	99.0	96	26.627053911388696	2416.25	1761.0	2505.236698730614
ENSBTAT00000095426	ENSBTAG00000004939	-	5	3	277	2821	93.66666666666667	96	34.55912807542073	4662.75	4560.0	3894.3276163329315
ENSBTAT00000024256	ENSBTAG00000018225	+	22	20	541	2205	278.9	162.0	386.534113698431	11676.333333333334	4290	22942.760682475273
ENSBTAT00000054713	ENSBTAG00000007216	-	12	10	149	401	109.4	112.5	30.485697921776005	1033.909090909091	391	1821.9063342853526
ENSBTAT00000032005	ENSBTAG00000023472	-	4	2	396	247	57.0	57.0	33.94112549695428	1152.6666666666667	838	777.3321898219148
ENSBTAT00000000207	ENSBTAG00000000182	+	7	5	467	828	96.0	54	64.72634703117426	4788.5	1273.0	8494.747594837647
ENSBTAT00000075856	ENSBTAG00000027711	-	8	6	320	1157	121.83333333333333	99.5	66.12538594720387	1144.7142857142858	145	1697.5690181634948
ENSBTAT00000152395	ENSBTAG00000074954	+	3	1	408	3936	396.0	396	NA	3657.5	3657.5	4944.797720837527
ENSBTAT00000044859	ENSBTAG00000031641	+	8	6	45	573	113.5	107.5	31.053180191407126	687.4285714285714	678	520.6431462280914
ENSBTAT00000091274	ENSBTAG00000011215	+	22	20	210	929	124.05	117.5	43.48559955227768	3325.9523809523807	816	9586.777672795955
ENSBTAT00000082653	ENSBTAG00000016313	-	11	9	211	296	99.77777777777777	74	49.8467094645619	789.1	159.5	1712.70639956506
ENSBTAT00000102670	ENSBTAG00000001055	-	12	10	279	672	155.5	108.0	122.33855574683814	848.6363636363636	555	974.0312389987574
ENSBTAT00000002327	ENSBTAG00000001776	-	16	14	416	735	71.28571428571429	63.5	27.011190192296148	1200.2	308	1668.872724754219
ENSBTAT00000002330	ENSBTAG00000001778	+	6	4	243	226	208.5	205.5	128.90435730933743	1880.8	708	3272.6432283400522
ENSBTAT00000112957	ENSBTAG00000001780	-	16	14	286	1253	81.85714285714286	90.5	31.047995458290412	474.2	265	582.3369422299381
ENSBTAT00000018545	ENSBTAG00000013958	+	8	6	499	971	237.0	134.5	165.20290554345587	993.1428571428571	1088	831.251552093073
ENSBTAT00000068763	ENSBTAG00000009785	+	12	10	402	1198	186.3	121.5	130.49993614302397	2264.6363636363635	722	3035.2465887544386
ENSBTAT00000027224	ENSBTAG00000020428	-	14	12	161	551	94.66666666666667	103.0	27.707345049588742	245.0	95	384.2978445598327
ENSBTAT00000130092	ENSBTAG00000020429	+	5	3	288	1161	127.66666666666667	85	97.2899446671306	833.0	543.0	626.2587324740471
ENSBTAT00000129756	ENSBTAG00000008573	+	2	0	234	1955	NA	NA	NA	445.0	445	NA
ENSBTAT00000032010	ENSBTAG00000004017	+	19	17	868	1795	154.8235294117647	101	211.62857654807564	309.5	162.0	300.54484837100927
ENSBTAT00000070366	ENSBTAG00000010467	+	30	28	101	417	112.17857142857143	104.5	52.43200434243459	789.5862068965517	329	1208.8961173980576
ENSBTAT00000013852	ENSBTAG00000010483	+	9	7	91	206	241.28571428571428	223	170.92075579608453	695.25	871.5	364.5336551188185
ENSBTAT00000094795	ENSBTAG00000012509	-	14	12	148	993	149.33333333333334	147.5	63.29201203847756	1232.4615384615386	371	2114.932292666624
ENSBTAT00000012391	ENSBTAG00000009414	+	11	9	99	232	123.0	110	46.10314522893205	944.2	204.5	1346.3051329884734
