transcript_id	gene_id	strand	model	cds_length	zone_length	n_transition_fragile_codons	n_transversion_fragile_codons	n_snv_fragile_codons	n_alt_stop_codons	transition_fragile_codon_density	transversion_fragile_codon_density	snv_fragile_codon_density	alt_stop_codon_density	transition_fraction_of_snv_fragile
ENST00000270861.10	ENSG00000142731	+	full	2913	2760	52	259	311	136	0.01884057971014493	0.09384057971014492	0.11268115942028986	0.04927536231884058	0.16720257234726688
ENST00000641686.2	ENSG00000164073	-	full	1557	1300	30	106	136	55	0.023076923076923078	0.08153846153846153	0.10461538461538461	0.04230769230769231	0.22058823529411764
ENST00000296425.10	ENSG00000164040	-	full	672	524	5	30	35	14	0.009541984732824428	0.05725190839694656	0.06679389312977099	0.026717557251908396	0.14285714285714285
ENST00000226319.11	ENSG00000077684	+	full	2529	1571	34	146	180	64	0.021642266072565246	0.09293443666454487	0.11457670273711013	0.04073838319541693	0.18888888888888888
ENST00000344876.9	ENSG00000189184	-	full	3408	2690	43	212	255	137	0.015985130111524165	0.07881040892193308	0.09479553903345725	0.050929368029739776	0.16862745098039217
ENST00000280612.9	ENSG00000151012	-	full	1506	1394	17	94	111	42	0.012195121951219513	0.06743185078909612	0.07962697274031563	0.03012912482065997	0.15315315315315314
ENST00000280614.4	ENSG00000151014	+	full	1296	410	5	24	29	8	0.012195121951219513	0.05853658536585366	0.07073170731707316	0.01951219512195122	0.1724137931034483
ENST00000686138.1	ENSG00000109381	-	full	1782	1107	17	123	140	53	0.015356820234869015	0.1111111111111111	0.12646793134598014	0.04787714543812105	0.12142857142857143
ENST00000296543.10	ENSG00000164134	+	full	2601	2350	47	306	353	134	0.02	0.1302127659574468	0.15021276595744681	0.05702127659574468	0.13314447592067988
ENST00000305626.6	ENSG00000172007	+	full	690	199	0	16	16	5	0.0	0.08040201005025126	0.08040201005025126	0.02512562814070352	0.0
ENST00000274031.8	ENSG00000145391	-	full	1101	870	9	87	96	38	0.010344827586206896	0.1	0.1103448275862069	0.04367816091954023	0.09375
ENST00000325617.10	ENSG00000153132	-	full	1833	1702	32	189	221	108	0.01880141010575793	0.11104582843713279	0.1298472385428907	0.06345475910693302	0.14479638009049775
ENST00000323570.8	ENSG00000179387	+	full	882	686	19	66	85	41	0.027696793002915453	0.09620991253644315	0.1239067055393586	0.0597667638483965	0.2235294117647059
ENST00000442267.3	ENSG00000109436	-	full	3801	3028	58	251	309	113	0.01915455746367239	0.08289299867899604	0.10204755614266843	0.037318361955085866	0.18770226537216828
ENST00000515673.7	ENSG00000170153	-	full	1317	1148	16	78	94	27	0.013937282229965157	0.06794425087108014	0.08188153310104529	0.023519163763066203	0.1702127659574468
ENST00000262992.9	ENSG00000109452	-	full	2775	2592	59	251	310	104	0.022762345679012346	0.09683641975308642	0.11959876543209877	0.040123456790123455	0.19032258064516128
ENST00000307017.9	ENSG00000170185	+	full	3129	2917	65	249	314	128	0.02228316763798423	0.08536167295166266	0.10764484058964689	0.04388069934864587	0.2070063694267516
ENST00000262994.9	ENSG00000109458	+	full	2085	1876	33	149	182	76	0.017590618336886993	0.07942430703624734	0.09701492537313433	0.04051172707889126	0.1813186813186813
ENST00000283131.4	ENSG00000153147	+	full	3159	3043	70	321	391	151	0.023003614853762733	0.10548800525796911	0.12849162011173185	0.04962208347025961	0.17902813299232737
ENST00000507656.6	ENSG00000164162	-	full	558	277	9	29	38	9	0.032490974729241874	0.10469314079422383	0.1371841155234657	0.032490974729241874	0.23684210526315788
ENST00000296577.9	ENSG00000164163	+	full	1800	1702	33	182	215	84	0.019388954171562868	0.10693301997649823	0.1263219741480611	0.04935370152761457	0.15348837209302327
ENST00000447906.8	ENSG00000164164	-	full	3345	2074	44	219	263	85	0.021215043394406944	0.1055930568948891	0.12680810028929604	0.040983606557377046	0.16730038022813687
ENST00000302085.9	ENSG00000170365	+	full	1398	1204	23	95	118	40	0.01910299003322259	0.07890365448504984	0.09800664451827243	0.03322259136212625	0.19491525423728814
ENST00000649156.2	ENSG00000151611	+	full	1257	919	18	97	115	43	0.01958650707290533	0.10554951033732318	0.1251360174102285	0.046789989118607184	0.1565217391304348
ENST00000508784.6	ENSG00000151612	-	full	3246	3213	58	301	359	91	0.01805166511048864	0.09368191721132897	0.11173358232181761	0.02832244008714597	0.1615598885793872
ENST00000296581.11	ENSG00000164167	+	full	243	158	5	14	19	9	0.03164556962025317	0.08860759493670886	0.12025316455696203	0.056962025316455694	0.2631578947368421
ENST00000335472.12	ENSG00000120519	-	full	1023	943	12	57	69	33	0.012725344644750796	0.060445387062566275	0.07317073170731707	0.03499469777306469	0.17391304347826086
ENST00000651419.1	ENSG00000151617	+	full	1284	1093	18	79	97	42	0.01646843549862763	0.07227813357731015	0.08874656907593778	0.0384263494967978	0.18556701030927836
ENST00000296582.8	ENSG00000164168	+	full	1317	1001	28	96	124	38	0.027972027972027972	0.0959040959040959	0.12387612387612387	0.03796203796203796	0.22580645161290322
ENST00000322396.7	ENSG00000164169	-	full	2538	2272	43	215	258	99	0.018926056338028168	0.09463028169014084	0.11355633802816902	0.04357394366197183	0.16666666666666666
ENST00000336498.8	ENSG00000071205	+	full	2361	2222	45	217	262	76	0.02025202520252025	0.09765976597659766	0.11791179117911792	0.034203420342034205	0.1717557251908397
ENST00000358102.8	ENSG00000151623	-	full	2955	2749	58	240	298	104	0.021098581302291742	0.08730447435431066	0.1084030556566024	0.03783193888686795	0.19463087248322147
ENST00000651943.2	ENSG00000198589	-	full	8559	8418	183	721	904	386	0.021739130434782608	0.08564979805179378	0.10738892848657638	0.04585412211926823	0.20243362831858408
ENST00000604030.7	ENSG00000109686	-	full	3144	2977	57	259	316	101	0.019146792072556266	0.08700033590863285	0.10614712798118911	0.03392677191803829	0.18037974683544303
ENST00000435205.6	ENSG00000164142	+	full	3123	2819	59	229	288	97	0.02092940759134445	0.08123448031216743	0.10216388790351189	0.034409365023057824	0.2048611111111111
ENST00000263985.11	ENSG00000059691	-	full	1674	1495	43	108	151	46	0.028762541806020066	0.07224080267558529	0.10100334448160535	0.03076923076923077	0.2847682119205298
ENST00000281708.10	ENSG00000109670	-	full	2124	1805	59	171	230	80	0.032686980609418284	0.09473684210526316	0.12742382271468145	0.0443213296398892	0.2565217391304348
ENST00000338700.10	ENSG00000109654	+	full	2316	2113	49	154	203	57	0.02318977756743966	0.07288215806909608	0.09607193563653574	0.026975863700899196	0.2413793103448276
ENST00000409959.8	ENSG00000121210	+	full	4833	4507	94	386	480	169	0.020856445529176836	0.08564455291768361	0.10650099844686044	0.03749722653649878	0.19583333333333333
ENST00000499023.7	ENSG00000171566	-	full	1545	1435	36	119	155	57	0.025087108013937282	0.08292682926829269	0.10801393728222997	0.0397212543554007	0.23225806451612904
ENST00000311277.9	ENSG00000164114	-	full	1944	1771	20	246	266	116	0.01129305477131564	0.13890457368718237	0.15019762845849802	0.06549971767363072	0.07518796992481203
ENST00000502773.6	ENSG00000145431	-	full	1038	871	20	75	95	40	0.022962112514351322	0.08610792192881746	0.10907003444316878	0.045924225028702644	0.21052631578947367
ENST00000264428.9	ENSG00000109738	+	full	1494	1147	23	103	126	48	0.02005231037489102	0.08979947689625109	0.10985178727114212	0.041848299912816043	0.18253968253968253
ENST00000511912.6	ENSG00000171503	+	full	1854	1640	27	156	183	81	0.016463414634146342	0.0951219512195122	0.11158536585365854	0.04939024390243903	0.14754098360655737
ENST00000307720.4	ENSG00000171497	-	full	1113	974	17	103	120	41	0.017453798767967144	0.10574948665297741	0.12320328542094455	0.04209445585215606	0.14166666666666666
ENST00000264433.11	ENSG00000052795	+	full	3345	3216	68	259	327	134	0.021144278606965175	0.08053482587064677	0.10167910447761194	0.041666666666666664	0.20795107033639143
ENST00000691494.1	ENSG00000109756	+	full	4983	4907	109	423	532	213	0.02221316486651722	0.08620338292235581	0.10841654778887304	0.043407377216221725	0.20488721804511278
ENST00000274054.3	ENSG00000145414	-	full	1485	983	17	93	110	46	0.017293997965412006	0.09460834181078331	0.11190233977619532	0.04679552390640895	0.15454545454545454
ENST00000226725.11	ENSG00000109466	+	full	1782	1703	29	159	188	81	0.017028772753963594	0.09336465061655902	0.1103934233705226	0.04756312389900176	0.15425531914893617
ENST00000261507.11	ENSG00000052802	+	full	882	636	14	73	87	22	0.0220125786163522	0.11477987421383648	0.13679245283018868	0.03459119496855346	0.16091954022988506
ENST00000306193.8	ENSG00000145439	-	full	714	485	10	39	49	24	0.020618556701030927	0.08041237113402062	0.10103092783505155	0.049484536082474224	0.20408163265306123
ENST00000284637.14	ENSG00000154447	-	full	2667	2448	48	164	212	62	0.0196078431372549	0.06699346405228758	0.08660130718954248	0.025326797385620915	0.22641509433962265
ENST00000507142.6	ENSG00000137601	-	full	3861	3797	87	451	538	200	0.022912825915196208	0.1187779826178562	0.1416908085330524	0.05267316302343956	0.16171003717472118
ENST00000513761.6	ENSG00000109572	+	full	2457	2316	35	200	235	107	0.015112262521588947	0.08635578583765112	0.10146804835924007	0.04620034542314335	0.14893617021276595
ENST00000361618.4	ENSG00000198948	-	full	1230	248	3	15	18	18	0.012096774193548387	0.06048387096774194	0.07258064516129033	0.07258064516129033	0.16666666666666666
ENST00000265000.9	ENSG00000109586	+	full	1974	1786	43	177	220	83	0.024076147816349383	0.09910414333706608	0.12318029115341546	0.04647256438969765	0.19545454545454546
ENST00000296503.10	ENSG00000164104	-	full	630	421	4	51	55	12	0.009501187648456057	0.12114014251781473	0.13064133016627077	0.028503562945368172	0.07272727272727272
ENST00000296504.4	ENSG00000164105	+	full	663	490	8	36	44	18	0.0163265306122449	0.07346938775510205	0.08979591836734693	0.036734693877551024	0.18181818181818182
ENST00000393674.7	ENSG00000164117	-	full	960	722	19	75	94	34	0.02631578947368421	0.1038781163434903	0.13019390581717452	0.04709141274238227	0.20212765957446807
ENST00000503780.6	ENSG00000164118	+	full	1173	1074	15	114	129	77	0.013966480446927373	0.10614525139664804	0.12011173184357542	0.07169459962756052	0.11627906976744186
ENST00000296522.11	ENSG00000164120	-	full	801	612	15	51	66	30	0.024509803921568627	0.08333333333333333	0.10784313725490197	0.049019607843137254	0.22727272727272727
ENST00000393658.7	ENSG00000150625	-	full	837	634	7	58	65	18	0.011041009463722398	0.0914826498422713	0.10252365930599369	0.028391167192429023	0.1076923076923077
ENST00000503362.2	ENSG00000129128	+	full	543	360	4	27	31	18	0.011111111111111112	0.075	0.08611111111111111	0.05	0.12903225806451613
ENST00000618562.2	ENSG00000150630	-	full	1260	1095	22	112	134	31	0.02009132420091324	0.10228310502283106	0.1223744292237443	0.028310502283105023	0.16417910447761194
ENST00000264596.4	ENSG00000109674	+	full	1818	1585	24	152	176	81	0.015141955835962145	0.09589905362776026	0.1110410094637224	0.05110410094637224	0.13636363636363635
ENST00000264595.7	ENSG00000038002	-	full	1041	890	14	70	84	31	0.015730337078651686	0.07865168539325842	0.09438202247191012	0.0348314606741573	0.16666666666666666
ENST00000438320.7	ENSG00000129187	-	full	537	408	5	42	47	20	0.012254901960784314	0.10294117647058823	0.11519607843137254	0.049019607843137254	0.10638297872340426
ENST00000403733.8	ENSG00000151718	+	full	3579	3462	79	352	431	156	0.022819179664933565	0.10167533217793183	0.12449451184286539	0.045060658578856154	0.18329466357308585
ENST00000504169.2	ENSG00000168564	+	full	1743	353	11	18	29	8	0.031161473087818695	0.05099150141643059	0.0821529745042493	0.0226628895184136	0.3793103448275862
ENST00000302327.4	ENSG00000168556	+	full	843	122	6	12	18	3	0.04918032786885246	0.09836065573770492	0.14754098360655737	0.02459016393442623	0.3333333333333333
ENST00000326397.10	ENSG00000182552	-	full	567	484	9	49	58	25	0.01859504132231405	0.1012396694214876	0.11983471074380166	0.05165289256198347	0.15517241379310345
ENST00000308497.9	ENSG00000173320	+	full	2781	2535	41	221	262	76	0.016173570019723867	0.08717948717948718	0.10335305719921105	0.029980276134122286	0.15648854961832062
ENST00000393593.8	ENSG00000168310	-	full	1050	691	16	62	78	33	0.023154848046309694	0.08972503617945007	0.11287988422575977	0.04775687409551375	0.20512820512820512
ENST00000308394.9	ENSG00000164305	-	full	834	554	1	55	56	31	0.0018050541516245488	0.09927797833935018	0.10108303249097472	0.05595667870036101	0.017857142857142856
ENST00000314970.11	ENSG00000164306	+	full	1683	1375	25	161	186	72	0.01818181818181818	0.11709090909090909	0.13527272727272727	0.05236363636363636	0.13440860215053763
ENST00000281453.10	ENSG00000151725	-	full	1257	1093	17	128	145	65	0.01555352241537054	0.1171088746569076	0.13266239707227814	0.059469350411710885	0.11724137931034483
ENST00000281455.7	ENSG00000151726	-	full	2097	1906	40	174	214	68	0.02098635886673662	0.0912906610703043	0.11227701993704092	0.035676810073452254	0.18691588785046728
ENST00000281456.11	ENSG00000151729	+	full	897	689	16	38	54	22	0.023222060957910014	0.055152394775036286	0.0783744557329463	0.03193033381712627	0.2962962962962963
ENST00000458385.7	ENSG00000164323	-	full	1599	1421	20	175	195	81	0.014074595355383532	0.12315270935960591	0.13722730471498945	0.05700211118930331	0.10256410256410256
ENST00000652585.2	ENSG00000109762	+	full	3015	2884	70	262	332	111	0.024271844660194174	0.09084604715672677	0.11511789181692095	0.0384882108183079	0.21084337349397592
ENST00000335174.6	ENSG00000186352	+	full	477	426	11	36	47	16	0.025821596244131457	0.08450704225352113	0.11032863849765258	0.03755868544600939	0.23404255319148937
ENST00000284767.12	ENSG00000154553	-	full	1095	855	16	56	72	29	0.01871345029239766	0.06549707602339182	0.08421052631578947	0.03391812865497076	0.2222222222222222
ENST00000695409.1	ENSG00000154556	-	full	3903	3791	65	305	370	117	0.017145871801635452	0.08045370614613559	0.09759957794777104	0.030862569242943814	0.17567567567567569
ENST00000296795.8	ENSG00000164342	+	full	2715	2436	48	204	252	127	0.019704433497536946	0.08374384236453201	0.10344827586206896	0.05213464696223317	0.19047619047619047
ENST00000296824.4	ENSG00000164366	-	full	783	71	1	1	2	6	0.014084507042253521	0.014084507042253521	0.028169014084507043	0.08450704225352113	0.5
ENST00000264933.9	ENSG00000249915	+	full	576	427	13	20	33	12	0.03044496487119438	0.0468384074941452	0.07728337236533958	0.02810304449648712	0.3939393939393939
ENST00000264935.6	ENSG00000112877	+	full	1944	1728	36	160	196	43	0.020833333333333332	0.09259259259259259	0.11342592592592593	0.02488425925925926	0.1836734693877551
ENST00000467963.6	ENSG00000028310	-	full	1794	1643	20	168	188	59	0.012172854534388313	0.10225197808886184	0.11442483262325015	0.035909920876445525	0.10638297872340426
ENST00000166345.8	ENSG00000071539	+	full	1299	1153	23	90	113	53	0.0199479618386817	0.07805724197745013	0.09800520381613183	0.04596704249783174	0.20353982300884957
ENST00000264930.10	ENSG00000113504	-	full	3252	3110	58	172	230	40	0.01864951768488746	0.05530546623794212	0.07395498392282958	0.012861736334405145	0.25217391304347825
ENST00000320895.10	ENSG00000049656	-	full	1617	1482	27	97	124	40	0.018218623481781375	0.06545209176788123	0.08367071524966262	0.02699055330634278	0.21774193548387097
ENST00000283415.4	ENSG00000153395	-	full	1605	1370	27	92	119	28	0.01970802919708029	0.06715328467153285	0.08686131386861314	0.020437956204379562	0.226890756302521
ENST00000296564.9	ENSG00000164151	+	full	6801	6569	138	649	787	321	0.021007763738773024	0.09879738164104125	0.11980514537981428	0.0488658852184503	0.17534942820838628
ENST00000264670.11	ENSG00000037474	-	full	2304	1947	44	183	227	76	0.022598870056497175	0.09399075500770417	0.11658962506420134	0.03903441191576785	0.19383259911894274
ENST00000274192.7	ENSG00000145545	+	full	780	663	13	51	64	15	0.0196078431372549	0.07692307692307693	0.09653092006033183	0.02262443438914027	0.203125
ENST00000230859.8	ENSG00000112941	+	full	2379	2134	37	154	191	58	0.017338331771321464	0.07216494845360824	0.0895032802249297	0.02717900656044986	0.193717277486911
ENST00000440940.7	ENSG00000124275	+	full	2097	1902	45	163	208	61	0.02365930599369085	0.08569926393270241	0.10935856992639327	0.03207150368033649	0.21634615384615385
ENST00000382496.10	ENSG00000112902	-	full	3225	3055	81	239	320	61	0.026513911620294598	0.07823240589198036	0.10474631751227496	0.019967266775777415	0.253125
ENST00000280326.9	ENSG00000150753	+	full	1626	1448	25	118	143	72	0.017265193370165747	0.08149171270718232	0.09875690607734806	0.049723756906077346	0.17482517482517482
ENST00000274140.10	ENSG00000145495	+	full	2733	2592	65	193	258	98	0.02507716049382716	0.07445987654320987	0.09953703703703703	0.03780864197530864	0.25193798449612403
ENST00000296657.7	ENSG00000164236	+	full	1485	587	5	35	40	14	0.008517887563884156	0.059625212947189095	0.06814310051107325	0.02385008517887564	0.125
ENST00000230895.11	ENSG00000112977	-	full	309	145	4	17	21	4	0.027586206896551724	0.11724137931034483	0.14482758620689656	0.027586206896551724	0.19047619047619047
ENST00000344204.9	ENSG00000038382	+	full	9294	8701	219	699	918	268	0.025169520744741984	0.0803355936099299	0.10550511435467187	0.030801057349729915	0.238562091503268
ENST00000284274.5	ENSG00000154124	+	full	1059	814	18	83	101	39	0.022113022113022112	0.10196560196560196	0.12407862407862408	0.04791154791154791	0.1782178217821782
ENST00000284268.8	ENSG00000154122	-	full	1479	1315	10	77	87	33	0.0076045627376425855	0.05855513307984791	0.0661596958174905	0.025095057034220533	0.11494252873563218
ENST00000308683.3	ENSG00000173545	-	full	1434	1256	22	130	152	40	0.01751592356687898	0.1035031847133758	0.12101910828025478	0.03184713375796178	0.14473684210526316
ENST00000513610.6	ENSG00000145555	-	full	6177	6025	154	534	688	160	0.025560165975103733	0.08863070539419086	0.11419087136929461	0.026556016597510373	0.2238372093023256
ENST00000322611.4	ENSG00000176788	+	full	684	0	0	0	0	0	NA	NA	NA	NA	NA
ENST00000344624.8	ENSG00000113360	-	full	4125	3944	88	348	436	144	0.02231237322515213	0.08823529411764706	0.1105476673427992	0.036511156186612576	0.2018348623853211
ENST00000265070.7	ENSG00000113384	-	full	897	422	6	40	46	19	0.014218009478672985	0.0947867298578199	0.10900473933649289	0.045023696682464455	0.13043478260869565
ENST00000382142.8	ENSG00000150712	-	full	2244	1624	42	149	191	65	0.02586206896551724	0.0917487684729064	0.11761083743842364	0.04002463054187192	0.2198952879581152
ENST00000265069.13	ENSG00000056097	-	full	3225	2995	85	260	345	109	0.028380634390651086	0.08681135225375626	0.11519198664440734	0.03639398998330551	0.2463768115942029
ENST00000265073.9	ENSG00000113387	+	full	384	254	4	27	31	16	0.015748031496062992	0.1062992125984252	0.1220472440944882	0.06299212598425197	0.12903225806451613
ENST00000265109.8	ENSG00000039560	+	full	2943	2815	69	321	390	130	0.024511545293072826	0.11403197158081706	0.13854351687388988	0.046181172291296625	0.17692307692307693
ENST00000648817.1	ENSG00000168724	+	full	1596	1384	35	179	214	71	0.025289017341040464	0.12933526011560695	0.1546242774566474	0.05130057803468208	0.16355140186915887
ENST00000296603.5	ENSG00000164187	-	full	2088	1977	44	193	237	77	0.02225594334850784	0.09762266059686393	0.11987860394537178	0.03894790085988872	0.18565400843881857
ENST00000274255.11	ENSG00000145604	+	full	1275	1011	23	76	99	41	0.02274975272007913	0.0751730959446093	0.09792284866468842	0.040553907022749754	0.23232323232323232
ENST00000381937.9	ENSG00000152620	-	full	1329	1140	25	105	130	50	0.021929824561403508	0.09210526315789473	0.11403508771929824	0.043859649122807015	0.19230769230769232
ENST00000265113.9	ENSG00000079215	+	full	1629	1374	19	91	110	46	0.013828238719068414	0.06622998544395925	0.08005822416302766	0.033478893740902474	0.17272727272727273
ENST00000282516.13	ENSG00000164190	+	full	8415	7999	184	805	989	460	0.023002875359419927	0.10063757969746218	0.1236404550568821	0.05750718839854982	0.18604651162790697
ENST00000231498.8	ENSG00000113569	-	full	4176	3987	108	332	440	177	0.02708803611738149	0.08327062954602459	0.11035866566340607	0.04439428141459744	0.24545454545454545
ENST00000453190.7	ENSG00000113594	-	full	3294	2620	55	257	312	133	0.02099236641221374	0.09809160305343512	0.11908396946564885	0.05076335877862596	0.1762820512820513
ENST00000274276.8	ENSG00000145623	+	full	2940	2317	58	203	261	92	0.025032369443245578	0.08761329305135952	0.11264566249460509	0.03970651704790678	0.2222222222222222
ENST00000357387.8	ENSG00000164327	-	full	5127	5002	102	444	546	274	0.02039184326269492	0.08876449420231908	0.10915633746501399	0.0547780887644942	0.18681318681318682
ENST00000320816.11	ENSG00000153071	-	full	2313	2268	58	147	205	90	0.025573192239858905	0.06481481481481481	0.09038800705467372	0.03968253968253968	0.28292682926829266
ENST00000302472.4	ENSG00000171522	+	full	1467	817	11	42	53	10	0.01346389228886169	0.051407588739290085	0.06487148102815178	0.012239902080783354	0.20754716981132076
ENST00000337702.5	ENSG00000113638	-	full	789	385	12	39	51	23	0.03116883116883117	0.1012987012987013	0.13246753246753246	0.05974025974025974	0.23529411764705882
ENST00000196371.10	ENSG00000083720	-	full	1563	1471	18	136	154	50	0.012236573759347382	0.09245411284840245	0.10469068660774983	0.03399048266485384	0.11688311688311688
ENST00000381647.7	ENSG00000205765	+	full	885	551	12	67	79	27	0.021778584392014518	0.12159709618874773	0.14337568058076225	0.04900181488203267	0.1518987341772152
ENST00000281623.8	ENSG00000151876	+	full	1164	1024	24	97	121	38	0.0234375	0.0947265625	0.1181640625	0.037109375	0.19834710743801653
ENST00000682664.1	ENSG00000172262	+	full	1872	1135	25	138	163	60	0.022026431718061675	0.12158590308370044	0.1436123348017621	0.05286343612334802	0.15337423312883436
ENST00000325110.11	ENSG00000112972	-	full	1563	1423	24	136	160	69	0.016865776528460996	0.09557273366127898	0.11243851018973998	0.04848910751932537	0.15
ENST00000306846.8	ENSG00000172239	-	full	1440	1296	32	112	144	49	0.024691358024691357	0.08641975308641975	0.1111111111111111	0.03780864197530864	0.2222222222222222
ENST00000303221.10	ENSG00000170571	-	full	984	916	18	87	105	48	0.019650655021834062	0.09497816593886463	0.1146288209606987	0.05240174672489083	0.17142857142857143
ENST00000281631.10	ENSG00000151883	+	full	2565	2412	50	236	286	108	0.020729684908789386	0.0978441127694859	0.11857379767827529	0.04477611940298507	0.17482517482517482
ENST00000282588.7	ENSG00000213949	+	full	3540	3445	59	316	375	156	0.017126269956458634	0.09172714078374455	0.10885341074020319	0.045283018867924525	0.15733333333333333
ENST00000396954.8	ENSG00000164172	-	full	567	451	3	48	51	25	0.0066518847006651885	0.10643015521064302	0.1130820399113082	0.05543237250554324	0.058823529411764705
ENST00000296684.10	ENSG00000164258	+	full	528	374	12	29	41	14	0.03208556149732621	0.07754010695187166	0.10962566844919786	0.0374331550802139	0.2926829268292683
ENST00000504924.6	ENSG00000185305	-	full	615	412	8	39	47	20	0.019417475728155338	0.09466019417475728	0.11407766990291263	0.04854368932038835	0.1702127659574468
ENST00000381410.5	ENSG00000178996	+	full	1875	1571	41	94	135	20	0.026098026734563972	0.05983450031826862	0.0859325270528326	0.012730744748567792	0.3037037037037037
ENST00000503787.6	ENSG00000164294	+	full	630	416	3	45	48	15	0.007211538461538462	0.10817307692307693	0.11538461538461539	0.036057692307692304	0.0625
ENST00000282572.5	ENSG00000152669	-	full	1053	517	12	23	35	10	0.02321083172147002	0.04448742746615087	0.06769825918762089	0.019342359767891684	0.34285714285714286
ENST00000251636.10	ENSG00000067248	-	full	4110	4007	97	420	517	190	0.024207636635887198	0.10481657100074869	0.12902420763663588	0.047417020214624406	0.18762088974854932
ENST00000230640.10	ENSG00000039123	+	full	3129	3026	54	321	375	166	0.01784534038334435	0.10608063450099141	0.12392597488433575	0.05485789821546596	0.144
ENST00000307259.9	ENSG00000067113	-	full	855	676	10	62	72	19	0.014792899408284023	0.09171597633136094	0.10650887573964497	0.028106508875739646	0.1388888888888889
ENST00000396865.7	ENSG00000177058	-	full	1686	1470	21	105	126	73	0.014285714285714285	0.07142857142857142	0.08571428571428572	0.04965986394557823	0.16666666666666666
ENST00000381298.7	ENSG00000134352	-	full	2757	1969	41	184	225	98	0.020822752666328086	0.09344845099035043	0.11427120365667852	0.04977145759268664	0.18222222222222223
ENST00000399503.4	ENSG00000095015	+	full	4539	4339	83	396	479	155	0.019128831528001843	0.09126526849504495	0.11039410002304678	0.03572251670891911	0.1732776617954071
ENST00000381199.8	ENSG00000155545	-	full	1653	1145	14	130	144	71	0.01222707423580786	0.11353711790393013	0.125764192139738	0.06200873362445415	0.09722222222222222
ENST00000506184.7	ENSG00000062194	+	full	1422	1213	26	117	143	65	0.021434460016488046	0.09645507007419621	0.11788953009068426	0.05358615004122012	0.18181818181818182
ENST00000274289.8	ENSG00000145632	-	full	2058	1816	32	172	204	60	0.01762114537444934	0.0947136563876652	0.11233480176211454	0.03303964757709251	0.1568627450980392
ENST00000340635.11	ENSG00000113448	-	full	2430	1963	45	138	183	62	0.02292409577177789	0.07030056036678553	0.09322465613856343	0.031584309730005096	0.2459016393442623
ENST00000265036.10	ENSG00000035499	-	full	1590	1378	30	143	173	59	0.02177068214804064	0.10377358490566038	0.125544267053701	0.04281567489114659	0.17341040462427745
ENST00000508821.6	ENSG00000164181	-	full	846	586	10	46	56	22	0.017064846416382253	0.07849829351535836	0.09556313993174062	0.03754266211604096	0.17857142857142858
ENST00000676185.1	ENSG00000049167	-	full	1191	1072	18	111	129	51	0.016791044776119403	0.10354477611940298	0.12033582089552239	0.04757462686567164	0.13953488372093023
ENST00000339020.8	ENSG00000188725	-	full	225	0	0	0	0	0	NA	NA	NA	NA	NA
ENST00000407818.8	ENSG00000068796	+	full	2235	2099	43	204	247	122	0.02048594568842306	0.09718913768461172	0.11767508337303478	0.05812291567413054	0.17408906882591094
ENST00000199320.9	ENSG00000086189	-	full	942	849	16	71	87	36	0.01884570082449941	0.08362779740871613	0.10247349823321555	0.04240282685512368	0.1839080459770115
ENST00000325324.11	ENSG00000086200	+	full	2928	2713	68	251	319	139	0.025064504238849983	0.09251750829340213	0.11758201253225212	0.051234795429413935	0.21316614420062696
ENST00000513458.9	ENSG00000153006	-	full	468	228	3	28	31	15	0.013157894736842105	0.12280701754385964	0.13596491228070176	0.06578947368421052	0.0967741935483871
ENST00000381070.8	ENSG00000153015	+	full	1419	1206	18	148	166	66	0.014925373134328358	0.12271973466003316	0.13764510779436154	0.05472636815920398	0.10843373493975904
ENST00000231524.14	ENSG00000113595	-	full	1725	1495	39	158	197	54	0.02608695652173913	0.10568561872909699	0.13177257525083613	0.036120401337792644	0.19796954314720813
ENST00000399438.8	ENSG00000113597	+	full	1254	1096	19	111	130	51	0.017335766423357664	0.10127737226277372	0.11861313868613138	0.046532846715328466	0.14615384615384616
ENST00000381007.9	ENSG00000197860	-	full	915	753	14	77	91	41	0.01859229747675963	0.10225763612217796	0.12084993359893759	0.05444887118193891	0.15384615384615385
ENST00000380985.10	ENSG00000123213	+	full	2115	1930	38	196	234	89	0.019689119170984457	0.10155440414507771	0.12124352331606218	0.0461139896373057	0.1623931623931624
ENST00000284037.10	ENSG00000112851	+	full	4239	4081	97	385	482	246	0.023768684146042638	0.09433962264150944	0.11810830678755208	0.060279343298211226	0.2012448132780083
ENST00000334121.11	ENSG00000153914	+	full	1875	1675	21	195	216	66	0.01253731343283582	0.11641791044776119	0.12895522388059702	0.03940298507462687	0.09722222222222222
ENST00000403625.7	ENSG00000069020	+	full	7872	3917	71	354	425	121	0.018126116926219044	0.09037528720959918	0.10850140413581823	0.03089098800102119	0.16705882352941176
ENST00000521381.6	ENSG00000145675	+	full	2175	1935	51	207	258	105	0.02635658914728682	0.10697674418604651	0.13333333333333333	0.05426356589147287	0.19767441860465115
ENST00000396591.8	ENSG00000145740	+	full	2298	2077	26	160	186	86	0.012518054886856042	0.07703418391911411	0.08955223880597014	0.041405873856523834	0.13978494623655913
ENST00000256442.10	ENSG00000134057	+	full	1302	1144	19	104	123	52	0.016608391608391608	0.09090909090909091	0.10751748251748251	0.045454545454545456	0.15447154471544716
