transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENST00000389709.8	12	12	24	6	9	15	7	12	8	35	5	17	2	6	9	6	5	23	35	9	17	36	19	14	4	16	11	4	6	25	39	3	15	23	26	12	16	34	18	16	16	46	18	8	1	14	24	4	0	6	0	3	5	17	5	14	1	12	3	13	3	22	6	7	0	84	25	35	41	29	88	32	14	36	82	9	18	86	40	48	93	43	43	3	9	859	859	1	858
ENST00000524230.9	27	8	17	14	14	4	2	16	2	5	7	4	9	12	8	15	9	4	19	10	4	7	7	10	1	11	6	3	8	8	11	11	25	9	20	16	11	12	4	12	19	17	10	18	7	11	23	12	0	4	1	19	8	7	7	9	1	4	6	15	7	9	16	12	0	39	19	25	45	21	64	14	36	44	61	8	22	28	28	30	40	36	53	6	23	644	644	2	642
ENST00000290913.8	2	3	14	1	3	3	2	0	4	10	7	1	1	2	5	2	2	4	11	4	1	8	1	2	1	6	4	2	1	2	11	1	5	3	24	3	5	7	0	5	1	7	4	3	0	6	9	0	0	3	0	2	5	4	2	5	1	4	0	0	0	4	2	1	0	17	4	6	29	5	15	8	5	16	17	5	4	12	13	24	27	8	15	0	5	236	236	1	235
ENST00000265056.12	9	30	34	6	6	13	6	11	3	27	10	5	4	40	27	8	1	21	36	5	8	16	3	13	5	28	13	10	2	20	49	2	11	41	76	18	8	35	10	16	9	30	11	4	4	20	33	2	0	11	0	13	3	17	7	4	1	9	2	3	1	19	5	11	0	69	12	59	87	30	54	26	52	43	79	27	36	40	37	69	63	36	59	2	24	905	905	1	904
ENST00000232744.13	1	4	17	2	1	8	4	4	0	12	5	6	1	9	7	2	1	9	12	3	7	11	1	4	6	13	11	2	3	11	38	4	0	32	34	8	7	23	7	5	1	13	6	5	4	8	29	1	0	15	0	4	2	3	0	3	1	14	5	7	0	15	3	5	0	42	21	40	34	20	25	12	12	18	59	7	6	23	13	37	26	17	42	5	19	479	479	1	478
ENST00000265052.10	4	5	9	4	6	2	2	4	0	6	6	2	1	6	10	4	2	8	8	5	3	9	2	8	0	3	5	0	1	13	17	6	9	12	9	3	5	15	2	2	7	9	6	1	2	9	11	4	0	6	0	3	2	9	1	5	1	3	2	1	1	10	2	1	0	24	4	15	18	11	23	13	11	13	40	10	9	22	10	14	25	14	26	2	9	314	314	1	313
ENST00000243253.8	6	10	13	2	5	11	4	5	3	4	1	1	3	30	17	14	5	1	13	3	6	7	2	4	5	4	2	2	5	14	21	8	11	9	10	3	10	14	2	10	5	20	10	7	2	15	11	7	0	8	0	10	4	9	3	14	1	5	5	3	4	18	4	12	0	36	8	12	21	30	42	4	47	19	56	17	12	19	18	17	35	25	35	5	18	477	477	1	476
ENST00000322623.10	18	10	23	3	10	10	3	6	2	7	4	6	4	23	13	13	2	7	16	3	4	6	3	4	6	3	2	1	2	1	22	7	17	12	27	9	4	13	3	13	10	12	11	3	2	10	16	3	0	6	0	6	3	6	0	2	1	2	0	4	1	5	9	3	0	33	6	21	44	8	36	10	40	41	42	13	13	17	18	18	24	29	31	0	12	457	457	1	456
ENST00000254730.11	5	9	35	1	8	16	6	6	2	10	4	4	4	24	16	10	4	12	26	6	8	18	6	7	1	6	15	2	5	15	30	5	9	18	27	10	6	25	10	3	4	26	12	3	0	9	29	1	0	5	0	2	4	13	4	6	1	8	1	3	1	22	5	4	0	44	11	28	36	26	45	18	38	40	61	16	10	39	30	30	41	36	39	1	7	597	597	1	596
ENST00000341105.7	3	12	19	6	4	15	6	3	3	16	1	4	0	5	14	0	0	30	12	0	11	24	9	10	4	7	6	1	1	11	17	1	5	11	10	0	6	22	13	12	10	23	14	3	0	5	11	1	0	11	1	2	8	16	2	6	0	5	5	8	1	12	3	0	0	53	13	11	15	12	50	30	5	22	34	14	18	54	12	22	52	28	17	5	13	481	481	1	480
ENST00000265062.8	6	9	11	4	6	4	2	1	3	4	2	3	2	5	4	3	1	0	10	0	1	3	0	3	1	0	4	0	2	4	6	1	7	7	7	6	6	10	1	1	5	0	1	2	1	2	10	3	0	5	0	1	1	0	1	3	1	5	3	0	0	6	2	6	0	18	5	13	14	12	8	0	10	17	15	4	13	7	11	10	12	13	16	3	6	208	208	1	207
ENST00000308982.12	19	16	20	8	9	15	4	12	4	14	6	7	3	26	15	11	3	7	17	4	6	4	2	5	4	9	12	2	6	18	27	8	20	15	28	10	8	23	6	11	10	21	16	4	3	10	20	6	0	11	0	5	3	11	1	3	1	8	2	3	1	16	10	13	0	48	11	25	48	29	51	11	40	39	70	15	24	17	20	37	39	40	39	2	16	622	622	1	621
ENST00000422453.7	4	4	7	1	3	2	0	2	5	4	1	1	0	1	2	4	2	4	3	4	2	1	0	1	2	2	2	4	0	0	1	4	5	5	9	5	2	6	0	2	5	7	1	11	1	1	1	1	1	2	0	4	1	1	2	4	0	12	1	10	0	3	0	2	0	10	22	10	14	5	24	8	5	11	5	2	5	4	5	16	13	7	4	1	6	178	178	1	177
ENST00000314797.10	15	17	39	17	19	27	7	10	2	19	5	9	1	32	27	10	2	12	29	7	6	19	4	8	3	13	10	6	7	20	38	10	22	23	56	19	14	33	4	18	4	10	10	10	6	19	40	5	1	12	0	11	12	10	3	7	0	16	2	7	1	23	15	12	0	69	23	42	78	35	34	19	43	54	91	27	34	37	31	39	60	63	70	2	23	875	875	1	874
ENST00000429544.7	38	13	22	12	9	11	1	13	15	11	7	16	5	8	8	8	10	4	6	8	11	5	3	8	4	3	3	3	4	8	8	17	35	12	14	19	10	4	0	11	14	5	4	7	4	6	11	9	1	4	0	9	16	4	0	14	0	5	10	9	5	4	8	19	0	25	14	31	49	23	30	12	21	60	50	8	25	27	16	35	61	34	30	10	13	575	575	1	574
ENST00000348417.7	27	26	61	18	10	20	4	12	12	22	11	12	6	49	23	22	11	17	43	13	7	17	7	15	5	15	15	7	6	23	65	12	24	49	66	30	12	40	8	23	18	23	13	13	6	17	40	7	0	37	0	16	11	30	3	12	1	28	21	8	7	33	15	18	0	83	36	79	90	51	67	30	77	88	128	23	44	46	54	65	90	46	70	21	53	1242	1242	1	1241
ENST00000324093.9	3	63	72	11	20	49	29	5	2	52	15	13	2	74	39	11	6	39	86	8	17	60	36	21	7	43	40	8	5	50	126	9	11	79	100	6	14	103	36	20	7	68	27	14	5	35	88	6	0	42	0	9	7	45	14	10	1	38	17	22	0	58	10	13	0	173	60	85	111	71	116	47	87	75	200	39	74	134	92	115	141	103	134	17	51	1926	1926	1	1925
ENST00000393238.8	12	18	28	6	14	9	2	10	7	14	9	11	2	18	15	11	12	10	42	6	9	9	0	7	4	5	11	1	7	12	15	6	28	14	27	16	17	21	3	21	10	13	7	6	6	11	17	3	0	2	0	7	13	14	1	10	1	1	2	6	5	8	11	11	0	62	7	30	55	19	36	16	31	40	56	15	24	25	54	37	63	35	37	2	9	654	654	1	653
ENST00000510168.6	31	9	26	21	27	6	4	21	15	13	5	15	16	16	33	38	14	3	27	8	15	3	1	17	5	3	0	6	9	8	18	26	32	11	20	32	28	11	3	23	27	9	8	18	13	9	22	43	0	9	0	7	19	9	3	11	1	9	7	11	10	6	19	31	0	65	20	43	52	37	62	11	70	57	90	33	30	36	41	34	70	58	87	7	16	920	920	1	919
ENST00000264992.8	19	13	21	21	12	12	0	10	13	7	7	13	6	16	15	13	9	9	25	11	11	7	0	13	4	0	9	2	18	11	22	16	23	13	13	19	10	11	3	15	10	3	10	8	7	5	12	8	1	5	0	13	12	10	1	9	0	11	8	13	15	17	16	14	0	39	24	32	36	31	31	20	35	40	98	15	34	31	34	35	52	34	32	8	18	680	680	1	679
ENST00000383366.9	26	7	20	19	9	5	3	11	11	4	14	9	6	14	23	15	14	4	20	11	14	2	0	12	5	2	2	0	6	11	23	11	49	19	32	15	9	14	3	13	17	5	1	2	7	4	9	7	0	10	1	11	10	9	1	10	0	5	3	10	10	6	10	11	0	39	15	34	81	17	25	15	35	46	71	23	26	28	34	34	43	28	27	3	21	646	646	1	645
ENST00000264995.8	22	6	9	7	11	3	4	5	7	0	3	2	6	3	7	6	5	4	8	7	7	1	4	14	1	0	1	3	1	2	12	7	13	2	2	14	5	6	1	7	14	8	2	15	6	9	5	4	1	2	0	8	2	2	0	6	0	1	10	4	5	2	5	10	0	19	5	16	15	12	39	11	15	31	32	7	13	26	13	15	12	23	24	10	10	349	349	1	348
ENST00000260818.11	95	37	47	68	59	21	4	31	47	22	25	43	38	28	62	60	41	14	49	43	40	11	7	39	16	10	8	9	27	37	39	68	111	30	66	71	65	31	8	65	58	20	15	20	36	17	31	43	0	24	0	48	38	15	6	18	1	12	25	28	43	32	54	68	0	169	40	101	177	100	113	57	126	142	268	62	105	97	90	115	142	115	127	25	72	2244	2244	1	2243
ENST00000356232.10	10	4	11	18	8	3	0	7	4	6	4	7	8	4	16	8	9	1	10	5	6	1	1	9	3	3	3	1	3	2	10	9	27	7	16	11	12	5	2	7	9	4	5	11	9	5	11	13	0	4	1	4	4	1	1	6	0	1	2	7	7	3	4	12	0	26	8	18	43	15	29	6	20	21	35	16	22	17	19	18	25	18	38	2	8	405	405	1	404
ENST00000264993.8	10	5	13	5	6	5	2	2	3	11	6	5	1	1	5	1	7	2	6	1	10	1	1	4	0	0	5	0	1	1	2	3	17	6	8	8	3	10	12	6	5	9	6	11	5	0	3	4	1	3	0	2	4	1	0	1	0	0	3	0	1	2	1	2	0	31	0	14	25	4	31	3	3	23	9	5	10	16	13	14	22	15	12	3	5	259	259	1	258
ENST00000260810.10	67	22	48	53	33	8	5	34	28	20	12	34	27	17	22	33	34	19	41	26	26	14	3	41	10	7	4	8	14	14	25	39	87	21	39	48	39	24	1	32	33	13	8	16	23	15	27	36	1	12	0	23	33	16	2	37	0	8	17	29	24	13	21	37	0	96	37	69	126	50	70	45	77	115	137	22	75	84	75	69	142	80	101	17	35	1523	1523	1	1522
ENST00000678299.1	9	3	7	4	3	5	5	3	5	5	5	7	1	2	3	7	3	0	13	1	2	4	0	1	2	1	4	1	2	4	12	7	2	11	10	5	6	7	3	9	1	9	4	3	2	4	10	5	0	2	0	2	5	4	1	3	1	2	2	2	6	7	8	5	0	25	4	16	12	12	17	1	10	16	39	3	7	7	16	18	25	16	21	2	4	272	272	1	271
ENST00000285208.9	6	4	8	3	4	5	5	1	1	7	5	2	1	9	7	4	1	0	10	0	1	4	1	0	2	3	1	1	1	2	8	1	2	12	12	3	2	2	2	4	2	5	7	1	0	4	9	1	1	6	0	0	1	4	1	2	0	2	2	0	0	8	4	2	0	10	2	15	14	10	15	0	14	14	16	7	7	6	11	13	17	15	14	2	6	209	209	1	208
ENST00000310926.11	1	20	21	3	5	19	0	3	1	20	8	3	4	29	16	12	4	7	18	3	8	13	5	10	5	8	3	3	2	32	33	2	3	10	12	5	11	28	3	12	11	21	11	5	1	11	18	6	0	14	0	7	9	19	6	12	1	19	8	5	2	25	13	15	0	54	24	15	15	40	48	10	45	22	84	16	23	36	22	28	69	27	36	8	21	644	644	1	643
ENST00000623711.4	19	9	11	16	7	6	4	15	8	7	8	15	12	5	18	15	7	7	17	7	8	12	10	7	4	3	7	4	4	8	28	15	20	16	14	15	12	21	6	11	4	6	12	4	13	7	14	11	0	9	0	8	3	8	1	8	1	5	6	10	9	7	11	13	0	50	15	31	34	20	26	14	32	30	75	18	25	37	24	34	42	32	45	6	17	608	608	1	607
ENST00000249883.10	3	7	21	5	9	15	3	9	10	24	17	12	1	12	13	1	7	12	72	12	18	18	3	12	8	13	19	8	3	14	57	5	13	20	64	5	16	47	9	21	5	23	15	9	2	6	15	2	0	8	0	4	4	15	5	10	1	3	2	1	1	6	5	1	0	93	4	25	77	7	52	24	14	24	85	13	12	51	79	75	70	36	25	2	12	781	781	1	780
ENST00000675561.1	35	3	29	20	10	11	1	16	11	8	13	14	13	7	22	14	25	6	33	22	4	3	0	4	3	3	4	4	15	7	14	11	61	13	40	10	17	5	2	13	9	2	4	5	6	3	10	2	0	5	1	5	8	7	3	27	0	4	2	6	15	5	23	6	0	37	10	23	101	11	20	28	34	64	85	22	23	11	58	38	67	38	21	2	10	704	704	1	703
ENST00000264977.8	53	23	27	34	21	17	4	23	19	18	13	19	20	14	27	29	22	10	30	19	20	15	1	22	5	2	5	1	17	11	16	16	67	28	35	46	22	15	3	15	24	6	10	9	8	11	16	21	0	12	1	20	23	19	2	34	0	13	7	12	23	24	20	32	0	55	25	74	102	56	49	29	63	80	103	27	57	58	52	45	115	65	56	7	32	1151	1151	1	1150
ENST00000309993.3	30	11	14	16	16	11	3	20	4	13	2	16	12	5	10	16	7	1	10	11	10	9	2	19	4	4	2	3	4	6	8	11	15	14	15	14	11	7	2	11	8	8	7	3	8	3	9	11	1	6	0	5	11	14	1	16	0	14	1	16	10	3	14	10	0	31	30	28	30	13	26	12	33	44	53	10	27	40	17	19	71	50	31	1	11	578	578	1	577
ENST00000251654.9	6	8	18	13	7	12	3	5	6	10	6	5	2	23	12	10	6	7	9	4	5	6	1	13	5	5	5	7	3	7	13	4	9	15	16	17	19	20	8	12	15	12	11	9	3	16	15	16	1	7	0	6	5	4	0	9	0	5	2	6	1	10	8	17	0	59	11	32	25	27	47	11	35	24	36	12	21	25	15	34	33	27	50	2	13	540	540	1	539
ENST00000383202.7	50	17	25	36	22	12	2	24	28	15	21	23	9	17	45	43	24	10	39	24	17	5	2	22	14	4	7	7	19	13	24	29	73	31	44	50	24	16	0	31	28	12	6	16	12	8	25	23	0	13	0	20	16	11	2	20	1	5	11	12	29	15	22	34	0	71	17	81	117	49	62	34	69	75	136	45	53	46	63	81	87	60	68	11	33	1259	1259	1	1258
ENST00000481752.6	23	9	11	15	3	4	0	5	4	3	4	7	1	3	10	7	9	0	4	7	10	1	0	9	2	0	1	4	5	4	2	5	22	6	9	16	9	2	0	6	7	3	7	8	8	7	13	7	0	6	0	9	10	2	1	8	1	3	9	1	8	6	5	7	0	17	4	22	31	13	25	7	11	34	29	10	24	20	13	15	31	12	35	9	15	378	378	1	377
ENST00000327532.7	19	5	38	6	10	18	4	6	10	18	15	8	3	11	14	7	4	11	67	7	18	17	3	11	1	11	14	7	8	14	44	6	29	19	55	14	12	22	3	16	11	14	11	4	1	9	23	2	0	3	0	1	6	18	4	11	1	6	10	2	2	6	7	11	0	53	8	33	84	17	40	18	21	57	81	14	11	49	71	58	65	38	35	10	4	768	768	1	767
ENST00000260803.9	15	5	17	18	11	3	4	6	6	1	11	13	8	9	10	13	9	3	13	19	12	4	2	10	3	4	2	1	1	7	10	8	29	11	15	31	10	10	3	13	8	9	6	10	7	3	16	3	1	5	0	18	4	2	1	18	0	7	6	4	10	6	11	10	0	36	11	42	44	16	33	22	30	32	47	10	23	28	22	27	39	24	29	6	23	545	545	1	544
ENST00000469044.6	21	10	18	16	13	9	0	13	8	8	4	12	9	14	26	23	10	9	25	10	12	3	0	8	8	5	4	2	15	10	18	19	23	9	18	27	17	12	2	18	13	3	3	4	8	8	11	15	0	6	0	8	14	6	2	7	1	7	3	13	23	7	16	8	0	49	20	36	41	15	23	19	46	39	101	26	26	23	35	31	49	35	42	3	14	674	674	1	673
ENST00000423968.7	10	2	10	3	3	8	2	1	1	4	4	3	1	8	6	5	5	5	6	2	1	3	3	2	0	3	3	0	0	6	5	1	5	14	6	3	1	9	1	1	2	3	4	1	1	6	8	2	0	5	0	1	1	2	0	0	1	0	2	1	0	6	4	3	0	12	1	17	11	9	10	7	14	20	16	6	5	9	11	11	10	14	17	2	6	209	209	1	208
ENST00000264982.8	37	7	21	25	6	3	2	11	14	7	6	6	7	6	15	18	25	5	30	7	6	3	1	9	4	1	0	0	9	9	9	16	50	9	13	26	8	7	0	7	6	2	1	2	10	7	11	9	0	5	0	11	14	5	0	7	1	3	3	7	15	2	20	12	0	22	10	35	63	14	11	12	31	58	78	15	32	19	55	25	39	22	37	3	16	598	598	1	597
ENST00000360570.8	12	2	7	5	5	3	0	6	4	2	0	8	4	5	6	6	0	3	0	3	1	0	0	3	1	0	1	0	1	3	1	0	13	6	7	11	3	0	2	7	4	2	6	4	7	2	2	4	1	2	0	5	2	0	0	1	0	1	4	1	3	3	2	5	0	12	2	17	20	8	16	6	15	19	10	6	7	4	0	6	13	14	15	4	7	202	202	1	201
ENST00000674063.1	55	18	26	33	15	6	3	16	13	10	7	12	11	20	30	34	21	6	23	18	19	9	0	23	14	4	10	1	5	20	24	35	52	22	22	38	18	13	5	22	17	8	14	11	18	11	23	21	1	10	0	27	17	6	0	20	0	8	17	16	22	17	23	31	0	58	24	60	74	48	50	24	65	81	129	30	51	51	44	49	65	40	73	17	37	1071	1071	1	1070
ENST00000333188.10	30	14	25	27	24	6	2	12	17	11	8	13	7	12	18	33	6	7	31	16	13	4	1	14	5	1	5	3	10	8	19	22	48	16	28	39	22	24	2	19	20	16	9	8	10	12	23	20	0	17	0	15	17	5	1	14	1	6	19	9	11	11	18	23	0	67	15	55	76	34	53	23	52	55	88	18	41	32	37	39	61	44	65	19	32	907	907	1	906
ENST00000672186.1	2	4	10	3	3	2	1	2	1	5	1	1	1	6	7	0	1	3	9	2	3	4	5	1	0	7	1	2	0	5	7	1	2	9	13	4	1	8	0	3	1	6	4	4	1	5	9	1	0	3	0	0	1	2	0	0	1	2	5	2	0	5	3	3	0	12	4	13	15	8	15	5	7	12	16	7	7	13	10	12	9	8	16	5	3	198	198	1	197
ENST00000324194.12	9	6	5	4	11	5	2	8	6	1	4	2	5	3	11	7	3	0	7	6	3	3	0	4	3	1	1	4	9	1	8	6	17	1	3	7	8	7	0	11	11	2	4	7	6	1	11	8	0	3	1	11	7	2	0	11	0	2	1	4	2	0	5	11	0	26	6	8	20	11	24	6	15	14	31	11	10	10	10	19	23	26	26	1	14	312	312	1	311
ENST00000286353.9	11	10	18	7	6	9	1	4	6	10	11	8	1	9	12	7	4	15	14	8	9	14	5	4	2	5	4	5	3	11	23	9	14	11	14	8	3	15	2	6	8	7	4	5	3	9	11	4	1	8	0	12	4	4	1	7	0	9	3	4	1	16	12	10	0	26	13	19	28	26	24	23	17	29	59	12	17	32	18	33	34	20	27	3	20	481	481	1	480
ENST00000321464.7	58	25	30	45	23	24	5	19	19	28	21	27	10	18	23	22	18	24	31	22	27	17	9	21	5	6	7	4	2	16	19	16	53	26	35	25	25	23	1	20	27	6	12	11	10	17	19	19	0	17	0	23	17	27	5	19	1	29	6	13	12	19	16	22	0	69	42	51	88	41	56	46	50	88	81	23	70	74	49	62	123	71	65	6	40	1196	1196	1	1195
ENST00000286364.9	45	12	26	29	16	8	3	21	16	14	6	16	16	13	12	19	16	8	22	11	14	5	1	19	8	2	2	3	7	10	18	12	37	19	28	26	15	6	10	15	15	6	7	7	23	4	12	18	0	10	1	22	12	13	0	16	0	8	7	16	13	15	17	22	0	46	24	45	65	37	35	19	48	71	77	12	41	39	38	37	71	48	57	7	32	850	850	1	849
ENST00000286371.8	10	10	13	4	4	4	2	4	1	4	2	3	4	3	8	6	2	0	9	2	11	0	1	8	1	1	0	3	4	7	4	5	9	4	4	10	9	3	0	3	9	1	6	3	2	2	3	13	0	4	1	11	4	1	1	2	0	2	3	4	4	9	5	8	0	15	6	14	13	17	19	2	13	23	29	8	14	20	11	8	15	14	20	3	15	280	280	1	279
ENST00000489671.6	20	12	10	20	11	12	1	5	8	5	2	9	12	8	8	8	8	4	18	2	11	3	2	5	5	0	5	0	5	2	15	4	15	5	15	18	9	5	2	11	8	8	4	5	4	3	6	9	1	1	0	5	12	11	4	7	0	4	3	3	9	6	4	10	0	27	7	23	30	16	25	6	28	30	39	8	32	21	26	20	48	29	22	3	6	447	447	1	446
ENST00000392993.7	18	7	15	15	12	5	2	16	9	4	1	12	12	2	16	17	10	5	17	3	7	2	2	8	3	2	4	0	4	3	7	14	17	14	12	11	10	10	3	13	13	7	8	8	8	6	12	12	1	2	0	9	7	2	2	13	0	9	14	5	10	8	10	20	0	36	14	25	29	28	36	8	31	33	48	16	22	19	27	19	40	35	38	14	11	530	530	1	529
ENST00000392981.7	80	31	45	50	27	10	1	31	34	12	13	24	29	24	36	42	40	19	40	45	39	11	1	56	10	3	6	10	15	10	18	31	88	24	42	54	33	20	0	32	48	14	15	19	30	10	27	41	1	19	0	41	35	22	3	47	0	10	22	17	35	17	23	63	0	85	27	78	130	80	96	64	95	125	132	36	81	107	80	76	143	69	108	22	60	1695	1695	1	1694
ENST00000476941.6	30	18	23	21	16	7	4	10	11	8	4	12	12	10	26	23	10	2	19	14	11	5	2	8	7	2	8	7	12	8	19	29	31	14	15	26	19	7	4	15	10	8	6	6	6	8	19	14	1	8	0	22	12	12	4	17	0	9	11	10	16	13	21	32	0	45	19	40	46	45	30	16	45	53	105	26	39	26	29	39	65	37	47	11	30	794	794	1	793
ENST00000295992.8	10	11	12	13	8	8	2	10	9	2	3	8	3	8	11	12	4	3	13	1	10	3	0	11	4	4	4	0	1	8	8	6	9	7	8	13	2	13	5	6	10	17	6	7	5	7	11	4	1	7	0	6	2	4	2	4	0	5	4	10	7	10	3	11	0	26	15	20	17	21	40	4	23	22	33	11	24	24	17	24	22	28	27	4	13	416	416	1	415
ENST00000473835.7	74	10	34	34	16	2	4	15	35	8	15	19	9	10	27	20	15	5	18	18	34	6	5	31	12	2	7	9	1	5	7	23	90	8	30	52	14	15	3	20	23	6	3	11	8	2	10	16	0	9	0	10	29	11	3	38	1	4	9	4	20	9	15	27	0	52	8	60	120	36	43	23	39	108	71	27	44	76	33	80	108	37	36	9	19	1030	1030	1	1029
ENST00000316549.11	15	12	12	19	14	9	5	14	7	1	3	10	13	15	20	14	11	7	19	10	9	8	3	7	4	1	2	0	9	10	28	11	19	11	14	12	16	16	4	12	20	11	5	7	3	8	11	8	1	6	0	18	9	8	1	10	0	4	7	6	10	24	14	29	0	48	10	23	33	53	43	17	42	27	82	20	31	27	30	17	39	42	30	7	24	646	646	1	645
ENST00000315691.8	6	12	14	9	1	6	2	2	6	6	1	4	1	2	6	4	3	3	14	2	5	7	5	2	2	23	5	4	2	17	30	6	15	16	13	9	6	9	10	9	5	15	2	2	4	1	17	6	0	7	1	5	2	2	8	3	0	7	12	5	5	10	4	9	0	34	12	25	28	19	24	5	7	20	64	6	21	19	17	41	25	11	28	12	12	431	431	1	430
ENST00000282903.10	33	13	21	34	15	4	2	14	11	4	6	5	13	7	16	24	12	6	12	17	16	10	1	13	6	1	2	8	7	10	15	10	41	10	6	40	16	4	3	13	26	7	6	12	15	14	12	17	1	12	0	22	8	5	2	9	0	8	14	5	10	11	10	32	0	36	13	50	47	43	51	23	44	54	62	16	47	40	24	34	33	35	58	14	34	759	759	1	758
ENST00000354952.7	6	6	3	9	8	6	0	4	7	1	4	3	3	5	17	7	5	1	10	6	16	6	0	19	1	0	4	2	2	2	5	2	12	8	5	9	4	4	2	4	5	8	2	8	2	6	5	8	0	8	1	6	6	2	0	5	0	8	3	6	3	7	4	9	0	14	14	17	17	16	23	7	15	9	18	17	15	41	15	18	17	18	21	3	14	330	330	1	329
ENST00000342435.9	9	6	3	8	5	2	0	6	5	7	2	3	6	2	7	12	7	3	16	2	22	3	2	12	1	0	0	0	3	1	3	4	12	4	6	10	4	2	2	6	9	6	4	7	5	3	4	9	0	3	1	8	3	1	0	3	0	5	4	13	5	4	3	11	0	14	18	14	18	15	26	5	20	12	19	7	14	39	23	8	17	13	21	4	11	319	319	1	318
ENST00000345003.9	13	7	5	5	12	8	1	4	4	4	5	5	3	7	8	2	4	3	10	6	6	2	3	4	2	0	1	0	4	5	14	8	9	10	6	16	9	8	0	5	5	5	3	5	4	14	5	5	0	5	1	8	9	6	2	5	0	3	7	3	3	6	5	14	0	22	6	26	15	20	18	9	12	18	39	8	12	15	14	12	31	25	28	7	13	351	351	1	350
ENST00000310053.10	56	12	32	41	27	4	3	23	29	9	6	14	15	11	24	30	15	3	24	22	26	5	3	17	5	4	2	7	8	1	16	25	58	17	13	38	27	10	3	18	33	7	3	15	12	7	13	26	1	5	0	16	17	9	0	23	0	7	14	11	30	8	22	28	0	58	18	55	71	36	58	25	56	88	102	24	53	51	39	53	72	57	58	14	21	1010	1010	1	1009
ENST00000296051.7	37	12	27	21	16	11	5	12	16	8	5	14	14	14	21	29	4	14	38	14	17	6	7	20	5	3	7	7	7	17	33	27	46	19	33	25	15	13	7	23	16	13	8	6	10	14	26	18	1	15	0	23	20	9	6	21	0	15	8	18	21	16	31	21	0	58	33	44	79	37	43	28	57	64	136	21	33	50	42	43	78	44	68	8	38	1005	1005	1	1004
ENST00000305366.8	1	3	3	4	2	2	0	2	0	2	0	0	2	5	3	8	3	3	4	2	2	2	0	0	2	1	0	0	1	7	8	8	8	2	2	3	5	4	2	4	8	11	4	2	4	2	5	0	1	4	0	3	0	4	0	8	0	9	4	9	1	4	4	6	0	15	18	5	10	10	25	5	15	4	29	3	7	4	7	3	14	6	11	4	7	203	203	1	202
ENST00000360632.8	3	9	5	14	7	10	3	8	3	7	6	6	1	7	18	1	6	11	32	3	9	15	9	11	3	4	2	1	2	14	14	4	8	13	13	6	3	8	8	7	5	8	7	3	2	6	5	2	1	3	0	1	1	7	11	4	0	1	4	2	2	9	1	2	0	26	3	19	21	11	23	14	9	8	37	18	23	44	38	19	36	28	15	4	4	401	401	1	400
ENST00000473414.6	6	6	5	4	2	2	2	3	6	3	2	6	1	3	3	4	7	4	5	4	4	1	0	1	1	2	1	0	2	6	12	6	12	5	6	3	5	5	1	1	3	2	1	1	1	2	6	6	0	1	1	3	1	1	0	3	0	0	1	1	2	4	6	2	0	12	1	8	18	6	7	8	8	11	34	3	10	6	12	12	14	9	15	1	4	200	200	1	199
ENST00000392894.8	15	7	8	13	7	4	0	5	12	1	0	6	7	8	6	12	5	3	8	6	7	3	0	10	0	1	1	1	4	7	5	9	22	15	5	17	10	5	0	6	4	4	3	5	6	8	6	7	0	5	0	7	9	4	1	9	1	2	1	8	9	6	6	10	0	21	10	32	27	16	16	9	27	23	40	6	20	20	13	15	30	16	27	1	12	382	382	1	381
ENST00000239940.12	5	2	4	2	3	1	2	1	4	2	0	2	2	2	6	3	1	0	3	1	2	0	0	0	0	0	2	0	1	0	1	1	3	5	2	5	3	6	1	2	4	6	4	6	2	8	3	0	0	7	1	0	2	0	0	1	0	6	2	0	0	2	4	3	0	12	6	10	5	5	20	1	7	9	7	6	4	2	4	6	7	7	13	2	7	141	141	1	140
ENST00000688009.1	6	8	8	9	5	17	9	18	7	31	2	11	6	4	15	5	14	6	55	4	20	34	29	23	2	4	4	1	5	8	20	6	15	15	16	11	17	32	25	15	16	21	21	8	9	13	28	12	1	2	0	5	8	19	9	14	0	4	1	3	8	5	4	4	0	89	7	26	31	9	66	10	15	14	51	15	17	106	69	20	92	49	62	1	7	757	757	1	756
