transcript_id	gene_id	strand	n_exons	n_internal_exons	first_exon_length	last_exon_length	internal_exon_mean	internal_exon_median	internal_exon_sd	intron_mean	intron_median	intron_sd
ENST00000271227.11	ENSG00000143036	+	15	13	122	429	140.76923076923077	138	42.53656044344646	5179.214285714285	2651.0	6291.796443704373
ENST00000370206.9	ENSG00000117519	-	7	5	273	1127	118.2	122	31.05962008782464	4693.833333333333	1075.0	9148.655648053798
ENST00000370205.6	ENSG00000172339	-	4	2	189	8902	142.0	142.0	14.142135623730951	29724.0	37605	19286.52646279262
ENST00000674951.1	ENSG00000117569	+	14	12	89	1774	121.5	125.5	60.89857439740575	6918.846153846154	1691	9130.898211075712
ENST00000263174.9	ENSG00000099260	+	8	6	250	517	261.1666666666667	114.5	411.3195432588472	6584.142857142857	4146	7701.727369635365
ENST00000646001.2	ENSG00000156869	-	17	15	29	5151	119.4	114	39.79734377353056	3480.9375	1641.5	4615.306222686277
ENST00000361915.8	ENSG00000162688	+	34	32	55	2487	142.15625	134.5	37.284528811689135	2017.2424242424242	1009	2422.4134276365667
ENST00000287482.6	ENSG00000156876	-	17	15	181	1865	120.13333333333334	105	45.63655594033404	2844.5625	1132.0	3971.3652726948535
ENST00000370128.9	ENSG00000137996	+	11	9	205	1367	106.0	105	31.603006186120965	2402.8	1655.0	2238.1424242239614
ENST00000336454.5	ENSG00000079335	+	16	14	498	2027	121.85714285714286	92.0	77.19092926270262	10902.733333333334	10366	9584.66653020532
ENST00000370114.8	ENSG00000162694	-	5	3	210	2040	191.66666666666666	76	204.68593828920768	4906.75	4083.5	4510.710393053405
ENST00000357650.9	ENSG00000162695	+	11	9	253	6948	111.44444444444444	114	31.835951026752408	7746.4	3973.5	11771.628162662972
ENST00000305352.7	ENSG00000170989	+	2	0	81	2697	NA	NA	NA	1722.0	1722	NA
ENST00000423855.7	ENSG00000185946	+	15	13	564	206	105.6923076923077	112	37.25673231194736	1956.9285714285713	1289.5	1654.7912470848314
ENST00000370078.2	ENSG00000198890	+	1	0	2621	2621	NA	NA	NA	NA	NA	NA
ENST00000370056.9	ENSG00000134215	-	27	25	515	2212	91.92	96	31.83017436333015	14961.346153846154	4210.0	25714.50265347134
ENST00000565488.6	ENSG00000085491	-	10	8	388	2795	133.25	139.0	28.664313303179917	6894.666666666667	4334	6276.025294722767
ENST00000370035.8	ENSG00000162636	+	11	9	466	4215	100.33333333333333	104	47.7676668888067	7363.9	4768.5	11783.76055283994
ENST00000370025.9	ENSG00000134186	+	6	4	558	3767	126.5	110.5	76.92637172430965	1157.6	334	1290.192543770115
ENST00000370008.4	ENSG00000116266	+	19	17	113	741	96.17647058823529	91	30.404019664588855	3353.3888888888887	1862.5	3537.6335416720876
ENST00000264126.9	ENSG00000121957	+	15	13	244	4845	158.69230769230768	143	60.14341833676208	3600.6428571428573	2109.0	3780.278634564528
ENST00000369962.8	ENSG00000085433	-	15	13	241	1359	202.0	167	188.14311928245831	4833.071428571428	3921.0	4389.969554201166
ENST00000338366.6	ENSG00000197780	-	4	2	83	554	88.5	88.5	13.435028842544403	3683.3333333333335	1441	4401.090130107918
ENST00000338272.9	ENSG00000215717	+	3	1	119	2518	132.0	132	NA	1701.0	1701.0	432.7493500861671
ENST00000234677.7	ENSG00000031698	+	11	9	211	452	139.0	144	44.88039661143827	2235.1	838.0	3005.6103262620945
ENST00000271332.4	ENSG00000143126	+	34	32	3851	1730	169.8125	161.0	99.27038264743287	460.54545454545456	208	903.7456462865081
ENST00000256637.8	ENSG00000134243	-	20	18	332	4483	120.83333333333333	113.0	42.14156813297154	4281.789473684211	2048	6467.850678367646
ENST00000420578.7	ENSG00000174151	+	3	1	194	4680	38.0	38	NA	715.0	715.0	197.9898987322333
ENST00000369864.5	ENSG00000181754	-	2	0	308	4822	NA	NA	NA	420.0	420	NA
ENST00000528667.7	ENSG00000116337	+	19	17	442	1109	148.8235294117647	131	62.144222674072495	451.8888888888889	258.5	904.1875058590635
ENST00000329608.11	ENSG00000184371	+	9	7	214	2141	234.14285714285714	123	351.9121237711808	2018.75	1424.0	1515.010773181875
ENST00000369799.10	ENSG00000168710	+	17	15	408	2069	97.73333333333333	99	21.552151588536077	2189.6875	665.5	5804.149489445747
ENST00000369784.9	ENSG00000162775	+	3	1	2892	370	111.0	111	NA	1964.0	1964.0	1846.962912459262
ENST00000602318.6	ENSG00000134248	-	4	2	109	331	90.0	90.0	39.59797974644666	1940.6666666666667	2281	636.8126359717851
ENST00000369763.5	ENSG00000121931	-	4	2	302	1210	900.5	900.5	887.4190103891171	4473.333333333333	1451	5485.261555599089
ENST00000484310.6	ENSG00000156171	-	10	8	56	1105	117.125	116.5	45.319303676405774	2314.777777777778	1345	2153.0589737497776
ENST00000357172.9	ENSG00000134255	+	9	7	85	914	172.0	142	108.42047777057617	5334.875	4425.0	5271.436628187804
ENST00000235090.10	ENSG00000116455	-	10	8	202	1500	94.25	71.5	47.939694259708055	767.8888888888889	559	867.2527665629618
ENST00000369722.8	ENSG00000116459	+	7	5	118	1857	130.6	146	56.06959960620372	1780.3333333333333	1504.5	1544.3260881907897
ENST00000369709.4	ENSG00000116473	+	8	6	146	4261	101.83333333333333	100.0	37.199014323859	13126.42857142857	3923	25748.139744177915
ENST00000369702.5	ENSG00000064703	+	11	9	325	2264	112.33333333333333	106	33.581989220413966	850.0	379.5	1022.0801229736237
ENST00000271277.11	ENSG00000143079	+	6	4	59	5234	142.75	116.0	59.31483794127739	11817.4	5276	12917.738087606514
ENST00000358039.9	ENSG00000007341	-	15	13	233	2598	109.53846153846153	103	34.20432571234079	6526.642857142857	5491.5	5884.947821573048
ENST00000369645.6	ENSG00000155363	+	21	19	71	324	157.10526315789474	155	51.728881613489925	1135.05	256.0	3032.4261864579307
ENST00000339083.12	ENSG00000155366	-	6	4	50	583	121.0	126.0	39.02136167109839	976.0	849	640.6348413878221
ENST00000309276.11	ENSG00000155367	-	10	8	357	313	130.5	114.0	68.60445633172402	402.3333333333333	286	392.1386872013523
ENST00000369626.8	ENSG00000155380	-	5	3	162	2319	424.0	261	388.0837538470272	10149.25	5451.5	11149.72278803379
ENST00000361127.6	ENSG00000198799	+	18	16	448	8386	170.75	144.0	109.63849688863853	2793.9411764705883	1666	4214.55830234006
ENST00000307546.14	ENSG00000081026	+	21	19	835	3027	158.52631578947367	139	119.15832997461479	14426.75	4273.5	34742.17590203433
ENST00000369604.6	ENSG00000116793	-	19	17	464	895	135.1764705882353	132	55.98240269731825	3277.722222222222	1128.5	5192.234017720238
ENST00000261441.9	ENSG00000081019	-	7	5	767	4622	246.4	143	239.95270367303635	7337.333333333333	4917.0	8070.053622291903
ENST00000369569.6	ENSG00000134262	-	10	8	195	1299	209.875	178.0	133.61932869162305	825.8888888888889	774	514.1880600627665
ENST00000650450.2	ENSG00000118655	+	4	2	450	2956	174.5	174.5	12.020815280171307	1668.6666666666667	1220	1115.8370550099746
ENST00000426820.7	ENSG00000163349	+	16	14	209	4846	224.71428571428572	153.0	249.61028965829254	2689.6666666666665	1307	3528.1208204665445
ENST00000358465.7	ENSG00000197323	-	20	18	653	5071	146.94444444444446	133.0	71.4558458664981	5791.8421052631575	1466	11848.43674294048
ENST00000369535.5	ENSG00000213281	-	7	5	114	3582	126.0	128	53.7168502427311	1329.5	697.0	1513.0967913520933
ENST00000358528.9	ENSG00000009307	-	20	18	60	1301	152.0	131.0	69.45248058077932	1945.8947368421052	877	2617.1509932820895
ENST00000060969.6	ENSG00000052723	-	5	3	237	4894	121.0	114	19.467922333931785	1428.25	1399.0	1104.713348943215
ENST00000369516.7	ENSG00000134198	-	8	6	140	2545	88.5	91.0	13.307892395116516	5468.142857142857	2823	5817.210626768681
ENST00000355485.7	ENSG00000173218	+	8	6	117	7103	241.83333333333334	171.0	184.7088700270419	6797.285714285715	5591	5844.105740381663
ENST00000295598.10	ENSG00000163399	+	23	21	280	359	144.33333333333334	135	46.15011737074277	1266.409090909091	562.0	2170.06823809959
ENST00000369486.8	ENSG00000143061	-	11	9	116	3155	440.44444444444446	408	92.27826275877639	8609.1	3778.5	14749.27313048944
ENST00000393203.3	ENSG00000134247	+	9	7	337	3553	346.2857142857143	381	112.91400014423114	9265.5	6063.5	9622.956168900046
ENST00000369466.9	ENSG00000116830	+	23	21	49	6074	157.9047619047619	115	194.37075519787044	1713.1363636363637	1117.0	2250.3488257739814
ENST00000256649.9	ENSG00000134253	-	6	4	1036	1394	276.5	128.5	305.0688446891947	1430.8	1288	559.0927472253597
ENST00000356554.7	ENSG00000198162	+	13	11	1037	6048	135.54545454545453	116	56.609828892805595	12737.333333333334	7402.0	10782.716096802438
ENST00000369443.10	ENSG00000196505	-	14	12	174	7132	126.08333333333333	140.0	53.01707843761863	4409.076923076923	3670	3097.901936836673
ENST00000349139.6	ENSG00000065183	+	27	25	44	7252	108.32	101	47.56549870091416	1030.8076923076924	777.0	843.1578271821128
ENST00000235521.5	ENSG00000116874	-	6	4	99	2144	136.0	102.5	83.06222567047752	21330.2	8050	26607.38697617637
ENST00000421812.3	ENSG00000143067	-	3	1	576	4740	263.0	263	NA	11655.5	11655.5	13997.178733587709
ENST00000641023.2	ENSG00000092621	+	12	10	227	330	130.9	133.0	51.34945634246449	2765.090909090909	1670	2924.2391986479306
ENST00000256646.7	ENSG00000134250	-	34	32	329	5142	186.0625	155.0	90.23086429247888	4445.0	1320	8108.973983340926
ENST00000578049.4	ENSG00000265808	-	5	3	214	6295	139.33333333333334	147	26.350205565295564	4674.0	4330.0	2161.005013105399
ENST00000582693.5	ENSG00000265491	-	9	7	324	8130	97.28571428571429	73	53.3532700832051	9511.625	3303.5	12088.793097475505
ENST00000393045.7	ENSG00000131788	-	14	12	115	1191	133.0	120.0	98.78258955909183	589.0769230769231	228	732.7381821563167
ENST00000369306.8	ENSG00000131779	-	4	2	85	1217	159.0	159.0	60.81118318204309	1916.0	816	2022.413409765669
ENST00000604000.4	ENSG00000271601	-	6	4	382	3130	119.75	118.5	39.65160778581368	4120.8	4765	3889.7297078331803
ENST00000369314.2	ENSG00000121851	+	8	6	79	488	101.83333333333333	94.0	42.546053479337736	1854.4285714285713	315	3654.10804698597
ENST00000582401.6	ENSG00000265972	-	8	6	563	1452	148.33333333333334	150.0	62.65354472547157	177.14285714285714	113	160.23984998685415
ENST00000254101.4	ENSG00000131791	-	8	6	42	4537	127.33333333333333	127.5	42.05076297365681	1717.4285714285713	827	1668.9565459834334
ENST00000369258.8	ENSG00000131778	+	23	21	147	332	118.47619047619048	113	39.95825202335438	2277.818181818182	1342.5	2100.48612596417
ENST00000234739.8	ENSG00000116128	+	10	8	174	2375	455.0	225.5	727.7688015925308	8725.222222222223	1310	20426.594171433582
ENST00000695795.1	ENSG00000178104	+	47	45	367	1073	159.48888888888888	138	87.97148872380659	3912.4347826086955	1259.0	7391.83393167284
ENST00000369152.6	ENSG00000178096	+	2	0	105	786	NA	NA	NA	337.0	337	NA
ENST00000369146.8	ENSG00000159164	-	13	11	106	1880	217.45454545454547	152	251.91322459782202	845.75	680.5	922.2768392309428
ENST00000271628.9	ENSG00000143368	-	6	4	78	413	263.25	190.5	189.22010992492315	588.6	333	698.8868291790882
ENST00000581312.6	ENSG00000264522	-	12	10	279	7254	138.9	128.0	42.771875494690825	5817.545454545455	2185	9380.102338073251
ENST00000369124.5	ENSG00000023902	+	6	4	372	1247	123.75	123.0	23.542514733987108	1607.2	704	1933.2593462854381
ENST00000583931.6	ENSG00000143401	-	7	5	380	2345	136.4	150	51.30594507462074	2381.5	2350.0	1076.921677746344
ENST00000369109.8	ENSG00000117362	-	7	5	319	791	124.0	124	34.37295448459442	313.8333333333333	287.5	161.48488061322232
ENST00000324862.7	ENSG00000117360	+	16	14	60	401	139.5	125.0	66.1021936095921	1952.4666666666667	2071	1328.0144613383582
ENST00000369047.9	ENSG00000143369	+	10	8	171	553	165.25	95.0	124.90310530281349	403.8888888888889	258	380.5063877402206
ENST00000271643.9	ENSG00000143382	+	19	17	92	874	190.94117647058823	173	147.09115820989857	406.3333333333333	274.0	515.8035421724506
ENST00000369026.3	ENSG00000143384	-	3	1	768	2934	248.0	248	NA	551.5	551.5	283.5498192558056
ENST00000369014.10	ENSG00000143420	-	4	2	199	735	146.5	146.5	28.991378028648448	2087.0	1821	607.3804409099786
ENST00000271732.8	ENSG00000143457	-	5	3	163	2519	147.33333333333334	132	42.14656965084268	11950.25	7603.0	13677.963770849325
ENST00000368985.8	ENSG00000163131	-	8	6	81	2958	149.5	138.5	44.28430873345547	4522.142857142857	2707	4821.696396794094
ENST00000358595.10	ENSG00000143437	-	22	20	57	2398	112.75	107.0	51.53728849350883	2960.809523809524	2019	3914.3664700567783
ENST00000692827.1	ENSG00000143379	+	22	20	155	491	188.6	154.5	162.04885553112484	1617.0	932	2472.849793254738
ENST00000368954.10	ENSG00000143418	-	11	9	217	1103	111.44444444444444	118	40.314734003559764	732.7	191.0	1686.4389866092267
ENST00000683666.2	ENSG00000143409	-	10	8	591	533	177.25	149.5	154.71240600361875	836.2222222222222	410	1068.8150889861372
ENST00000271620.8	ENSG00000143363	+	8	6	223	1908	149.0	159.0	45.74713105758655	3462.8571428571427	1559	3263.7860136438394
ENST00000357235.6	ENSG00000197622	-	5	3	144	2343	173.0	111	125.1079533842673	1408.0	798.5	1392.2301055021999
ENST00000368921.5	ENSG00000213190	+	2	0	157	2326	NA	NA	NA	6665.0	6665	NA
ENST00000368918.8	ENSG00000143458	+	9	7	174	7586	149.57142857142858	151	34.95166730814208	5746.875	3913.0	5484.487511869924
ENST00000368908.10	ENSG00000163155	-	3	1	824	1273	365.0	365	NA	1846.5	1846.5	1600.1826458251571
ENST00000368888.9	ENSG00000143398	+	16	14	530	1669	114.35714285714286	101.5	73.5020744268823	3145.3333333333335	1418	6243.210170905289
ENST00000368884.8	ENSG00000159352	+	10	8	75	307	117.125	112.0	48.21806863466374	1269.6666666666667	394	2329.5641223198813
ENST00000336715.11	ENSG00000143373	+	9	7	97	1462	462.2857142857143	177	739.5087816214477	635.375	139.0	1313.8768084783073
ENST00000368873.6	ENSG00000143393	-	12	10	146	1230	229.7	128.5	257.7527023244481	2903.6363636363635	2409	3054.1205370033213
ENST00000452671.7	ENSG00000143390	-	11	9	42	2539	109.88888888888889	118	45.35814272113786	304.3	240.5	203.28526754292847
ENST00000368868.10	ENSG00000143416	-	12	10	68	402	125.2	120.0	44.68357888779973	607.2727272727273	268	825.2027739785042
ENST00000271715.7	ENSG00000143442	-	19	17	343	3741	151.23529411764707	141	76.56086582889844	2784.222222222222	738.0	4794.813184799194
ENST00000271636.12	ENSG00000143375	+	21	19	129	1488	183.3684210526316	133	177.74113840273938	1110.25	566.0	1560.4833217206844
ENST00000368849.8	ENSG00000143367	+	13	11	118	1940	95.36363636363636	95	17.81164072887575	3347.3333333333335	1213.0	5937.289254952103
ENST00000368824.8	ENSG00000182134	-	13	11	121	1011	150.9090909090909	151	67.90943166520324	1184.5833333333333	267.0	2035.3888374698752
ENST00000368814.8	ENSG00000159445	-	6	4	152	4063	145.75	142.5	34.3644680835695	6769.6	5634	5755.2031501937445
ENST00000368811.8	ENSG00000197747	-	3	1	108	410	153.0	153	NA	5137.0	5137.0	3341.7866478876235
ENST00000271638.3	ENSG00000163191	-	3	1	92	318	153.0	153	NA	1968.0	1968.0	1617.8603153548208
ENST00000368716.9	ENSG00000196154	-	3	1	54	303	156.0	156	NA	836.5	836.5	150.61374439273462
ENST00000368708.9	ENSG00000196754	-	3	1	339	484	154.0	154	NA	1880.0	1880.0	370.5239533417509
ENST00000368706.9	ENSG00000188643	-	3	1	186	807	179.0	179	NA	2540.0	2540.0	3159.3530983414944
ENST00000368694.8	ENSG00000160679	+	6	4	278	1243	139.5	146.0	42.81354925721529	2032.4	1699	1111.6019071592132
ENST00000368685.6	ENSG00000143553	+	4	2	184	653	83.0	83.0	50.91168824543142	715.6666666666666	263	794.456627723209
ENST00000361891.9	ENSG00000143621	-	14	12	76	769	83.91666666666667	83.5	23.43834594432936	565.6923076923077	342	501.56062854112076
ENST00000318967.7	ENSG00000143624	+	30	28	735	1616	103.60714285714286	99.5	36.68013821787671	1431.2758620689656	651	2318.394655429727
ENST00000368655.5	ENSG00000143614	-	11	9	240	5586	183.22222222222223	132	85.92260729542862	11077.3	950.0	29368.801659243778
ENST00000361217.9	ENSG00000198837	-	28	26	418	942	168.0	156.0	79.73506129677207	425.55555555555554	252	443.58698161286276
ENST00000368633.2	ENSG00000160741	-	14	12	268	655	142.33333333333334	103.0	113.4486935165234	639.0	351	898.0610595425384
ENST00000356205.9	ENSG00000143570	-	4	2	43	1645	175.0	175.0	62.22539674441618	796.6666666666666	747	644.9359141289415
ENST00000271843.9	ENSG00000143543	-	5	3	505	567	67.0	80	25.15949125081825	533.25	493.5	418.8805517885339
ENST00000651641.1	ENSG00000143549	-	10	8	199	6128	92.125	77.5	28.752329098204	2580.4444444444443	1016	4709.832484046304
ENST00000428931.6	ENSG00000143569	+	27	25	21	648	128.32	111	63.43088101758217	1769.8461538461538	1290.5	1547.4200384461278
ENST00000328703.12	ENSG00000143575	+	7	5	148	260	140.2	107	84.65636420258078	356.3333333333333	163.5	350.81657125436175
ENST00000368489.6	ENSG00000143515	+	28	26	178	2465	128.1153846153846	115.0	56.299432979792556	733.5555555555555	275	936.3268796958814
ENST00000368485.8	ENSG00000160712	+	10	8	372	4317	134.375	133.0	65.51540167886371	6482.666666666667	3912	7658.939058381389
ENST00000292211.5	ENSG00000160714	-	13	11	436	1893	82.72727272727273	85	28.397503091261065	570.5833333333334	302.5	661.1354500655167
ENST00000368474.9	ENSG00000160710	-	15	13	195	2987	263.6923076923077	149	398.9825360871878	1394.2857142857142	416.5	2021.3601828993735
ENST00000368463.8	ENSG00000163346	-	11	9	31	1038	237.55555555555554	127	378.022192176303	881.3	361.5	1032.391188778104
ENST00000448116.7	ENSG00000160691	-	12	10	716	1634	113.1	95.5	64.30560715140719	451.72727272727275	182	499.90740960883767
ENST00000308987.6	ENSG00000173207	+	3	1	124	527	128.0	128	NA	1896.0	1896.0	1818.6786412118001
ENST00000292180.8	ENSG00000160688	+	7	5	723	210	251.2	148	279.64209268277193	1263.1666666666667	580.5	1563.9083626180488
ENST00000535420.6	ENSG00000160685	+	3	1	142	2304	1160.0	1160	NA	6058.0	6058.0	7994.5492680951065
ENST00000356955.7	ENSG00000143537	+	23	21	150	316	117.61904761904762	85	61.691552250268586	387.45454545454544	268.5	372.2963140490991
ENST00000368409.8	ENSG00000243364	+	4	2	197	701	178.0	178.0	154.14927829866735	1520.0	1412	1222.582921523117
ENST00000368407.8	ENSG00000169242	+	5	3	194	945	137.66666666666666	66	137.3256470340968	1368.0	1021.0	1499.5872765531187
ENST00000368404.9	ENSG00000169241	+	6	4	140	674	121.0	122.0	34.351128074635334	340.8	307	199.94049114674095
ENST00000295682.6	ENSG00000163463	-	5	3	84	153	95.33333333333333	67	51.69461609619839	843.5	279.0	1245.5581078376072
ENST00000368378.7	ENSG00000169231	-	23	21	100	312	130.14285714285714	140	60.28871014898703	416.59090909090907	223.0	424.3730006997897
ENST00000368373.8	ENSG00000177628	-	11	9	164	649	164.22222222222223	164	49.03513479582211	450.7	384.5	292.677315675662
ENST00000361361.7	ENSG00000160767	-	12	10	831	751	160.8	109.5	147.3052763632194	462.6363636363636	196	646.4863916166021
ENST00000302631.8	ENSG00000116521	-	9	7	275	439	118.71428571428571	121	25.071326821120348	604.375	422.0	503.86901288217473
ENST00000368361.9	ENSG00000176444	-	13	11	304	533	119.72727272727273	95	49.96617037374569	706.9166666666666	620.5	614.2684426999076
ENST00000392403.8	ENSG00000116539	-	28	26	651	2484	342.38461538461536	143.0	874.1388025673303	7981.444444444444	2109	11628.009639636835
ENST00000368331.6	ENSG00000116580	-	32	30	68	1075	220.06666666666666	144.5	307.61742174480224	3219.7096774193546	1355	5044.902940549986
ENST00000368324.5	ENSG00000132718	+	4	2	229	4002	475.5	475.5	497.0960671741429	6817.0	8169	5688.797500351019
ENST00000368323.8	ENSG00000143622	-	6	4	107	2811	118.0	111.5	63.49278174196917	2030.4	438	2507.5035991998097
ENST00000368321.8	ENSG00000132680	-	14	12	78	1276	133.91666666666666	121.0	69.20648725941723	1416.0	832	1220.5982822643439
ENST00000295702.9	ENSG00000163479	-	6	4	64	603	110.25	104.0	32.510254792398456	2159.2	2159	1031.3853305142554
ENST00000368309.4	ENSG00000160803	-	11	9	205	1832	171.66666666666666	159	57.019733426244635	1491.8	820.0	1586.467060273655
ENST00000368300.9	ENSG00000160789	+	12	10	564	1002	161.2	141.5	59.08712963826292	2017.5454545454545	421	4531.24592940256
ENST00000359511.5	ENSG00000160785	+	4	2	144	2557	383.0	383.0	360.62445840513925	5075.333333333333	5587	2631.0823501618747
ENST00000361813.5	ENSG00000198952	-	22	20	219	1447	144.65	125.0	115.30110466444849	1383.0	887	1423.0650020290711
ENST00000362007.6	ENSG00000198715	-	6	4	154	522	233.75	238.0	28.394541729001368	276.2	193	185.64940075314007
ENST00000295688.8	ENSG00000163468	-	14	12	139	336	125.16666666666667	125.0	59.02978190299496	2103.6923076923076	1254	2390.0751168326415
ENST00000348159.9	ENSG00000116604	-	12	10	290	3930	169.2	191.5	85.08792837738827	2830.6363636363635	1037	4999.467957147585
ENST00000361170.7	ENSG00000183856	-	38	36	73	1195	131.80555555555554	130.0	47.32913294575367	1112.1081081081081	717	1095.1803195969294
ENST00000368222.8	ENSG00000143320	-	4	2	207	471	148.0	148.0	43.840620433565945	1668.0	465	2303.5574661813844
ENST00000368219.2	ENSG00000143319	-	4	2	352	1568	532.5	532.5	468.811795926681	1295.6666666666667	685	1092.529786016534
ENST00000368216.9	ENSG00000143303	+	8	6	747	329	199.16666666666666	164.5	147.66504890009236	888.7142857142857	511	898.4532475845574
ENST00000361531.6	ENSG00000143314	-	6	4	77	232	143.5	117.5	68.00245093622239	580.6	208	934.1462947525939
ENST00000357325.10	ENSG00000143321	-	6	4	333	1347	157.25	162.5	64.45864307186947	1451.6	284	2533.2341581464593
ENST00000271526.9	ENSG00000143294	+	7	5	705	442	184.2	96	217.05575320640548	5202.166666666667	3655.0	4406.354521218948
ENST00000368194.8	ENSG00000132694	-	41	39	1444	1219	117.8974358974359	99	66.77842185040996	2591.05	884.0	9081.852191497344
ENST00000368192.9	ENSG00000117036	-	5	3	80	4789	137.66666666666666	116	91.44579450873252	2980.75	1596.5	3478.2703915404086
ENST00000295809.12	ENSG00000163565	+	12	10	255	331	229.7	178.5	109.4786128276508	3851.090909090909	1689	4353.183397343729
ENST00000368107.2	ENSG00000158716	+	2	0	406	391	NA	NA	NA	785.0	785	NA
ENST00000368097.9	ENSG00000158710	-	5	3	58	831	162.0	175	53.693575034635195	1505.5	413.0	2272.776495830595
ENST00000368090.5	ENSG00000143315	-	1	0	7038	7038	NA	NA	NA	NA	NA	NA
ENST00000314485.12	ENSG00000162729	-	7	5	211	266	358.6	408	130.74708409750482	834.5	360.5	1153.9349635053095
ENST00000360472.9	ENSG00000162734	+	4	2	139	1951	165.0	165.0	12.727922061357855	2523.0	1393	3091.002911677697
ENST00000368074.6	ENSG00000132716	-	14	12	101	1989	148.08333333333334	109.5	167.62157505596474	3304.846153846154	1377	4603.556249360448
ENST00000368072.10	ENSG00000162735	-	8	6	79	2828	124.33333333333333	136.0	52.72064744164915	667.7142857142857	420	656.7421397285528
ENST00000241704.8	ENSG00000122218	-	33	31	120	1623	115.3225806451613	110	37.72919921119821	1541.84375	850.0	2174.8943631651214
ENST00000368061.3	ENSG00000162738	+	8	6	306	3553	249.16666666666666	184.5	184.93827799205513	3250.4285714285716	834	5199.2967747937755
ENST00000368021.7	ENSG00000158773	-	11	9	120	759	103.11111111111111	95	42.76226269868225	492.0	257.0	711.2296081825865
ENST00000368009.7	ENSG00000158793	+	7	5	74	696	143.0	126	64.50581369148055	267.5	229.0	175.45569241264303
ENST00000368006.8	ENSG00000158796	-	6	4	117	1550	169.25	127.5	153.94885514351836	1870.0	617	2533.5461314134386
ENST00000368003.6	ENSG00000143222	+	6	4	143	445	75.0	72.5	11.972189997378647	798.2	299	1138.5353310284227
ENST00000368002.8	ENSG00000143258	+	14	12	179	367	147.41666666666666	110.0	151.8381065676881	300.6923076923077	222	218.59223248451465
ENST00000319769.10	ENSG00000158850	-	8	6	85	780	178.0	168.5	64.5476568126218	609.2857142857143	579	432.4109597307151
ENST00000367988.8	ENSG00000158882	+	10	8	77	1791	115.25	102.5	57.095784182622204	210.77777777777777	210	68.22165671137314
ENST00000367975.7	ENSG00000143252	+	6	4	45	878	96.25	82.0	49.452839487064175	9503.6	9188	4697.2519945176455
ENST00000367942.4	ENSG00000118217	+	16	14	123	5625	123.0	110.5	47.752567389698456	12685.4	6883	15672.137869480348
ENST00000294794.8	ENSG00000162745	-	8	6	613	1085	246.16666666666666	201.5	146.37679688620963	5357.571428571428	3074	4788.2994496008305
ENST00000361897.10	ENSG00000198929	+	10	8	592	3424	125.0	125.5	43.306218623063494	32863.22222222222	11210	45472.195275733546
ENST00000489294.2	ENSG00000152332	+	8	6	451	7228	140.83333333333334	97.0	85.30513857128811	3327.1428571428573	2649	2979.9670819530556
ENST00000367925.6	ENSG00000117143	+	11	9	56	1970	170.33333333333334	176	83.44609038175486	3596.0	2333.0	2936.954809927377
ENST00000367921.8	ENSG00000162733	+	18	16	168	7294	164.0	157.0	55.501351334899944	8520.941176470587	1511	16856.775909373166
ENST00000254521.8	ENSG00000132196	+	9	7	134	526	124.0	105	54.70831746635972	2574.25	1824.5	2033.5927215504232
ENST00000313961.10	ENSG00000143248	-	5	3	125	5205	113.33333333333333	111	52.53887449625594	13737.0	7739.5	13900.10232576245
ENST00000420696.7	ENSG00000185630	+	9	7	830	5248	144.14285714285714	136	59.87049515810096	35695.125	7306.0	78517.21703356804
ENST00000367889.8	ENSG00000143198	+	6	4	60	769	82.25	73.5	28.77933286231632	4749.0	1049	7732.755168761002
ENST00000354775.5	ENSG00000143149	-	11	9	185	929	142.33333333333334	141	33.91164991562634	3395.2	1674.0	4146.052199917946
ENST00000367879.9	ENSG00000143179	+	7	5	319	3935	109.4	98	43.649742267280345	13200.666666666666	3754.0	24138.699423677877
ENST00000367876.9	ENSG00000143157	+	6	4	130	3775	461.5	130.5	683.1673782219601	2226.8	1350	1909.3067328221518
ENST00000367874.5	ENSG00000152382	-	8	6	105	1210	130.16666666666666	125.0	53.920002472799155	2522.714285714286	1865	2416.0922108703903
ENST00000370509.5	ENSG00000143162	-	4	2	375	1289	152.5	152.5	45.96194077712559	3593.6666666666665	3799	1783.8851794141162
ENST00000359523.7	ENSG00000197965	+	6	4	261	4100	154.25	150.0	47.64714052280577	12992.0	6525	17468.431154514135
ENST00000367840.4	ENSG00000143164	+	22	20	326	466	134.7	117.0	70.16754385416606	6460.380952380952	5664	5281.2180742343
ENST00000682931.1	ENSG00000143147	-	6	4	192	6255	342.0	269.0	293.2109593222373	9914.8	5839	12454.56063857734
ENST00000367833.7	ENSG00000143155	+	7	5	220	2207	114.2	100	44.16106882764501	3358.3333333333335	3498.0	2396.0144128670568
ENST00000271375.7	ENSG00000213064	+	8	6	139	10521	63.333333333333336	70.5	25.68787002977605	2282.5714285714284	2360	1882.346483970017
ENST00000367815.9	ENSG00000143153	+	6	4	237	1428	137.75	142.5	44.206899913927465	4762.8	2601	4961.214891536145
ENST00000367808.8	ENSG00000117475	+	7	5	148	1309	213.4	200	138.76887259036155	2931.1666666666665	1701.5	2389.184916800428
ENST00000236137.10	ENSG00000117479	-	6	4	382	2069	290.25	208.0	211.1640357636688	3684.8	2133	3448.0064095068037
ENST00000359326.9	ENSG00000000460	+	25	23	76	1291	114.95652173913044	105	36.856574917163776	2292.9166666666665	1648.5	2771.88452480268
