gene_id,transcript_id,mean_te
ENSG00000177873.14,ENST00000447116.6,-0.3261848035
ENSG00000177842.12,ENST00000314529.10,-0.243039675568627
ENSG00000172888.12,ENST00000339296.10,-1.23771288610448
ENSG00000168036.18,ENST00000645320.1,1.35023522955128
ENSG00000168038.11,ENST00000301831.9,-1.10982843789583
ENSG00000182606.16,ENST00000327628.10,-1.33519299720588
ENSG00000093183.14,ENST00000264454.8,-0.200891305506849
ENSG00000008324.11,ENST00000447630.5,1.23080161953247
ENSG00000114857.18,ENST00000232978.13,-1.01118086605556
ENSG00000114853.14,ENST00000232974.11,-1.13152339284906
ENSG00000181061.13,ENST00000321331.11,1.54495977846753
ENSG00000144647.6,ENST00000344697.3,-1.10909524260294
ENSG00000163788.14,ENST00000296088.12,-0.142582333444444
ENSG00000160746.13,ENST00000292246.8,0.364371997068493
ENSG00000011198.10,ENST00000644371.2,0.112713528493151
ENSG00000179152.20,ENST00000342649.9,-0.561735691628571
ENSG00000178917.16,ENST00000436261.5,-0.210950213241379
ENSG00000186448.15,ENST00000344387.9,-0.630762084134328
ENSG00000169981.11,ENST00000396056.7,-0.396378891920635
ENSG00000163808.17,ENST00000326047.9,-0.191679546651515
ENSG00000075914.13,ENST00000265564.8,0.73261724061039
ENSG00000163814.8,ENST00000296129.6,0.422925608612245
ENSG00000249992.2,ENST00000503771.2,-0.0445002532280702
ENSG00000011376.12,ENST00000650792.2,0.0928118699594595
ENSG00000144791.10,ENST00000273317.5,0.0152158648493151
ENSG00000211456.13,ENST00000672477.1,0.773259901118421
ENSG00000163818.17,ENST00000296135.11,0.686710891547945
ENSG00000163820.15,ENST00000296137.7,0.0204518264084507
ENSG00000160799.11,ENST00000425441.5,1.07562766444737
ENSG00000160796.18,ENST00000450053.8,-0.72353808558209
ENSG00000181555.20,ENST00000409792.3,-0.701082192527778
ENSG00000088727.12,ENST00000335044.6,-0.314624063083333
ENSG00000114648.12,ENST00000232766.6,0.181451341189189
ENSG00000076201.15,ENST00000265562.5,0.161079349289474
ENSG00000114650.20,ENST00000265565.10,-1.01174793530137
ENSG00000163832.16,ENST00000296149.9,0.334498991157895
ENSG00000114646.10,ENST00000383738.6,-0.200499544177778
ENSG00000173473.11,ENST00000254480.10,0.521561145342105
ENSG00000132153.15,ENST00000445061.6,-0.105727586857143
ENSG00000047849.21,ENST00000426837.6,0.815130795333333
ENSG00000164045.12,ENST00000302506.8,0.0116436950434783
ENSG00000164048.14,ENST00000354698.8,-0.0878579758181818
ENSG00000172113.9,ENST00000452211.5,0.562319538342105
ENSG00000164050.13,ENST00000358536.8,-0.966419262559322
ENSG00000164051.14,ENST00000395694.7,0.338285059921053
ENSG00000232112.3,ENST00000438607.2,1.73356475871429
ENSG00000164053.21,ENST00000320211.10,-0.313730628140845
ENSG00000164054.15,ENST00000296444.6,0.382667974766234
ENSG00000114268.12,ENST00000232375.8,-0.0783524108714286
ENSG00000010256.11,ENST00000203407.6,1.00576131116667
ENSG00000225697.13,ENST00000395550.7,-0.160211555623188
ENSG00000213672.8,ENST00000416649.6,-0.168973265712329
ENSG00000068745.15,ENST00000328631.10,0.29601991808
ENSG00000114302.16,ENST00000265563.13,0.839930879293333
ENSG00000178537.10,ENST00000319017.5,0.576856046644737
ENSG00000177479.19,ENST00000356401.8,-0.573580114853333
ENSG00000178252.18,ENST00000608424.6,0.327271185558441
ENSG00000178057.15,ENST00000326925.11,1.07798298712821
ENSG00000178035.12,ENST00000326739.9,0.73997077048718
ENSG00000198218.11,ENST00000395443.7,0.441594463525641
ENSG00000172053.18,ENST00000306125.12,0.219894665115385
ENSG00000172046.19,ENST00000417901.5,-0.0842450383733333
ENSG00000172037.14,ENST00000305544.9,0.289608629820896
ENSG00000177352.10,ENST00000321895.7,-0.314713578162162
ENSG00000185909.15,ENST00000332780.4,-0.886575328033333
ENSG00000114316.13,ENST00000265560.9,0.0788902159078947
ENSG00000067560.12,ENST00000418115.6,1.77680538758974
ENSG00000145022.4,ENST00000273590.3,0.903845391906667
ENSG00000145029.14,ENST00000273598.8,0.545286563639344
ENSG00000173402.12,ENST00000545947.5,0.712967093532468
ENSG00000164062.13,ENST00000296456.10,0.315985647623377
ENSG00000164068.16,ENST00000327697.11,-0.597895026945205
ENSG00000173540.13,ENST00000480687.5,0.350668306418919
ENSG00000176095.12,ENST00000613416.4,0.22521672908
ENSG00000182179.13,ENST00000333486.4,-0.105468469
ENSG00000183763.9,ENST00000331456.7,0.0865938333623188
ENSG00000164077.14,ENST00000642691.1,-1.00837103728571
ENSG00000004534.15,ENST00000266022.9,-0.558756177864865
ENSG00000003756.17,ENST00000347869.8,0.00757098477922078
ENSG00000001617.12,ENST00000434342.5,-0.449961645054545
ENSG00000188338.15,ENST00000614032.5,0.917949714075
ENSG00000114353.17,ENST00000313601.11,0.91930879424359
ENSG00000012171.20,ENST00000616701.5,-0.19532954444
ENSG00000214706.10,ENST00000436390.5,-0.768669646945946
ENSG00000186792.17,ENST00000336307.6,-0.765939130166667
ENSG00000243477.5,ENST00000354862.4,-0.42657521215942
ENSG00000068001.14,ENST00000447092.5,-0.374333049315068
ENSG00000114383.10,ENST00000232496.5,0.186277762693333
ENSG00000068028.17,ENST00000359365.8,0.168537579093333
ENSG00000114388.14,ENST00000232501.8,0.17605179852
ENSG00000114395.10,ENST00000418577.1,0.441043569792208
ENSG00000126062.4,ENST00000266025.4,0.264596941230769
ENSG00000114737.15,ENST00000348721.3,0.638377236047619
ENSG00000114738.11,ENST00000446044.5,-0.598628386780822
ENSG00000145050.19,ENST00000528157.7,1.30674214650649
ENSG00000259956.2,ENST00000563281.2,-1.33079910586487
ENSG00000145041.15,ENST00000423656.5,0.136907996851351
ENSG00000164080.13,ENST00000409535.6,-0.663687800434783
ENSG00000164081.12,ENST00000415259.5,0.387795974474359
ENSG00000114767.7,ENST00000232888.7,0.141044184038961
ENSG00000041880.14,ENST00000417220.6,-0.748075930031746
ENSG00000090097.21,ENST00000461554.5,-0.720941016453125
ENSG00000114779.19,ENST00000483233.5,0.759731131697368
ENSG00000248487.9,ENST00000273596.8,0.00439613680821917
ENSG00000243989.9,ENST00000404366.7,0.333900612092105
ENSG00000162244.12,ENST00000294189.11,1.22738545876923
ENSG00000164086.10,ENST00000495880.2,-0.233291841315068
ENSG00000164087.8,ENST00000296484.7,-0.02841086128
ENSG00000023330.15,ENST00000394965.6,0.443454835415584
ENSG00000247596.9,ENST00000305533.10,0.83555217451282
ENSG00000164088.18,ENST00000323588.9,-0.717317302296875
ENSG00000164091.12,ENST00000296490.8,1.02302385760256
ENSG00000168237.18,ENST00000436784.7,-0.558497349820896
ENSG00000163930.10,ENST00000460680.6,-0.935844268260274
ENSG00000114854.8,ENST00000232975.8,0.741975416973684
ENSG00000010322.16,ENST00000479054.5,-0.388291705041667
ENSG00000168268.11,ENST00000422318.7,-0.492954363253333
ENSG00000168273.8,ENST00000477703.6,1.55433283755844
ENSG00000163938.17,ENST00000418458.6,0.557837760217949
ENSG00000016864.18,ENST00000266014.10,0.175247287789474
ENSG00000114902.14,ENST00000619898.5,1.62596047770513
ENSG00000114904.13,ENST00000233027.10,-0.973415031042254
ENSG00000163935.14,ENST00000394752.8,-0.641802031072464
ENSG00000163933.10,ENST00000296292.8,0.261116312298701
ENSG00000163932.15,ENST00000330452.8,0.50871268348
ENSG00000163931.16,ENST00000462138.6,1.03669069345455
ENSG00000272886.6,ENST00000610213.6,0.344475177613333
ENSG00000016391.11,ENST00000315251.11,-0.11324809942
ENSG00000056736.10,ENST00000288167.8,-0.4284846618125
ENSG00000113812.14,ENST00000335754.8,0.232203267842105
ENSG00000113811.11,ENST00000495461.6,1.41307663910256
ENSG00000114251.14,ENST00000264634.8,0.864707960754386
ENSG00000180376.17,ENST00000394672.8,-0.7547005295
ENSG00000163946.13,ENST00000355628.9,-0.417097827246575
ENSG00000163947.11,ENST00000296315.7,0.290585690736111
ENSG00000144730.18,ENST00000296318.12,-0.052907688625
ENSG00000157500.12,ENST00000288266.8,0.338578501935065
ENSG00000174840.9,ENST00000311180.9,0.699578872038961
ENSG00000168374.11,ENST00000303436.11,1.70853859930769
ENSG00000174839.13,ENST00000311128.10,-0.210780571616438
ENSG00000163681.16,ENST00000671191.1,-0.633453049027397
ENSG00000136068.15,ENST00000429972.6,-0.25934436764
ENSG00000163686.15,ENST00000295962.8,0.0655238320704225
ENSG00000163684.11,ENST00000445193.7,0.516090312376812
ENSG00000168297.16,ENST00000356151.7,0.270734427662162
ENSG00000168291.13,ENST00000302746.11,0.9813963755
ENSG00000168301.13,ENST00000355076.6,0.0396490165616438
ENSG00000168306.13,ENST00000302819.10,0.07268763992
ENSG00000189283.10,ENST00000492590.6,0.629400868810345
ENSG00000144724.20,ENST00000474889.6,-0.109303581813559
ENSG00000114405.10,ENST00000494481.5,0.325567114851852
ENSG00000163635.19,ENST00000538065.5,-0.773600790708333
ENSG00000163636.10,ENST00000295901.8,1.0646448810641
ENSG00000163637.13,ENST00000295902.11,-0.0805139280612245
ENSG00000151276.23,ENST00000483466.5,-0.505958296557377
ENSG00000144741.17,ENST00000354883.10,-0.606260426
ENSG00000144749.13,ENST00000273261.7,-0.406185135657143
ENSG00000163376.11,ENST00000417314.2,-0.0559347485090909
ENSG00000172340.14,ENST00000307227.9,0.846668851538461
ENSG00000163378.14,ENST00000383701.8,0.192803276746479
ENSG00000144747.17,ENST00000398559.7,0.275384787702703
ENSG00000144746.7,ENST00000273258.4,1.42042902317949
ENSG00000114541.15,ENST00000398540.8,-0.376612510419355
ENSG00000187098.15,ENST00000352241.8,0.382209340984375
ENSG00000163412.13,ENST00000425534.8,0.432679826745763
ENSG00000170837.3,ENST00000304411.3,-0.0933162106944444
ENSG00000144736.14,ENST00000325599.13,0.288340302093333
ENSG00000172986.13,ENST00000389617.9,-1.13776213674468
ENSG00000163605.15,ENST00000356692.10,0.688793269779221
ENSG00000121440.15,ENST00000263666.9,-0.107533918880952
ENSG00000227124.11,ENST00000652011.2,-0.121413319510204
ENSG00000169855.20,ENST00000495273.5,-0.239716975967742
ENSG00000114480.13,ENST00000429644.7,0.604786798974359
ENSG00000206538.9,ENST00000398399.7,-0.223208260288889
ENSG00000083937.9,ENST00000263780.9,1.16177421963158
ENSG00000163320.11,ENST00000398392.2,0.499162490285714
ENSG00000175105.7,ENST00000636215.2,0.0088913272739726
ENSG00000179021.10,ENST00000318887.8,0.576672100272727
ENSG00000044524.11,ENST00000336596.7,-0.011942247875
ENSG00000184500.16,ENST00000394236.9,0.429375446080645
ENSG00000169379.16,ENST00000394222.8,0.122878108575343
ENSG00000178700.8,ENST00000314636.2,0.759937644084507
ENSG00000178694.10,ENST00000314622.9,0.476997793178082
ENSG00000113966.10,ENST00000463745.6,0.607288058986487
ENSG00000080200.10,ENST00000389622.7,-0.500292618015625
ENSG00000170854.18,ENST00000333396.11,0.296020859961039
ENSG00000080822.17,ENST00000503004.5,0.476336391205128
ENSG00000080819.9,ENST00000647941.2,0.663996968407895
ENSG00000064225.12,ENST00000394162.5,-0.0732908223508772
ENSG00000057019.16,ENST00000326840.11,-0.0504391549452055
ENSG00000144810.16,ENST00000261037.7,0.763356280763158
ENSG00000184220.12,ENST00000421999.8,0.378415635935065
ENSG00000168386.18,ENST00000331335.9,-0.0213112753333333
ENSG00000036054.13,ENST00000394144.9,0.372966252373333
ENSG00000114021.12,ENST00000394140.9,0.83284172074359
ENSG00000154174.8,ENST00000284320.6,0.792252443519481
ENSG00000181458.10,ENST00000323523.8,0.223805599129032
ENSG00000114354.14,ENST00000240851.9,0.997186492115385
ENSG00000138468.16,ENST00000394095.7,-0.366065609732394
ENSG00000174173.7,ENST00000309922.7,0.773730680844156
ENSG00000081154.12,ENST00000265260.8,1.07572789796154
ENSG00000066422.5,ENST00000312938.5,0.161610737626667
ENSG00000114391.13,ENST00000394077.8,1.89939637358974
ENSG00000182504.11,ENST00000341893.8,0.455211059333333
ENSG00000144815.16,ENST00000273347.10,-1.1061716821129
ENSG00000144802.11,ENST00000326172.9,-0.5137190942
ENSG00000170017.12,ENST00000472644.6,0.920240197466667
ENSG00000114423.23,ENST00000394030.8,-0.0064803417
ENSG00000114439.19,ENST00000325805.13,0.177748211567568
ENSG00000196776.16,ENST00000361309.5,0.961727156615385
ENSG00000114446.5,ENST00000264538.4,-0.171403464378378
ENSG00000163507.14,ENST00000295746.13,0.117174186479452
ENSG00000198919.13,ENST00000361582.8,-0.246312145802817
ENSG00000177707.11,ENST00000485303.6,0.198723056861538
ENSG00000144824.21,ENST00000431670.7,-0.24048375685
ENSG00000144827.9,ENST00000273359.8,0.715478204565789
ENSG00000114529.12,ENST00000264848.9,0.439380089903226
ENSG00000144848.11,ENST00000283290.10,0.409481341512821
ENSG00000138459.9,ENST00000492406.6,0.00743695462162161
ENSG00000163608.15,ENST00000314400.10,-0.0382339557402597
ENSG00000121579.13,ENST00000240922.8,1.47684993514103
ENSG00000114573.10,ENST00000273398.8,1.24169028479487
ENSG00000178075.20,ENST00000358160.9,0.0566996298103448
ENSG00000184307.16,ENST00000330212.7,-0.297935656527273
ENSG00000151576.10,ENST00000281273.8,0.591342088118421
ENSG00000181722.16,ENST00000474710.5,0.318949779714286
ENSG00000121578.13,ENST00000483209.5,0.294920528
ENSG00000031081.11,ENST00000264245.9,-0.597113114769231
ENSG00000176142.13,ENST00000319172.10,-0.0835681359054054
ENSG00000163389.12,ENST00000295588.9,0.561696119621622
ENSG00000113845.10,ENST00000494664.6,0.397451033346154
ENSG00000144843.11,ENST00000478399.5,0.336636658204082
ENSG00000138495.6,ENST00000261070.6,1.30895379285714
ENSG00000082701.16,ENST00000264235.13,0.405689380263158
ENSG00000163428.4,ENST00000295628.4,0.969878895144737
ENSG00000163430.12,ENST00000295633.8,1.43923491979105
ENSG00000065518.8,ENST00000184266.3,1.63284818870513
ENSG00000153767.10,ENST00000283875.6,0.620263311184211
ENSG00000051341.14,ENST00000264233.6,-1.2972065716
ENSG00000173230.15,ENST00000393667.7,-0.0375784486164384
ENSG00000173226.17,ENST00000310864.11,-0.27651886122973
ENSG00000145088.9,ENST00000273668.7,0.301346496763889
ENSG00000114023.15,ENST00000477892.5,1.34422305161539
ENSG00000196981.4,ENST00000330689.6,-0.363173067289855
ENSG00000114030.13,ENST00000344337.11,0.872876064
ENSG00000138496.16,ENST00000360356.6,0.121890001608108
ENSG00000163840.10,ENST00000296161.9,0.583341766851351
ENSG00000173193.15,ENST00000474629.7,0.182039370520548
ENSG00000169087.11,ENST00000306103.3,-0.0364768768333333
ENSG00000138463.9,ENST00000261038.6,0.475870955055555
ENSG00000065485.20,ENST00000316218.12,0.339628346657534
ENSG00000121542.12,ENST00000309934.4,0.465254231753247
ENSG00000206527.10,ENST00000383657.10,1.27006365601299
ENSG00000065534.18,ENST00000360304.7,-0.393681169482759
ENSG00000175455.15,ENST00000409697.7,-0.589727755450704
ENSG00000114491.14,ENST00000232607.7,0.575796850855263
ENSG00000082781.12,ENST00000296181.9,-0.241338374594203
ENSG00000173706.14,ENST00000311127.9,0.0564181503484848
ENSG00000221955.10,ENST00000393469.8,-0.161571834583333
ENSG00000163848.19,ENST00000360647.8,0.0182275174459459
ENSG00000114520.11,ENST00000251775.9,0.576984844233766
ENSG00000144909.8,ENST00000296220.6,0.111969104094595
ENSG00000114544.16,ENST00000360370.8,0.0326441916842105
ENSG00000163884.4,ENST00000296233.4,-0.17317775387234
ENSG00000070476.15,ENST00000389709.8,0.0120466414736842
ENSG00000197763.18,ENST00000524230.7,-0.474544712227273
ENSG00000159685.11,ENST00000290913.8,0.199048956878378
ENSG00000163870.16,ENST00000648957.1,-0.244629319907895
ENSG00000073111.14,ENST00000265056.12,0.596790284947368
ENSG00000114631.11,ENST00000342480.7,-0.229829320730159
ENSG00000114626.18,ENST00000232744.13,-0.258225291728571
ENSG00000074416.14,ENST00000434178.6,0.287056982060606
ENSG00000058262.10,ENST00000243253.8,1.31654152192308
ENSG00000175792.12,ENST00000322623.10,0.911574658116883
ENSG00000132394.11,ENST00000254730.11,0.305913480146667
ENSG00000179348.12,ENST00000341105.7,0.00892733298245614
ENSG00000075785.13,ENST00000265062.8,1.85478222769231
ENSG00000177646.19,ENST00000308982.12,0.256317553473684
ENSG00000172780.17,ENST00000315150.10,0.591797577128571
ENSG00000169714.17,ENST00000502976.5,1.85808815915385
ENSG00000181789.14,ENST00000314797.10,0.823555388833333
ENSG00000183624.14,ENST00000383463.9,0.759088370402597
ENSG00000129071.9,ENST00000249910.5,-0.143728674649351
ENSG00000163913.12,ENST00000348417.7,-0.313614205424657
ENSG00000004399.12,ENST00000324093.8,-0.729105508955882
ENSG00000172765.17,ENST00000393238.7,-0.980920213691176
ENSG00000196455.8,ENST00000356763.8,0.0689123376986301
ENSG00000017260.19,ENST00000359644.7,0.14726590193421
ENSG00000034533.11,ENST00000264992.7,-0.515797036365079
ENSG00000114670.14,ENST00000383366.9,-0.4415153215
ENSG00000198585.12,ENST00000521288.2,0.650408193932432
ENSG00000114686.9,ENST00000264995.8,0.922211361025641
ENSG00000138246.17,ENST00000260818.11,-0.432697342041096
ENSG00000081307.12,ENST00000356232.8,0.673849274710526
ENSG00000091527.15,ENST00000264993.7,1.05295239601282
ENSG00000163781.14,ENST00000260810.10,-0.69783860956338
ENSG00000144867.12,ENST00000466490.7,1.10049844557692
ENSG00000154917.11,ENST00000285208.9,0.942481631153846
ENSG00000174640.15,ENST00000310926.11,0.9632430897
ENSG00000163785.12,ENST00000623711.3,-1.37265513834286
ENSG00000114019.14,ENST00000249883.9,0.411117359323529
ENSG00000129055.12,ENST00000510994.5,1.1418090261579
ENSG00000182923.17,ENST00000383229.7,-0.225360335232877
ENSG00000073711.11,ENST00000334546.6,-0.203922872196721
ENSG00000174579.4,ENST00000309993.3,-0.327974121773333
ENSG00000114054.14,ENST00000466072.5,0.735207321805195
ENSG00000118007.13,ENST00000383202.7,-0.113224696
ENSG00000168917.9,ENST00000446465.3,0.0510282439310345
ENSG00000158092.7,ENST00000481752.6,0.441234299844156
ENSG00000158163.15,ENST00000327532.7,-0.939913196240741
ENSG00000138231.13,ENST00000260803.9,0.539301353207792
ENSG00000114098.18,ENST00000469044.6,0.0704233125194805
ENSG00000158186.13,ENST00000289104.8,-0.187362404213115
ENSG00000114107.9,ENST00000474781.5,-0.760534485028169
ENSG00000158234.12,ENST00000393035.6,0.701713469653333
ENSG00000051382.9,ENST00000674063.1,-0.499675641055555
ENSG00000175110.11,ENST00000495075.5,0.710245487461538
ENSG00000184432.10,ENST00000333188.10,0.851974199692308
ENSG00000114115.10,ENST00000619087.4,1.01859247435417
ENSG00000114120.14,ENST00000324194.12,0.0661084688
ENSG00000155893.13,ENST00000286353.9,-0.48301105359375
ENSG00000177311.11,ENST00000514251.5,-0.288798567774648
ENSG00000155903.13,ENST00000286364.9,-0.295708361914286
ENSG00000114125.14,ENST00000273480.4,0.754486031
ENSG00000069849.11,ENST00000286371.8,1.45337186750649
ENSG00000114126.17,ENST00000486111.5,0.114166693486842
ENSG00000175066.16,ENST00000392993.7,-0.218507199305556
ENSG00000114127.10,ENST00000392981.6,0.216718002786667
ENSG00000175054.16,ENST00000350721.9,-0.380449432916667
ENSG00000120756.13,ENST00000337777.7,0.620012595027397
ENSG00000144935.15,ENST00000476941.6,-0.802054863216667
ENSG00000163710.9,ENST00000295992.8,0.244209414827586
ENSG00000163714.18,ENST00000473835.7,0.409378403564102
ENSG00000181804.15,ENST00000316549.11,0.532490497863636
ENSG00000181744.9,ENST00000315691.8,0.530581737648649
ENSG00000152952.12,ENST00000282903.10,0.648714638338462
ENSG00000114698.15,ENST00000354952.7,0.2899603282
ENSG00000188313.13,ENST00000342435.9,0.727964355402597
ENSG00000163754.18,ENST00000296048.10,0.817111879792208
ENSG00000071794.16,ENST00000310053.10,0.67386279144
ENSG00000163755.9,ENST00000296051.7,-0.0751288532027027
ENSG00000169908.12,ENST00000305366.8,1.38070520364407
ENSG00000018408.14,ENST00000465804.5,1.01886313486957
ENSG00000114744.9,ENST00000473414.6,1.10451611152564
ENSG00000082996.19,ENST00000344229.7,0.295293782935065
ENSG00000070087.14,ENST00000452853.6,1.50901340093151
ENSG00000196428.12,ENST00000361875.7,0.28396311408
ENSG00000120742.11,ENST00000479209.1,1.60615239021795
ENSG00000198843.13,ENST00000471696.6,0.754307237333333
ENSG00000181788.4,ENST00000312960.4,-0.574886345513513
ENSG00000152601.17,ENST00000282486.10,0.679365202884615
ENSG00000169860.7,ENST00000305097.6,-0.367604960325581
ENSG00000181467.5,ENST00000323534.5,0.575745049533333
ENSG00000114790.13,ENST00000356448.8,-0.232189223206897
ENSG00000174953.14,ENST00000496811.6,0.597672982551282
ENSG00000196549.11,ENST00000360490.7,0.278674315
ENSG00000114805.17,ENST00000460012.6,-0.27519407068421
ENSG00000163655.16,ENST00000496455.7,0.769184743435897
ENSG00000114850.6,ENST00000265044.6,1.61383766408974
ENSG00000163659.13,ENST00000461166.5,0.140481471631579
ENSG00000163660.12,ENST00000295926.8,-0.488989663608108
ENSG00000163661.4,ENST00000295927.4,1.08386431475
ENSG00000168779.19,ENST00000483851.6,-0.058637130744186
ENSG00000174891.13,ENST00000611884.5,0.502478767805195
ENSG00000178053.19,ENST00000355893.11,0.499711357867647
ENSG00000168827.15,ENST00000486715.6,0.627492280628205
ENSG00000079257.8,ENST00000264265.4,0.83128529825
ENSG00000118855.21,ENST00000622669.4,0.192631629526316
ENSG00000180044.5,ENST00000326474.4,1.21526091617647
ENSG00000068885.15,ENST00000326448.12,-0.368185224491803
ENSG00000113810.16,ENST00000344722.5,0.524616979776316
ENSG00000213186.8,ENST00000309784.9,0.470060571326531
ENSG00000186432.9,ENST00000334256.9,0.88412344048718
ENSG00000163590.14,ENST00000498165.6,1.01712110862857
ENSG00000169255.15,ENST00000652730.1,-0.0893305399636364
ENSG00000169251.12,ENST00000460469.1,0.770390560846154
ENSG00000114200.10,ENST00000264381.8,0.846135149957447
ENSG00000114209.15,ENST00000392750.7,0.925195521166667
ENSG00000163536.12,ENST00000295777.9,0.887897218029412
ENSG00000173905.9,ENST00000470487.6,0.182715631824324
ENSG00000085276.19,ENST00000494292.6,-0.305934662711538
ENSG00000184378.3,ENST00000330368.3,-0.0862161790212766
ENSG00000085274.15,ENST00000349841.9,-0.238591752136986
ENSG00000171757.17,ENST00000446859.7,-0.189871027348837
ENSG00000163558.13,ENST00000295797.5,0.436968405947368
ENSG00000136603.14,ENST00000458537.7,0.285730654621622
ENSG00000163584.18,ENST00000295830.13,1.08543129133766
ENSG00000163577.8,ENST00000295822.7,0.854295090424658
ENSG00000075651.16,ENST00000351298.9,0.133582901161765
ENSG00000075420.13,ENST00000415807.7,0.260101817906667
ENSG00000121858.11,ENST00000241261.7,0.988617236036364
ENSG00000144959.11,ENST00000475381.7,0.976630488460526
ENSG00000114346.13,ENST00000392692.7,0.361694864276316
ENSG00000169760.17,ENST00000457714.5,-0.276048290885714
ENSG00000177565.18,ENST00000457928.7,0.611484994792208
ENSG00000172667.11,ENST00000311417.7,0.555549954369863
ENSG00000121879.5,ENST00000263967.4,-0.522588263875
ENSG00000121864.10,ENST00000326361.7,-0.638845073945946
ENSG00000171109.19,ENST00000471841.6,0.191405950171053
ENSG00000114450.10,ENST00000232564.8,1.1547100597973
ENSG00000136518.17,ENST00000429709.7,0.807329545948718
ENSG00000136521.13,ENST00000259037.8,1.37931901153846
ENSG00000058056.9,ENST00000263966.8,0.19983635492
ENSG00000163728.11,ENST00000296015.9,-0.233976331452055
ENSG00000205981.8,ENST00000382564.8,0.381614417220779
ENSG00000181449.4,ENST00000325404.3,0.656190341833333
ENSG00000058063.16,ENST00000323116.10,-0.716831294794521
ENSG00000043093.15,ENST00000292782.9,1.10435449398701
ENSG00000078070.13,ENST00000265594.9,0.0817068567105263
ENSG00000078081.8,ENST00000265598.8,0.78569004775
ENSG00000176597.12,ENST00000326505.4,-0.554165015616667
ENSG00000114796.16,ENST00000454652.6,0.532761478026667
ENSG00000163872.16,ENST00000305135.10,-0.444264733373333
ENSG00000180834.8,ENST00000318631.8,0.553405195072727
ENSG00000175193.14,ENST00000317096.9,-0.18090362196875
ENSG00000114770.17,ENST00000334444.11,-0.472925834873239
ENSG00000145191.15,ENST00000648915.2,0.0899559976623377
ENSG00000161202.20,ENST00000313143.9,-0.428865478648649
ENSG00000161203.13,ENST00000382456.7,0.731103531448718
ENSG00000161204.11,ENST00000429586.6,0.335835308792208
ENSG00000214160.10,ENST00000397676.8,0.395311991493506
ENSG00000284753.2,ENST00000324557.9,-0.265177442848485
ENSG00000163888.4,ENST00000296238.4,0.9484281745
ENSG00000175166.17,ENST00000310118.9,0.855231500128205
ENSG00000114867.21,ENST00000414031.5,0.443128802012821
ENSG00000175182.15,ENST00000383847.7,-0.478493753985075
ENSG00000114859.16,ENST00000265593.9,-0.672753607065574
ENSG00000163882.9,ENST00000456318.5,0.884418800217949
ENSG00000182580.3,ENST00000330394.3,-0.20842176454902
ENSG00000177383.5,ENST00000317897.5,0.552651340844156
ENSG00000156931.15,ENST00000625842.2,-0.602717455138889
ENSG00000187068.3,ENST00000335012.3,0.734834621531915
ENSG00000113790.11,ENST00000231887.8,0.242821305640625
ENSG00000163900.11,ENST00000421852.6,0.472227306386667
ENSG00000163898.10,ENST00000296252.9,0.305344373333333
ENSG00000163904.13,ENST00000296257.10,-0.739728040972973
ENSG00000073792.16,ENST00000382199.7,0.252530675542857
ENSG00000136527.18,ENST00000453386.7,1.22220262979487
ENSG00000244405.8,ENST00000306376.10,0.623416223547945
ENSG00000113838.13,ENST00000424280.5,-0.686375627830986
ENSG00000090520.11,ENST00000439351.5,0.852130026294872
ENSG00000156976.17,ENST00000323963.10,0.633652003961538
ENSG00000163918.10,ENST00000392481.6,0.50568245328
ENSG00000073849.15,ENST00000169298.8,0.391765602304348
ENSG00000163923.10,ENST00000433055.1,0.601501259761194
ENSG00000113916.18,ENST00000406870.7,0.120987515027397
ENSG00000090530.10,ENST00000319332.10,0.202854854491228
ENSG00000163347.6,ENST00000295522.4,1.29764701285714
ENSG00000196083.10,ENST00000439062.6,0.564037210942857
ENSG00000152492.15,ENST00000392455.9,0.46741848493421
ENSG00000198836.10,ENST00000361908.8,0.374645754103896
ENSG00000114315.4,ENST00000232424.4,0.69514653630137
ENSG00000133657.15,ENST00000439040.5,-0.262324084460526
ENSG00000145014.17,ENST00000347147.8,-0.273536932362319
ENSG00000041802.11,ENST00000265245.10,0.355048170584416
ENSG00000185112.6,ENST00000329759.6,-0.669598601392857
ENSG00000173950.16,ENST00000310380.11,-0.000977884944444444
ENSG00000114331.15,ENST00000326793.11,0.633628768052632
ENSG00000184203.8,ENST00000618156.5,0.91415437818421
ENSG00000061938.19,ENST00000333602.13,-1.01401154577143
ENSG00000072274.13,ENST00000392396.7,1.36581961432051
ENSG00000161217.12,ENST00000292823.6,0.696126163428571
ENSG00000213123.11,ENST00000325318.10,0.898341885738462
ENSG00000163960.12,ENST00000296328.9,0.906679872194805
ENSG00000163961.4,ENST00000318037.3,-0.26840189054054
ENSG00000185798.8,ENST00000332629.7,-0.239468448863014
ENSG00000174013.8,ENST00000311630.7,0.022378758630137
ENSG00000163964.16,ENST00000392391.7,0.153740645368421
ENSG00000174007.8,ENST00000409690.4,-0.182937530016667
ENSG00000180370.10,ENST00000327134.7,1.06997539748718
ENSG00000119231.11,ENST00000323460.10,-0.358077011323944
ENSG00000114503.11,ENST00000321256.10,1.36880711966667
ENSG00000270170.2,ENST00000602845.2,1.2936178417973
ENSG00000163975.12,ENST00000296350.10,-0.0061161436875
ENSG00000075711.21,ENST00000346964.6,-0.228964163739726
ENSG00000161267.12,ENST00000392379.6,0.316750793633803
